accurateChippedPasses,accurateCrosses,accurateCrossesPercentage,accurateFinalThirdPasses,accurateLongBalls,accurateLongBallsPercentage,accurateOppositionHalfPasses,accurateOwnHalfPasses,accuratePasses,accuratePassesPercentage,aerialDuelsWon,aerialDuelsWonPercentage,aerialLost,appearances,assists,attemptPenaltyMiss,attemptPenaltyPost,attemptPenaltyTarget,ballRecovery,bigChancesCreated,bigChancesMissed,blockedShots,cleanSheet,clearances,countRating,crossesNotClaimed,directRedCards,dispossessed,dribbledPast,duelLost,errorLeadToGoal,errorLeadToShot,expectedAssists,expectedGoals,fouls,freeKickGoal,goalConversionPercentage,goalKicks,goals,goalsAssistsSum,goalsConceded,goalsConcededInsideTheBox,goalsConcededOutsideTheBox,goalsFromInsideTheBox,goalsFromOutsideTheBox,goalsPrevented,groundDuelsWon,groundDuelsWonPercentage,headedGoals,highClaims,hitWoodwork,inaccuratePasses,interceptions,keyPasses,leftFootGoals,matchesStarted,minutesPlayed,offsides,outfielderBlocks,ownGoals,passToAssist,penaltiesTaken,penaltyConceded,penaltyConversion,penaltyFaced,penaltyGoals,penaltySave,penaltyWon,possessionLost,possessionWonAttThird,punches,rating,redCards,rightFootGoals,runsOut,savedShotsFromInsideTheBox,savedShotsFromOutsideTheBox,saves,savesCaught,savesParried,scoringFrequency,setPieceConversion,shotFromSetPiece,shotsFromInsideTheBox,shotsFromOutsideTheBox,shotsOffTarget,shotsOnTarget,successfulDribbles,successfulDribblesPercentage,successfulRunsOut,tackles,tacklesWon,tacklesWonPercentage,totalAttemptAssist,totalChippedPasses,totalContest,totalCross,totalDuelsWon,totalDuelsWonPercentage,totalLongBalls,totalOppositionHalfPasses,totalOwnHalfPasses,totalPasses,totalRating,totalShots,totwAppearances,touches,wasFouled,yellowCards,yellowRedCards,player,team,player id,team id,position_group
12,0,0.0,82,10,71.43,165,77,242,87.68,3,42.86,4,6,1,0,0,0,29,2,0,1,1,2,6,0,0,8,7,32,0,0,,,12,0,0.0,0,0,1,5,5,0,0,0,,19,40.43,0,0,0,34,5,10,0,6,427,0,,0,0,0,0,0.0,0,0,0,0,53,4,0,6.93,0,0,0,0,0,0,0,0,0.0,0.0,0,1,2,2,0,7,70.0,0,10,5,50.0,10,20,10,2,22,40.74,14,188,90,276,41.6,3,0,344,2,0,0,N'Golo Kanté,Chelsea,234148,38,Midfielders
8,4,30.77,122,12,75.0,229,132,357,90.15,5,83.33,1,10,2,0,0,0,39,3,1,7,2,1,10,0,0,9,5,23,0,0,,,4,0,0.0,0,0,2,9,9,0,0,0,,20,47.62,0,0,1,39,7,15,0,6,659,1,,0,0,0,0,0.0,0,0,0,0,75,5,0,6.93,0,0,0,0,0,0,0,0,0.0,0.0,0,9,5,6,1,6,54.55,0,7,4,57.14,15,15,11,13,25,52.08,16,274,135,396,69.3,14,0,496,7,1,0,İlkay Gündoğan,Manchester City,45853,17,Midfielders
5,4,44.44,21,2,40.0,49,36,81,79.41,0,0.0,1,4,0,0,0,0,10,1,1,1,0,4,4,0,0,3,3,11,0,0,,,1,0,40.0,0,2,2,5,4,1,2,0,,9,47.37,0,0,0,21,0,8,1,2,208,0,,0,0,1,0,100.0,0,1,0,0,37,0,0,6.93,0,1,0,0,0,0,0,0,104.0,0.0,0,4,1,2,2,5,62.5,0,1,1,100.0,8,9,8,9,9,45.0,5,70,41,102,27.7,5,0,146,3,0,0,Dominik Szoboszlai,RB Leipzig,869856,36360,Midfielders
3,1,100.0,52,1,50.0,93,33,125,88.03,3,75.0,1,4,0,0,0,0,17,2,0,3,2,2,4,0,0,4,4,17,0,0,,,6,0,0.0,0,0,0,3,3,0,0,0,,16,50.0,0,0,0,17,3,5,0,2,247,1,,0,0,0,0,0.0,0,0,0,0,27,2,0,6.93,0,0,0,0,0,0,0,0,0.0,0.0,0,1,2,0,0,9,75.0,0,4,1,25.0,5,6,12,1,19,52.78,2,107,36,142,27.7,3,0,188,3,1,0,Nico González,FC Barcelona,954056,2817,Midfielders
6,0,0.0,28,8,72.73,71,82,153,88.44,7,77.78,2,5,0,0,0,0,38,0,0,1,0,6,5,0,0,5,8,22,0,0,,,7,0,0.0,0,0,0,8,7,1,0,0,,18,47.37,0,0,0,20,10,7,0,5,420,0,,0,0,0,0,0.0,0,0,0,0,32,0,0,6.92,0,0,0,0,0,0,0,0,0.0,0.0,0,0,5,3,1,0,0.0,0,13,5,38.46,7,6,0,0,25,53.19,11,78,95,173,34.6,5,0,247,5,1,0,Christopher Martins,BSC Young Boys,227756,2445,Midfielders
3,1,33.33,22,2,40.0,40,32,71,73.2,14,46.67,16,6,1,0,0,0,20,0,0,1,1,6,6,0,0,11,9,49,0,0,,,8,0,18.18,0,2,3,11,8,3,2,0,,27,45.0,1,0,0,26,6,2,1,6,530,1,,0,0,0,0,0.0,0,0,0,0,63,1,0,6.92,0,0,0,0,0,0,0,0,265.0,0.0,0,8,3,5,5,12,63.16,0,8,6,75.0,2,6,19,3,41,45.56,5,61,39,97,41.5,11,0,207,7,0,0,Adama Malouda Traoré,Sheriff Tiraspol,1172372,5173,Midfielders
14,0,0.0,46,16,51.61,108,147,255,86.15,2,40.0,3,6,0,0,0,0,44,0,0,0,1,5,6,0,0,1,10,20,0,1,,,3,0,0.0,0,0,0,11,10,1,0,0,,30,63.83,0,0,0,41,12,0,0,6,536,0,,0,0,0,1,0.0,0,0,0,0,55,2,0,6.92,0,0,0,0,0,0,0,0,0.0,0.0,0,0,3,2,1,5,55.56,0,21,10,47.62,0,22,9,2,32,61.54,31,136,162,296,41.5,3,0,383,4,1,0,Serhiy Sydorchuk,Dynamo Kyiv,81202,3305,Midfielders
11,5,50.0,63,16,80.0,145,95,235,92.52,4,44.44,5,8,3,0,0,0,25,2,1,0,1,1,8,0,0,6,3,29,0,0,,,13,0,0.0,0,0,3,7,6,1,0,0,,23,48.94,0,0,0,19,6,9,0,6,501,0,,0,0,0,0,0.0,0,0,0,0,37,5,0,6.91,0,0,0,0,0,0,0,0,0.0,0.0,0,1,0,0,1,4,66.67,0,6,2,33.33,9,16,6,10,27,48.21,20,164,100,254,55.3,1,0,326,13,2,0,João Mário,Benfica,97001,3006,Midfielders
9,10,55.56,37,5,83.33,72,32,94,72.87,2,25.0,6,8,1,0,0,0,16,3,1,2,1,1,8,0,0,10,8,33,0,0,,,3,0,33.33,0,2,3,9,8,1,2,0,,21,43.75,0,0,1,35,4,11,1,6,510,2,,0,0,1,0,100.0,0,1,0,0,76,3,0,6.9,0,1,0,0,0,0,0,0,255.0,0.0,0,6,0,0,4,2,25.0,0,7,2,28.57,11,13,8,18,23,41.07,6,102,45,129,55.2,6,0,232,12,0,0,Pablo Sarabia,Sporting CP,138573,3001,Midfielders
0,2,100.0,25,1,100.0,43,25,66,83.54,2,66.67,1,4,0,0,0,0,12,0,0,1,0,3,4,0,0,2,3,12,0,0,,,3,0,33.33,0,1,1,4,4,0,1,0,,12,52.17,1,0,0,13,3,3,0,3,258,0,,0,0,0,0,0.0,0,0,0,0,24,0,0,6.9,0,0,0,0,0,0,0,0,258.0,0.0,0,2,1,1,1,3,50.0,0,5,4,80.0,3,1,6,2,14,53.85,1,52,29,79,27.6,3,0,127,4,0,0,Daler Kuzyaev,Zenit St. Petersburg,541426,2321,Midfielders
13,8,42.11,52,20,71.43,121,101,214,84.92,0,0.0,7,6,2,0,0,0,43,1,0,0,0,2,6,0,0,8,8,33,0,0,,,5,0,0.0,0,0,2,12,11,1,0,0,,15,36.59,0,0,1,38,10,9,0,6,505,0,,0,0,0,0,0.0,0,0,0,0,75,4,0,6.9,0,0,0,0,0,0,0,0,0.0,0.0,0,1,6,5,2,3,37.5,0,8,4,50.0,9,24,8,19,15,31.25,28,157,114,252,41.4,7,0,347,4,2,0,Michel Aebischer,BSC Young Boys,850891,2445,Midfielders
0,0,0.0,0,0,0.0,0,1,1,50.0,2,100.0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,,,0,0,0.0,0,0,0,0,0,0,0,0,,2,100.0,0,0,0,1,1,0,0,0,17,0,,0,0,0,0,0.0,0,0,0,0,1,0,0,6.9,0,0,0,0,0,0,0,0,0.0,0.0,0,0,0,0,0,0,0.0,0,1,1,100.0,0,1,0,0,4,100.0,1,1,1,2,6.9,0,0,6,1,0,0,Berkay Vardar,Beşiktaş JK,1144933,3050,Midfielders
9,0,0.0,11,9,81.82,28,44,72,83.72,3,75.0,1,2,0,0,0,0,11,0,0,0,1,2,2,0,0,0,5,8,0,0,,,1,0,0.0,0,0,0,1,1,0,0,0,,5,41.67,0,0,0,14,5,1,0,2,180,0,,0,0,0,0,0.0,0,0,0,0,16,1,0,6.9,0,0,0,0,0,0,0,0,0.0,0.0,0,0,0,0,0,2,66.67,0,2,1,50.0,1,11,3,0,8,50.0,11,38,48,86,13.8,0,0,106,1,0,0,Tyler Morton,Liverpool FC,979118,44,Midfielders
2,0,0.0,5,2,100.0,18,11,29,80.56,3,60.0,2,3,0,0,0,0,5,1,0,1,0,0,3,0,0,2,2,7,0,0,,,1,0,0.0,0,0,0,0,0,0,0,0,,8,61.54,0,0,0,7,2,2,0,0,61,0,,0,0,0,0,0.0,0,0,0,0,9,0,0,6.9,0,0,0,0,0,0,0,0,0.0,0.0,0,2,0,1,0,1,100.0,0,3,3,100.0,2,3,1,0,11,61.11,2,25,11,36,20.7,2,0,54,4,1,0,Tiemoué Bakayoko,Milan,149735,2692,Midfielders
6,1,50.0,45,17,80.95,99,123,221,83.71,3,42.86,4,6,0,0,0,0,43,0,0,1,1,2,6,0,0,4,8,23,0,0,,,4,0,0.0,0,0,0,5,5,0,0,0,,25,56.82,0,0,0,43,7,2,0,5,440,0,,0,0,0,0,0.0,0,0,0,0,54,3,0,6.9,0,0,0,0,0,0,0,0,0.0,0.0,0,2,3,2,2,2,40.0,0,13,7,53.85,2,15,5,2,28,54.9,21,129,137,264,41.4,5,0,336,10,1,0,Fred,Manchester United,243623,35,Midfielders
9,0,0.0,59,12,70.59,140,104,244,89.05,8,50.0,8,7,0,0,0,0,44,0,0,2,2,7,7,0,0,5,5,25,0,0,,,6,0,0.0,0,0,0,9,9,0,0,0,,21,55.26,0,0,0,30,7,0,0,6,536,0,,0,0,0,0,0.0,0,0,0,0,58,4,0,6.9,0,0,0,0,0,0,0,0,0.0,0.0,0,2,5,3,2,3,75.0,0,14,11,78.57,0,13,4,5,29,53.7,17,165,114,274,48.3,7,0,380,4,2,0,Adrien Rabiot,Juventus,250737,2687,Midfielders
12,0,0.0,79,12,75.0,195,107,302,89.61,5,62.5,3,6,0,0,0,0,40,1,1,1,3,4,6,0,0,8,4,21,0,0,,,4,0,0.0,0,0,0,9,7,2,0,0,,27,60.0,0,0,0,35,5,6,0,6,523,2,,0,0,0,0,0.0,0,0,0,0,57,3,0,6.88,0,0,0,0,0,0,0,0,0.0,0.0,0,3,0,1,1,7,77.78,0,13,4,30.77,6,16,9,0,32,60.38,16,221,116,337,41.3,3,0,405,7,1,0,Frenkie de Jong,FC Barcelona,795222,2817,Midfielders
6,12,32.43,42,10,71.43,80,56,124,92.54,0,0.0,1,7,0,0,0,0,20,0,0,2,0,5,6,0,0,1,5,13,0,0,,,3,0,0.0,0,0,0,3,1,2,0,0,,9,42.86,0,0,0,10,3,8,0,3,287,0,,0,1,0,0,0.0,0,0,0,0,45,1,0,6.88,0,0,0,0,0,0,0,0,0.0,0.0,3,3,4,3,2,0,0.0,0,7,4,57.14,7,10,3,37,9,40.91,14,111,60,134,41.3,7,0,228,2,1,0,Federico Dimarco,Inter,284361,2697,Midfielders
12,0,0.0,58,33,75.0,146,181,327,87.67,8,53.33,7,9,1,0,0,0,43,1,0,1,5,15,9,0,0,3,8,30,0,0,,,10,0,0.0,0,0,1,12,11,1,0,0,,23,50.0,0,0,0,46,12,6,0,9,810,0,,0,1,0,0,0.0,0,0,0,0,63,2,0,6.88,0,0,0,0,0,0,0,0,0.0,0.0,0,0,2,0,1,7,77.78,0,11,8,72.73,5,18,9,3,31,50.82,44,179,197,373,61.9,2,0,470,5,2,0,Julian Weigl,Benfica,237068,3006,Midfielders
7,0,0.0,144,13,81.25,217,117,334,88.83,8,61.54,5,8,1,0,0,0,43,1,1,2,2,12,8,0,0,7,11,47,0,0,,,17,0,0.0,0,0,1,8,8,0,0,0,,39,48.15,0,0,0,42,6,6,0,8,703,1,,0,0,0,0,0.0,0,0,0,0,98,7,0,6.88,0,0,0,0,0,0,0,0,0.0,0.0,0,4,4,1,5,14,58.33,0,14,8,57.14,6,16,24,10,47,50.0,16,259,127,376,55.0,8,0,523,11,1,0,Ryan Gravenberch,AFC Ajax,904897,2953,Midfielders
8,2,33.33,69,9,75.0,115,32,145,89.51,5,71.43,2,4,0,0,0,0,11,1,1,3,1,0,4,0,0,5,0,16,0,0,,,5,0,0.0,0,0,0,9,8,1,0,0,,16,53.33,0,0,0,17,0,6,0,4,343,0,,0,0,0,0,0.0,0,0,0,0,44,3,0,6.88,0,0,0,0,0,0,0,0,0.0,0.0,0,1,9,4,3,10,71.43,0,3,2,66.67,6,11,14,6,21,56.76,12,133,35,162,27.5,10,0,230,3,0,0,Pedrinho,Shakhtar Donetsk,874030,3313,Midfielders
2,0,0.0,46,4,80.0,75,60,135,80.84,4,66.67,2,8,0,0,0,0,28,0,0,5,1,1,7,0,0,4,11,31,0,0,,,5,0,11.11,0,1,1,2,2,0,1,0,,30,50.85,0,0,1,32,8,3,1,5,448,1,,0,0,0,0,0.0,0,0,0,0,62,4,0,6.87,0,0,0,0,0,0,0,0,448.0,0.0,0,7,2,1,3,15,60.0,0,10,6,60.0,3,3,25,1,34,52.31,5,103,65,167,48.1,9,0,276,5,0,0,Jamal Musiala,FC Bayern München,1010231,2672,Midfielders
3,2,66.67,46,3,33.33,106,97,201,87.01,0,0.0,4,6,0,0,0,0,11,0,0,1,1,4,6,0,0,1,10,21,0,0,,,6,0,33.33,0,1,1,4,4,0,1,0,,18,51.43,0,0,0,30,7,2,1,4,333,0,,0,0,0,0,0.0,0,0,0,0,37,1,0,6.87,0,0,0,0,0,0,0,0,333.0,0.0,0,1,2,0,2,2,66.67,0,11,6,54.55,2,6,3,3,18,46.15,9,124,110,231,41.2,3,0,285,5,1,0,Ander Herrera,Paris Saint-Germain,82474,1644,Midfielders
9,3,50.0,18,11,57.89,37,42,76,76.0,0,0.0,3,5,0,0,0,0,18,0,0,1,0,4,5,0,0,0,1,8,0,0,,,4,0,20.0,0,1,1,4,3,1,1,0,,3,37.5,0,0,0,24,2,5,1,3,240,0,,0,0,0,0,0.0,0,0,0,0,34,3,0,6.86,0,0,0,0,0,0,0,0,240.0,0.0,0,2,3,1,3,0,0.0,0,3,2,66.67,5,15,0,6,3,27.27,19,56,50,100,34.3,5,0,139,0,2,0,Vincent Sierro,BSC Young Boys,794412,2445,Midfielders
7,10,32.26,86,8,38.1,148,108,246,79.61,5,35.71,9,10,3,0,0,0,47,2,0,1,3,20,10,0,0,7,17,46,0,0,,,5,0,0.0,0,0,3,16,15,1,0,0,,41,52.56,0,0,0,63,7,14,0,10,863,1,,0,0,0,0,0.0,0,0,0,0,128,3,0,6.86,0,0,0,0,0,0,0,0,0.0,0.0,2,0,3,1,1,13,61.9,0,20,12,60.0,14,14,21,31,46,50.0,21,201,139,309,68.6,3,1,543,9,2,0,Alejandro Grimaldo,Benfica,177177,3006,Midfielders
13,0,0.0,31,14,48.28,73,131,204,82.93,12,60.0,8,9,0,0,0,0,39,0,0,1,2,2,9,0,0,4,9,25,0,0,,,5,0,0.0,0,0,0,7,5,2,0,0,,34,66.67,0,0,0,42,14,1,0,7,578,0,,0,0,0,0,0.0,0,0,0,0,56,2,0,6.86,0,0,0,0,0,0,0,0,0.0,0.0,0,1,5,4,1,4,100.0,0,20,16,80.0,1,25,4,1,46,64.79,29,103,144,246,61.7,6,0,333,11,2,0,Geoffrey Kondogbia,Atlético Madrid,96544,2836,Midfielders
0,1,33.33,14,0,0.0,29,17,45,71.43,4,50.0,4,5,1,0,0,0,15,2,0,1,0,0,4,0,0,4,2,12,0,0,,,2,0,0.0,0,0,1,3,2,1,0,0,,11,57.89,0,0,0,18,0,4,0,3,201,0,,0,0,0,0,0.0,0,0,0,0,33,2,0,6.85,0,0,0,0,0,0,0,0,0.0,0.0,0,0,1,0,0,1,100.0,0,6,5,83.33,4,1,1,3,15,55.56,1,46,20,63,27.4,1,0,103,4,0,0,Yannick Gerhardt,VfL Wolfsburg,169255,2524,Midfielders
6,0,0.0,21,7,87.5,47,40,87,87.0,0,0.0,0,2,0,0,0,0,8,0,0,0,0,0,2,0,0,0,2,5,0,0,,,2,0,0.0,0,0,0,4,3,1,0,0,,7,58.33,0,0,0,13,1,1,0,2,158,0,,0,0,0,0,0.0,0,0,0,0,17,0,0,6.85,0,0,0,0,0,0,0,0,0.0,0.0,0,0,1,1,0,2,66.67,0,4,3,75.0,1,9,3,1,7,58.33,8,58,43,100,13.7,1,0,122,1,0,0,Pedri,FC Barcelona,992587,2817,Midfielders
10,4,26.67,43,8,88.89,64,22,82,80.39,0,0.0,0,4,0,0,0,0,12,1,0,1,0,0,4,0,0,4,5,14,0,0,,,5,0,0.0,0,0,0,4,4,0,0,0,,11,44.0,0,0,0,20,2,4,0,4,228,0,,0,0,0,0,0.0,0,0,0,0,46,1,0,6.85,0,0,0,0,0,0,0,0,0.0,0.0,1,1,7,5,2,4,100.0,0,1,0,0.0,4,13,4,15,11,44.0,9,94,23,102,27.4,8,0,157,6,1,0,Suso,Sevilla,96370,2833,Midfielders
6,0,0.0,58,9,75.0,143,150,293,92.43,6,60.0,4,6,0,0,0,0,43,1,0,0,2,4,6,0,0,0,7,16,0,0,,,5,0,0.0,0,0,0,10,8,2,0,0,,13,52.0,0,0,0,24,7,2,0,5,471,0,,0,0,0,0,0.0,0,0,0,0,25,5,0,6.85,0,0,0,0,0,0,0,0,0.0,0.0,0,0,1,0,1,1,100.0,0,8,4,50.0,2,7,1,0,19,54.29,12,159,158,317,41.1,1,0,359,4,1,0,Axel Witsel,Borussia Dortmund,35612,2673,Midfielders
5,0,0.0,28,9,69.23,79,105,184,87.62,3,42.86,4,7,0,0,0,0,22,0,0,0,0,5,7,0,0,6,4,26,0,0,,,10,0,33.33,0,1,1,8,8,0,1,0,,27,55.1,0,0,0,26,7,1,0,5,406,0,,0,0,0,0,0.0,0,0,0,0,44,2,0,6.84,0,1,0,0,0,0,0,0,406.0,0.0,0,2,1,1,2,6,75.0,0,14,8,57.14,1,7,8,3,30,53.57,13,95,118,210,47.9,3,0,285,7,1,0,Idrissa Gana Gueye,Paris Saint-Germain,106337,1644,Midfielders
7,0,0.0,30,11,55.0,66,44,110,80.29,8,40.0,12,6,1,0,0,0,17,1,1,0,1,6,5,0,0,0,3,23,0,0,,,8,0,0.0,0,0,1,5,4,1,0,0,,14,56.0,0,0,0,27,2,1,0,3,320,0,,0,0,0,0,0.0,0,0,0,0,37,4,0,6.84,0,0,0,0,0,0,0,0,0.0,0.0,0,6,1,1,6,2,100.0,0,8,6,75.0,1,14,2,1,22,48.89,20,87,51,137,34.2,7,0,186,4,1,0,Marko Grujić,FC Porto,280835,3002,Midfielders
10,0,0.0,53,15,68.18,109,78,187,86.57,7,53.85,6,5,0,0,0,0,27,0,1,1,1,4,5,0,0,2,4,19,0,0,,,7,0,0.0,0,0,0,6,6,0,0,0,,12,48.0,0,0,2,29,9,0,0,5,400,0,,0,0,0,0,0.0,0,0,0,0,40,3,0,6.84,0,0,0,0,0,0,0,0,0.0,0.0,0,3,1,2,1,4,80.0,0,4,0,0.0,0,16,5,0,19,50.0,22,127,89,216,34.2,4,0,265,4,1,0,Scott McTominay,Manchester United,879346,35,Midfielders
13,3,20.0,49,9,75.0,83,46,126,76.83,4,40.0,6,6,1,0,0,0,27,1,1,2,1,0,6,0,0,9,7,44,0,0,,,4,0,8.33,0,1,2,4,4,0,1,0,,37,49.33,0,0,0,38,3,4,0,5,463,1,,0,0,0,0,0.0,0,0,0,0,100,3,0,6.83,0,1,0,0,0,0,0,0,463.0,0.0,0,7,5,7,3,12,40.0,0,7,3,42.86,4,15,30,15,41,48.24,12,125,54,164,41.0,12,0,316,18,2,0,Lucas Ocampos,Sevilla,155702,2833,Midfielders
2,0,0.0,22,1,50.0,43,32,75,75.0,5,29.41,12,6,0,0,0,0,13,0,0,3,0,1,6,0,0,1,6,31,0,0,,,11,0,14.29,0,1,1,6,6,0,1,0,,27,58.7,0,0,0,25,3,1,0,3,324,11,,0,0,0,0,0.0,0,0,0,0,40,2,0,6.83,0,1,0,0,0,0,0,0,324.0,0.0,0,6,1,1,3,3,50.0,0,9,3,33.33,1,5,6,1,32,50.79,2,61,40,100,41.0,7,0,166,15,2,0,Denys Garmash,Dynamo Kyiv,69361,3305,Midfielders
3,1,100.0,24,0,0.0,44,18,61,84.72,1,25.0,3,3,0,0,0,0,12,0,0,0,0,2,3,0,0,1,0,9,0,0,,,4,0,0.0,0,0,0,2,1,1,0,0,,7,53.85,0,0,0,11,0,4,0,1,126,1,,0,0,0,0,0.0,0,0,0,0,14,1,0,6.83,0,0,0,0,0,0,0,0,0.0,0.0,0,2,0,2,0,4,80.0,0,3,1,33.33,4,3,5,1,8,47.06,0,53,20,72,20.5,2,0,91,0,0,0,Reinier,Borussia Dortmund,978562,2673,Midfielders
4,0,0.0,34,4,40.0,79,88,167,87.89,0,0.0,4,3,0,0,0,0,24,0,0,0,1,2,3,0,0,3,4,16,0,0,,,5,0,0.0,0,0,0,3,3,0,0,0,,10,45.45,0,0,0,23,6,0,0,3,270,0,,0,0,0,0,0.0,0,0,0,0,30,4,0,6.83,0,0,0,0,0,0,0,0,0.0,0.0,0,0,1,1,0,2,100.0,0,6,4,66.67,0,10,2,1,10,38.46,10,95,96,190,20.5,1,0,225,2,1,0,Kevin Kampl,RB Leipzig,84251,36360,Midfielders
13,8,57.14,64,8,47.06,98,50,140,72.92,5,38.46,8,6,0,0,0,0,26,0,1,2,1,3,6,0,0,6,9,41,0,0,,,12,0,0.0,0,0,0,4,3,1,0,0,,25,43.1,0,0,1,52,1,12,0,6,450,0,,0,0,0,0,0.0,0,0,0,0,79,8,0,6.83,0,0,0,0,0,0,0,0,0.0,0.0,0,5,1,4,0,4,40.0,0,14,9,64.29,12,29,10,14,30,42.25,17,149,57,192,41.0,6,0,288,8,1,0,Otávio,FC Porto,244801,3002,Midfielders
9,0,0.0,39,21,60.0,126,141,267,89.9,3,50.0,3,6,0,0,0,0,50,0,0,1,1,11,6,0,0,4,7,23,0,0,,,7,0,0.0,0,0,0,10,10,0,0,0,,27,57.45,0,0,0,30,9,2,0,6,540,0,,0,1,0,0,0.0,0,0,0,0,45,3,0,6.83,0,0,0,0,0,0,0,0,0.0,0.0,0,0,1,0,0,3,60.0,0,15,10,66.67,1,18,5,2,30,56.6,35,144,155,297,41.0,1,0,382,9,1,0,Wílmar Barrios,Zenit St. Petersburg,309652,2321,Midfielders
11,3,25.0,32,11,57.89,60,44,101,81.45,0,0.0,1,5,1,0,0,0,16,2,0,2,0,1,4,0,0,3,2,10,0,0,,,3,0,0.0,0,0,1,7,5,2,0,0,,8,47.06,0,0,0,23,0,4,0,2,210,0,,0,0,0,0,0.0,0,0,0,0,40,2,0,6.83,0,0,0,0,0,0,0,0,0.0,0.0,0,0,4,1,1,0,0.0,0,5,2,40.0,4,19,1,12,8,44.44,19,86,50,124,27.3,4,0,169,3,0,0,Teun Koopmeiners,Atalanta,803033,2686,Midfielders
15,6,21.43,41,10,34.48,73,55,122,70.93,0,0.0,4,5,3,0,0,0,24,3,0,2,1,6,5,0,0,2,3,16,0,0,,,4,0,0.0,0,0,3,11,10,1,0,0,,6,33.33,0,0,0,50,5,5,0,5,432,0,,0,0,0,0,0.0,0,0,0,0,100,2,0,6.82,1,0,0,0,0,0,0,0,0.0,0.0,0,5,0,2,1,3,50.0,0,1,1,100.0,5,38,6,28,6,27.27,29,140,60,172,34.1,5,0,286,2,0,1,Angeliño,RB Leipzig,848355,36360,Midfielders
12,1,7.14,48,10,76.92,80,69,148,84.09,0,0.0,3,5,0,0,0,0,19,0,0,3,0,0,5,0,0,6,3,17,0,0,,,1,0,0.0,0,0,0,3,3,0,0,0,,15,51.72,0,0,1,28,0,4,0,4,322,0,,0,0,0,0,0.0,0,0,0,0,61,5,0,6.82,0,0,0,0,0,0,0,0,0.0,0.0,0,2,3,1,1,8,66.67,0,2,1,50.0,4,16,12,14,15,46.88,13,115,75,176,34.1,5,0,250,5,0,0,Papu Gómez,Sevilla,33381,2833,Midfielders
5,0,0.0,31,6,60.0,46,26,72,82.76,1,50.0,1,8,2,0,0,0,11,1,1,2,0,1,6,0,0,2,4,11,0,0,,,2,0,16.67,0,1,3,1,1,0,0,1,,5,33.33,0,0,0,15,0,2,1,2,210,0,,0,0,0,0,0.0,0,0,0,0,34,1,0,6.82,0,0,0,0,0,0,0,0,210.0,0.0,0,3,3,1,3,1,33.33,0,4,2,50.0,2,7,3,4,6,35.29,10,60,31,87,40.9,6,0,124,0,0,0,Marco Asensio,Real Madrid,361004,2829,Midfielders
5,0,0.0,85,4,50.0,121,42,163,80.69,2,33.33,4,6,0,0,0,0,27,1,0,2,1,4,6,0,0,13,8,41,0,0,,,9,0,0.0,0,0,0,7,7,0,0,0,,41,52.56,0,0,1,39,3,8,0,6,524,0,,0,0,0,0,0.0,0,0,0,0,86,8,0,6.82,0,0,0,0,0,0,0,0,0.0,0.0,0,2,3,3,0,9,50.0,0,17,14,82.35,8,9,18,4,43,51.19,8,154,52,202,40.9,5,0,336,15,3,0,Giovani Lo Celso,Villarreal,798835,2819,Midfielders
9,0,0.0,61,7,46.67,170,165,335,91.03,17,73.91,6,7,0,0,0,0,30,0,0,1,2,10,7,0,0,3,11,40,0,0,,,17,0,0.0,0,0,0,6,6,0,0,0,,26,43.33,0,0,1,33,4,3,0,7,558,2,,0,0,0,0,0.0,0,0,0,0,50,3,0,6.81,0,0,0,0,0,0,0,0,0.0,0.0,0,5,2,5,1,3,50.0,0,17,13,76.47,3,13,6,1,43,51.81,15,193,176,368,47.7,7,0,458,6,4,0,Edson Álvarez,AFC Ajax,847151,2953,Midfielders
4,0,0.0,13,4,100.0,38,53,91,91.0,1,50.0,1,5,0,0,0,0,9,1,1,0,0,5,5,0,0,4,2,14,0,0,,,4,0,50.0,0,2,2,3,3,0,2,0,,6,31.58,1,0,0,9,1,2,1,3,261,0,,0,0,0,0,0.0,0,0,0,0,24,0,0,6.8,0,0,0,0,0,0,0,0,130.5,0.0,0,4,0,0,4,1,25.0,0,0,0,0.0,2,4,4,0,7,33.33,4,43,57,100,34.0,4,1,137,5,0,0,Georginio Wijnaldum,Paris Saint-Germain,22126,1644,Midfielders
8,0,0.0,36,6,50.0,63,37,100,76.92,2,50.0,2,6,0,0,0,0,26,0,0,2,0,1,6,0,0,0,6,10,0,0,,,2,0,25.0,0,2,2,12,11,1,2,0,,8,50.0,0,0,0,30,6,0,1,5,417,0,,0,0,0,0,0.0,0,0,0,0,36,4,0,6.8,0,1,0,0,0,0,0,0,208.5,0.0,0,7,1,2,4,0,0.0,0,4,4,100.0,0,17,0,3,10,50.0,12,89,44,130,40.8,8,0,169,4,0,0,Mats Rits,Club Brugge KV,70961,2888,Midfielders
