season,tracked_team,match_date,competition,opponent_team,original_file,Match_ID,Match_Report_URL,Date,Competition,Round,Venue,Opponent,Result,Match_Report_Name,Team,Player,shirtnumber,Nation,Pos,Age,Min,Gls,Ast,PK,PKatt,shots,shots_on_target,CrdY,CrdR,fouls,fouled,offsides,crosses,tackles_won,interceptions,own_goals,pens_won,pens_conceded
2022-2023,Tottenham Hotspur 2022 2023,2022-09-13,Champions Lg,Ptsporting Cp,2022-09-13_champions_lg_ptsporting_cp_player_stats.csv,14945858,https://fbref.com/en/matches/14945858/Sporting-CP-Tottenham-Hotspur-September-13-2022-Champions-League,2022-09-13,Champions Lg,Group stage,Away,ptSporting CP,L,2022-09-13_champions_lg_ptsporting_cp,Tottenham Hotspur,Eric Dier,15,eng ENG,CB,28-241,90,0,0,0,0,0,0,0,0,2,0,0,1,1,1,0,,
2022-2023,Tottenham Hotspur 2022 2023,2022-09-13,Champions Lg,Ptsporting Cp,2022-09-13_champions_lg_ptsporting_cp_player_stats.csv,14945858,https://fbref.com/en/matches/14945858/Sporting-CP-Tottenham-Hotspur-September-13-2022-Champions-League,2022-09-13,Champions Lg,Group stage,Away,ptSporting CP,L,2022-09-13_champions_lg_ptsporting_cp,Tottenham Hotspur,Hugo Lloris,1,fr FRA,GK,35-261,90,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,
2022-2023,Tottenham Hotspur 2022 2023,2022-09-17,Premier League,Leicester City,2022-09-17_premier_league_leicester_city_player_stats.csv,99e44c16,https://fbref.com/en/matches/99e44c16/Tottenham-Hotspur-Leicester-City-September-17-2022-Premier-League,2022-09-17,Premier League,Matchweek 8,Home,Leicester City,W,2022-09-17_premier_league_leicester_city,Tottenham Hotspur,Harry Kane,10,eng ENG,FW,29-051,90,1,1,0,0,2,1,0,0,0,1,0,1,0,0,0,,
2022-2023,Tottenham Hotspur 2022 2023,2022-09-17,Premier League,Leicester City,2022-09-17_premier_league_leicester_city_player_stats.csv,99e44c16,https://fbref.com/en/matches/99e44c16/Tottenham-Hotspur-Leicester-City-September-17-2022-Premier-League,2022-09-17,Premier League,Matchweek 8,Home,Leicester City,W,2022-09-17_premier_league_leicester_city,Tottenham Hotspur,Richarlison,9,br BRA,AM,25-130,58,0,0,0,0,1,0,0,0,0,3,0,0,0,1,0,,
2022-2023,Tottenham Hotspur 2022 2023,2022-09-17,Premier League,Leicester City,2022-09-17_premier_league_leicester_city_player_stats.csv,99e44c16,https://fbref.com/en/matches/99e44c16/Tottenham-Hotspur-Leicester-City-September-17-2022-Premier-League,2022-09-17,Premier League,Matchweek 8,Home,Leicester City,W,2022-09-17_premier_league_leicester_city,Tottenham Hotspur,Son Heung-min,7,kr KOR,"FW,MF",30-071,32,3,0,0,0,4,4,0,0,0,1,1,0,0,0,0,,
2022-2023,Tottenham Hotspur 2022 2023,2022-09-17,Premier League,Leicester City,2022-09-17_premier_league_leicester_city_player_stats.csv,99e44c16,https://fbref.com/en/matches/99e44c16/Tottenham-Hotspur-Leicester-City-September-17-2022-Premier-League,2022-09-17,Premier League,Matchweek 8,Home,Leicester City,W,2022-09-17_premier_league_leicester_city,Tottenham Hotspur,Dejan Kulusevski,21,se SWE,AM,22-145,69,0,1,0,0,2,1,0,0,1,0,0,2,0,0,0,,
2022-2023,Tottenham Hotspur 2022 2023,2022-09-17,Premier League,Leicester City,2022-09-17_premier_league_leicester_city_player_stats.csv,99e44c16,https://fbref.com/en/matches/99e44c16/Tottenham-Hotspur-Leicester-City-September-17-2022-Premier-League,2022-09-17,Premier League,Matchweek 8,Home,Leicester City,W,2022-09-17_premier_league_leicester_city,Tottenham Hotspur,Yves Bissouma,38,ml MLI,MF,26-018,21,0,0,0,0,0,0,0,0,1,0,0,0,0,2,0,,
2022-2023,Tottenham Hotspur 2022 2023,2022-09-17,Premier League,Leicester City,2022-09-17_premier_league_leicester_city_player_stats.csv,99e44c16,https://fbref.com/en/matches/99e44c16/Tottenham-Hotspur-Leicester-City-September-17-2022-Premier-League,2022-09-17,Premier League,Matchweek 8,Home,Leicester City,W,2022-09-17_premier_league_leicester_city,Tottenham Hotspur,Ryan Sessegnon,19,eng ENG,DM,22-122,90,0,0,0,0,0,0,0,0,1,0,0,5,0,1,0,,
2022-2023,Tottenham Hotspur 2022 2023,2022-09-17,Premier League,Leicester City,2022-09-17_premier_league_leicester_city_player_stats.csv,99e44c16,https://fbref.com/en/matches/99e44c16/Tottenham-Hotspur-Leicester-City-September-17-2022-Premier-League,2022-09-17,Premier League,Matchweek 8,Home,Leicester City,W,2022-09-17_premier_league_leicester_city,Tottenham Hotspur,Rodrigo Bentancur,30,uy URU,DM,25-084,90,1,1,0,0,2,2,0,0,1,0,0,0,2,4,0,,
2022-2023,Tottenham Hotspur 2022 2023,2022-09-17,Premier League,Leicester City,2022-09-17_premier_league_leicester_city_player_stats.csv,99e44c16,https://fbref.com/en/matches/99e44c16/Tottenham-Hotspur-Leicester-City-September-17-2022-Premier-League,2022-09-17,Premier League,Matchweek 8,Home,Leicester City,W,2022-09-17_premier_league_leicester_city,Tottenham Hotspur,Pierre Højbjerg,5,dk DEN,DM,27-043,90,0,1,0,0,1,0,0,0,0,2,0,0,0,3,0,,
2022-2023,Tottenham Hotspur 2022 2023,2022-09-17,Premier League,Leicester City,2022-09-17_premier_league_leicester_city_player_stats.csv,99e44c16,https://fbref.com/en/matches/99e44c16/Tottenham-Hotspur-Leicester-City-September-17-2022-Premier-League,2022-09-17,Premier League,Matchweek 8,Home,Leicester City,W,2022-09-17_premier_league_leicester_city,Tottenham Hotspur,Ivan Perišić,14,hr CRO,DM,33-227,54,0,1,0,0,1,0,1,0,1,0,0,7,0,0,0,,
2022-2023,Tottenham Hotspur 2022 2023,2022-09-17,Premier League,Leicester City,2022-09-17_premier_league_leicester_city_player_stats.csv,99e44c16,https://fbref.com/en/matches/99e44c16/Tottenham-Hotspur-Leicester-City-September-17-2022-Premier-League,2022-09-17,Premier League,Matchweek 8,Home,Leicester City,W,2022-09-17_premier_league_leicester_city,Tottenham Hotspur,Emerson,12,br BRA,"DF,MF",23-246,36,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,,
2022-2023,Tottenham Hotspur 2022 2023,2022-09-17,Premier League,Leicester City,2022-09-17_premier_league_leicester_city_player_stats.csv,99e44c16,https://fbref.com/en/matches/99e44c16/Tottenham-Hotspur-Leicester-City-September-17-2022-Premier-League,2022-09-17,Premier League,Matchweek 8,Home,Leicester City,W,2022-09-17_premier_league_leicester_city,Tottenham Hotspur,Clément Lenglet,34,fr FRA,CB,27-092,90,0,0,0,0,0,0,0,0,1,0,0,1,0,2,0,,
2022-2023,Tottenham Hotspur 2022 2023,2022-09-17,Premier League,Leicester City,2022-09-17_premier_league_leicester_city_player_stats.csv,99e44c16,https://fbref.com/en/matches/99e44c16/Tottenham-Hotspur-Leicester-City-September-17-2022-Premier-League,2022-09-17,Premier League,Matchweek 8,Home,Leicester City,W,2022-09-17_premier_league_leicester_city,Tottenham Hotspur,Eric Dier,15,eng ENG,CB,28-245,90,1,0,0,0,2,2,0,0,0,0,0,0,0,1,0,,
2022-2023,Tottenham Hotspur 2022 2023,2022-09-17,Premier League,Leicester City,2022-09-17_premier_league_leicester_city_player_stats.csv,99e44c16,https://fbref.com/en/matches/99e44c16/Tottenham-Hotspur-Leicester-City-September-17-2022-Premier-League,2022-09-17,Premier League,Matchweek 8,Home,Leicester City,W,2022-09-17_premier_league_leicester_city,Tottenham Hotspur,Davinson Sánchez,6,co COL,CB,26-097,58,0,0,0,0,1,1,0,0,2,0,0,0,0,0,0,,
2022-2023,Tottenham Hotspur 2022 2023,2022-09-17,Premier League,Leicester City,2022-09-17_premier_league_leicester_city_player_stats.csv,99e44c16,https://fbref.com/en/matches/99e44c16/Tottenham-Hotspur-Leicester-City-September-17-2022-Premier-League,2022-09-17,Premier League,Matchweek 8,Home,Leicester City,W,2022-09-17_premier_league_leicester_city,Tottenham Hotspur,Cristian Romero,17,ar ARG,DF,24-143,32,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,,
2022-2023,Tottenham Hotspur 2022 2023,2022-09-17,Premier League,Leicester City,2022-09-17_premier_league_leicester_city_player_stats.csv,99e44c16,https://fbref.com/en/matches/99e44c16/Tottenham-Hotspur-Leicester-City-September-17-2022-Premier-League,2022-09-17,Premier League,Matchweek 8,Home,Leicester City,W,2022-09-17_premier_league_leicester_city,Tottenham Hotspur,Hugo Lloris,1,fr FRA,GK,35-265,90,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,
2022-2023,Tottenham Hotspur 2022 2023,2022-10-01,Premier League,Arsenal,2022-10-01_premier_league_arsenal_player_stats.csv,aefe3b90,https://fbref.com/en/matches/aefe3b90/North-London-Derby-Arsenal-Tottenham-Hotspur-October-1-2022-Premier-League,2022-10-01,Premier League,Matchweek 9,Away,Arsenal,L,2022-10-01_premier_league_arsenal,Tottenham Hotspur,Harry Kane,10,eng ENG,FW,29-065,90,1,0,1,1,3,2,0,0,1,2,1,1,0,0,0,,
2022-2023,Tottenham Hotspur 2022 2023,2022-10-01,Premier League,Arsenal,2022-10-01_premier_league_arsenal_player_stats.csv,aefe3b90,https://fbref.com/en/matches/aefe3b90/North-London-Derby-Arsenal-Tottenham-Hotspur-October-1-2022-Premier-League,2022-10-01,Premier League,Matchweek 9,Away,Arsenal,L,2022-10-01_premier_league_arsenal,Tottenham Hotspur,Son Heung-min,7,kr KOR,AM,30-085,70,0,0,0,0,0,0,0,0,0,1,0,2,0,0,0,,
2022-2023,Tottenham Hotspur 2022 2023,2022-10-01,Premier League,Arsenal,2022-10-01_premier_league_arsenal_player_stats.csv,aefe3b90,https://fbref.com/en/matches/aefe3b90/North-London-Derby-Arsenal-Tottenham-Hotspur-October-1-2022-Premier-League,2022-10-01,Premier League,Matchweek 9,Away,Arsenal,L,2022-10-01_premier_league_arsenal,Tottenham Hotspur,Matt Doherty,2,ie IRL,"DF,MF",30-258,20,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,,
2022-2023,Tottenham Hotspur 2022 2023,2022-10-01,Premier League,Arsenal,2022-10-01_premier_league_arsenal_player_stats.csv,aefe3b90,https://fbref.com/en/matches/aefe3b90/North-London-Derby-Arsenal-Tottenham-Hotspur-October-1-2022-Premier-League,2022-10-01,Premier League,Matchweek 9,Away,Arsenal,L,2022-10-01_premier_league_arsenal,Tottenham Hotspur,Richarlison,9,br BRA,AM,25-144,70,0,0,0,0,1,1,0,0,1,1,2,2,0,0,0,,
2022-2023,Tottenham Hotspur 2022 2023,2022-10-01,Premier League,Arsenal,2022-10-01_premier_league_arsenal_player_stats.csv,aefe3b90,https://fbref.com/en/matches/aefe3b90/North-London-Derby-Arsenal-Tottenham-Hotspur-October-1-2022-Premier-League,2022-10-01,Premier League,Matchweek 9,Away,Arsenal,L,2022-10-01_premier_league_arsenal,Tottenham Hotspur,Ryan Sessegnon,19,eng ENG,"DF,FW",22-136,20,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,,
2022-2023,Tottenham Hotspur 2022 2023,2022-10-01,Premier League,Arsenal,2022-10-01_premier_league_arsenal_player_stats.csv,aefe3b90,https://fbref.com/en/matches/aefe3b90/North-London-Derby-Arsenal-Tottenham-Hotspur-October-1-2022-Premier-League,2022-10-01,Premier League,Matchweek 9,Away,Arsenal,L,2022-10-01_premier_league_arsenal,Tottenham Hotspur,Ivan Perišić,14,hr CRO,DM,33-241,70,0,0,0,0,1,0,0,0,1,0,0,4,0,0,0,,
2022-2023,Tottenham Hotspur 2022 2023,2022-10-01,Premier League,Arsenal,2022-10-01_premier_league_arsenal_player_stats.csv,aefe3b90,https://fbref.com/en/matches/aefe3b90/North-London-Derby-Arsenal-Tottenham-Hotspur-October-1-2022-Premier-League,2022-10-01,Premier League,Matchweek 9,Away,Arsenal,L,2022-10-01_premier_league_arsenal,Tottenham Hotspur,Yves Bissouma,38,ml MLI,MF,26-032,20,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,
2022-2023,Tottenham Hotspur 2022 2023,2022-10-01,Premier League,Arsenal,2022-10-01_premier_league_arsenal_player_stats.csv,aefe3b90,https://fbref.com/en/matches/aefe3b90/North-London-Derby-Arsenal-Tottenham-Hotspur-October-1-2022-Premier-League,2022-10-01,Premier League,Matchweek 9,Away,Arsenal,L,2022-10-01_premier_league_arsenal,Tottenham Hotspur,Rodrigo Bentancur,30,uy URU,DM,25-098,90,0,0,0,0,0,0,0,0,0,1,0,0,1,2,0,,
2022-2023,Tottenham Hotspur 2022 2023,2022-10-01,Premier League,Arsenal,2022-10-01_premier_league_arsenal_player_stats.csv,aefe3b90,https://fbref.com/en/matches/aefe3b90/North-London-Derby-Arsenal-Tottenham-Hotspur-October-1-2022-Premier-League,2022-10-01,Premier League,Matchweek 9,Away,Arsenal,L,2022-10-01_premier_league_arsenal,Tottenham Hotspur,Pierre Højbjerg,5,dk DEN,DM,27-057,74,0,0,0,0,2,0,0,0,1,0,0,0,2,1,0,,
2022-2023,Tottenham Hotspur 2022 2023,2022-10-01,Premier League,Arsenal,2022-10-01_premier_league_arsenal_player_stats.csv,aefe3b90,https://fbref.com/en/matches/aefe3b90/North-London-Derby-Arsenal-Tottenham-Hotspur-October-1-2022-Premier-League,2022-10-01,Premier League,Matchweek 9,Away,Arsenal,L,2022-10-01_premier_league_arsenal,Tottenham Hotspur,Oliver Skipp,4,eng ENG,MF,22-015,16,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,,
2022-2023,Tottenham Hotspur 2022 2023,2022-10-01,Premier League,Arsenal,2022-10-01_premier_league_arsenal_player_stats.csv,aefe3b90,https://fbref.com/en/matches/aefe3b90/North-London-Derby-Arsenal-Tottenham-Hotspur-October-1-2022-Premier-League,2022-10-01,Premier League,Matchweek 9,Away,Arsenal,L,2022-10-01_premier_league_arsenal,Tottenham Hotspur,Emerson,12,br BRA,DM,23-260,61,0,0,0,0,0,0,0,1,1,2,0,2,1,1,0,,
2022-2023,Tottenham Hotspur 2022 2023,2022-10-01,Premier League,Arsenal,2022-10-01_premier_league_arsenal_player_stats.csv,aefe3b90,https://fbref.com/en/matches/aefe3b90/North-London-Derby-Arsenal-Tottenham-Hotspur-October-1-2022-Premier-League,2022-10-01,Premier League,Matchweek 9,Away,Arsenal,L,2022-10-01_premier_league_arsenal,Tottenham Hotspur,Clément Lenglet,34,fr FRA,CB,27-106,70,0,0,0,0,0,0,0,0,1,1,0,0,1,0,0,,
2022-2023,Tottenham Hotspur 2022 2023,2022-10-01,Premier League,Arsenal,2022-10-01_premier_league_arsenal_player_stats.csv,aefe3b90,https://fbref.com/en/matches/aefe3b90/North-London-Derby-Arsenal-Tottenham-Hotspur-October-1-2022-Premier-League,2022-10-01,Premier League,Matchweek 9,Away,Arsenal,L,2022-10-01_premier_league_arsenal,Tottenham Hotspur,Davinson Sánchez,6,co COL,DF,26-111,20,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,,
2022-2023,Tottenham Hotspur 2022 2023,2022-10-01,Premier League,Arsenal,2022-10-01_premier_league_arsenal_player_stats.csv,aefe3b90,https://fbref.com/en/matches/aefe3b90/North-London-Derby-Arsenal-Tottenham-Hotspur-October-1-2022-Premier-League,2022-10-01,Premier League,Matchweek 9,Away,Arsenal,L,2022-10-01_premier_league_arsenal,Tottenham Hotspur,Eric Dier,15,eng ENG,CB,28-259,90,0,0,0,0,0,0,1,0,3,1,0,0,1,0,0,,
2022-2023,Tottenham Hotspur 2022 2023,2022-10-01,Premier League,Arsenal,2022-10-01_premier_league_arsenal_player_stats.csv,aefe3b90,https://fbref.com/en/matches/aefe3b90/North-London-Derby-Arsenal-Tottenham-Hotspur-October-1-2022-Premier-League,2022-10-01,Premier League,Matchweek 9,Away,Arsenal,L,2022-10-01_premier_league_arsenal,Tottenham Hotspur,Cristian Romero,17,ar ARG,CB,24-157,90,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,,
2022-2023,Tottenham Hotspur 2022 2023,2022-10-01,Premier League,Arsenal,2022-10-01_premier_league_arsenal_player_stats.csv,aefe3b90,https://fbref.com/en/matches/aefe3b90/North-London-Derby-Arsenal-Tottenham-Hotspur-October-1-2022-Premier-League,2022-10-01,Premier League,Matchweek 9,Away,Arsenal,L,2022-10-01_premier_league_arsenal,Tottenham Hotspur,Hugo Lloris,1,fr FRA,GK,35-279,90,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,
2022-2023,Tottenham Hotspur 2022 2023,2022-10-04,Champions Lg,Deeintracht Frankfurt,2022-10-04_champions_lg_deeintracht_frankfurt_player_stats.csv,2f44d120,https://fbref.com/en/matches/2f44d120/Eintracht-Frankfurt-Tottenham-Hotspur-October-4-2022-Champions-League,2022-10-04,Champions Lg,Group stage,Away,deEintracht Frankfurt,D,2022-10-04_champions_lg_deeintracht_frankfurt,Tottenham Hotspur,Harry Kane,10,eng ENG,FW,29-068,90,0,0,0,0,4,2,1,0,2,0,0,0,0,1,0,,
2022-2023,Tottenham Hotspur 2022 2023,2022-10-04,Champions Lg,Deeintracht Frankfurt,2022-10-04_champions_lg_deeintracht_frankfurt_player_stats.csv,2f44d120,https://fbref.com/en/matches/2f44d120/Eintracht-Frankfurt-Tottenham-Hotspur-October-4-2022-Champions-League,2022-10-04,Champions Lg,Group stage,Away,deEintracht Frankfurt,D,2022-10-04_champions_lg_deeintracht_frankfurt,Tottenham Hotspur,Son Heung-min,7,kr KOR,FW,30-088,90,0,0,0,0,3,0,0,0,0,0,0,1,0,0,0,,
2022-2023,Tottenham Hotspur 2022 2023,2022-10-04,Champions Lg,Deeintracht Frankfurt,2022-10-04_champions_lg_deeintracht_frankfurt_player_stats.csv,2f44d120,https://fbref.com/en/matches/2f44d120/Eintracht-Frankfurt-Tottenham-Hotspur-October-4-2022-Champions-League,2022-10-04,Champions Lg,Group stage,Away,deEintracht Frankfurt,D,2022-10-04_champions_lg_deeintracht_frankfurt,Tottenham Hotspur,Richarlison,9,br BRA,FW,25-147,77,0,0,0,0,1,0,0,0,2,1,0,1,0,0,0,,
2022-2023,Tottenham Hotspur 2022 2023,2022-10-04,Champions Lg,Deeintracht Frankfurt,2022-10-04_champions_lg_deeintracht_frankfurt_player_stats.csv,2f44d120,https://fbref.com/en/matches/2f44d120/Eintracht-Frankfurt-Tottenham-Hotspur-October-4-2022-Champions-League,2022-10-04,Champions Lg,Group stage,Away,deEintracht Frankfurt,D,2022-10-04_champions_lg_deeintracht_frankfurt,Tottenham Hotspur,Bryan Gil,11,es ESP,"FW,MF",21-235,13,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,,
2022-2023,Tottenham Hotspur 2022 2023,2022-10-04,Champions Lg,Deeintracht Frankfurt,2022-10-04_champions_lg_deeintracht_frankfurt_player_stats.csv,2f44d120,https://fbref.com/en/matches/2f44d120/Eintracht-Frankfurt-Tottenham-Hotspur-October-4-2022-Champions-League,2022-10-04,Champions Lg,Group stage,Away,deEintracht Frankfurt,D,2022-10-04_champions_lg_deeintracht_frankfurt,Tottenham Hotspur,Ivan Perišić,14,hr CRO,LM,33-244,70,0,0,0,0,1,0,0,0,0,0,0,5,0,2,0,,
2022-2023,Tottenham Hotspur 2022 2023,2022-10-04,Champions Lg,Deeintracht Frankfurt,2022-10-04_champions_lg_deeintracht_frankfurt_player_stats.csv,2f44d120,https://fbref.com/en/matches/2f44d120/Eintracht-Frankfurt-Tottenham-Hotspur-October-4-2022-Champions-League,2022-10-04,Champions Lg,Group stage,Away,deEintracht Frankfurt,D,2022-10-04_champions_lg_deeintracht_frankfurt,Tottenham Hotspur,Ryan Sessegnon,19,eng ENG,"DF,FW",22-139,20,0,0,0,0,0,0,0,0,1,0,0,1,1,0,0,,
2022-2023,Tottenham Hotspur 2022 2023,2022-10-04,Champions Lg,Deeintracht Frankfurt,2022-10-04_champions_lg_deeintracht_frankfurt_player_stats.csv,2f44d120,https://fbref.com/en/matches/2f44d120/Eintracht-Frankfurt-Tottenham-Hotspur-October-4-2022-Champions-League,2022-10-04,Champions Lg,Group stage,Away,deEintracht Frankfurt,D,2022-10-04_champions_lg_deeintracht_frankfurt,Tottenham Hotspur,Rodrigo Bentancur,30,uy URU,CM,25-101,90,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,,
2022-2023,Tottenham Hotspur 2022 2023,2022-10-04,Champions Lg,Deeintracht Frankfurt,2022-10-04_champions_lg_deeintracht_frankfurt_player_stats.csv,2f44d120,https://fbref.com/en/matches/2f44d120/Eintracht-Frankfurt-Tottenham-Hotspur-October-4-2022-Champions-League,2022-10-04,Champions Lg,Group stage,Away,deEintracht Frankfurt,D,2022-10-04_champions_lg_deeintracht_frankfurt,Tottenham Hotspur,Pierre Højbjerg,5,dk DEN,CM,27-060,90,0,0,0,0,0,0,1,0,1,1,0,1,0,0,0,,
2022-2023,Tottenham Hotspur 2022 2023,2022-10-04,Champions Lg,Deeintracht Frankfurt,2022-10-04_champions_lg_deeintracht_frankfurt_player_stats.csv,2f44d120,https://fbref.com/en/matches/2f44d120/Eintracht-Frankfurt-Tottenham-Hotspur-October-4-2022-Champions-League,2022-10-04,Champions Lg,Group stage,Away,deEintracht Frankfurt,D,2022-10-04_champions_lg_deeintracht_frankfurt,Tottenham Hotspur,Emerson,12,br BRA,RM,23-263,90,0,0,0,0,2,0,0,0,0,4,0,1,2,0,0,,
2022-2023,Tottenham Hotspur 2022 2023,2022-10-04,Champions Lg,Deeintracht Frankfurt,2022-10-04_champions_lg_deeintracht_frankfurt_player_stats.csv,2f44d120,https://fbref.com/en/matches/2f44d120/Eintracht-Frankfurt-Tottenham-Hotspur-October-4-2022-Champions-League,2022-10-04,Champions Lg,Group stage,Away,deEintracht Frankfurt,D,2022-10-04_champions_lg_deeintracht_frankfurt,Tottenham Hotspur,Clément Lenglet,34,fr FRA,CB,27-109,77,0,0,0,0,0,0,1,0,2,1,0,1,4,3,0,,
2022-2023,Tottenham Hotspur 2022 2023,2022-10-04,Champions Lg,Deeintracht Frankfurt,2022-10-04_champions_lg_deeintracht_frankfurt_player_stats.csv,2f44d120,https://fbref.com/en/matches/2f44d120/Eintracht-Frankfurt-Tottenham-Hotspur-October-4-2022-Champions-League,2022-10-04,Champions Lg,Group stage,Away,deEintracht Frankfurt,D,2022-10-04_champions_lg_deeintracht_frankfurt,Tottenham Hotspur,Ben Davies,33,wls WAL,"DF,MF",29-163,13,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,
2022-2023,Tottenham Hotspur 2022 2023,2022-10-04,Champions Lg,Deeintracht Frankfurt,2022-10-04_champions_lg_deeintracht_frankfurt_player_stats.csv,2f44d120,https://fbref.com/en/matches/2f44d120/Eintracht-Frankfurt-Tottenham-Hotspur-October-4-2022-Champions-League,2022-10-04,Champions Lg,Group stage,Away,deEintracht Frankfurt,D,2022-10-04_champions_lg_deeintracht_frankfurt,Tottenham Hotspur,Eric Dier,15,eng ENG,CB,28-262,90,0,0,0,0,0,0,0,0,0,0,0,0,1,3,0,,
2022-2023,Tottenham Hotspur 2022 2023,2022-10-04,Champions Lg,Deeintracht Frankfurt,2022-10-04_champions_lg_deeintracht_frankfurt_player_stats.csv,2f44d120,https://fbref.com/en/matches/2f44d120/Eintracht-Frankfurt-Tottenham-Hotspur-October-4-2022-Champions-League,2022-10-04,Champions Lg,Group stage,Away,deEintracht Frankfurt,D,2022-10-04_champions_lg_deeintracht_frankfurt,Tottenham Hotspur,Cristian Romero,17,ar ARG,CB,24-160,90,0,0,0,0,0,0,0,0,0,0,0,0,3,2,0,,
2022-2023,Tottenham Hotspur 2022 2023,2022-10-04,Champions Lg,Deeintracht Frankfurt,2022-10-04_champions_lg_deeintracht_frankfurt_player_stats.csv,2f44d120,https://fbref.com/en/matches/2f44d120/Eintracht-Frankfurt-Tottenham-Hotspur-October-4-2022-Champions-League,2022-10-04,Champions Lg,Group stage,Away,deEintracht Frankfurt,D,2022-10-04_champions_lg_deeintracht_frankfurt,Tottenham Hotspur,Hugo Lloris,1,fr FRA,GK,35-282,90,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,
2022-2023,Tottenham Hotspur 2022 2023,2022-10-08,Premier League,Brighton,2022-10-08_premier_league_brighton_player_stats.csv,3eeefbc5,https://fbref.com/en/matches/3eeefbc5/Brighton-and-Hove-Albion-Tottenham-Hotspur-October-8-2022-Premier-League,2022-10-08,Premier League,Matchweek 10,Away,Brighton,W,2022-10-08_premier_league_brighton,Tottenham Hotspur,Harry Kane,10,eng ENG,FW,29-072,89,1,0,0,0,4,1,1,0,1,2,0,1,1,0,0,,
2022-2023,Tottenham Hotspur 2022 2023,2022-10-08,Premier League,Brighton,2022-10-08_premier_league_brighton_player_stats.csv,3eeefbc5,https://fbref.com/en/matches/3eeefbc5/Brighton-and-Hove-Albion-Tottenham-Hotspur-October-8-2022-Premier-League,2022-10-08,Premier League,Matchweek 10,Away,Brighton,W,2022-10-08_premier_league_brighton,Tottenham Hotspur,Oliver Skipp,4,eng ENG,MF,22-022,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,
2022-2023,Tottenham Hotspur 2022 2023,2022-10-08,Premier League,Brighton,2022-10-08_premier_league_brighton_player_stats.csv,3eeefbc5,https://fbref.com/en/matches/3eeefbc5/Brighton-and-Hove-Albion-Tottenham-Hotspur-October-8-2022-Premier-League,2022-10-08,Premier League,Matchweek 10,Away,Brighton,W,2022-10-08_premier_league_brighton,Tottenham Hotspur,Son Heung-min,7,kr KOR,FW,30-092,79,0,1,0,0,2,1,0,0,0,3,1,2,1,1,0,,
2022-2023,Tottenham Hotspur 2022 2023,2022-10-08,Premier League,Brighton,2022-10-08_premier_league_brighton_player_stats.csv,3eeefbc5,https://fbref.com/en/matches/3eeefbc5/Brighton-and-Hove-Albion-Tottenham-Hotspur-October-8-2022-Premier-League,2022-10-08,Premier League,Matchweek 10,Away,Brighton,W,2022-10-08_premier_league_brighton,Tottenham Hotspur,Ivan Perišić,14,hr CRO,"FW,MF",33-248,11,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,,
2022-2023,Tottenham Hotspur 2022 2023,2022-10-08,Premier League,Brighton,2022-10-08_premier_league_brighton_player_stats.csv,3eeefbc5,https://fbref.com/en/matches/3eeefbc5/Brighton-and-Hove-Albion-Tottenham-Hotspur-October-8-2022-Premier-League,2022-10-08,Premier League,Matchweek 10,Away,Brighton,W,2022-10-08_premier_league_brighton,Tottenham Hotspur,Ryan Sessegnon,19,eng ENG,LM,22-143,90,0,0,0,0,0,0,0,0,2,1,1,3,1,1,0,,
2022-2023,Tottenham Hotspur 2022 2023,2022-10-08,Premier League,Brighton,2022-10-08_premier_league_brighton_player_stats.csv,3eeefbc5,https://fbref.com/en/matches/3eeefbc5/Brighton-and-Hove-Albion-Tottenham-Hotspur-October-8-2022-Premier-League,2022-10-08,Premier League,Matchweek 10,Away,Brighton,W,2022-10-08_premier_league_brighton,Tottenham Hotspur,Pierre Højbjerg,5,dk DEN,CM,27-064,90,0,0,0,0,0,0,0,0,1,1,0,0,0,4,0,,
2022-2023,Tottenham Hotspur 2022 2023,2022-10-08,Premier League,Brighton,2022-10-08_premier_league_brighton_player_stats.csv,3eeefbc5,https://fbref.com/en/matches/3eeefbc5/Brighton-and-Hove-Albion-Tottenham-Hotspur-October-8-2022-Premier-League,2022-10-08,Premier League,Matchweek 10,Away,Brighton,W,2022-10-08_premier_league_brighton,Tottenham Hotspur,Yves Bissouma,38,ml MLI,CM,26-039,69,0,0,0,0,0,0,1,0,1,1,0,0,1,1,0,,
