season,tracked_team,match_date,competition,opponent_team,original_file,Match_ID,Match_Report_URL,Date,Competition,Round,Venue,Opponent,Result,Match_Report_Name,Team,Formation,Lineup_Section,Jersey_Number,Player
2022-2023,Tottenham Hotspur 2022 2023,2023-01-01,Premier League,Aston Villa,2023-01-01_premier_league_aston_villa_lineups.csv,63e8eaf8,https://fbref.com/en/matches/63e8eaf8/Tottenham-Hotspur-Aston-Villa-January-1-2023-Premier-League,2023-01-01,Premier League,Matchweek 18,Home,Aston Villa,L,2023-01-01_premier_league_aston_villa,Tottenham Hotspur,3-4-3,Starter,11,Bryan Gil
2022-2023,Tottenham Hotspur 2022 2023,2023-01-01,Premier League,Aston Villa,2023-01-01_premier_league_aston_villa_lineups.csv,63e8eaf8,https://fbref.com/en/matches/63e8eaf8/Tottenham-Hotspur-Aston-Villa-January-1-2023-Premier-League,2023-01-01,Premier League,Matchweek 18,Home,Aston Villa,L,2023-01-01_premier_league_aston_villa,Tottenham Hotspur,3-4-3,Starter,14,Ivan Perišić
2022-2023,Tottenham Hotspur 2022 2023,2023-01-01,Premier League,Aston Villa,2023-01-01_premier_league_aston_villa_lineups.csv,63e8eaf8,https://fbref.com/en/matches/63e8eaf8/Tottenham-Hotspur-Aston-Villa-January-1-2023-Premier-League,2023-01-01,Premier League,Matchweek 18,Home,Aston Villa,L,2023-01-01_premier_league_aston_villa,Tottenham Hotspur,3-4-3,Starter,17,Cristian Romero
2022-2023,Tottenham Hotspur 2022 2023,2023-01-01,Premier League,Aston Villa,2023-01-01_premier_league_aston_villa_lineups.csv,63e8eaf8,https://fbref.com/en/matches/63e8eaf8/Tottenham-Hotspur-Aston-Villa-January-1-2023-Premier-League,2023-01-01,Premier League,Matchweek 18,Home,Aston Villa,L,2023-01-01_premier_league_aston_villa,Tottenham Hotspur,3-4-3,Starter,33,Ben Davies
2022-2023,Tottenham Hotspur 2022 2023,2023-01-01,Premier League,Aston Villa,2023-01-01_premier_league_aston_villa_lineups.csv,63e8eaf8,https://fbref.com/en/matches/63e8eaf8/Tottenham-Hotspur-Aston-Villa-January-1-2023-Premier-League,2023-01-01,Premier League,Matchweek 18,Home,Aston Villa,L,2023-01-01_premier_league_aston_villa,Tottenham Hotspur,3-4-3,Starter,34,Clément Lenglet
2022-2023,Tottenham Hotspur 2022 2023,2023-01-01,Premier League,Aston Villa,2023-01-01_premier_league_aston_villa_lineups.csv,63e8eaf8,https://fbref.com/en/matches/63e8eaf8/Tottenham-Hotspur-Aston-Villa-January-1-2023-Premier-League,2023-01-01,Premier League,Matchweek 18,Home,Aston Villa,L,2023-01-01_premier_league_aston_villa,Tottenham Hotspur,3-4-3,Starter,38,Yves Bissouma
2022-2023,Tottenham Hotspur 2022 2023,2023-01-01,Premier League,Aston Villa,2023-01-01_premier_league_aston_villa_lineups.csv,63e8eaf8,https://fbref.com/en/matches/63e8eaf8/Tottenham-Hotspur-Aston-Villa-January-1-2023-Premier-League,2023-01-01,Premier League,Matchweek 18,Home,Aston Villa,L,2023-01-01_premier_league_aston_villa,Tottenham Hotspur,3-4-3,Bench,20,Fraser Forster
2022-2023,Tottenham Hotspur 2022 2023,2023-01-01,Premier League,Aston Villa,2023-01-01_premier_league_aston_villa_lineups.csv,63e8eaf8,https://fbref.com/en/matches/63e8eaf8/Tottenham-Hotspur-Aston-Villa-January-1-2023-Premier-League,2023-01-01,Premier League,Matchweek 18,Home,Aston Villa,L,2023-01-01_premier_league_aston_villa,Tottenham Hotspur,3-4-3,Bench,4,Oliver Skipp
2022-2023,Tottenham Hotspur 2022 2023,2023-01-01,Premier League,Aston Villa,2023-01-01_premier_league_aston_villa_lineups.csv,63e8eaf8,https://fbref.com/en/matches/63e8eaf8/Tottenham-Hotspur-Aston-Villa-January-1-2023-Premier-League,2023-01-01,Premier League,Matchweek 18,Home,Aston Villa,L,2023-01-01_premier_league_aston_villa,Tottenham Hotspur,3-4-3,Bench,6,Davinson Sánchez
2022-2023,Tottenham Hotspur 2022 2023,2023-01-01,Premier League,Aston Villa,2023-01-01_premier_league_aston_villa_lineups.csv,63e8eaf8,https://fbref.com/en/matches/63e8eaf8/Tottenham-Hotspur-Aston-Villa-January-1-2023-Premier-League,2023-01-01,Premier League,Matchweek 18,Home,Aston Villa,L,2023-01-01_premier_league_aston_villa,Tottenham Hotspur,3-4-3,Bench,12,Emerson
2022-2023,Tottenham Hotspur 2022 2023,2023-01-01,Premier League,Aston Villa,2023-01-01_premier_league_aston_villa_lineups.csv,63e8eaf8,https://fbref.com/en/matches/63e8eaf8/Tottenham-Hotspur-Aston-Villa-January-1-2023-Premier-League,2023-01-01,Premier League,Matchweek 18,Home,Aston Villa,L,2023-01-01_premier_league_aston_villa,Tottenham Hotspur,3-4-3,Bench,15,Eric Dier
2022-2023,Tottenham Hotspur 2022 2023,2023-01-01,Premier League,Aston Villa,2023-01-01_premier_league_aston_villa_lineups.csv,63e8eaf8,https://fbref.com/en/matches/63e8eaf8/Tottenham-Hotspur-Aston-Villa-January-1-2023-Premier-League,2023-01-01,Premier League,Matchweek 18,Home,Aston Villa,L,2023-01-01_premier_league_aston_villa,Tottenham Hotspur,3-4-3,Bench,19,Ryan Sessegnon
2022-2023,Tottenham Hotspur 2022 2023,2023-01-01,Premier League,Aston Villa,2023-01-01_premier_league_aston_villa_lineups.csv,63e8eaf8,https://fbref.com/en/matches/63e8eaf8/Tottenham-Hotspur-Aston-Villa-January-1-2023-Premier-League,2023-01-01,Premier League,Matchweek 18,Home,Aston Villa,L,2023-01-01_premier_league_aston_villa,Tottenham Hotspur,3-4-3,Bench,24,Djed Spence
2022-2023,Tottenham Hotspur 2022 2023,2023-01-01,Premier League,Aston Villa,2023-01-01_premier_league_aston_villa_lineups.csv,63e8eaf8,https://fbref.com/en/matches/63e8eaf8/Tottenham-Hotspur-Aston-Villa-January-1-2023-Premier-League,2023-01-01,Premier League,Matchweek 18,Home,Aston Villa,L,2023-01-01_premier_league_aston_villa,Tottenham Hotspur,3-4-3,Bench,25,Japhet Tanganga
2022-2023,Tottenham Hotspur 2022 2023,2023-01-01,Premier League,Aston Villa,2023-01-01_premier_league_aston_villa_lineups.csv,63e8eaf8,https://fbref.com/en/matches/63e8eaf8/Tottenham-Hotspur-Aston-Villa-January-1-2023-Premier-League,2023-01-01,Premier League,Matchweek 18,Home,Aston Villa,L,2023-01-01_premier_league_aston_villa,Tottenham Hotspur,3-4-3,Bench,29,Pape Matar Sarr
2022-2023,Tottenham Hotspur 2022 2023,2023-01-04,Premier League,Crystal Palace,2023-01-04_premier_league_crystal_palace_lineups.csv,d8118454,https://fbref.com/en/matches/d8118454/Crystal-Palace-Tottenham-Hotspur-January-4-2023-Premier-League,2023-01-04,Premier League,Matchweek 19,Away,Crystal Palace,W,2023-01-04_premier_league_crystal_palace,Tottenham Hotspur,3-4-3,Starter,1,Hugo Lloris
2022-2023,Tottenham Hotspur 2022 2023,2023-01-04,Premier League,Crystal Palace,2023-01-04_premier_league_crystal_palace_lineups.csv,d8118454,https://fbref.com/en/matches/d8118454/Crystal-Palace-Tottenham-Hotspur-January-4-2023-Premier-League,2023-01-04,Premier League,Matchweek 19,Away,Crystal Palace,W,2023-01-04_premier_league_crystal_palace,Tottenham Hotspur,3-4-3,Starter,2,Matt Doherty
2022-2023,Tottenham Hotspur 2022 2023,2023-01-04,Premier League,Crystal Palace,2023-01-04_premier_league_crystal_palace_lineups.csv,d8118454,https://fbref.com/en/matches/d8118454/Crystal-Palace-Tottenham-Hotspur-January-4-2023-Premier-League,2023-01-04,Premier League,Matchweek 19,Away,Crystal Palace,W,2023-01-04_premier_league_crystal_palace,Tottenham Hotspur,3-4-3,Starter,4,Oliver Skipp
2022-2023,Tottenham Hotspur 2022 2023,2023-01-04,Premier League,Crystal Palace,2023-01-04_premier_league_crystal_palace_lineups.csv,d8118454,https://fbref.com/en/matches/d8118454/Crystal-Palace-Tottenham-Hotspur-January-4-2023-Premier-League,2023-01-04,Premier League,Matchweek 19,Away,Crystal Palace,W,2023-01-04_premier_league_crystal_palace,Tottenham Hotspur,3-4-3,Starter,5,Pierre Højbjerg
2022-2023,Tottenham Hotspur 2022 2023,2023-01-04,Premier League,Crystal Palace,2023-01-04_premier_league_crystal_palace_lineups.csv,d8118454,https://fbref.com/en/matches/d8118454/Crystal-Palace-Tottenham-Hotspur-January-4-2023-Premier-League,2023-01-04,Premier League,Matchweek 19,Away,Crystal Palace,W,2023-01-04_premier_league_crystal_palace,Tottenham Hotspur,3-4-3,Starter,7,Son Heung-min
2022-2023,Tottenham Hotspur 2022 2023,2023-01-04,Premier League,Crystal Palace,2023-01-04_premier_league_crystal_palace_lineups.csv,d8118454,https://fbref.com/en/matches/d8118454/Crystal-Palace-Tottenham-Hotspur-January-4-2023-Premier-League,2023-01-04,Premier League,Matchweek 19,Away,Crystal Palace,W,2023-01-04_premier_league_crystal_palace,Tottenham Hotspur,3-4-3,Starter,10,Harry Kane
2022-2023,Tottenham Hotspur 2022 2023,2023-01-04,Premier League,Crystal Palace,2023-01-04_premier_league_crystal_palace_lineups.csv,d8118454,https://fbref.com/en/matches/d8118454/Crystal-Palace-Tottenham-Hotspur-January-4-2023-Premier-League,2023-01-04,Premier League,Matchweek 19,Away,Crystal Palace,W,2023-01-04_premier_league_crystal_palace,Tottenham Hotspur,3-4-3,Starter,11,Bryan Gil
2022-2023,Tottenham Hotspur 2022 2023,2023-01-04,Premier League,Crystal Palace,2023-01-04_premier_league_crystal_palace_lineups.csv,d8118454,https://fbref.com/en/matches/d8118454/Crystal-Palace-Tottenham-Hotspur-January-4-2023-Premier-League,2023-01-04,Premier League,Matchweek 19,Away,Crystal Palace,W,2023-01-04_premier_league_crystal_palace,Tottenham Hotspur,3-4-3,Starter,14,Ivan Perišić
2022-2023,Tottenham Hotspur 2022 2023,2023-01-04,Premier League,Crystal Palace,2023-01-04_premier_league_crystal_palace_lineups.csv,d8118454,https://fbref.com/en/matches/d8118454/Crystal-Palace-Tottenham-Hotspur-January-4-2023-Premier-League,2023-01-04,Premier League,Matchweek 19,Away,Crystal Palace,W,2023-01-04_premier_league_crystal_palace,Tottenham Hotspur,3-4-3,Starter,15,Eric Dier
2022-2023,Tottenham Hotspur 2022 2023,2023-01-04,Premier League,Crystal Palace,2023-01-04_premier_league_crystal_palace_lineups.csv,d8118454,https://fbref.com/en/matches/d8118454/Crystal-Palace-Tottenham-Hotspur-January-4-2023-Premier-League,2023-01-04,Premier League,Matchweek 19,Away,Crystal Palace,W,2023-01-04_premier_league_crystal_palace,Tottenham Hotspur,3-4-3,Starter,17,Cristian Romero
2022-2023,Tottenham Hotspur 2022 2023,2023-01-04,Premier League,Crystal Palace,2023-01-04_premier_league_crystal_palace_lineups.csv,d8118454,https://fbref.com/en/matches/d8118454/Crystal-Palace-Tottenham-Hotspur-January-4-2023-Premier-League,2023-01-04,Premier League,Matchweek 19,Away,Crystal Palace,W,2023-01-04_premier_league_crystal_palace,Tottenham Hotspur,3-4-3,Starter,34,Clément Lenglet
2022-2023,Tottenham Hotspur 2022 2023,2023-01-04,Premier League,Crystal Palace,2023-01-04_premier_league_crystal_palace_lineups.csv,d8118454,https://fbref.com/en/matches/d8118454/Crystal-Palace-Tottenham-Hotspur-January-4-2023-Premier-League,2023-01-04,Premier League,Matchweek 19,Away,Crystal Palace,W,2023-01-04_premier_league_crystal_palace,Tottenham Hotspur,3-4-3,Bench,20,Fraser Forster
2022-2023,Tottenham Hotspur 2022 2023,2023-01-04,Premier League,Crystal Palace,2023-01-04_premier_league_crystal_palace_lineups.csv,d8118454,https://fbref.com/en/matches/d8118454/Crystal-Palace-Tottenham-Hotspur-January-4-2023-Premier-League,2023-01-04,Premier League,Matchweek 19,Away,Crystal Palace,W,2023-01-04_premier_league_crystal_palace,Tottenham Hotspur,3-4-3,Bench,6,Davinson Sánchez
2022-2023,Tottenham Hotspur 2022 2023,2023-01-04,Premier League,Crystal Palace,2023-01-04_premier_league_crystal_palace_lineups.csv,d8118454,https://fbref.com/en/matches/d8118454/Crystal-Palace-Tottenham-Hotspur-January-4-2023-Premier-League,2023-01-04,Premier League,Matchweek 19,Away,Crystal Palace,W,2023-01-04_premier_league_crystal_palace,Tottenham Hotspur,3-4-3,Bench,12,Emerson
2022-2023,Tottenham Hotspur 2022 2023,2023-01-04,Premier League,Crystal Palace,2023-01-04_premier_league_crystal_palace_lineups.csv,d8118454,https://fbref.com/en/matches/d8118454/Crystal-Palace-Tottenham-Hotspur-January-4-2023-Premier-League,2023-01-04,Premier League,Matchweek 19,Away,Crystal Palace,W,2023-01-04_premier_league_crystal_palace,Tottenham Hotspur,3-4-3,Bench,19,Ryan Sessegnon
2022-2023,Tottenham Hotspur 2022 2023,2023-01-04,Premier League,Crystal Palace,2023-01-04_premier_league_crystal_palace_lineups.csv,d8118454,https://fbref.com/en/matches/d8118454/Crystal-Palace-Tottenham-Hotspur-January-4-2023-Premier-League,2023-01-04,Premier League,Matchweek 19,Away,Crystal Palace,W,2023-01-04_premier_league_crystal_palace,Tottenham Hotspur,3-4-3,Bench,24,Djed Spence
2022-2023,Tottenham Hotspur 2022 2023,2023-01-04,Premier League,Crystal Palace,2023-01-04_premier_league_crystal_palace_lineups.csv,d8118454,https://fbref.com/en/matches/d8118454/Crystal-Palace-Tottenham-Hotspur-January-4-2023-Premier-League,2023-01-04,Premier League,Matchweek 19,Away,Crystal Palace,W,2023-01-04_premier_league_crystal_palace,Tottenham Hotspur,3-4-3,Bench,25,Japhet Tanganga
2022-2023,Tottenham Hotspur 2022 2023,2023-01-04,Premier League,Crystal Palace,2023-01-04_premier_league_crystal_palace_lineups.csv,d8118454,https://fbref.com/en/matches/d8118454/Crystal-Palace-Tottenham-Hotspur-January-4-2023-Premier-League,2023-01-04,Premier League,Matchweek 19,Away,Crystal Palace,W,2023-01-04_premier_league_crystal_palace,Tottenham Hotspur,3-4-3,Bench,29,Pape Matar Sarr
2022-2023,Tottenham Hotspur 2022 2023,2023-01-04,Premier League,Crystal Palace,2023-01-04_premier_league_crystal_palace_lineups.csv,d8118454,https://fbref.com/en/matches/d8118454/Crystal-Palace-Tottenham-Hotspur-January-4-2023-Premier-League,2023-01-04,Premier League,Matchweek 19,Away,Crystal Palace,W,2023-01-04_premier_league_crystal_palace,Tottenham Hotspur,3-4-3,Bench,33,Ben Davies
2022-2023,Tottenham Hotspur 2022 2023,2023-01-04,Premier League,Crystal Palace,2023-01-04_premier_league_crystal_palace_lineups.csv,d8118454,https://fbref.com/en/matches/d8118454/Crystal-Palace-Tottenham-Hotspur-January-4-2023-Premier-League,2023-01-04,Premier League,Matchweek 19,Away,Crystal Palace,W,2023-01-04_premier_league_crystal_palace,Tottenham Hotspur,3-4-3,Bench,42,Harvey White
2022-2023,Tottenham Hotspur 2022 2023,2023-01-07,Fa Cup,Portsmouth,2023-01-07_fa_cup_portsmouth_lineups.csv,f19491e0,https://fbref.com/en/matches/f19491e0/Tottenham-Hotspur-Portsmouth-January-7-2023-FA-Cup,2023-01-07,FA Cup,Third round proper,Home,Portsmouth,W,2023-01-07_fa_cup_portsmouth,Tottenham Hotspur,3-4-3,Starter,20,Fraser Forster
2022-2023,Tottenham Hotspur 2022 2023,2023-01-07,Fa Cup,Portsmouth,2023-01-07_fa_cup_portsmouth_lineups.csv,f19491e0,https://fbref.com/en/matches/f19491e0/Tottenham-Hotspur-Portsmouth-January-7-2023-FA-Cup,2023-01-07,FA Cup,Third round proper,Home,Portsmouth,W,2023-01-07_fa_cup_portsmouth,Tottenham Hotspur,3-4-3,Starter,4,Oliver Skipp
2022-2023,Tottenham Hotspur 2022 2023,2023-01-07,Fa Cup,Portsmouth,2023-01-07_fa_cup_portsmouth_lineups.csv,f19491e0,https://fbref.com/en/matches/f19491e0/Tottenham-Hotspur-Portsmouth-January-7-2023-FA-Cup,2023-01-07,FA Cup,Third round proper,Home,Portsmouth,W,2023-01-07_fa_cup_portsmouth,Tottenham Hotspur,3-4-3,Starter,6,Davinson Sánchez
2022-2023,Tottenham Hotspur 2022 2023,2023-01-07,Fa Cup,Portsmouth,2023-01-07_fa_cup_portsmouth_lineups.csv,f19491e0,https://fbref.com/en/matches/f19491e0/Tottenham-Hotspur-Portsmouth-January-7-2023-FA-Cup,2023-01-07,FA Cup,Third round proper,Home,Portsmouth,W,2023-01-07_fa_cup_portsmouth,Tottenham Hotspur,3-4-3,Starter,7,Son Heung-min
2022-2023,Tottenham Hotspur 2022 2023,2023-01-07,Fa Cup,Portsmouth,2023-01-07_fa_cup_portsmouth_lineups.csv,f19491e0,https://fbref.com/en/matches/f19491e0/Tottenham-Hotspur-Portsmouth-January-7-2023-FA-Cup,2023-01-07,FA Cup,Third round proper,Home,Portsmouth,W,2023-01-07_fa_cup_portsmouth,Tottenham Hotspur,3-4-3,Starter,10,Harry Kane
2022-2023,Tottenham Hotspur 2022 2023,2023-01-07,Fa Cup,Portsmouth,2023-01-07_fa_cup_portsmouth_lineups.csv,f19491e0,https://fbref.com/en/matches/f19491e0/Tottenham-Hotspur-Portsmouth-January-7-2023-FA-Cup,2023-01-07,FA Cup,Third round proper,Home,Portsmouth,W,2023-01-07_fa_cup_portsmouth,Tottenham Hotspur,3-4-3,Starter,11,Bryan Gil
2022-2023,Tottenham Hotspur 2022 2023,2023-01-07,Fa Cup,Portsmouth,2023-01-07_fa_cup_portsmouth_lineups.csv,f19491e0,https://fbref.com/en/matches/f19491e0/Tottenham-Hotspur-Portsmouth-January-7-2023-FA-Cup,2023-01-07,FA Cup,Third round proper,Home,Portsmouth,W,2023-01-07_fa_cup_portsmouth,Tottenham Hotspur,3-4-3,Starter,12,Emerson
2022-2023,Tottenham Hotspur 2022 2023,2023-01-07,Fa Cup,Portsmouth,2023-01-07_fa_cup_portsmouth_lineups.csv,f19491e0,https://fbref.com/en/matches/f19491e0/Tottenham-Hotspur-Portsmouth-January-7-2023-FA-Cup,2023-01-07,FA Cup,Third round proper,Home,Portsmouth,W,2023-01-07_fa_cup_portsmouth,Tottenham Hotspur,3-4-3,Starter,19,Ryan Sessegnon
2022-2023,Tottenham Hotspur 2022 2023,2023-01-07,Fa Cup,Portsmouth,2023-01-07_fa_cup_portsmouth_lineups.csv,f19491e0,https://fbref.com/en/matches/f19491e0/Tottenham-Hotspur-Portsmouth-January-7-2023-FA-Cup,2023-01-07,FA Cup,Third round proper,Home,Portsmouth,W,2023-01-07_fa_cup_portsmouth,Tottenham Hotspur,3-4-3,Starter,25,Japhet Tanganga
2022-2023,Tottenham Hotspur 2022 2023,2023-01-07,Fa Cup,Portsmouth,2023-01-07_fa_cup_portsmouth_lineups.csv,f19491e0,https://fbref.com/en/matches/f19491e0/Tottenham-Hotspur-Portsmouth-January-7-2023-FA-Cup,2023-01-07,FA Cup,Third round proper,Home,Portsmouth,W,2023-01-07_fa_cup_portsmouth,Tottenham Hotspur,3-4-3,Starter,29,Pape Matar Sarr
2022-2023,Tottenham Hotspur 2022 2023,2023-01-07,Fa Cup,Portsmouth,2023-01-07_fa_cup_portsmouth_lineups.csv,f19491e0,https://fbref.com/en/matches/f19491e0/Tottenham-Hotspur-Portsmouth-January-7-2023-FA-Cup,2023-01-07,FA Cup,Third round proper,Home,Portsmouth,W,2023-01-07_fa_cup_portsmouth,Tottenham Hotspur,3-4-3,Starter,33,Ben Davies
2022-2023,Tottenham Hotspur 2022 2023,2023-01-07,Fa Cup,Portsmouth,2023-01-07_fa_cup_portsmouth_lineups.csv,f19491e0,https://fbref.com/en/matches/f19491e0/Tottenham-Hotspur-Portsmouth-January-7-2023-FA-Cup,2023-01-07,FA Cup,Third round proper,Home,Portsmouth,W,2023-01-07_fa_cup_portsmouth,Tottenham Hotspur,3-4-3,Bench,1,Hugo Lloris
2022-2023,Tottenham Hotspur 2022 2023,2023-01-07,Fa Cup,Portsmouth,2023-01-07_fa_cup_portsmouth_lineups.csv,f19491e0,https://fbref.com/en/matches/f19491e0/Tottenham-Hotspur-Portsmouth-January-7-2023-FA-Cup,2023-01-07,FA Cup,Third round proper,Home,Portsmouth,W,2023-01-07_fa_cup_portsmouth,Tottenham Hotspur,3-4-3,Bench,2,Matt Doherty
2022-2023,Tottenham Hotspur 2022 2023,2023-01-07,Fa Cup,Portsmouth,2023-01-07_fa_cup_portsmouth_lineups.csv,f19491e0,https://fbref.com/en/matches/f19491e0/Tottenham-Hotspur-Portsmouth-January-7-2023-FA-Cup,2023-01-07,FA Cup,Third round proper,Home,Portsmouth,W,2023-01-07_fa_cup_portsmouth,Tottenham Hotspur,3-4-3,Bench,5,Pierre Højbjerg
2022-2023,Tottenham Hotspur 2022 2023,2023-01-07,Fa Cup,Portsmouth,2023-01-07_fa_cup_portsmouth_lineups.csv,f19491e0,https://fbref.com/en/matches/f19491e0/Tottenham-Hotspur-Portsmouth-January-7-2023-FA-Cup,2023-01-07,FA Cup,Third round proper,Home,Portsmouth,W,2023-01-07_fa_cup_portsmouth,Tottenham Hotspur,3-4-3,Bench,17,Cristian Romero
2022-2023,Tottenham Hotspur 2022 2023,2023-01-07,Fa Cup,Portsmouth,2023-01-07_fa_cup_portsmouth_lineups.csv,f19491e0,https://fbref.com/en/matches/f19491e0/Tottenham-Hotspur-Portsmouth-January-7-2023-FA-Cup,2023-01-07,FA Cup,Third round proper,Home,Portsmouth,W,2023-01-07_fa_cup_portsmouth,Tottenham Hotspur,3-4-3,Bench,24,Djed Spence
2022-2023,Tottenham Hotspur 2022 2023,2023-01-07,Fa Cup,Portsmouth,2023-01-07_fa_cup_portsmouth_lineups.csv,f19491e0,https://fbref.com/en/matches/f19491e0/Tottenham-Hotspur-Portsmouth-January-7-2023-FA-Cup,2023-01-07,FA Cup,Third round proper,Home,Portsmouth,W,2023-01-07_fa_cup_portsmouth,Tottenham Hotspur,3-4-3,Bench,34,Clément Lenglet
2022-2023,Tottenham Hotspur 2022 2023,2023-01-07,Fa Cup,Portsmouth,2023-01-07_fa_cup_portsmouth_lineups.csv,f19491e0,https://fbref.com/en/matches/f19491e0/Tottenham-Hotspur-Portsmouth-January-7-2023-FA-Cup,2023-01-07,FA Cup,Third round proper,Home,Portsmouth,W,2023-01-07_fa_cup_portsmouth,Tottenham Hotspur,3-4-3,Bench,42,Harvey White
2022-2023,Tottenham Hotspur 2022 2023,2023-01-07,Fa Cup,Portsmouth,2023-01-07_fa_cup_portsmouth_lineups.csv,f19491e0,https://fbref.com/en/matches/f19491e0/Tottenham-Hotspur-Portsmouth-January-7-2023-FA-Cup,2023-01-07,FA Cup,Third round proper,Home,Portsmouth,W,2023-01-07_fa_cup_portsmouth,Tottenham Hotspur,3-4-3,Bench,45,Alfie Devine
2022-2023,Tottenham Hotspur 2022 2023,2023-01-07,Fa Cup,Portsmouth,2023-01-07_fa_cup_portsmouth_lineups.csv,f19491e0,https://fbref.com/en/matches/f19491e0/Tottenham-Hotspur-Portsmouth-January-7-2023-FA-Cup,2023-01-07,FA Cup,Third round proper,Home,Portsmouth,W,2023-01-07_fa_cup_portsmouth,Tottenham Hotspur,3-4-3,Bench,55,Romaine Mundle
2022-2023,Tottenham Hotspur 2022 2023,2023-01-15,Premier League,Arsenal,2023-01-15_premier_league_arsenal_lineups.csv,4fc8b7b2,https://fbref.com/en/matches/4fc8b7b2/North-London-Derby-Tottenham-Hotspur-Arsenal-January-15-2023-Premier-League,2023-01-15,Premier League,Matchweek 20,Home,Arsenal,L,2023-01-15_premier_league_arsenal,Tottenham Hotspur,3-4-3,Starter,1,Hugo Lloris
2022-2023,Tottenham Hotspur 2022 2023,2023-01-15,Premier League,Arsenal,2023-01-15_premier_league_arsenal_lineups.csv,4fc8b7b2,https://fbref.com/en/matches/4fc8b7b2/North-London-Derby-Tottenham-Hotspur-Arsenal-January-15-2023-Premier-League,2023-01-15,Premier League,Matchweek 20,Home,Arsenal,L,2023-01-15_premier_league_arsenal,Tottenham Hotspur,3-4-3,Starter,2,Matt Doherty
2022-2023,Tottenham Hotspur 2022 2023,2023-01-15,Premier League,Arsenal,2023-01-15_premier_league_arsenal_lineups.csv,4fc8b7b2,https://fbref.com/en/matches/4fc8b7b2/North-London-Derby-Tottenham-Hotspur-Arsenal-January-15-2023-Premier-League,2023-01-15,Premier League,Matchweek 20,Home,Arsenal,L,2023-01-15_premier_league_arsenal,Tottenham Hotspur,3-4-3,Starter,5,Pierre Højbjerg
2022-2023,Tottenham Hotspur 2022 2023,2023-01-15,Premier League,Arsenal,2023-01-15_premier_league_arsenal_lineups.csv,4fc8b7b2,https://fbref.com/en/matches/4fc8b7b2/North-London-Derby-Tottenham-Hotspur-Arsenal-January-15-2023-Premier-League,2023-01-15,Premier League,Matchweek 20,Home,Arsenal,L,2023-01-15_premier_league_arsenal,Tottenham Hotspur,3-4-3,Starter,7,Son Heung-min
2022-2023,Tottenham Hotspur 2022 2023,2023-01-15,Premier League,Arsenal,2023-01-15_premier_league_arsenal_lineups.csv,4fc8b7b2,https://fbref.com/en/matches/4fc8b7b2/North-London-Derby-Tottenham-Hotspur-Arsenal-January-15-2023-Premier-League,2023-01-15,Premier League,Matchweek 20,Home,Arsenal,L,2023-01-15_premier_league_arsenal,Tottenham Hotspur,3-4-3,Starter,10,Harry Kane
2022-2023,Tottenham Hotspur 2022 2023,2023-01-15,Premier League,Arsenal,2023-01-15_premier_league_arsenal_lineups.csv,4fc8b7b2,https://fbref.com/en/matches/4fc8b7b2/North-London-Derby-Tottenham-Hotspur-Arsenal-January-15-2023-Premier-League,2023-01-15,Premier League,Matchweek 20,Home,Arsenal,L,2023-01-15_premier_league_arsenal,Tottenham Hotspur,3-4-3,Starter,15,Eric Dier
2022-2023,Tottenham Hotspur 2022 2023,2023-01-15,Premier League,Arsenal,2023-01-15_premier_league_arsenal_lineups.csv,4fc8b7b2,https://fbref.com/en/matches/4fc8b7b2/North-London-Derby-Tottenham-Hotspur-Arsenal-January-15-2023-Premier-League,2023-01-15,Premier League,Matchweek 20,Home,Arsenal,L,2023-01-15_premier_league_arsenal,Tottenham Hotspur,3-4-3,Starter,17,Cristian Romero
2022-2023,Tottenham Hotspur 2022 2023,2023-01-15,Premier League,Arsenal,2023-01-15_premier_league_arsenal_lineups.csv,4fc8b7b2,https://fbref.com/en/matches/4fc8b7b2/North-London-Derby-Tottenham-Hotspur-Arsenal-January-15-2023-Premier-League,2023-01-15,Premier League,Matchweek 20,Home,Arsenal,L,2023-01-15_premier_league_arsenal,Tottenham Hotspur,3-4-3,Starter,19,Ryan Sessegnon
2022-2023,Tottenham Hotspur 2022 2023,2023-01-15,Premier League,Arsenal,2023-01-15_premier_league_arsenal_lineups.csv,4fc8b7b2,https://fbref.com/en/matches/4fc8b7b2/North-London-Derby-Tottenham-Hotspur-Arsenal-January-15-2023-Premier-League,2023-01-15,Premier League,Matchweek 20,Home,Arsenal,L,2023-01-15_premier_league_arsenal,Tottenham Hotspur,3-4-3,Starter,21,Dejan Kulusevski
2022-2023,Tottenham Hotspur 2022 2023,2023-01-15,Premier League,Arsenal,2023-01-15_premier_league_arsenal_lineups.csv,4fc8b7b2,https://fbref.com/en/matches/4fc8b7b2/North-London-Derby-Tottenham-Hotspur-Arsenal-January-15-2023-Premier-League,2023-01-15,Premier League,Matchweek 20,Home,Arsenal,L,2023-01-15_premier_league_arsenal,Tottenham Hotspur,3-4-3,Starter,29,Pape Matar Sarr
2022-2023,Tottenham Hotspur 2022 2023,2023-01-15,Premier League,Arsenal,2023-01-15_premier_league_arsenal_lineups.csv,4fc8b7b2,https://fbref.com/en/matches/4fc8b7b2/North-London-Derby-Tottenham-Hotspur-Arsenal-January-15-2023-Premier-League,2023-01-15,Premier League,Matchweek 20,Home,Arsenal,L,2023-01-15_premier_league_arsenal,Tottenham Hotspur,3-4-3,Starter,34,Clément Lenglet
