season,player_id,player_name,team_name,injury_type,reason,fixture_date,end_date,days_out
2022-2023,18854,A. Townsend,Everton,Missing Fixture,Knee Injury,2023-03-01,,294
2022-2023,18766,D. Calvert-Lewin,Everton,Missing Fixture,Thigh Injury,2023-03-01,,294
2022-2023,138417,N. Patterson,Everton,Missing Fixture,Knee Injury,2023-03-01,,239
2022-2023,18854,A. Townsend,Everton,Missing Fixture,Knee Injury,2023-03-05,,294
2022-2023,18854,A. Townsend,Everton,Missing Fixture,Knee Injury,2023-03-11,,294
2022-2023,18854,A. Townsend,Everton,Missing Fixture,Knee Injury,2023-03-18,,294
2022-2023,18766,D. Calvert-Lewin,Everton,Missing Fixture,Thigh Injury,2023-03-18,,294
2022-2023,18854,A. Townsend,Everton,Missing Fixture,Knee Injury,2023-04-03,,294
2022-2023,18766,D. Calvert-Lewin,Everton,Missing Fixture,Thigh Injury,2023-04-03,,294
2022-2023,18805,A. Doucoure,Everton,Missing Fixture,Red Card,2023-04-08,,245
2022-2023,18854,A. Townsend,Everton,Missing Fixture,Knee Injury,2023-04-08,,294
2022-2023,18766,D. Calvert-Lewin,Everton,Missing Fixture,Thigh Injury,2023-04-08,,294
2022-2023,18805,A. Doucoure,Everton,Missing Fixture,Red Card,2023-04-15,,245
2022-2023,18854,A. Townsend,Everton,Missing Fixture,Knee Injury,2023-04-15,,294
2022-2023,18758,S. Coleman,Everton,Missing Fixture,Thigh Injury,2023-04-15,,43
2022-2023,18805,A. Doucoure,Everton,Missing Fixture,Red Card,2023-04-22,,245
2022-2023,18854,A. Townsend,Everton,Missing Fixture,Knee Injury,2023-04-22,,294
2022-2023,18758,S. Coleman,Everton,Missing Fixture,Thigh Injury,2023-04-22,,43
2022-2023,18854,A. Townsend,Everton,Missing Fixture,Knee Injury,2023-04-27,,294
2022-2023,19150,M. Holgate,Everton,Missing Fixture,Red Card,2023-04-27,,239
2022-2023,18745,R. Vinagre,Everton,Missing Fixture,Calf Injury,2023-04-27,,30
2022-2023,18854,A. Townsend,Everton,Missing Fixture,Knee Injury,2023-05-01,,294
2022-2023,18745,R. Vinagre,Everton,Missing Fixture,Calf Injury,2023-05-01,,30
2022-2023,18854,A. Townsend,Everton,Missing Fixture,Knee Injury,2023-05-08,,294
2022-2023,19073,B. Godfrey,Everton,Missing Fixture,Groin Injury,2023-05-08,,288
2022-2023,18745,R. Vinagre,Everton,Missing Fixture,Calf Injury,2023-05-08,,30
2022-2023,18758,S. Coleman,Everton,Missing Fixture,Knee Injury,2023-05-08,,43
2022-2023,18854,A. Townsend,Everton,Missing Fixture,Knee Injury,2023-05-14,,294
2022-2023,19073,B. Godfrey,Everton,Missing Fixture,Groin Injury,2023-05-14,,288
2022-2023,18745,R. Vinagre,Everton,Missing Fixture,Calf Injury,2023-05-14,,30
2022-2023,18758,S. Coleman,Everton,Missing Fixture,Knee Injury,2023-05-14,,43
2022-2023,2165,V. Mykolenko,Everton,Missing Fixture,Thigh Injury,2023-05-14,,0
2022-2023,18854,A. Townsend,Everton,Missing Fixture,Knee Injury,2023-05-20,,294
2022-2023,19073,B. Godfrey,Everton,Missing Fixture,Groin Injury,2023-05-20,,288
2022-2023,18741,C. Coady,Everton,Missing Fixture,Loan agreement,2023-05-20,,144
2022-2023,18745,R. Vinagre,Everton,Missing Fixture,Calf Injury,2023-05-20,,30
2022-2023,18758,S. Coleman,Everton,Missing Fixture,Knee Injury,2023-05-20,,43
2022-2023,18854,A. Townsend,Everton,Missing Fixture,Knee Injury,2023-05-28,,294
2022-2023,19073,B. Godfrey,Everton,Missing Fixture,Groin Injury,2023-05-28,,288
2022-2023,18766,D. Calvert-Lewin,Everton,Missing Fixture,Thigh Injury,2023-05-28,,294
2022-2023,138417,N. Patterson,Everton,Missing Fixture,Thigh Injury,2023-05-28,,239
2022-2023,18745,R. Vinagre,Everton,Missing Fixture,Calf Injury,2023-05-28,,30
2022-2023,18758,S. Coleman,Everton,Missing Fixture,Knee Injury,2023-05-28,,43
