season,tracked_team,match_date,competition,opponent_team,original_file,Match_ID,Match_Report_URL,Date,Competition,Round,Venue,Opponent,Result,Match_Report_Name,Team,Player,shirtnumber,Nation,Pos,Age,Min,Gls,Ast,PK,PKatt,shots,shots_on_target,CrdY,CrdR,fouls,fouled,offsides,crosses,tackles_won,interceptions,own_goals,pens_won,pens_conceded
2023-2024,Newcastle United 2023 2024,2023-11-01,Efl Cup,Manchester Utd,2023-11-01_efl_cup_manchester_utd_player_stats.csv,7ce66c13,https://fbref.com/en/matches/7ce66c13/Manchester-United-Newcastle-United-November-1-2023-EFL-Cup,2023-11-01,EFL Cup,Fourth round,Away,Manchester Utd,W,2023-11-01_efl_cup_manchester_utd,Newcastle United,Anthony Gordon,10,eng ENG,FW,22-250,63,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,,
2023-2024,Newcastle United 2023 2024,2023-11-01,Efl Cup,Manchester Utd,2023-11-01_efl_cup_manchester_utd_player_stats.csv,7ce66c13,https://fbref.com/en/matches/7ce66c13/Manchester-United-Newcastle-United-November-1-2023-EFL-Cup,2023-11-01,EFL Cup,Fourth round,Away,Manchester Utd,W,2023-11-01_efl_cup_manchester_utd,Newcastle United,Callum Wilson,9,eng ENG,FW,31-247,27,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,,
2023-2024,Newcastle United 2023 2024,2023-11-01,Efl Cup,Manchester Utd,2023-11-01_efl_cup_manchester_utd_player_stats.csv,7ce66c13,https://fbref.com/en/matches/7ce66c13/Manchester-United-Newcastle-United-November-1-2023-EFL-Cup,2023-11-01,EFL Cup,Fourth round,Away,Manchester Utd,W,2023-11-01_efl_cup_manchester_utd,Newcastle United,Matt Ritchie,11,sct SCO,FW,34-052,74,0,0,0,0,1,0,0,0,2,1,0,4,1,0,0,,
2023-2024,Newcastle United 2023 2024,2023-11-01,Efl Cup,Manchester Utd,2023-11-01_efl_cup_manchester_utd_player_stats.csv,7ce66c13,https://fbref.com/en/matches/7ce66c13/Manchester-United-Newcastle-United-November-1-2023-EFL-Cup,2023-11-01,EFL Cup,Fourth round,Away,Manchester Utd,W,2023-11-01_efl_cup_manchester_utd,Newcastle United,Kieran Trippier,2,eng ENG,"DF,MF",33-043,16,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,,
2023-2024,Newcastle United 2023 2024,2023-11-01,Efl Cup,Manchester Utd,2023-11-01_efl_cup_manchester_utd_player_stats.csv,7ce66c13,https://fbref.com/en/matches/7ce66c13/Manchester-United-Newcastle-United-November-1-2023-EFL-Cup,2023-11-01,EFL Cup,Fourth round,Away,Manchester Utd,W,2023-11-01_efl_cup_manchester_utd,Newcastle United,Joe Willock,28,eng ENG,CM,24-073,63,1,0,0,0,2,2,1,0,1,2,1,0,1,0,0,,
2023-2024,Newcastle United 2023 2024,2023-11-01,Efl Cup,Manchester Utd,2023-11-01_efl_cup_manchester_utd_player_stats.csv,7ce66c13,https://fbref.com/en/matches/7ce66c13/Manchester-United-Newcastle-United-November-1-2023-EFL-Cup,2023-11-01,EFL Cup,Fourth round,Away,Manchester Utd,W,2023-11-01_efl_cup_manchester_utd,Newcastle United,Bruno Guimarães,39,br BRA,MF,25-350,27,0,0,0,0,1,0,0,0,1,3,0,0,1,2,0,,
2023-2024,Newcastle United 2023 2024,2023-11-01,Efl Cup,Manchester Utd,2023-11-01_efl_cup_manchester_utd_player_stats.csv,7ce66c13,https://fbref.com/en/matches/7ce66c13/Manchester-United-Newcastle-United-November-1-2023-EFL-Cup,2023-11-01,EFL Cup,Fourth round,Away,Manchester Utd,W,2023-11-01_efl_cup_manchester_utd,Newcastle United,Matt Targett,13,eng ENG,CM,28-044,4,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,,
2023-2024,Newcastle United 2023 2024,2023-11-01,Efl Cup,Manchester Utd,2023-11-01_efl_cup_manchester_utd_player_stats.csv,7ce66c13,https://fbref.com/en/matches/7ce66c13/Manchester-United-Newcastle-United-November-1-2023-EFL-Cup,2023-11-01,EFL Cup,Fourth round,Away,Manchester Utd,W,2023-11-01_efl_cup_manchester_utd,Newcastle United,Miguel Almirón,24,py PAR,"FW,MF",29-264,86,1,0,0,0,1,1,0,0,0,0,0,1,4,0,0,,
2023-2024,Newcastle United 2023 2024,2023-11-01,Efl Cup,Manchester Utd,2023-11-01_efl_cup_manchester_utd_player_stats.csv,7ce66c13,https://fbref.com/en/matches/7ce66c13/Manchester-United-Newcastle-United-November-1-2023-EFL-Cup,2023-11-01,EFL Cup,Fourth round,Away,Manchester Utd,W,2023-11-01_efl_cup_manchester_utd,Newcastle United,Sean Longstaff,36,eng ENG,CM,26-002,90,0,0,0,0,1,0,0,0,0,3,0,0,1,2,0,,
2023-2024,Newcastle United 2023 2024,2023-11-01,Efl Cup,Manchester Utd,2023-11-01_efl_cup_manchester_utd_player_stats.csv,7ce66c13,https://fbref.com/en/matches/7ce66c13/Manchester-United-Newcastle-United-November-1-2023-EFL-Cup,2023-11-01,EFL Cup,Fourth round,Away,Manchester Utd,W,2023-11-01_efl_cup_manchester_utd,Newcastle United,Lewis Hall,20,eng ENG,LB,19-054,73,1,0,0,0,1,1,0,0,1,1,0,0,2,1,0,,
2023-2024,Newcastle United 2023 2024,2023-11-01,Efl Cup,Manchester Utd,2023-11-01_efl_cup_manchester_utd_player_stats.csv,7ce66c13,https://fbref.com/en/matches/7ce66c13/Manchester-United-Newcastle-United-November-1-2023-EFL-Cup,2023-11-01,EFL Cup,Fourth round,Away,Manchester Utd,W,2023-11-01_efl_cup_manchester_utd,Newcastle United,Dan Burn,33,eng ENG,DF,31-176,17,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,,
2023-2024,Newcastle United 2023 2024,2023-11-01,Efl Cup,Manchester Utd,2023-11-01_efl_cup_manchester_utd_player_stats.csv,7ce66c13,https://fbref.com/en/matches/7ce66c13/Manchester-United-Newcastle-United-November-1-2023-EFL-Cup,2023-11-01,EFL Cup,Fourth round,Away,Manchester Utd,W,2023-11-01_efl_cup_manchester_utd,Newcastle United,Paul Dummett,3,wls WAL,CB,32-036,90,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,,
2023-2024,Newcastle United 2023 2024,2023-11-01,Efl Cup,Manchester Utd,2023-11-01_efl_cup_manchester_utd_player_stats.csv,7ce66c13,https://fbref.com/en/matches/7ce66c13/Manchester-United-Newcastle-United-November-1-2023-EFL-Cup,2023-11-01,EFL Cup,Fourth round,Away,Manchester Utd,W,2023-11-01_efl_cup_manchester_utd,Newcastle United,Emil Krafth,17,se SWE,CB,29-091,90,0,0,0,0,1,1,0,0,0,1,0,0,0,1,0,,
2023-2024,Newcastle United 2023 2024,2023-11-01,Efl Cup,Manchester Utd,2023-11-01_efl_cup_manchester_utd_player_stats.csv,7ce66c13,https://fbref.com/en/matches/7ce66c13/Manchester-United-Newcastle-United-November-1-2023-EFL-Cup,2023-11-01,EFL Cup,Fourth round,Away,Manchester Utd,W,2023-11-01_efl_cup_manchester_utd,Newcastle United,Valentino Livramento,21,eng ENG,RB,20-354,90,0,1,0,0,0,0,0,0,0,1,0,1,3,0,0,,
2023-2024,Newcastle United 2023 2024,2023-11-01,Efl Cup,Manchester Utd,2023-11-01_efl_cup_manchester_utd_player_stats.csv,7ce66c13,https://fbref.com/en/matches/7ce66c13/Manchester-United-Newcastle-United-November-1-2023-EFL-Cup,2023-11-01,EFL Cup,Fourth round,Away,Manchester Utd,W,2023-11-01_efl_cup_manchester_utd,Newcastle United,Martin Dúbravka,1,sk SVK,GK,34-290,90,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,
2023-2024,Newcastle United 2023 2024,2023-11-04,Premier League,Arsenal,2023-11-04_premier_league_arsenal_player_stats.csv,6096abaa,https://fbref.com/en/matches/6096abaa/Newcastle-United-Arsenal-November-4-2023-Premier-League,2023-11-04,Premier League,Matchweek 11,Home,Arsenal,W,2023-11-04_premier_league_arsenal,Newcastle United,Anthony Gordon,10,eng ENG,FW,22-253,90,1,0,0,0,2,1,1,0,1,0,1,2,2,0,0,,
2023-2024,Newcastle United 2023 2024,2023-11-04,Premier League,Arsenal,2023-11-04_premier_league_arsenal_player_stats.csv,6096abaa,https://fbref.com/en/matches/6096abaa/Newcastle-United-Arsenal-November-4-2023-Premier-League,2023-11-04,Premier League,Matchweek 11,Home,Arsenal,W,2023-11-04_premier_league_arsenal,Newcastle United,Callum Wilson,9,eng ENG,FW,31-250,61,0,0,0,0,0,0,0,0,0,2,0,0,1,0,0,,
2023-2024,Newcastle United 2023 2024,2023-11-04,Premier League,Arsenal,2023-11-04_premier_league_arsenal_player_stats.csv,6096abaa,https://fbref.com/en/matches/6096abaa/Newcastle-United-Arsenal-November-4-2023-Premier-League,2023-11-04,Premier League,Matchweek 11,Home,Arsenal,W,2023-11-04_premier_league_arsenal,Newcastle United,Joe Willock,28,eng ENG,MF,24-076,29,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,,
2023-2024,Newcastle United 2023 2024,2023-11-04,Premier League,Arsenal,2023-11-04_premier_league_arsenal_player_stats.csv,6096abaa,https://fbref.com/en/matches/6096abaa/Newcastle-United-Arsenal-November-4-2023-Premier-League,2023-11-04,Premier League,Matchweek 11,Home,Arsenal,W,2023-11-04_premier_league_arsenal,Newcastle United,Miguel Almirón,24,py PAR,FW,29-267,62,0,0,0,0,0,0,0,0,2,0,0,1,2,1,0,,
2023-2024,Newcastle United 2023 2024,2023-11-04,Premier League,Arsenal,2023-11-04_premier_league_arsenal_player_stats.csv,6096abaa,https://fbref.com/en/matches/6096abaa/Newcastle-United-Arsenal-November-4-2023-Premier-League,2023-11-04,Premier League,Matchweek 11,Home,Arsenal,W,2023-11-04_premier_league_arsenal,Newcastle United,Jacob Murphy,23,eng ENG,"DF,FW",28-253,16,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,,
2023-2024,Newcastle United 2023 2024,2023-11-04,Premier League,Arsenal,2023-11-04_premier_league_arsenal_player_stats.csv,6096abaa,https://fbref.com/en/matches/6096abaa/Newcastle-United-Arsenal-November-4-2023-Premier-League,2023-11-04,Premier League,Matchweek 11,Home,Arsenal,W,2023-11-04_premier_league_arsenal,Newcastle United,Matt Ritchie,11,sct SCO,"DF,MF",34-055,12,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,,
2023-2024,Newcastle United 2023 2024,2023-11-04,Premier League,Arsenal,2023-11-04_premier_league_arsenal_player_stats.csv,6096abaa,https://fbref.com/en/matches/6096abaa/Newcastle-United-Arsenal-November-4-2023-Premier-League,2023-11-04,Premier League,Matchweek 11,Home,Arsenal,W,2023-11-04_premier_league_arsenal,Newcastle United,Joelinton,7,br BRA,CM,27-082,90,0,1,0,0,2,1,0,0,2,0,0,0,2,2,0,,
2023-2024,Newcastle United 2023 2024,2023-11-04,Premier League,Arsenal,2023-11-04_premier_league_arsenal_player_stats.csv,6096abaa,https://fbref.com/en/matches/6096abaa/Newcastle-United-Arsenal-November-4-2023-Premier-League,2023-11-04,Premier League,Matchweek 11,Home,Arsenal,W,2023-11-04_premier_league_arsenal,Newcastle United,Bruno Guimarães,39,br BRA,CM,25-353,90,0,0,0,0,1,0,1,0,2,3,0,0,0,0,0,,
2023-2024,Newcastle United 2023 2024,2023-11-04,Premier League,Arsenal,2023-11-04_premier_league_arsenal_player_stats.csv,6096abaa,https://fbref.com/en/matches/6096abaa/Newcastle-United-Arsenal-November-4-2023-Premier-League,2023-11-04,Premier League,Matchweek 11,Home,Arsenal,W,2023-11-04_premier_league_arsenal,Newcastle United,Sean Longstaff,36,eng ENG,CM,26-005,90,0,0,0,0,0,0,1,0,0,2,0,1,1,0,0,,
2023-2024,Newcastle United 2023 2024,2023-11-04,Premier League,Arsenal,2023-11-04_premier_league_arsenal_player_stats.csv,6096abaa,https://fbref.com/en/matches/6096abaa/Newcastle-United-Arsenal-November-4-2023-Premier-League,2023-11-04,Premier League,Matchweek 11,Home,Arsenal,W,2023-11-04_premier_league_arsenal,Newcastle United,Dan Burn,33,eng ENG,LB,31-179,45,0,0,0,0,0,0,0,0,2,0,1,0,0,0,0,,
2023-2024,Newcastle United 2023 2024,2023-11-04,Premier League,Arsenal,2023-11-04_premier_league_arsenal_player_stats.csv,6096abaa,https://fbref.com/en/matches/6096abaa/Newcastle-United-Arsenal-November-4-2023-Premier-League,2023-11-04,Premier League,Matchweek 11,Home,Arsenal,W,2023-11-04_premier_league_arsenal,Newcastle United,Valentino Livramento,21,eng ENG,"DF,MF",20-357,45,0,0,0,0,0,0,1,0,1,2,0,1,1,2,0,,
2023-2024,Newcastle United 2023 2024,2023-11-04,Premier League,Arsenal,2023-11-04_premier_league_arsenal_player_stats.csv,6096abaa,https://fbref.com/en/matches/6096abaa/Newcastle-United-Arsenal-November-4-2023-Premier-League,2023-11-04,Premier League,Matchweek 11,Home,Arsenal,W,2023-11-04_premier_league_arsenal,Newcastle United,Fabian Schär,5,ch SUI,CB,31-319,90,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,,
2023-2024,Newcastle United 2023 2024,2023-11-04,Premier League,Arsenal,2023-11-04_premier_league_arsenal_player_stats.csv,6096abaa,https://fbref.com/en/matches/6096abaa/Newcastle-United-Arsenal-November-4-2023-Premier-League,2023-11-04,Premier League,Matchweek 11,Home,Arsenal,W,2023-11-04_premier_league_arsenal,Newcastle United,Jamaal Lascelles,6,eng ENG,CB,29-358,90,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,,
2023-2024,Newcastle United 2023 2024,2023-11-04,Premier League,Arsenal,2023-11-04_premier_league_arsenal_player_stats.csv,6096abaa,https://fbref.com/en/matches/6096abaa/Newcastle-United-Arsenal-November-4-2023-Premier-League,2023-11-04,Premier League,Matchweek 11,Home,Arsenal,W,2023-11-04_premier_league_arsenal,Newcastle United,Kieran Trippier,2,eng ENG,RB,33-046,90,0,0,0,0,0,0,0,0,3,0,0,4,0,1,0,,
2023-2024,Newcastle United 2023 2024,2023-11-04,Premier League,Arsenal,2023-11-04_premier_league_arsenal_player_stats.csv,6096abaa,https://fbref.com/en/matches/6096abaa/Newcastle-United-Arsenal-November-4-2023-Premier-League,2023-11-04,Premier League,Matchweek 11,Home,Arsenal,W,2023-11-04_premier_league_arsenal,Newcastle United,Nick Pope,22,eng ENG,GK,31-199,90,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,
2023-2024,Newcastle United 2023 2024,2023-11-07,Champions Lg,Dedortmund,2023-11-07_champions_lg_dedortmund_player_stats.csv,12af2c2a,https://fbref.com/en/matches/12af2c2a/Dortmund-Newcastle-United-November-7-2023-Champions-League,2023-11-07,Champions Lg,Group stage,Away,deDortmund,L,2023-11-07_champions_lg_dedortmund,Newcastle United,Joelinton,7,br BRA,FW,27-085,90,0,0,0,0,2,1,0,0,2,3,0,2,1,1,0,,
2023-2024,Newcastle United 2023 2024,2023-11-07,Champions Lg,Dedortmund,2023-11-07_champions_lg_dedortmund_player_stats.csv,12af2c2a,https://fbref.com/en/matches/12af2c2a/Dortmund-Newcastle-United-November-7-2023-Champions-League,2023-11-07,Champions Lg,Group stage,Away,deDortmund,L,2023-11-07_champions_lg_dedortmund,Newcastle United,Callum Wilson,9,eng ENG,FW,31-253,45,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,,
2023-2024,Newcastle United 2023 2024,2023-11-07,Champions Lg,Dedortmund,2023-11-07_champions_lg_dedortmund_player_stats.csv,12af2c2a,https://fbref.com/en/matches/12af2c2a/Dortmund-Newcastle-United-November-7-2023-Champions-League,2023-11-07,Champions Lg,Group stage,Away,deDortmund,L,2023-11-07_champions_lg_dedortmund,Newcastle United,Anthony Gordon,10,eng ENG,"FW,MF",22-256,45,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,
2023-2024,Newcastle United 2023 2024,2023-11-07,Champions Lg,Dedortmund,2023-11-07_champions_lg_dedortmund_player_stats.csv,12af2c2a,https://fbref.com/en/matches/12af2c2a/Dortmund-Newcastle-United-November-7-2023-Champions-League,2023-11-07,Champions Lg,Group stage,Away,deDortmund,L,2023-11-07_champions_lg_dedortmund,Newcastle United,Valentino Livramento,21,eng ENG,FW,20-360,90,0,0,0,0,1,1,0,0,0,1,0,2,2,0,0,,
2023-2024,Newcastle United 2023 2024,2023-11-07,Champions Lg,Dedortmund,2023-11-07_champions_lg_dedortmund_player_stats.csv,12af2c2a,https://fbref.com/en/matches/12af2c2a/Dortmund-Newcastle-United-November-7-2023-Champions-League,2023-11-07,Champions Lg,Group stage,Away,deDortmund,L,2023-11-07_champions_lg_dedortmund,Newcastle United,Joe Willock,28,eng ENG,CM,24-079,80,0,0,0,0,1,1,0,0,0,0,0,1,2,0,0,,
2023-2024,Newcastle United 2023 2024,2023-11-07,Champions Lg,Dedortmund,2023-11-07_champions_lg_dedortmund_player_stats.csv,12af2c2a,https://fbref.com/en/matches/12af2c2a/Dortmund-Newcastle-United-November-7-2023-Champions-League,2023-11-07,Champions Lg,Group stage,Away,deDortmund,L,2023-11-07_champions_lg_dedortmund,Newcastle United,Lewis Miley,67,eng ENG,MF,17-190,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,
2023-2024,Newcastle United 2023 2024,2023-11-07,Champions Lg,Dedortmund,2023-11-07_champions_lg_dedortmund_player_stats.csv,12af2c2a,https://fbref.com/en/matches/12af2c2a/Dortmund-Newcastle-United-November-7-2023-Champions-League,2023-11-07,Champions Lg,Group stage,Away,deDortmund,L,2023-11-07_champions_lg_dedortmund,Newcastle United,Bruno Guimarães,39,br BRA,CM,25-356,90,0,0,0,0,0,0,0,0,1,3,0,0,2,0,0,,
2023-2024,Newcastle United 2023 2024,2023-11-07,Champions Lg,Dedortmund,2023-11-07_champions_lg_dedortmund_player_stats.csv,12af2c2a,https://fbref.com/en/matches/12af2c2a/Dortmund-Newcastle-United-November-7-2023-Champions-League,2023-11-07,Champions Lg,Group stage,Away,deDortmund,L,2023-11-07_champions_lg_dedortmund,Newcastle United,Sean Longstaff,36,eng ENG,CM,26-008,90,0,0,0,0,0,0,0,0,0,1,0,1,1,1,0,,
2023-2024,Newcastle United 2023 2024,2023-11-07,Champions Lg,Dedortmund,2023-11-07_champions_lg_dedortmund_player_stats.csv,12af2c2a,https://fbref.com/en/matches/12af2c2a/Dortmund-Newcastle-United-November-7-2023-Champions-League,2023-11-07,Champions Lg,Group stage,Away,deDortmund,L,2023-11-07_champions_lg_dedortmund,Newcastle United,Lewis Hall,20,eng ENG,LB,19-060,45,0,0,0,0,0,0,1,0,1,0,0,1,1,0,0,,
2023-2024,Newcastle United 2023 2024,2023-11-07,Champions Lg,Dedortmund,2023-11-07_champions_lg_dedortmund_player_stats.csv,12af2c2a,https://fbref.com/en/matches/12af2c2a/Dortmund-Newcastle-United-November-7-2023-Champions-League,2023-11-07,Champions Lg,Group stage,Away,deDortmund,L,2023-11-07_champions_lg_dedortmund,Newcastle United,Miguel Almirón,24,py PAR,"FW,MF",29-270,45,0,0,0,0,4,0,0,0,0,2,1,2,2,1,0,,
2023-2024,Newcastle United 2023 2024,2023-11-07,Champions Lg,Dedortmund,2023-11-07_champions_lg_dedortmund_player_stats.csv,12af2c2a,https://fbref.com/en/matches/12af2c2a/Dortmund-Newcastle-United-November-7-2023-Champions-League,2023-11-07,Champions Lg,Group stage,Away,deDortmund,L,2023-11-07_champions_lg_dedortmund,Newcastle United,Fabian Schär,5,ch SUI,CB,31-322,90,0,0,0,0,2,2,0,0,0,1,0,0,0,3,0,,
2023-2024,Newcastle United 2023 2024,2023-11-07,Champions Lg,Dedortmund,2023-11-07_champions_lg_dedortmund_player_stats.csv,12af2c2a,https://fbref.com/en/matches/12af2c2a/Dortmund-Newcastle-United-November-7-2023-Champions-League,2023-11-07,Champions Lg,Group stage,Away,deDortmund,L,2023-11-07_champions_lg_dedortmund,Newcastle United,Jamaal Lascelles,6,eng ENG,CB,29-361,90,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,,
2023-2024,Newcastle United 2023 2024,2023-11-07,Champions Lg,Dedortmund,2023-11-07_champions_lg_dedortmund_player_stats.csv,12af2c2a,https://fbref.com/en/matches/12af2c2a/Dortmund-Newcastle-United-November-7-2023-Champions-League,2023-11-07,Champions Lg,Group stage,Away,deDortmund,L,2023-11-07_champions_lg_dedortmund,Newcastle United,Kieran Trippier,2,eng ENG,RB,33-049,90,0,0,0,0,0,0,0,0,0,0,0,11,1,0,0,,
2023-2024,Newcastle United 2023 2024,2023-11-07,Champions Lg,Dedortmund,2023-11-07_champions_lg_dedortmund_player_stats.csv,12af2c2a,https://fbref.com/en/matches/12af2c2a/Dortmund-Newcastle-United-November-7-2023-Champions-League,2023-11-07,Champions Lg,Group stage,Away,deDortmund,L,2023-11-07_champions_lg_dedortmund,Newcastle United,Nick Pope,22,eng ENG,GK,31-202,90,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,
2023-2024,Newcastle United 2023 2024,2023-11-11,Premier League,Bournemouth,2023-11-11_premier_league_bournemouth_player_stats.csv,641024cf,https://fbref.com/en/matches/641024cf/Bournemouth-Newcastle-United-November-11-2023-Premier-League,2023-11-11,Premier League,Matchweek 12,Away,Bournemouth,L,2023-11-11_premier_league_bournemouth,Newcastle United,Joelinton,7,br BRA,FW,27-089,90,0,0,0,0,0,0,0,0,2,2,0,0,0,1,0,,
2023-2024,Newcastle United 2023 2024,2023-11-11,Premier League,Bournemouth,2023-11-11_premier_league_bournemouth_player_stats.csv,641024cf,https://fbref.com/en/matches/641024cf/Bournemouth-Newcastle-United-November-11-2023-Premier-League,2023-11-11,Premier League,Matchweek 12,Away,Bournemouth,L,2023-11-11_premier_league_bournemouth,Newcastle United,Anthony Gordon,10,eng ENG,FW,22-260,90,0,0,0,0,1,1,0,0,0,2,0,1,2,0,0,,
2023-2024,Newcastle United 2023 2024,2023-11-11,Premier League,Bournemouth,2023-11-11_premier_league_bournemouth_player_stats.csv,641024cf,https://fbref.com/en/matches/641024cf/Bournemouth-Newcastle-United-November-11-2023-Premier-League,2023-11-11,Premier League,Matchweek 12,Away,Bournemouth,L,2023-11-11_premier_league_bournemouth,Newcastle United,Miguel Almirón,24,py PAR,FW,29-274,30,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,,
2023-2024,Newcastle United 2023 2024,2023-11-11,Premier League,Bournemouth,2023-11-11_premier_league_bournemouth_player_stats.csv,641024cf,https://fbref.com/en/matches/641024cf/Bournemouth-Newcastle-United-November-11-2023-Premier-League,2023-11-11,Premier League,Matchweek 12,Away,Bournemouth,L,2023-11-11_premier_league_bournemouth,Newcastle United,Matt Ritchie,11,sct SCO,"DF,MF",34-062,60,0,0,0,0,2,1,0,0,1,1,0,0,0,0,0,,
2023-2024,Newcastle United 2023 2024,2023-11-11,Premier League,Bournemouth,2023-11-11_premier_league_bournemouth_player_stats.csv,641024cf,https://fbref.com/en/matches/641024cf/Bournemouth-Newcastle-United-November-11-2023-Premier-League,2023-11-11,Premier League,Matchweek 12,Away,Bournemouth,L,2023-11-11_premier_league_bournemouth,Newcastle United,Joe Willock,28,eng ENG,CM,24-083,89,0,0,0,0,1,1,0,0,0,0,0,1,2,0,0,,
2023-2024,Newcastle United 2023 2024,2023-11-11,Premier League,Bournemouth,2023-11-11_premier_league_bournemouth_player_stats.csv,641024cf,https://fbref.com/en/matches/641024cf/Bournemouth-Newcastle-United-November-11-2023-Premier-League,2023-11-11,Premier League,Matchweek 12,Away,Bournemouth,L,2023-11-11_premier_league_bournemouth,Newcastle United,Emil Krafth,17,se SWE,DF,29-101,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,
2023-2024,Newcastle United 2023 2024,2023-11-11,Premier League,Bournemouth,2023-11-11_premier_league_bournemouth_player_stats.csv,641024cf,https://fbref.com/en/matches/641024cf/Bournemouth-Newcastle-United-November-11-2023-Premier-League,2023-11-11,Premier League,Matchweek 12,Away,Bournemouth,L,2023-11-11_premier_league_bournemouth,Newcastle United,Lewis Miley,67,eng ENG,CM,17-194,65,0,0,0,0,0,0,0,0,0,0,0,0,1,2,0,,
2023-2024,Newcastle United 2023 2024,2023-11-11,Premier League,Bournemouth,2023-11-11_premier_league_bournemouth_player_stats.csv,641024cf,https://fbref.com/en/matches/641024cf/Bournemouth-Newcastle-United-November-11-2023-Premier-League,2023-11-11,Premier League,Matchweek 12,Away,Bournemouth,L,2023-11-11_premier_league_bournemouth,Newcastle United,Ben Parkinson,63,eng ENG,FW,18-246,25,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,,
2023-2024,Newcastle United 2023 2024,2023-11-11,Premier League,Bournemouth,2023-11-11_premier_league_bournemouth_player_stats.csv,641024cf,https://fbref.com/en/matches/641024cf/Bournemouth-Newcastle-United-November-11-2023-Premier-League,2023-11-11,Premier League,Matchweek 12,Away,Bournemouth,L,2023-11-11_premier_league_bournemouth,Newcastle United,Sean Longstaff,36,eng ENG,CM,26-012,90,0,0,0,0,2,1,0,0,0,3,0,0,1,0,0,,
2023-2024,Newcastle United 2023 2024,2023-11-11,Premier League,Bournemouth,2023-11-11_premier_league_bournemouth_player_stats.csv,641024cf,https://fbref.com/en/matches/641024cf/Bournemouth-Newcastle-United-November-11-2023-Premier-League,2023-11-11,Premier League,Matchweek 12,Away,Bournemouth,L,2023-11-11_premier_league_bournemouth,Newcastle United,Lewis Hall,20,eng ENG,LB,19-064,45,0,0,0,0,1,1,0,0,0,0,0,0,4,1,0,,
2023-2024,Newcastle United 2023 2024,2023-11-11,Premier League,Bournemouth,2023-11-11_premier_league_bournemouth_player_stats.csv,641024cf,https://fbref.com/en/matches/641024cf/Bournemouth-Newcastle-United-November-11-2023-Premier-League,2023-11-11,Premier League,Matchweek 12,Away,Bournemouth,L,2023-11-11_premier_league_bournemouth,Newcastle United,Valentino Livramento,21,eng ENG,"DF,MF",20-364,45,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,,
2023-2024,Newcastle United 2023 2024,2023-11-11,Premier League,Bournemouth,2023-11-11_premier_league_bournemouth_player_stats.csv,641024cf,https://fbref.com/en/matches/641024cf/Bournemouth-Newcastle-United-November-11-2023-Premier-League,2023-11-11,Premier League,Matchweek 12,Away,Bournemouth,L,2023-11-11_premier_league_bournemouth,Newcastle United,Fabian Schär,5,ch SUI,CB,31-326,90,0,0,0,0,1,0,0,0,0,2,0,1,2,1,0,,
2023-2024,Newcastle United 2023 2024,2023-11-11,Premier League,Bournemouth,2023-11-11_premier_league_bournemouth_player_stats.csv,641024cf,https://fbref.com/en/matches/641024cf/Bournemouth-Newcastle-United-November-11-2023-Premier-League,2023-11-11,Premier League,Matchweek 12,Away,Bournemouth,L,2023-11-11_premier_league_bournemouth,Newcastle United,Jamaal Lascelles,6,eng ENG,CB,30-000,90,0,0,0,0,0,0,1,0,1,0,1,0,1,1,0,,
2023-2024,Newcastle United 2023 2024,2023-11-11,Premier League,Bournemouth,2023-11-11_premier_league_bournemouth_player_stats.csv,641024cf,https://fbref.com/en/matches/641024cf/Bournemouth-Newcastle-United-November-11-2023-Premier-League,2023-11-11,Premier League,Matchweek 12,Away,Bournemouth,L,2023-11-11_premier_league_bournemouth,Newcastle United,Kieran Trippier,2,eng ENG,RB,33-053,90,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,,
2023-2024,Newcastle United 2023 2024,2023-11-11,Premier League,Bournemouth,2023-11-11_premier_league_bournemouth_player_stats.csv,641024cf,https://fbref.com/en/matches/641024cf/Bournemouth-Newcastle-United-November-11-2023-Premier-League,2023-11-11,Premier League,Matchweek 12,Away,Bournemouth,L,2023-11-11_premier_league_bournemouth,Newcastle United,Nick Pope,22,eng ENG,GK,31-206,90,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,
