season,player_id,player_name,team_name,injury_type,reason,fixture_date,end_date,days_out
2023-2024,24888,Hwang Hee-Chan,Wolves,Missing Fixture,Thigh Injury,2024-03-30,,70
2023-2024,1864,P. Neto,Wolves,Missing Fixture,Hamstring Injury,2024-03-30,,174
2023-2024,24888,Hwang Hee-Chan,Wolves,Missing Fixture,Thigh Injury,2024-04-02,,70
2023-2024,1864,P. Neto,Wolves,Missing Fixture,Hamstring Injury,2024-04-02,,174
2023-2024,20665,J. Bellegarde,Wolves,Missing Fixture,Knee Injury,2024-04-06,,203
2023-2024,1864,P. Neto,Wolves,Missing Fixture,Hamstring Injury,2024-04-06,,174
2023-2024,20665,J. Bellegarde,Wolves,Missing Fixture,Knee Injury,2024-04-13,,203
2023-2024,1864,P. Neto,Wolves,Missing Fixture,Hamstring Injury,2024-04-13,,174
2023-2024,19147,C. Dawson,Wolves,Missing Fixture,Groin Injury,2024-04-20,,173
2023-2024,20665,J. Bellegarde,Wolves,Missing Fixture,Knee Injury,2024-04-20,,203
2023-2024,380653,L. Chiwome,Wolves,Missing Fixture,Ankle Injury,2024-04-20,,28
2023-2024,1165,M. Cunha,Wolves,Missing Fixture,Calf Injury,2024-04-20,,63
2023-2024,338856,N. Lemina,Wolves,Missing Fixture,Thigh Injury,2024-04-20,,6
2023-2024,1864,P. Neto,Wolves,Missing Fixture,Hamstring Injury,2024-04-20,,174
2023-2024,19147,C. Dawson,Wolves,Missing Fixture,Groin Injury,2024-04-24,,173
2023-2024,380653,L. Chiwome,Wolves,Missing Fixture,Ankle Injury,2024-04-24,,28
2023-2024,338856,N. Lemina,Wolves,Missing Fixture,Thigh Injury,2024-04-24,,6
2023-2024,1864,P. Neto,Wolves,Missing Fixture,Hamstring Injury,2024-04-24,,174
2023-2024,19147,C. Dawson,Wolves,Missing Fixture,Groin Injury,2024-04-27,,173
2023-2024,380653,L. Chiwome,Wolves,Missing Fixture,Ankle Injury,2024-04-27,,28
2023-2024,338856,N. Lemina,Wolves,Missing Fixture,Thigh Injury,2024-04-27,,6
2023-2024,1864,P. Neto,Wolves,Missing Fixture,Hamstring Injury,2024-04-27,,174
2023-2024,135334,S. Bueno,Wolves,Missing Fixture,Thigh Injury,2024-04-27,,0
2023-2024,19147,C. Dawson,Wolves,Missing Fixture,Groin Injury,2024-05-04,,173
2023-2024,380653,L. Chiwome,Wolves,Missing Fixture,Ankle Injury,2024-05-04,,28
2023-2024,19147,C. Dawson,Wolves,Missing Fixture,Groin Injury,2024-05-11,,173
2023-2024,380653,L. Chiwome,Wolves,Missing Fixture,Ankle Injury,2024-05-11,,28
2023-2024,19147,C. Dawson,Wolves,Missing Fixture,Groin Injury,2024-05-19,,173
2023-2024,380653,L. Chiwome,Wolves,Missing Fixture,Ankle Injury,2024-05-19,,28
