season,tracked_team,match_date,competition,opponent_team,original_file,Match_ID,Match_Report_URL,Date,Competition,Round,Venue,Opponent,Result,Match_Report_Name,Team,Formation,Lineup_Section,Jersey_Number,Player
2023-2024,Arsenal 2023 2024,2024-04-09,Champions Lg,Debayern Munich,2024-04-09_champions_lg_debayern_munich_lineups.csv,77298172,https://fbref.com/en/matches/77298172/Arsenal-Bayern-Munich-April-9-2024-Champions-League,2024-04-09,Champions Lg,Quarter-finals,Home,deBayern Munich,D,2024-04-09_champions_lg_debayern_munich,Arsenal,4-3-3,Bench,10,Emile Smith Rowe
2023-2024,Arsenal 2023 2024,2024-04-09,Champions Lg,Debayern Munich,2024-04-09_champions_lg_debayern_munich_lineups.csv,77298172,https://fbref.com/en/matches/77298172/Arsenal-Bayern-Munich-April-9-2024-Champions-League,2024-04-09,Champions Lg,Quarter-finals,Home,deBayern Munich,D,2024-04-09_champions_lg_debayern_munich,Arsenal,4-3-3,Bench,14,Eddie Nketiah
2023-2024,Arsenal 2023 2024,2024-04-09,Champions Lg,Debayern Munich,2024-04-09_champions_lg_debayern_munich_lineups.csv,77298172,https://fbref.com/en/matches/77298172/Arsenal-Bayern-Munich-April-9-2024-Champions-League,2024-04-09,Champions Lg,Quarter-finals,Home,deBayern Munich,D,2024-04-09_champions_lg_debayern_munich,Arsenal,4-3-3,Bench,18,Takehiro Tomiyasu
2023-2024,Arsenal 2023 2024,2024-04-09,Champions Lg,Debayern Munich,2024-04-09_champions_lg_debayern_munich_lineups.csv,77298172,https://fbref.com/en/matches/77298172/Arsenal-Bayern-Munich-April-9-2024-Champions-League,2024-04-09,Champions Lg,Quarter-finals,Home,deBayern Munich,D,2024-04-09_champions_lg_debayern_munich,Arsenal,4-3-3,Bench,19,Leandro Trossard
2023-2024,Arsenal 2023 2024,2024-04-09,Champions Lg,Debayern Munich,2024-04-09_champions_lg_debayern_munich_lineups.csv,77298172,https://fbref.com/en/matches/77298172/Arsenal-Bayern-Munich-April-9-2024-Champions-League,2024-04-09,Champions Lg,Quarter-finals,Home,deBayern Munich,D,2024-04-09_champions_lg_debayern_munich,Arsenal,4-3-3,Bench,21,Fabio Vieira
2023-2024,Arsenal 2023 2024,2024-04-09,Champions Lg,Debayern Munich,2024-04-09_champions_lg_debayern_munich_lineups.csv,77298172,https://fbref.com/en/matches/77298172/Arsenal-Bayern-Munich-April-9-2024-Champions-League,2024-04-09,Champions Lg,Quarter-finals,Home,deBayern Munich,D,2024-04-09_champions_lg_debayern_munich,Arsenal,4-3-3,Bench,24,Reiss Nelson
2023-2024,Arsenal 2023 2024,2024-04-09,Champions Lg,Debayern Munich,2024-04-09_champions_lg_debayern_munich_lineups.csv,77298172,https://fbref.com/en/matches/77298172/Arsenal-Bayern-Munich-April-9-2024-Champions-League,2024-04-09,Champions Lg,Quarter-finals,Home,deBayern Munich,D,2024-04-09_champions_lg_debayern_munich,Arsenal,4-3-3,Bench,25,Mohamed Elneny
2023-2024,Arsenal 2023 2024,2024-04-09,Champions Lg,Debayern Munich,2024-04-09_champions_lg_debayern_munich_lineups.csv,77298172,https://fbref.com/en/matches/77298172/Arsenal-Bayern-Munich-April-9-2024-Champions-League,2024-04-09,Champions Lg,Quarter-finals,Home,deBayern Munich,D,2024-04-09_champions_lg_debayern_munich,Arsenal,4-3-3,Bench,35,Oleksandr Zinchenko
2023-2024,Arsenal 2023 2024,2024-04-14,Premier League,Aston Villa,2024-04-14_premier_league_aston_villa_lineups.csv,c1739ced,https://fbref.com/en/matches/c1739ced/Arsenal-Aston-Villa-April-14-2024-Premier-League,2024-04-14,Premier League,Matchweek 33,Home,Aston Villa,L,2024-04-14_premier_league_aston_villa,Arsenal,4-3-3,Starter,22,David Raya
2023-2024,Arsenal 2023 2024,2024-04-14,Premier League,Aston Villa,2024-04-14_premier_league_aston_villa_lineups.csv,c1739ced,https://fbref.com/en/matches/c1739ced/Arsenal-Aston-Villa-April-14-2024-Premier-League,2024-04-14,Premier League,Matchweek 33,Home,Aston Villa,L,2024-04-14_premier_league_aston_villa,Arsenal,4-3-3,Starter,2,William Saliba
2023-2024,Arsenal 2023 2024,2024-04-14,Premier League,Aston Villa,2024-04-14_premier_league_aston_villa_lineups.csv,c1739ced,https://fbref.com/en/matches/c1739ced/Arsenal-Aston-Villa-April-14-2024-Premier-League,2024-04-14,Premier League,Matchweek 33,Home,Aston Villa,L,2024-04-14_premier_league_aston_villa,Arsenal,4-3-3,Starter,4,Ben White
2023-2024,Arsenal 2023 2024,2024-04-14,Premier League,Aston Villa,2024-04-14_premier_league_aston_villa_lineups.csv,c1739ced,https://fbref.com/en/matches/c1739ced/Arsenal-Aston-Villa-April-14-2024-Premier-League,2024-04-14,Premier League,Matchweek 33,Home,Aston Villa,L,2024-04-14_premier_league_aston_villa,Arsenal,4-3-3,Starter,6,Gabriel Magalhães
2023-2024,Arsenal 2023 2024,2024-04-14,Premier League,Aston Villa,2024-04-14_premier_league_aston_villa_lineups.csv,c1739ced,https://fbref.com/en/matches/c1739ced/Arsenal-Aston-Villa-April-14-2024-Premier-League,2024-04-14,Premier League,Matchweek 33,Home,Aston Villa,L,2024-04-14_premier_league_aston_villa,Arsenal,4-3-3,Starter,7,Bukayo Saka
2023-2024,Arsenal 2023 2024,2024-04-14,Premier League,Aston Villa,2024-04-14_premier_league_aston_villa_lineups.csv,c1739ced,https://fbref.com/en/matches/c1739ced/Arsenal-Aston-Villa-April-14-2024-Premier-League,2024-04-14,Premier League,Matchweek 33,Home,Aston Villa,L,2024-04-14_premier_league_aston_villa,Arsenal,4-3-3,Starter,8,Martin Ødegaard
2023-2024,Arsenal 2023 2024,2024-04-14,Premier League,Aston Villa,2024-04-14_premier_league_aston_villa_lineups.csv,c1739ced,https://fbref.com/en/matches/c1739ced/Arsenal-Aston-Villa-April-14-2024-Premier-League,2024-04-14,Premier League,Matchweek 33,Home,Aston Villa,L,2024-04-14_premier_league_aston_villa,Arsenal,4-3-3,Starter,9,Gabriel Jesus
2023-2024,Arsenal 2023 2024,2024-04-14,Premier League,Aston Villa,2024-04-14_premier_league_aston_villa_lineups.csv,c1739ced,https://fbref.com/en/matches/c1739ced/Arsenal-Aston-Villa-April-14-2024-Premier-League,2024-04-14,Premier League,Matchweek 33,Home,Aston Villa,L,2024-04-14_premier_league_aston_villa,Arsenal,4-3-3,Starter,19,Leandro Trossard
2023-2024,Arsenal 2023 2024,2024-04-14,Premier League,Aston Villa,2024-04-14_premier_league_aston_villa_lineups.csv,c1739ced,https://fbref.com/en/matches/c1739ced/Arsenal-Aston-Villa-April-14-2024-Premier-League,2024-04-14,Premier League,Matchweek 33,Home,Aston Villa,L,2024-04-14_premier_league_aston_villa,Arsenal,4-3-3,Starter,29,Kai Havertz
2023-2024,Arsenal 2023 2024,2024-04-14,Premier League,Aston Villa,2024-04-14_premier_league_aston_villa_lineups.csv,c1739ced,https://fbref.com/en/matches/c1739ced/Arsenal-Aston-Villa-April-14-2024-Premier-League,2024-04-14,Premier League,Matchweek 33,Home,Aston Villa,L,2024-04-14_premier_league_aston_villa,Arsenal,4-3-3,Starter,35,Oleksandr Zinchenko
2023-2024,Arsenal 2023 2024,2024-04-14,Premier League,Aston Villa,2024-04-14_premier_league_aston_villa_lineups.csv,c1739ced,https://fbref.com/en/matches/c1739ced/Arsenal-Aston-Villa-April-14-2024-Premier-League,2024-04-14,Premier League,Matchweek 33,Home,Aston Villa,L,2024-04-14_premier_league_aston_villa,Arsenal,4-3-3,Starter,41,Declan Rice
2023-2024,Arsenal 2023 2024,2024-04-14,Premier League,Aston Villa,2024-04-14_premier_league_aston_villa_lineups.csv,c1739ced,https://fbref.com/en/matches/c1739ced/Arsenal-Aston-Villa-April-14-2024-Premier-League,2024-04-14,Premier League,Matchweek 33,Home,Aston Villa,L,2024-04-14_premier_league_aston_villa,Arsenal,4-3-3,Bench,1,Aaron Ramsdale
2023-2024,Arsenal 2023 2024,2024-04-14,Premier League,Aston Villa,2024-04-14_premier_league_aston_villa_lineups.csv,c1739ced,https://fbref.com/en/matches/c1739ced/Arsenal-Aston-Villa-April-14-2024-Premier-League,2024-04-14,Premier League,Matchweek 33,Home,Aston Villa,L,2024-04-14_premier_league_aston_villa,Arsenal,4-3-3,Bench,5,Thomas Partey
2023-2024,Arsenal 2023 2024,2024-04-14,Premier League,Aston Villa,2024-04-14_premier_league_aston_villa_lineups.csv,c1739ced,https://fbref.com/en/matches/c1739ced/Arsenal-Aston-Villa-April-14-2024-Premier-League,2024-04-14,Premier League,Matchweek 33,Home,Aston Villa,L,2024-04-14_premier_league_aston_villa,Arsenal,4-3-3,Bench,10,Emile Smith Rowe
2023-2024,Arsenal 2023 2024,2024-04-14,Premier League,Aston Villa,2024-04-14_premier_league_aston_villa_lineups.csv,c1739ced,https://fbref.com/en/matches/c1739ced/Arsenal-Aston-Villa-April-14-2024-Premier-League,2024-04-14,Premier League,Matchweek 33,Home,Aston Villa,L,2024-04-14_premier_league_aston_villa,Arsenal,4-3-3,Bench,11,Gabriel Martinelli
2023-2024,Arsenal 2023 2024,2024-04-14,Premier League,Aston Villa,2024-04-14_premier_league_aston_villa_lineups.csv,c1739ced,https://fbref.com/en/matches/c1739ced/Arsenal-Aston-Villa-April-14-2024-Premier-League,2024-04-14,Premier League,Matchweek 33,Home,Aston Villa,L,2024-04-14_premier_league_aston_villa,Arsenal,4-3-3,Bench,14,Eddie Nketiah
2023-2024,Arsenal 2023 2024,2024-04-14,Premier League,Aston Villa,2024-04-14_premier_league_aston_villa_lineups.csv,c1739ced,https://fbref.com/en/matches/c1739ced/Arsenal-Aston-Villa-April-14-2024-Premier-League,2024-04-14,Premier League,Matchweek 33,Home,Aston Villa,L,2024-04-14_premier_league_aston_villa,Arsenal,4-3-3,Bench,15,Jakub Kiwior
2023-2024,Arsenal 2023 2024,2024-04-14,Premier League,Aston Villa,2024-04-14_premier_league_aston_villa_lineups.csv,c1739ced,https://fbref.com/en/matches/c1739ced/Arsenal-Aston-Villa-April-14-2024-Premier-League,2024-04-14,Premier League,Matchweek 33,Home,Aston Villa,L,2024-04-14_premier_league_aston_villa,Arsenal,4-3-3,Bench,18,Takehiro Tomiyasu
2023-2024,Arsenal 2023 2024,2024-04-14,Premier League,Aston Villa,2024-04-14_premier_league_aston_villa_lineups.csv,c1739ced,https://fbref.com/en/matches/c1739ced/Arsenal-Aston-Villa-April-14-2024-Premier-League,2024-04-14,Premier League,Matchweek 33,Home,Aston Villa,L,2024-04-14_premier_league_aston_villa,Arsenal,4-3-3,Bench,20,Jorginho
2023-2024,Arsenal 2023 2024,2024-04-14,Premier League,Aston Villa,2024-04-14_premier_league_aston_villa_lineups.csv,c1739ced,https://fbref.com/en/matches/c1739ced/Arsenal-Aston-Villa-April-14-2024-Premier-League,2024-04-14,Premier League,Matchweek 33,Home,Aston Villa,L,2024-04-14_premier_league_aston_villa,Arsenal,4-3-3,Bench,21,Fabio Vieira
2023-2024,Arsenal 2023 2024,2024-04-17,Champions Lg,Debayern Munich,2024-04-17_champions_lg_debayern_munich_lineups.csv,aa8f30b2,https://fbref.com/en/matches/aa8f30b2/Bayern-Munich-Arsenal-April-17-2024-Champions-League,2024-04-17,Champions Lg,Quarter-finals,Away,deBayern Munich,L,2024-04-17_champions_lg_debayern_munich,Arsenal,4-1-4-1,Starter,22,David Raya
2023-2024,Arsenal 2023 2024,2024-04-17,Champions Lg,Debayern Munich,2024-04-17_champions_lg_debayern_munich_lineups.csv,aa8f30b2,https://fbref.com/en/matches/aa8f30b2/Bayern-Munich-Arsenal-April-17-2024-Champions-League,2024-04-17,Champions Lg,Quarter-finals,Away,deBayern Munich,L,2024-04-17_champions_lg_debayern_munich,Arsenal,4-1-4-1,Starter,2,William Saliba
2023-2024,Arsenal 2023 2024,2024-04-17,Champions Lg,Debayern Munich,2024-04-17_champions_lg_debayern_munich_lineups.csv,aa8f30b2,https://fbref.com/en/matches/aa8f30b2/Bayern-Munich-Arsenal-April-17-2024-Champions-League,2024-04-17,Champions Lg,Quarter-finals,Away,deBayern Munich,L,2024-04-17_champions_lg_debayern_munich,Arsenal,4-1-4-1,Starter,4,Ben White
2023-2024,Arsenal 2023 2024,2024-04-17,Champions Lg,Debayern Munich,2024-04-17_champions_lg_debayern_munich_lineups.csv,aa8f30b2,https://fbref.com/en/matches/aa8f30b2/Bayern-Munich-Arsenal-April-17-2024-Champions-League,2024-04-17,Champions Lg,Quarter-finals,Away,deBayern Munich,L,2024-04-17_champions_lg_debayern_munich,Arsenal,4-1-4-1,Starter,6,Gabriel Magalhães
2023-2024,Arsenal 2023 2024,2024-04-17,Champions Lg,Debayern Munich,2024-04-17_champions_lg_debayern_munich_lineups.csv,aa8f30b2,https://fbref.com/en/matches/aa8f30b2/Bayern-Munich-Arsenal-April-17-2024-Champions-League,2024-04-17,Champions Lg,Quarter-finals,Away,deBayern Munich,L,2024-04-17_champions_lg_debayern_munich,Arsenal,4-1-4-1,Starter,7,Bukayo Saka
2023-2024,Arsenal 2023 2024,2024-04-17,Champions Lg,Debayern Munich,2024-04-17_champions_lg_debayern_munich_lineups.csv,aa8f30b2,https://fbref.com/en/matches/aa8f30b2/Bayern-Munich-Arsenal-April-17-2024-Champions-League,2024-04-17,Champions Lg,Quarter-finals,Away,deBayern Munich,L,2024-04-17_champions_lg_debayern_munich,Arsenal,4-1-4-1,Starter,8,Martin Ødegaard
2023-2024,Arsenal 2023 2024,2024-04-17,Champions Lg,Debayern Munich,2024-04-17_champions_lg_debayern_munich_lineups.csv,aa8f30b2,https://fbref.com/en/matches/aa8f30b2/Bayern-Munich-Arsenal-April-17-2024-Champions-League,2024-04-17,Champions Lg,Quarter-finals,Away,deBayern Munich,L,2024-04-17_champions_lg_debayern_munich,Arsenal,4-1-4-1,Starter,11,Gabriel Martinelli
2023-2024,Arsenal 2023 2024,2024-04-17,Champions Lg,Debayern Munich,2024-04-17_champions_lg_debayern_munich_lineups.csv,aa8f30b2,https://fbref.com/en/matches/aa8f30b2/Bayern-Munich-Arsenal-April-17-2024-Champions-League,2024-04-17,Champions Lg,Quarter-finals,Away,deBayern Munich,L,2024-04-17_champions_lg_debayern_munich,Arsenal,4-1-4-1,Starter,18,Takehiro Tomiyasu
2023-2024,Arsenal 2023 2024,2024-04-17,Champions Lg,Debayern Munich,2024-04-17_champions_lg_debayern_munich_lineups.csv,aa8f30b2,https://fbref.com/en/matches/aa8f30b2/Bayern-Munich-Arsenal-April-17-2024-Champions-League,2024-04-17,Champions Lg,Quarter-finals,Away,deBayern Munich,L,2024-04-17_champions_lg_debayern_munich,Arsenal,4-1-4-1,Starter,20,Jorginho
2023-2024,Arsenal 2023 2024,2024-04-17,Champions Lg,Debayern Munich,2024-04-17_champions_lg_debayern_munich_lineups.csv,aa8f30b2,https://fbref.com/en/matches/aa8f30b2/Bayern-Munich-Arsenal-April-17-2024-Champions-League,2024-04-17,Champions Lg,Quarter-finals,Away,deBayern Munich,L,2024-04-17_champions_lg_debayern_munich,Arsenal,4-1-4-1,Starter,29,Kai Havertz
2023-2024,Arsenal 2023 2024,2024-04-17,Champions Lg,Debayern Munich,2024-04-17_champions_lg_debayern_munich_lineups.csv,aa8f30b2,https://fbref.com/en/matches/aa8f30b2/Bayern-Munich-Arsenal-April-17-2024-Champions-League,2024-04-17,Champions Lg,Quarter-finals,Away,deBayern Munich,L,2024-04-17_champions_lg_debayern_munich,Arsenal,4-1-4-1,Starter,41,Declan Rice
2023-2024,Arsenal 2023 2024,2024-04-17,Champions Lg,Debayern Munich,2024-04-17_champions_lg_debayern_munich_lineups.csv,aa8f30b2,https://fbref.com/en/matches/aa8f30b2/Bayern-Munich-Arsenal-April-17-2024-Champions-League,2024-04-17,Champions Lg,Quarter-finals,Away,deBayern Munich,L,2024-04-17_champions_lg_debayern_munich,Arsenal,4-1-4-1,Bench,1,Aaron Ramsdale
2023-2024,Arsenal 2023 2024,2024-04-17,Champions Lg,Debayern Munich,2024-04-17_champions_lg_debayern_munich_lineups.csv,aa8f30b2,https://fbref.com/en/matches/aa8f30b2/Bayern-Munich-Arsenal-April-17-2024-Champions-League,2024-04-17,Champions Lg,Quarter-finals,Away,deBayern Munich,L,2024-04-17_champions_lg_debayern_munich,Arsenal,4-1-4-1,Bench,31,Karl Jakob Hein
2023-2024,Arsenal 2023 2024,2024-04-17,Champions Lg,Debayern Munich,2024-04-17_champions_lg_debayern_munich_lineups.csv,aa8f30b2,https://fbref.com/en/matches/aa8f30b2/Bayern-Munich-Arsenal-April-17-2024-Champions-League,2024-04-17,Champions Lg,Quarter-finals,Away,deBayern Munich,L,2024-04-17_champions_lg_debayern_munich,Arsenal,4-1-4-1,Bench,5,Thomas Partey
2023-2024,Arsenal 2023 2024,2024-04-17,Champions Lg,Debayern Munich,2024-04-17_champions_lg_debayern_munich_lineups.csv,aa8f30b2,https://fbref.com/en/matches/aa8f30b2/Bayern-Munich-Arsenal-April-17-2024-Champions-League,2024-04-17,Champions Lg,Quarter-finals,Away,deBayern Munich,L,2024-04-17_champions_lg_debayern_munich,Arsenal,4-1-4-1,Bench,9,Gabriel Jesus
2023-2024,Arsenal 2023 2024,2024-04-17,Champions Lg,Debayern Munich,2024-04-17_champions_lg_debayern_munich_lineups.csv,aa8f30b2,https://fbref.com/en/matches/aa8f30b2/Bayern-Munich-Arsenal-April-17-2024-Champions-League,2024-04-17,Champions Lg,Quarter-finals,Away,deBayern Munich,L,2024-04-17_champions_lg_debayern_munich,Arsenal,4-1-4-1,Bench,10,Emile Smith Rowe
2023-2024,Arsenal 2023 2024,2024-04-17,Champions Lg,Debayern Munich,2024-04-17_champions_lg_debayern_munich_lineups.csv,aa8f30b2,https://fbref.com/en/matches/aa8f30b2/Bayern-Munich-Arsenal-April-17-2024-Champions-League,2024-04-17,Champions Lg,Quarter-finals,Away,deBayern Munich,L,2024-04-17_champions_lg_debayern_munich,Arsenal,4-1-4-1,Bench,14,Eddie Nketiah
2023-2024,Arsenal 2023 2024,2024-04-17,Champions Lg,Debayern Munich,2024-04-17_champions_lg_debayern_munich_lineups.csv,aa8f30b2,https://fbref.com/en/matches/aa8f30b2/Bayern-Munich-Arsenal-April-17-2024-Champions-League,2024-04-17,Champions Lg,Quarter-finals,Away,deBayern Munich,L,2024-04-17_champions_lg_debayern_munich,Arsenal,4-1-4-1,Bench,15,Jakub Kiwior
2023-2024,Arsenal 2023 2024,2024-04-17,Champions Lg,Debayern Munich,2024-04-17_champions_lg_debayern_munich_lineups.csv,aa8f30b2,https://fbref.com/en/matches/aa8f30b2/Bayern-Munich-Arsenal-April-17-2024-Champions-League,2024-04-17,Champions Lg,Quarter-finals,Away,deBayern Munich,L,2024-04-17_champions_lg_debayern_munich,Arsenal,4-1-4-1,Bench,19,Leandro Trossard
2023-2024,Arsenal 2023 2024,2024-04-17,Champions Lg,Debayern Munich,2024-04-17_champions_lg_debayern_munich_lineups.csv,aa8f30b2,https://fbref.com/en/matches/aa8f30b2/Bayern-Munich-Arsenal-April-17-2024-Champions-League,2024-04-17,Champions Lg,Quarter-finals,Away,deBayern Munich,L,2024-04-17_champions_lg_debayern_munich,Arsenal,4-1-4-1,Bench,21,Fabio Vieira
2023-2024,Arsenal 2023 2024,2024-04-17,Champions Lg,Debayern Munich,2024-04-17_champions_lg_debayern_munich_lineups.csv,aa8f30b2,https://fbref.com/en/matches/aa8f30b2/Bayern-Munich-Arsenal-April-17-2024-Champions-League,2024-04-17,Champions Lg,Quarter-finals,Away,deBayern Munich,L,2024-04-17_champions_lg_debayern_munich,Arsenal,4-1-4-1,Bench,24,Reiss Nelson
2023-2024,Arsenal 2023 2024,2024-04-17,Champions Lg,Debayern Munich,2024-04-17_champions_lg_debayern_munich_lineups.csv,aa8f30b2,https://fbref.com/en/matches/aa8f30b2/Bayern-Munich-Arsenal-April-17-2024-Champions-League,2024-04-17,Champions Lg,Quarter-finals,Away,deBayern Munich,L,2024-04-17_champions_lg_debayern_munich,Arsenal,4-1-4-1,Bench,25,Mohamed Elneny
2023-2024,Arsenal 2023 2024,2024-04-17,Champions Lg,Debayern Munich,2024-04-17_champions_lg_debayern_munich_lineups.csv,aa8f30b2,https://fbref.com/en/matches/aa8f30b2/Bayern-Munich-Arsenal-April-17-2024-Champions-League,2024-04-17,Champions Lg,Quarter-finals,Away,deBayern Munich,L,2024-04-17_champions_lg_debayern_munich,Arsenal,4-1-4-1,Bench,35,Oleksandr Zinchenko
2023-2024,Arsenal 2023 2024,2024-04-20,Premier League,Wolves,2024-04-20_premier_league_wolves_lineups.csv,22881ea2,https://fbref.com/en/matches/22881ea2/Wolverhampton-Wanderers-Arsenal-April-20-2024-Premier-League,2024-04-20,Premier League,Matchweek 34,Away,Wolves,W,2024-04-20_premier_league_wolves,Arsenal,4-3-3,Starter,22,David Raya
2023-2024,Arsenal 2023 2024,2024-04-20,Premier League,Wolves,2024-04-20_premier_league_wolves_lineups.csv,22881ea2,https://fbref.com/en/matches/22881ea2/Wolverhampton-Wanderers-Arsenal-April-20-2024-Premier-League,2024-04-20,Premier League,Matchweek 34,Away,Wolves,W,2024-04-20_premier_league_wolves,Arsenal,4-3-3,Starter,2,William Saliba
2023-2024,Arsenal 2023 2024,2024-04-20,Premier League,Wolves,2024-04-20_premier_league_wolves_lineups.csv,22881ea2,https://fbref.com/en/matches/22881ea2/Wolverhampton-Wanderers-Arsenal-April-20-2024-Premier-League,2024-04-20,Premier League,Matchweek 34,Away,Wolves,W,2024-04-20_premier_league_wolves,Arsenal,4-3-3,Starter,4,Ben White
2023-2024,Arsenal 2023 2024,2024-04-20,Premier League,Wolves,2024-04-20_premier_league_wolves_lineups.csv,22881ea2,https://fbref.com/en/matches/22881ea2/Wolverhampton-Wanderers-Arsenal-April-20-2024-Premier-League,2024-04-20,Premier League,Matchweek 34,Away,Wolves,W,2024-04-20_premier_league_wolves,Arsenal,4-3-3,Starter,6,Gabriel Magalhães
2023-2024,Arsenal 2023 2024,2024-04-20,Premier League,Wolves,2024-04-20_premier_league_wolves_lineups.csv,22881ea2,https://fbref.com/en/matches/22881ea2/Wolverhampton-Wanderers-Arsenal-April-20-2024-Premier-League,2024-04-20,Premier League,Matchweek 34,Away,Wolves,W,2024-04-20_premier_league_wolves,Arsenal,4-3-3,Starter,7,Bukayo Saka
2023-2024,Arsenal 2023 2024,2024-04-20,Premier League,Wolves,2024-04-20_premier_league_wolves_lineups.csv,22881ea2,https://fbref.com/en/matches/22881ea2/Wolverhampton-Wanderers-Arsenal-April-20-2024-Premier-League,2024-04-20,Premier League,Matchweek 34,Away,Wolves,W,2024-04-20_premier_league_wolves,Arsenal,4-3-3,Starter,8,Martin Ødegaard
2023-2024,Arsenal 2023 2024,2024-04-20,Premier League,Wolves,2024-04-20_premier_league_wolves_lineups.csv,22881ea2,https://fbref.com/en/matches/22881ea2/Wolverhampton-Wanderers-Arsenal-April-20-2024-Premier-League,2024-04-20,Premier League,Matchweek 34,Away,Wolves,W,2024-04-20_premier_league_wolves,Arsenal,4-3-3,Starter,9,Gabriel Jesus
2023-2024,Arsenal 2023 2024,2024-04-20,Premier League,Wolves,2024-04-20_premier_league_wolves_lineups.csv,22881ea2,https://fbref.com/en/matches/22881ea2/Wolverhampton-Wanderers-Arsenal-April-20-2024-Premier-League,2024-04-20,Premier League,Matchweek 34,Away,Wolves,W,2024-04-20_premier_league_wolves,Arsenal,4-3-3,Starter,15,Jakub Kiwior
2023-2024,Arsenal 2023 2024,2024-04-20,Premier League,Wolves,2024-04-20_premier_league_wolves_lineups.csv,22881ea2,https://fbref.com/en/matches/22881ea2/Wolverhampton-Wanderers-Arsenal-April-20-2024-Premier-League,2024-04-20,Premier League,Matchweek 34,Away,Wolves,W,2024-04-20_premier_league_wolves,Arsenal,4-3-3,Starter,19,Leandro Trossard
2023-2024,Arsenal 2023 2024,2024-04-20,Premier League,Wolves,2024-04-20_premier_league_wolves_lineups.csv,22881ea2,https://fbref.com/en/matches/22881ea2/Wolverhampton-Wanderers-Arsenal-April-20-2024-Premier-League,2024-04-20,Premier League,Matchweek 34,Away,Wolves,W,2024-04-20_premier_league_wolves,Arsenal,4-3-3,Starter,29,Kai Havertz
2023-2024,Arsenal 2023 2024,2024-04-20,Premier League,Wolves,2024-04-20_premier_league_wolves_lineups.csv,22881ea2,https://fbref.com/en/matches/22881ea2/Wolverhampton-Wanderers-Arsenal-April-20-2024-Premier-League,2024-04-20,Premier League,Matchweek 34,Away,Wolves,W,2024-04-20_premier_league_wolves,Arsenal,4-3-3,Starter,41,Declan Rice
2023-2024,Arsenal 2023 2024,2024-04-20,Premier League,Wolves,2024-04-20_premier_league_wolves_lineups.csv,22881ea2,https://fbref.com/en/matches/22881ea2/Wolverhampton-Wanderers-Arsenal-April-20-2024-Premier-League,2024-04-20,Premier League,Matchweek 34,Away,Wolves,W,2024-04-20_premier_league_wolves,Arsenal,4-3-3,Bench,1,Aaron Ramsdale
2023-2024,Arsenal 2023 2024,2024-04-20,Premier League,Wolves,2024-04-20_premier_league_wolves_lineups.csv,22881ea2,https://fbref.com/en/matches/22881ea2/Wolverhampton-Wanderers-Arsenal-April-20-2024-Premier-League,2024-04-20,Premier League,Matchweek 34,Away,Wolves,W,2024-04-20_premier_league_wolves,Arsenal,4-3-3,Bench,5,Thomas Partey
2023-2024,Arsenal 2023 2024,2024-04-20,Premier League,Wolves,2024-04-20_premier_league_wolves_lineups.csv,22881ea2,https://fbref.com/en/matches/22881ea2/Wolverhampton-Wanderers-Arsenal-April-20-2024-Premier-League,2024-04-20,Premier League,Matchweek 34,Away,Wolves,W,2024-04-20_premier_league_wolves,Arsenal,4-3-3,Bench,10,Emile Smith Rowe
2023-2024,Arsenal 2023 2024,2024-04-20,Premier League,Wolves,2024-04-20_premier_league_wolves_lineups.csv,22881ea2,https://fbref.com/en/matches/22881ea2/Wolverhampton-Wanderers-Arsenal-April-20-2024-Premier-League,2024-04-20,Premier League,Matchweek 34,Away,Wolves,W,2024-04-20_premier_league_wolves,Arsenal,4-3-3,Bench,11,Gabriel Martinelli
2023-2024,Arsenal 2023 2024,2024-04-20,Premier League,Wolves,2024-04-20_premier_league_wolves_lineups.csv,22881ea2,https://fbref.com/en/matches/22881ea2/Wolverhampton-Wanderers-Arsenal-April-20-2024-Premier-League,2024-04-20,Premier League,Matchweek 34,Away,Wolves,W,2024-04-20_premier_league_wolves,Arsenal,4-3-3,Bench,14,Eddie Nketiah
2023-2024,Arsenal 2023 2024,2024-04-20,Premier League,Wolves,2024-04-20_premier_league_wolves_lineups.csv,22881ea2,https://fbref.com/en/matches/22881ea2/Wolverhampton-Wanderers-Arsenal-April-20-2024-Premier-League,2024-04-20,Premier League,Matchweek 34,Away,Wolves,W,2024-04-20_premier_league_wolves,Arsenal,4-3-3,Bench,20,Jorginho
2023-2024,Arsenal 2023 2024,2024-04-20,Premier League,Wolves,2024-04-20_premier_league_wolves_lineups.csv,22881ea2,https://fbref.com/en/matches/22881ea2/Wolverhampton-Wanderers-Arsenal-April-20-2024-Premier-League,2024-04-20,Premier League,Matchweek 34,Away,Wolves,W,2024-04-20_premier_league_wolves,Arsenal,4-3-3,Bench,21,Fabio Vieira
2023-2024,Arsenal 2023 2024,2024-04-20,Premier League,Wolves,2024-04-20_premier_league_wolves_lineups.csv,22881ea2,https://fbref.com/en/matches/22881ea2/Wolverhampton-Wanderers-Arsenal-April-20-2024-Premier-League,2024-04-20,Premier League,Matchweek 34,Away,Wolves,W,2024-04-20_premier_league_wolves,Arsenal,4-3-3,Bench,24,Reiss Nelson
