season,tracked_team,match_date,competition,opponent_team,original_file,Match_ID,Match_Report_URL,Date,Competition,Round,Venue,Opponent,Result,Match_Report_Name,Team,Player,shirtnumber,Nation,Pos,Age,Min,Gls,Ast,PK,PKatt,shots,shots_on_target,CrdY,CrdR,fouls,fouled,offsides,crosses,tackles_won,interceptions,own_goals,pens_won,pens_conceded
2023-2024,Arsenal 2023 2024,2023-10-08,Premier League,Manchester City,2023-10-08_premier_league_manchester_city_player_stats.csv,59cd18ae,https://fbref.com/en/matches/59cd18ae/Arsenal-Manchester-City-October-8-2023-Premier-League,2023-10-08,Premier League,Matchweek 8,Home,Manchester City,W,2023-10-08_premier_league_manchester_city,Arsenal,Jorginho,20,it ITA,CM,31-292,74,0,0,0,0,0,0,1,0,1,0,0.0,0,0,0,0.0,,
2023-2024,Arsenal 2023 2024,2023-10-08,Premier League,Manchester City,2023-10-08_premier_league_manchester_city_player_stats.csv,59cd18ae,https://fbref.com/en/matches/59cd18ae/Arsenal-Manchester-City-October-8-2023-Premier-League,2023-10-08,Premier League,Matchweek 8,Home,Manchester City,W,2023-10-08_premier_league_manchester_city,Arsenal,Thomas Partey,5,gh GHA,"DF,MF",30-117,16,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0.0,,
2023-2024,Arsenal 2023 2024,2023-10-08,Premier League,Manchester City,2023-10-08_premier_league_manchester_city_player_stats.csv,59cd18ae,https://fbref.com/en/matches/59cd18ae/Arsenal-Manchester-City-October-8-2023-Premier-League,2023-10-08,Premier League,Matchweek 8,Home,Manchester City,W,2023-10-08_premier_league_manchester_city,Arsenal,Martin Ødegaard,8,no NOR,CM,24-295,90,0,0,0,0,3,0,0,0,0,1,0.0,5,2,1,0.0,,
2023-2024,Arsenal 2023 2024,2023-10-08,Premier League,Manchester City,2023-10-08_premier_league_manchester_city_player_stats.csv,59cd18ae,https://fbref.com/en/matches/59cd18ae/Arsenal-Manchester-City-October-8-2023-Premier-League,2023-10-08,Premier League,Matchweek 8,Home,Manchester City,W,2023-10-08_premier_league_manchester_city,Arsenal,Oleksandr Zinchenko,35,ua UKR,LB,26-297,74,0,0,0,0,3,0,0,0,0,0,0.0,2,1,1,0.0,,
2023-2024,Arsenal 2023 2024,2023-10-08,Premier League,Manchester City,2023-10-08_premier_league_manchester_city_player_stats.csv,59cd18ae,https://fbref.com/en/matches/59cd18ae/Arsenal-Manchester-City-October-8-2023-Premier-League,2023-10-08,Premier League,Matchweek 8,Home,Manchester City,W,2023-10-08_premier_league_manchester_city,Arsenal,Takehiro Tomiyasu,18,jp JPN,DF,24-337,16,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0.0,,
2023-2024,Arsenal 2023 2024,2023-10-08,Premier League,Manchester City,2023-10-08_premier_league_manchester_city_player_stats.csv,59cd18ae,https://fbref.com/en/matches/59cd18ae/Arsenal-Manchester-City-October-8-2023-Premier-League,2023-10-08,Premier League,Matchweek 8,Home,Manchester City,W,2023-10-08_premier_league_manchester_city,Arsenal,Gabriel Magalhães,6,br BRA,CB,25-293,90,0,0,0,0,0,0,0,0,0,1,0.0,0,0,3,0.0,,
2023-2024,Arsenal 2023 2024,2023-10-08,Premier League,Manchester City,2023-10-08_premier_league_manchester_city_player_stats.csv,59cd18ae,https://fbref.com/en/matches/59cd18ae/Arsenal-Manchester-City-October-8-2023-Premier-League,2023-10-08,Premier League,Matchweek 8,Home,Manchester City,W,2023-10-08_premier_league_manchester_city,Arsenal,William Saliba,2,fr FRA,CB,22-198,90,0,0,0,0,0,0,0,0,0,0,0.0,0,1,0,0.0,,
2023-2024,Arsenal 2023 2024,2023-10-08,Premier League,Manchester City,2023-10-08_premier_league_manchester_city_player_stats.csv,59cd18ae,https://fbref.com/en/matches/59cd18ae/Arsenal-Manchester-City-October-8-2023-Premier-League,2023-10-08,Premier League,Matchweek 8,Home,Manchester City,W,2023-10-08_premier_league_manchester_city,Arsenal,Ben White,4,eng ENG,RB,26-000,90,0,0,0,0,0,0,0,0,1,0,1.0,0,3,0,0.0,,
2023-2024,Arsenal 2023 2024,2023-10-08,Premier League,Manchester City,2023-10-08_premier_league_manchester_city_player_stats.csv,59cd18ae,https://fbref.com/en/matches/59cd18ae/Arsenal-Manchester-City-October-8-2023-Premier-League,2023-10-08,Premier League,Matchweek 8,Home,Manchester City,W,2023-10-08_premier_league_manchester_city,Arsenal,David Raya,22,es ESP,GK,28-023,90,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0.0,,
2023-2024,Arsenal 2023 2024,2023-10-21,Premier League,Chelsea,2023-10-21_premier_league_chelsea_player_stats.csv,a1c336e2,https://fbref.com/en/matches/a1c336e2/North-West-London-Derby-Chelsea-Arsenal-October-21-2023-Premier-League,2023-10-21,Premier League,Matchweek 9,Away,Chelsea,D,2023-10-21_premier_league_chelsea,Arsenal,Gabriel Martinelli,11,br BRA,FW,22-125,77,0,0,0,0,1,0,0,0,1,0,0.0,5,1,1,0.0,,
2023-2024,Arsenal 2023 2024,2023-10-21,Premier League,Chelsea,2023-10-21_premier_league_chelsea_player_stats.csv,a1c336e2,https://fbref.com/en/matches/a1c336e2/North-West-London-Derby-Chelsea-Arsenal-October-21-2023-Premier-League,2023-10-21,Premier League,Matchweek 9,Away,Chelsea,D,2023-10-21_premier_league_chelsea,Arsenal,Leandro Trossard,19,be BEL,"FW,MF",28-321,13,1,0,0,0,1,1,0,0,0,0,0.0,0,0,0,0.0,,
2023-2024,Arsenal 2023 2024,2023-10-21,Premier League,Chelsea,2023-10-21_premier_league_chelsea_player_stats.csv,a1c336e2,https://fbref.com/en/matches/a1c336e2/North-West-London-Derby-Chelsea-Arsenal-October-21-2023-Premier-League,2023-10-21,Premier League,Matchweek 9,Away,Chelsea,D,2023-10-21_premier_league_chelsea,Arsenal,Gabriel Jesus,9,br BRA,FW,26-201,67,0,0,0,0,3,0,0,0,0,1,0.0,0,1,1,0.0,,
2023-2024,Arsenal 2023 2024,2023-10-21,Premier League,Chelsea,2023-10-21_premier_league_chelsea_player_stats.csv,a1c336e2,https://fbref.com/en/matches/a1c336e2/North-West-London-Derby-Chelsea-Arsenal-October-21-2023-Premier-League,2023-10-21,Premier League,Matchweek 9,Away,Chelsea,D,2023-10-21_premier_league_chelsea,Arsenal,Eddie Nketiah,14,eng ENG,FW,24-144,23,0,0,0,0,2,1,1,0,1,0,0.0,1,0,0,0.0,,
2023-2024,Arsenal 2023 2024,2023-10-21,Premier League,Chelsea,2023-10-21_premier_league_chelsea_player_stats.csv,a1c336e2,https://fbref.com/en/matches/a1c336e2/North-West-London-Derby-Chelsea-Arsenal-October-21-2023-Premier-League,2023-10-21,Premier League,Matchweek 9,Away,Chelsea,D,2023-10-21_premier_league_chelsea,Arsenal,Bukayo Saka,7,eng ENG,FW,22-046,90,0,1,0,0,0,0,0,0,3,3,0.0,5,1,2,0.0,,
2023-2024,Arsenal 2023 2024,2023-10-21,Premier League,Chelsea,2023-10-21_premier_league_chelsea_player_stats.csv,a1c336e2,https://fbref.com/en/matches/a1c336e2/North-West-London-Derby-Chelsea-Arsenal-October-21-2023-Premier-League,2023-10-21,Premier League,Matchweek 9,Away,Chelsea,D,2023-10-21_premier_league_chelsea,Arsenal,Declan Rice,41,eng ENG,CM,24-280,90,1,0,0,0,1,1,0,0,1,0,1.0,2,1,0,0.0,,
2023-2024,Arsenal 2023 2024,2023-10-21,Premier League,Chelsea,2023-10-21_premier_league_chelsea_player_stats.csv,a1c336e2,https://fbref.com/en/matches/a1c336e2/North-West-London-Derby-Chelsea-Arsenal-October-21-2023-Premier-League,2023-10-21,Premier League,Matchweek 9,Away,Chelsea,D,2023-10-21_premier_league_chelsea,Arsenal,Jorginho,20,it ITA,CM,31-305,67,0,0,0,0,1,0,0,0,0,3,0.0,1,1,0,0.0,,
2023-2024,Arsenal 2023 2024,2023-10-21,Premier League,Chelsea,2023-10-21_premier_league_chelsea_player_stats.csv,a1c336e2,https://fbref.com/en/matches/a1c336e2/North-West-London-Derby-Chelsea-Arsenal-October-21-2023-Premier-League,2023-10-21,Premier League,Matchweek 9,Away,Chelsea,D,2023-10-21_premier_league_chelsea,Arsenal,Emile Smith Rowe,10,eng ENG,MF,23-085,23,0,0,0,0,0,0,0,0,2,0,0.0,0,0,0,0.0,,
2023-2024,Arsenal 2023 2024,2023-10-21,Premier League,Chelsea,2023-10-21_premier_league_chelsea_player_stats.csv,a1c336e2,https://fbref.com/en/matches/a1c336e2/North-West-London-Derby-Chelsea-Arsenal-October-21-2023-Premier-League,2023-10-21,Premier League,Matchweek 9,Away,Chelsea,D,2023-10-21_premier_league_chelsea,Arsenal,Martin Ødegaard,8,no NOR,CM,24-308,77,0,0,0,0,0,0,0,0,0,0,0.0,1,0,1,0.0,,
2023-2024,Arsenal 2023 2024,2023-10-21,Premier League,Chelsea,2023-10-21_premier_league_chelsea_player_stats.csv,a1c336e2,https://fbref.com/en/matches/a1c336e2/North-West-London-Derby-Chelsea-Arsenal-October-21-2023-Premier-League,2023-10-21,Premier League,Matchweek 9,Away,Chelsea,D,2023-10-21_premier_league_chelsea,Arsenal,Kai Havertz,29,de GER,"FW,MF",24-132,13,0,0,0,0,0,0,0,0,1,0,0.0,0,0,0,0.0,,
2023-2024,Arsenal 2023 2024,2023-10-21,Premier League,Chelsea,2023-10-21_premier_league_chelsea_player_stats.csv,a1c336e2,https://fbref.com/en/matches/a1c336e2/North-West-London-Derby-Chelsea-Arsenal-October-21-2023-Premier-League,2023-10-21,Premier League,Matchweek 9,Away,Chelsea,D,2023-10-21_premier_league_chelsea,Arsenal,Oleksandr Zinchenko,35,ua UKR,LB,26-310,45,0,0,0,0,0,0,1,0,1,0,0.0,0,1,0,0.0,,
2023-2024,Arsenal 2023 2024,2023-10-21,Premier League,Chelsea,2023-10-21_premier_league_chelsea_player_stats.csv,a1c336e2,https://fbref.com/en/matches/a1c336e2/North-West-London-Derby-Chelsea-Arsenal-October-21-2023-Premier-League,2023-10-21,Premier League,Matchweek 9,Away,Chelsea,D,2023-10-21_premier_league_chelsea,Arsenal,Takehiro Tomiyasu,18,jp JPN,DF,24-350,45,0,0,0,0,2,0,0,0,0,0,0.0,0,0,1,0.0,,
2023-2024,Arsenal 2023 2024,2023-10-21,Premier League,Chelsea,2023-10-21_premier_league_chelsea_player_stats.csv,a1c336e2,https://fbref.com/en/matches/a1c336e2/North-West-London-Derby-Chelsea-Arsenal-October-21-2023-Premier-League,2023-10-21,Premier League,Matchweek 9,Away,Chelsea,D,2023-10-21_premier_league_chelsea,Arsenal,Gabriel Magalhães,6,br BRA,CB,25-306,90,0,0,0,0,2,0,0,0,1,0,0.0,0,1,2,0.0,,
2023-2024,Arsenal 2023 2024,2023-10-21,Premier League,Chelsea,2023-10-21_premier_league_chelsea_player_stats.csv,a1c336e2,https://fbref.com/en/matches/a1c336e2/North-West-London-Derby-Chelsea-Arsenal-October-21-2023-Premier-League,2023-10-21,Premier League,Matchweek 9,Away,Chelsea,D,2023-10-21_premier_league_chelsea,Arsenal,William Saliba,2,fr FRA,CB,22-211,90,0,0,0,0,0,0,0,0,1,0,0.0,0,1,1,0.0,,
2023-2024,Arsenal 2023 2024,2023-10-21,Premier League,Chelsea,2023-10-21_premier_league_chelsea_player_stats.csv,a1c336e2,https://fbref.com/en/matches/a1c336e2/North-West-London-Derby-Chelsea-Arsenal-October-21-2023-Premier-League,2023-10-21,Premier League,Matchweek 9,Away,Chelsea,D,2023-10-21_premier_league_chelsea,Arsenal,Ben White,4,eng ENG,RB,26-013,90,0,0,0,0,0,0,1,0,2,0,0.0,1,0,1,0.0,,
2023-2024,Arsenal 2023 2024,2023-10-21,Premier League,Chelsea,2023-10-21_premier_league_chelsea_player_stats.csv,a1c336e2,https://fbref.com/en/matches/a1c336e2/North-West-London-Derby-Chelsea-Arsenal-October-21-2023-Premier-League,2023-10-21,Premier League,Matchweek 9,Away,Chelsea,D,2023-10-21_premier_league_chelsea,Arsenal,David Raya,22,es ESP,GK,28-036,90,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0.0,,
2023-2024,Arsenal 2023 2024,2023-10-24,Champions Lg,Essevilla,2023-10-24_champions_lg_essevilla_player_stats.csv,0c4b8772,https://fbref.com/en/matches/0c4b8772/Sevilla-Arsenal-October-24-2023-Champions-League,2023-10-24,Champions Lg,Group stage,Away,esSevilla,W,2023-10-24_champions_lg_essevilla,Arsenal,Gabriel Martinelli,11,br BRA,FW,22-128,89,1,0,0,0,2,2,0,0,1,1,0.0,2,1,2,0.0,,
2023-2024,Arsenal 2023 2024,2023-10-24,Champions Lg,Essevilla,2023-10-24_champions_lg_essevilla_player_stats.csv,0c4b8772,https://fbref.com/en/matches/0c4b8772/Sevilla-Arsenal-October-24-2023-Champions-League,2023-10-24,Champions Lg,Group stage,Away,esSevilla,W,2023-10-24_champions_lg_essevilla,Arsenal,Jakub Kiwior,15,pl POL,"DF,MF",23-251,1,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0.0,,
2023-2024,Arsenal 2023 2024,2023-10-24,Champions Lg,Essevilla,2023-10-24_champions_lg_essevilla_player_stats.csv,0c4b8772,https://fbref.com/en/matches/0c4b8772/Sevilla-Arsenal-October-24-2023-Champions-League,2023-10-24,Champions Lg,Group stage,Away,esSevilla,W,2023-10-24_champions_lg_essevilla,Arsenal,Gabriel Jesus,9,br BRA,FW,26-204,80,1,1,0,0,4,2,0,0,0,0,0.0,0,2,0,0.0,,
2023-2024,Arsenal 2023 2024,2023-10-24,Champions Lg,Essevilla,2023-10-24_champions_lg_essevilla_player_stats.csv,0c4b8772,https://fbref.com/en/matches/0c4b8772/Sevilla-Arsenal-October-24-2023-Champions-League,2023-10-24,Champions Lg,Group stage,Away,esSevilla,W,2023-10-24_champions_lg_essevilla,Arsenal,Eddie Nketiah,14,eng ENG,FW,24-147,10,0,0,0,0,0,0,0,0,3,0,0.0,0,0,0,0.0,,
2023-2024,Arsenal 2023 2024,2023-10-24,Champions Lg,Essevilla,2023-10-24_champions_lg_essevilla_player_stats.csv,0c4b8772,https://fbref.com/en/matches/0c4b8772/Sevilla-Arsenal-October-24-2023-Champions-League,2023-10-24,Champions Lg,Group stage,Away,esSevilla,W,2023-10-24_champions_lg_essevilla,Arsenal,Bukayo Saka,7,eng ENG,FW,22-049,80,0,0,0,0,2,0,0,0,2,3,0.0,4,2,0,0.0,,
2023-2024,Arsenal 2023 2024,2023-10-24,Champions Lg,Essevilla,2023-10-24_champions_lg_essevilla_player_stats.csv,0c4b8772,https://fbref.com/en/matches/0c4b8772/Sevilla-Arsenal-October-24-2023-Champions-League,2023-10-24,Champions Lg,Group stage,Away,esSevilla,W,2023-10-24_champions_lg_essevilla,Arsenal,Leandro Trossard,19,be BEL,"FW,MF",28-324,10,0,0,0,0,0,0,0,0,0,1,0.0,2,0,1,0.0,,
2023-2024,Arsenal 2023 2024,2023-10-24,Champions Lg,Essevilla,2023-10-24_champions_lg_essevilla_player_stats.csv,0c4b8772,https://fbref.com/en/matches/0c4b8772/Sevilla-Arsenal-October-24-2023-Champions-League,2023-10-24,Champions Lg,Group stage,Away,esSevilla,W,2023-10-24_champions_lg_essevilla,Arsenal,Declan Rice,41,eng ENG,CM,24-283,90,0,1,0,0,0,0,0,0,1,0,0.0,0,2,1,0.0,,
2023-2024,Arsenal 2023 2024,2023-10-24,Champions Lg,Essevilla,2023-10-24_champions_lg_essevilla_player_stats.csv,0c4b8772,https://fbref.com/en/matches/0c4b8772/Sevilla-Arsenal-October-24-2023-Champions-League,2023-10-24,Champions Lg,Group stage,Away,esSevilla,W,2023-10-24_champions_lg_essevilla,Arsenal,Jorginho,20,it ITA,CM,31-308,90,0,0,0,0,0,0,1,0,2,0,0.0,0,0,1,0.0,,
2023-2024,Arsenal 2023 2024,2023-10-24,Champions Lg,Essevilla,2023-10-24_champions_lg_essevilla_player_stats.csv,0c4b8772,https://fbref.com/en/matches/0c4b8772/Sevilla-Arsenal-October-24-2023-Champions-League,2023-10-24,Champions Lg,Group stage,Away,esSevilla,W,2023-10-24_champions_lg_essevilla,Arsenal,Martin Ødegaard,8,no NOR,CM,24-311,72,0,0,0,0,3,0,0,0,0,0,1.0,0,1,0,0.0,,
2023-2024,Arsenal 2023 2024,2023-10-24,Champions Lg,Essevilla,2023-10-24_champions_lg_essevilla_player_stats.csv,0c4b8772,https://fbref.com/en/matches/0c4b8772/Sevilla-Arsenal-October-24-2023-Champions-League,2023-10-24,Champions Lg,Group stage,Away,esSevilla,W,2023-10-24_champions_lg_essevilla,Arsenal,Kai Havertz,29,de GER,"FW,MF",24-135,18,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0.0,,
2023-2024,Arsenal 2023 2024,2023-10-24,Champions Lg,Essevilla,2023-10-24_champions_lg_essevilla_player_stats.csv,0c4b8772,https://fbref.com/en/matches/0c4b8772/Sevilla-Arsenal-October-24-2023-Champions-League,2023-10-24,Champions Lg,Group stage,Away,esSevilla,W,2023-10-24_champions_lg_essevilla,Arsenal,Takehiro Tomiyasu,18,jp JPN,LB,24-353,90,0,0,0,0,1,0,0,0,0,0,0.0,0,0,1,0.0,,
2023-2024,Arsenal 2023 2024,2023-10-24,Champions Lg,Essevilla,2023-10-24_champions_lg_essevilla_player_stats.csv,0c4b8772,https://fbref.com/en/matches/0c4b8772/Sevilla-Arsenal-October-24-2023-Champions-League,2023-10-24,Champions Lg,Group stage,Away,esSevilla,W,2023-10-24_champions_lg_essevilla,Arsenal,Gabriel Magalhães,6,br BRA,CB,25-309,90,0,0,0,0,0,0,0,0,2,0,0.0,0,1,1,0.0,,
2023-2024,Arsenal 2023 2024,2023-10-24,Champions Lg,Essevilla,2023-10-24_champions_lg_essevilla_player_stats.csv,0c4b8772,https://fbref.com/en/matches/0c4b8772/Sevilla-Arsenal-October-24-2023-Champions-League,2023-10-24,Champions Lg,Group stage,Away,esSevilla,W,2023-10-24_champions_lg_essevilla,Arsenal,William Saliba,2,fr FRA,CB,22-214,90,0,0,0,0,1,0,0,0,2,0,0.0,0,0,0,0.0,,
2023-2024,Arsenal 2023 2024,2023-10-24,Champions Lg,Essevilla,2023-10-24_champions_lg_essevilla_player_stats.csv,0c4b8772,https://fbref.com/en/matches/0c4b8772/Sevilla-Arsenal-October-24-2023-Champions-League,2023-10-24,Champions Lg,Group stage,Away,esSevilla,W,2023-10-24_champions_lg_essevilla,Arsenal,Ben White,4,eng ENG,RB,26-016,90,0,0,0,0,1,0,0,0,0,0,0.0,0,0,0,0.0,,
2023-2024,Arsenal 2023 2024,2023-10-24,Champions Lg,Essevilla,2023-10-24_champions_lg_essevilla_player_stats.csv,0c4b8772,https://fbref.com/en/matches/0c4b8772/Sevilla-Arsenal-October-24-2023-Champions-League,2023-10-24,Champions Lg,Group stage,Away,esSevilla,W,2023-10-24_champions_lg_essevilla,Arsenal,David Raya,22,es ESP,GK,28-039,90,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0.0,,
2023-2024,Arsenal 2023 2024,2023-10-28,Premier League,Sheffield United,2023-10-28_premier_league_sheffield_united_player_stats.csv,d498f918,https://fbref.com/en/matches/d498f918/Arsenal-Sheffield-United-October-28-2023-Premier-League,2023-10-28,Premier League,Matchweek 10,Home,Sheffield United,W,2023-10-28_premier_league_sheffield_united,Arsenal,Gabriel Martinelli,11,br BRA,FW,22-132,65,0,0,0,0,1,1,0,0,0,2,0.0,7,1,0,0.0,,
2023-2024,Arsenal 2023 2024,2023-10-28,Premier League,Sheffield United,2023-10-28_premier_league_sheffield_united_player_stats.csv,d498f918,https://fbref.com/en/matches/d498f918/Arsenal-Sheffield-United-October-28-2023-Premier-League,2023-10-28,Premier League,Matchweek 10,Home,Sheffield United,W,2023-10-28_premier_league_sheffield_united,Arsenal,Leandro Trossard,19,be BEL,"FW,MF",28-328,25,0,0,0,0,0,0,0,0,0,1,0.0,2,0,0,0.0,,
2023-2024,Arsenal 2023 2024,2023-10-28,Premier League,Sheffield United,2023-10-28_premier_league_sheffield_united_player_stats.csv,d498f918,https://fbref.com/en/matches/d498f918/Arsenal-Sheffield-United-October-28-2023-Premier-League,2023-10-28,Premier League,Matchweek 10,Home,Sheffield United,W,2023-10-28_premier_league_sheffield_united,Arsenal,Eddie Nketiah,14,eng ENG,FW,24-151,90,3,0,0,0,4,3,0,0,2,3,1.0,0,0,0,0.0,,
2023-2024,Arsenal 2023 2024,2023-10-28,Premier League,Sheffield United,2023-10-28_premier_league_sheffield_united_player_stats.csv,d498f918,https://fbref.com/en/matches/d498f918/Arsenal-Sheffield-United-October-28-2023-Premier-League,2023-10-28,Premier League,Matchweek 10,Home,Sheffield United,W,2023-10-28_premier_league_sheffield_united,Arsenal,Bukayo Saka,7,eng ENG,FW,22-053,72,0,0,0,0,0,0,0,0,1,2,0.0,4,1,0,0.0,,
2023-2024,Arsenal 2023 2024,2023-10-28,Premier League,Sheffield United,2023-10-28_premier_league_sheffield_united_player_stats.csv,d498f918,https://fbref.com/en/matches/d498f918/Arsenal-Sheffield-United-October-28-2023-Premier-League,2023-10-28,Premier League,Matchweek 10,Home,Sheffield United,W,2023-10-28_premier_league_sheffield_united,Arsenal,Reiss Nelson,24,eng ENG,"FW,MF",23-322,18,0,0,0,0,0,0,0,0,1,1,0.0,0,0,0,0.0,,
2023-2024,Arsenal 2023 2024,2023-10-28,Premier League,Sheffield United,2023-10-28_premier_league_sheffield_united_player_stats.csv,d498f918,https://fbref.com/en/matches/d498f918/Arsenal-Sheffield-United-October-28-2023-Premier-League,2023-10-28,Premier League,Matchweek 10,Home,Sheffield United,W,2023-10-28_premier_league_sheffield_united,Arsenal,Emile Smith Rowe,10,eng ENG,CM,23-092,73,0,1,0,0,1,1,0,0,1,0,0.0,1,0,1,0.0,,
2023-2024,Arsenal 2023 2024,2023-10-28,Premier League,Sheffield United,2023-10-28_premier_league_sheffield_united_player_stats.csv,d498f918,https://fbref.com/en/matches/d498f918/Arsenal-Sheffield-United-October-28-2023-Premier-League,2023-10-28,Premier League,Matchweek 10,Home,Sheffield United,W,2023-10-28_premier_league_sheffield_united,Arsenal,Fabio Vieira,21,pt POR,MF,23-151,17,1,0,1,1,1,1,0,0,0,1,0.0,1,0,0,0.0,,
2023-2024,Arsenal 2023 2024,2023-10-28,Premier League,Sheffield United,2023-10-28_premier_league_sheffield_united_player_stats.csv,d498f918,https://fbref.com/en/matches/d498f918/Arsenal-Sheffield-United-October-28-2023-Premier-League,2023-10-28,Premier League,Matchweek 10,Home,Sheffield United,W,2023-10-28_premier_league_sheffield_united,Arsenal,Declan Rice,41,eng ENG,CM,24-287,88,0,1,0,0,1,0,0,0,2,0,0.0,1,0,1,0.0,,
2023-2024,Arsenal 2023 2024,2023-10-28,Premier League,Sheffield United,2023-10-28_premier_league_sheffield_united_player_stats.csv,d498f918,https://fbref.com/en/matches/d498f918/Arsenal-Sheffield-United-October-28-2023-Premier-League,2023-10-28,Premier League,Matchweek 10,Home,Sheffield United,W,2023-10-28_premier_league_sheffield_united,Arsenal,Mohamed Elneny,25,eg EGY,MF,31-109,2,0,0,0,0,0,0,0,0,0,0,0.0,0,0,1,0.0,,
2023-2024,Arsenal 2023 2024,2023-10-28,Premier League,Sheffield United,2023-10-28_premier_league_sheffield_united_player_stats.csv,d498f918,https://fbref.com/en/matches/d498f918/Arsenal-Sheffield-United-October-28-2023-Premier-League,2023-10-28,Premier League,Matchweek 10,Home,Sheffield United,W,2023-10-28_premier_league_sheffield_united,Arsenal,Kai Havertz,29,de GER,CM,24-139,90,0,0,0,0,1,0,0,0,0,2,0.0,0,0,2,0.0,,
2023-2024,Arsenal 2023 2024,2023-10-28,Premier League,Sheffield United,2023-10-28_premier_league_sheffield_united_player_stats.csv,d498f918,https://fbref.com/en/matches/d498f918/Arsenal-Sheffield-United-October-28-2023-Premier-League,2023-10-28,Premier League,Matchweek 10,Home,Sheffield United,W,2023-10-28_premier_league_sheffield_united,Arsenal,Oleksandr Zinchenko,35,ua UKR,LB,26-317,90,0,0,0,0,1,0,0,0,1,0,0.0,0,2,1,0.0,,
2023-2024,Arsenal 2023 2024,2023-10-28,Premier League,Sheffield United,2023-10-28_premier_league_sheffield_united_player_stats.csv,d498f918,https://fbref.com/en/matches/d498f918/Arsenal-Sheffield-United-October-28-2023-Premier-League,2023-10-28,Premier League,Matchweek 10,Home,Sheffield United,W,2023-10-28_premier_league_sheffield_united,Arsenal,Jakub Kiwior,15,pl POL,CB,23-255,90,0,0,0,0,0,0,0,0,1,0,0.0,0,0,0,0.0,,
2023-2024,Arsenal 2023 2024,2023-10-28,Premier League,Sheffield United,2023-10-28_premier_league_sheffield_united_player_stats.csv,d498f918,https://fbref.com/en/matches/d498f918/Arsenal-Sheffield-United-October-28-2023-Premier-League,2023-10-28,Premier League,Matchweek 10,Home,Sheffield United,W,2023-10-28_premier_league_sheffield_united,Arsenal,William Saliba,2,fr FRA,CB,22-218,90,0,0,0,0,0,0,0,0,0,1,0.0,0,0,0,0.0,,
2023-2024,Arsenal 2023 2024,2023-10-28,Premier League,Sheffield United,2023-10-28_premier_league_sheffield_united_player_stats.csv,d498f918,https://fbref.com/en/matches/d498f918/Arsenal-Sheffield-United-October-28-2023-Premier-League,2023-10-28,Premier League,Matchweek 10,Home,Sheffield United,W,2023-10-28_premier_league_sheffield_united,Arsenal,Ben White,4,eng ENG,RB,26-020,65,0,0,0,0,1,1,0,0,0,0,0.0,0,1,0,0.0,,
2023-2024,Arsenal 2023 2024,2023-10-28,Premier League,Sheffield United,2023-10-28_premier_league_sheffield_united_player_stats.csv,d498f918,https://fbref.com/en/matches/d498f918/Arsenal-Sheffield-United-October-28-2023-Premier-League,2023-10-28,Premier League,Matchweek 10,Home,Sheffield United,W,2023-10-28_premier_league_sheffield_united,Arsenal,Takehiro Tomiyasu,18,jp JPN,DF,24-357,25,1,0,0,0,2,1,0,0,0,0,0.0,0,0,2,0.0,,
2023-2024,Arsenal 2023 2024,2023-10-28,Premier League,Sheffield United,2023-10-28_premier_league_sheffield_united_player_stats.csv,d498f918,https://fbref.com/en/matches/d498f918/Arsenal-Sheffield-United-October-28-2023-Premier-League,2023-10-28,Premier League,Matchweek 10,Home,Sheffield United,W,2023-10-28_premier_league_sheffield_united,Arsenal,David Raya,22,es ESP,GK,28-043,90,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0.0,,
2023-2024,Arsenal 2023 2024,2023-11-01,Efl Cup,West Ham United,2023-11-01_efl_cup_west_ham_united_player_stats.csv,7fbf0cfb,https://fbref.com/en/matches/7fbf0cfb/West-Ham-United-Arsenal-November-1-2023-EFL-Cup,2023-11-01,EFL Cup,Fourth round,Away,West Ham United,L,2023-11-01_efl_cup_west_ham_united,Arsenal,Leandro Trossard,19,be BEL,FW,28-332,65,0,0,0,0,0,0,0,0,1,1,0.0,2,0,0,0.0,,
2023-2024,Arsenal 2023 2024,2023-11-01,Efl Cup,West Ham United,2023-11-01_efl_cup_west_ham_united_player_stats.csv,7fbf0cfb,https://fbref.com/en/matches/7fbf0cfb/West-Ham-United-Arsenal-November-1-2023-EFL-Cup,2023-11-01,EFL Cup,Fourth round,Away,West Ham United,L,2023-11-01_efl_cup_west_ham_united,Arsenal,Gabriel Martinelli,11,br BRA,"FW,MF",22-136,25,0,0,0,0,0,0,0,0,1,0,0.0,2,0,0,0.0,,
