season,player_id,player_name,team_name,injury_type,reason,fixture_date,end_date,days_out
2024-2025,5,M. Akanji,Manchester City,Missing Fixture,Muscle Injury,2025-03-15,,121
2024-2025,18861,N. Ake,Manchester City,Missing Fixture,Ankle Injury,2025-03-15,,238
2024-2025,278133,O. Bobb,Manchester City,Missing Fixture,Leg Injury,2025-03-15,,264
2024-2025,44,Rodri,Manchester City,Missing Fixture,Knee Injury,2025-03-15,,220
2024-2025,1100,E. Haaland,Manchester City,Missing Fixture,Ankle Injury,2025-04-02,,20
2024-2025,626,J. Stones,Manchester City,Missing Fixture,Thigh Injury,2025-04-02,,200
2024-2025,5,M. Akanji,Manchester City,Missing Fixture,Muscle Injury,2025-04-02,,121
2024-2025,18861,N. Ake,Manchester City,Missing Fixture,Ankle Injury,2025-04-02,,238
2024-2025,44,Rodri,Manchester City,Missing Fixture,Knee Injury,2025-04-02,,220
2024-2025,1100,E. Haaland,Manchester City,Missing Fixture,Ankle Injury,2025-04-06,,20
2024-2025,626,J. Stones,Manchester City,Missing Fixture,Thigh Injury,2025-04-06,,200
2024-2025,5,M. Akanji,Manchester City,Missing Fixture,Muscle Injury,2025-04-06,,121
2024-2025,18861,N. Ake,Manchester City,Missing Fixture,Ankle Injury,2025-04-06,,238
2024-2025,44,Rodri,Manchester City,Missing Fixture,Knee Injury,2025-04-06,,220
2024-2025,1100,E. Haaland,Manchester City,Missing Fixture,Ankle Injury,2025-04-12,,20
2024-2025,626,J. Stones,Manchester City,Missing Fixture,Thigh Injury,2025-04-12,,200
2024-2025,5,M. Akanji,Manchester City,Missing Fixture,Muscle Injury,2025-04-12,,121
2024-2025,18861,N. Ake,Manchester City,Missing Fixture,Ankle Injury,2025-04-12,,238
2024-2025,631,P. Foden,Manchester City,Missing Fixture,Injury,2025-04-12,,125
2024-2025,44,Rodri,Manchester City,Missing Fixture,Knee Injury,2025-04-12,,220
2024-2025,1100,E. Haaland,Manchester City,Missing Fixture,Ankle Injury,2025-04-19,,20
2024-2025,617,Ederson,Manchester City,Missing Fixture,Groin Injury,2025-04-19,,3
2024-2025,626,J. Stones,Manchester City,Missing Fixture,Thigh Injury,2025-04-19,,200
2024-2025,18861,N. Ake,Manchester City,Missing Fixture,Ankle Injury,2025-04-19,,238
2024-2025,44,Rodri,Manchester City,Missing Fixture,Knee Injury,2025-04-19,,220
2024-2025,1100,E. Haaland,Manchester City,Missing Fixture,Ankle Injury,2025-04-22,,20
2024-2025,617,Ederson,Manchester City,Missing Fixture,Groin Injury,2025-04-22,,3
2024-2025,626,J. Stones,Manchester City,Missing Fixture,Thigh Injury,2025-04-22,,200
2024-2025,18861,N. Ake,Manchester City,Missing Fixture,Ankle Injury,2025-04-22,,238
2024-2025,44,Rodri,Manchester City,Missing Fixture,Knee Injury,2025-04-22,,220
2024-2025,626,J. Stones,Manchester City,Missing Fixture,Thigh Injury,2025-05-02,,200
2024-2025,18861,N. Ake,Manchester City,Missing Fixture,Ankle Injury,2025-05-02,,238
2024-2025,44,Rodri,Manchester City,Missing Fixture,Knee Injury,2025-05-02,,220
2024-2025,626,J. Stones,Manchester City,Missing Fixture,Thigh Injury,2025-05-10,,200
2024-2025,18861,N. Ake,Manchester City,Missing Fixture,Ankle Injury,2025-05-10,,238
2024-2025,278133,O. Bobb,Manchester City,Missing Fixture,Thigh Injury,2025-05-10,,264
2024-2025,44,Rodri,Manchester City,Missing Fixture,Knee Injury,2025-05-10,,220
2024-2025,626,J. Stones,Manchester City,Missing Fixture,Thigh Injury,2025-05-20,,200
2024-2025,266657,Savinho,Manchester City,Missing Fixture,Coach's decision,2025-05-20,,0
2024-2025,19187,J. Grealish,Manchester City,Missing Fixture,Coach's decision,2025-05-25,,213
2024-2025,626,J. Stones,Manchester City,Missing Fixture,Thigh Injury,2025-05-25,,200
2024-2025,2291,M. Kovacic,Manchester City,Missing Fixture,Red Card,2025-05-25,,182
