accurateChippedPasses,accurateCrosses,accurateCrossesPercentage,accurateFinalThirdPasses,accurateLongBalls,accurateLongBallsPercentage,accurateOppositionHalfPasses,accurateOwnHalfPasses,accuratePasses,accuratePassesPercentage,aerialDuelsWon,aerialDuelsWonPercentage,aerialLost,appearances,assists,attemptPenaltyMiss,attemptPenaltyPost,attemptPenaltyTarget,ballRecovery,bigChancesCreated,bigChancesMissed,blockedShots,cleanSheet,clearances,countRating,crossesNotClaimed,directRedCards,dispossessed,dribbledPast,duelLost,errorLeadToGoal,errorLeadToShot,expectedAssists,expectedGoals,fouls,freeKickGoal,goalConversionPercentage,goalKicks,goals,goalsAssistsSum,goalsConceded,goalsConcededInsideTheBox,goalsConcededOutsideTheBox,goalsFromInsideTheBox,goalsFromOutsideTheBox,goalsPrevented,groundDuelsWon,groundDuelsWonPercentage,headedGoals,highClaims,hitWoodwork,inaccuratePasses,interceptions,keyPasses,leftFootGoals,matchesStarted,minutesPlayed,offsides,outfielderBlocks,ownGoals,passToAssist,penaltiesTaken,penaltyConceded,penaltyConversion,penaltyFaced,penaltyGoals,penaltySave,penaltyWon,possessionLost,possessionWonAttThird,punches,rating,redCards,rightFootGoals,runsOut,savedShotsFromInsideTheBox,savedShotsFromOutsideTheBox,saves,savesCaught,savesParried,scoringFrequency,setPieceConversion,shotFromSetPiece,shotsFromInsideTheBox,shotsFromOutsideTheBox,shotsOffTarget,shotsOnTarget,successfulDribbles,successfulDribblesPercentage,successfulRunsOut,tackles,tacklesWon,tacklesWonPercentage,totalAttemptAssist,totalChippedPasses,totalContest,totalCross,totalDuelsWon,totalDuelsWonPercentage,totalLongBalls,totalOppositionHalfPasses,totalOwnHalfPasses,totalPasses,totalRating,totalShots,totwAppearances,touches,wasFouled,yellowCards,yellowRedCards,player,team,player id,team id,position_group
11,0,0.0,36,21,36.84,136,412,548,90.88,13,61.9,8,12,0,0,0,0,29,0,0,0,3,67,12,0,0,1,6,22,0,0,0.08,0.04,7,0,0.0,2,0,0,18,16,2,0,0,,13,48.15,0,0,1,55,12,0,0,12,1048,0,,1,0,0,0,0.0,0,0,0,0,63,0,0,6.76,0,0,0,0,0,0,0,0,0.0,0.0,0,0,2,1,1,2,66.67,0,7,2,28.57,0,33,3,0,26,54.17,57,172,431,603,81.1,2,0,731,4,1,0,Joel Ordóñez,Club Brugge KV,1187275,2888,Defenders
9,0,0.0,66,9,56.25,187,204,391,93.54,9,69.23,4,7,0,0,0,0,10,0,0,0,1,11,7,0,0,0,1,12,0,1,0.2,,7,0,0.0,0,0,0,8,7,1,0,0,,5,38.46,0,0,0,27,6,1,0,5,450,0,,0,0,0,0,0.0,0,0,0,0,28,0,0,6.76,0,0,0,0,0,0,0,0,0.0,0.0,0,0,0,0,0,0,0.0,0,5,3,60.0,1,13,0,0,14,53.85,16,203,215,418,47.3,0,0,457,0,2,0,Rúben Dias,Manchester City,318941,17,Defenders
12,1,10.0,24,17,29.31,62,117,178,69.8,7,50.0,7,7,0,0,0,0,26,1,0,1,2,36,7,0,0,1,15,33,0,2,0.3,0.03,11,0,0.0,2,0,0,13,12,1,0,0,,32,55.17,0,0,0,77,6,2,0,7,627,0,,0,0,0,0,0.0,0,0,0,0,99,1,0,6.76,1,0,0,0,0,0,0,0,0.0,0.0,0,0,2,0,1,5,100.0,0,23,16,69.57,2,27,5,10,39,54.17,58,127,138,255,47.3,2,0,402,4,1,1,Dimitri Lavalėe,SK Sturm Graz,857458,2051,Defenders
13,1,100.0,24,25,40.32,82,183,264,82.76,19,61.29,12,9,0,0,0,0,29,0,0,0,2,60,9,0,0,1,4,22,1,0,0.09,0.44,7,0,0.0,1,0,0,14,11,3,0,0,,6,37.5,0,0,0,55,7,0,0,8,730,0,,0,0,0,0,0.0,0,0,0,0,65,1,0,6.76,0,0,0,0,0,0,0,0,0.0,0.0,0,5,0,4,1,0,0.0,0,5,1,20.0,0,29,0,1,25,53.19,62,117,203,319,60.8,5,0,429,1,2,0,António Silva,Benfica,1006069,3006,Defenders
5,5,33.33,72,5,38.46,122,115,232,84.98,3,50.0,3,10,0,0,0,0,38,0,1,1,0,12,10,0,0,11,15,49,0,2,0.66,0.78,11,0,16.67,0,1,1,12,12,0,1,0,,43,48.31,0,0,2,41,6,7,1,7,625,0,,0,0,0,0,0.0,0,0,0,0,85,1,0,6.75,0,0,0,0,0,0,0,0,625.0,0.0,0,4,2,4,1,7,43.75,0,17,10,58.82,7,13,16,15,46,48.42,13,159,129,273,67.5,6,0,447,19,2,0,Maximiliano Araújo,Sporting CP,929193,3001,Defenders
9,0,0.0,15,9,40.91,54,132,186,85.32,4,66.67,2,4,0,0,0,0,15,0,0,0,0,20,4,0,0,0,3,6,0,0,0.09,,0,0,0.0,0,0,0,5,4,1,0,0,,3,42.86,0,0,0,32,1,1,0,3,268,0,,0,0,0,0,0.0,0,0,0,0,35,0,0,6.75,0,0,0,0,0,0,0,0,0.0,0.0,0,0,0,0,0,1,50.0,0,1,0,0.0,1,23,2,0,7,53.85,22,73,145,218,27.0,0,0,268,1,0,0,El Chadaille Bitshiabu,RB Leipzig,1048009,36360,Defenders
1,0,0.0,17,0,0.0,28,12,40,74.07,0,0.0,2,5,0,0,0,0,5,0,0,0,0,1,4,0,0,1,1,5,0,0,0.15,,1,0,0.0,0,0,0,2,1,1,0,0,,4,57.14,0,0,0,14,0,3,0,1,119,0,,0,0,0,0,0.0,0,0,0,0,21,2,0,6.75,0,0,0,0,0,0,0,0,0.0,0.0,0,0,0,0,0,0,0.0,0,2,2,100.0,3,4,0,4,4,44.44,2,45,13,54,27.0,0,0,70,2,0,0,Kieran Tierney,Arsenal,366592,42,Defenders
6,0,0.0,25,15,62.5,48,111,159,81.12,5,62.5,3,6,0,0,0,0,16,0,0,0,1,16,6,0,1,3,7,18,1,0,0.34,0.03,3,0,0.0,0,0,0,6,5,1,0,0,,17,53.13,0,0,0,37,16,0,0,5,447,0,,0,0,0,0,0.0,0,0,0,0,54,0,0,6.75,1,0,0,0,0,0,0,0,0.0,0.0,0,0,1,1,0,6,75.0,0,8,5,62.5,0,13,8,3,22,55.0,24,67,132,196,40.5,1,0,302,3,1,0,Pedro Henrique,Shakhtar Donetsk,1100817,3313,Defenders
6,0,0.0,26,9,36.0,106,262,368,93.16,5,62.5,3,10,1,0,0,0,34,0,0,0,0,24,10,0,0,4,5,15,0,0,0.32,0.1,3,0,0.0,14,0,1,12,10,2,0,0,,22,64.71,0,0,0,27,3,1,0,8,757,0,,0,0,0,1,0.0,0,0,0,0,36,0,0,6.74,0,0,0,0,0,0,0,0,0.0,0.0,0,1,0,1,0,2,100.0,0,12,12,100.0,1,11,2,1,27,64.29,25,119,277,395,67.4,1,0,474,8,2,0,Raúl Asencio,Real Madrid,1156645,2829,Defenders
6,1,100.0,15,8,40.0,29,46,74,72.55,5,62.5,3,5,0,0,0,0,13,0,0,1,1,8,5,0,0,2,0,11,0,0,0.13,0.15,5,0,0.0,0,0,0,3,3,0,0,0,,10,55.56,0,0,0,28,3,3,0,3,302,0,,0,0,0,0,0.0,0,0,0,0,36,0,0,6.74,0,0,0,0,0,0,0,0,0.0,0.0,0,2,0,1,0,2,40.0,0,6,4,66.67,3,14,5,1,15,57.69,20,46,57,102,33.7,2,0,156,2,1,0,Jaroslav Zelený,AC Sparta Praha,118204,2218,Defenders
9,1,14.29,34,14,51.85,109,213,321,91.19,9,52.94,8,8,1,0,0,0,28,1,0,0,1,25,8,0,0,1,0,15,0,2,0.5,0.21,2,0,33.33,0,1,2,22,17,5,1,0,,16,69.57,1,0,0,31,11,2,0,8,720,0,,0,0,0,0,0.0,0,0,0,0,49,0,0,6.74,0,0,0,0,0,0,0,0,720.0,0.0,0,3,0,2,1,3,42.86,0,10,3,30.0,2,16,7,7,25,62.5,27,134,225,352,53.9,3,1,445,3,1,0,Nasser Djiga,FK Crvena zvezda,1127169,5149,Defenders
16,0,0.0,15,27,60.0,62,210,272,89.77,4,57.14,3,8,0,0,0,0,24,0,0,1,1,29,8,0,0,1,2,8,0,0,0.02,0.02,3,0,0.0,1,0,0,16,14,2,0,0,,16,76.19,0,0,0,31,10,1,0,7,642,0,,0,0,0,0,0.0,0,0,0,0,34,0,0,6.74,0,0,0,0,0,0,0,0,0.0,0.0,0,1,0,0,0,2,100.0,0,9,4,44.44,1,23,2,0,20,71.43,45,84,219,303,53.9,1,0,381,5,0,0,Soumaila Coulibaly,Stade Brestois,1001858,1715,Defenders
7,1,12.5,37,7,38.89,66,76,141,79.66,1,100.0,0,9,1,0,0,0,24,2,0,0,1,15,9,0,0,8,5,22,0,0,0.15,0.31,7,0,0.0,0,0,1,5,3,2,0,0,,24,52.17,0,0,0,36,6,3,0,5,489,1,,0,0,0,0,0.0,0,0,0,0,83,0,0,6.73,0,0,0,0,0,0,0,0,0.0,0.0,0,3,1,3,1,9,75.0,0,7,4,57.14,3,13,12,8,25,53.19,18,91,94,177,60.6,4,0,331,8,0,0,Gabriel Gudmundsson,Lille,834308,1643,Defenders
1,0,0.0,11,1,25.0,23,39,62,82.67,1,20.0,4,3,0,0,0,0,12,0,0,3,0,9,3,0,0,2,1,10,0,0,0.02,0.19,2,0,0.0,0,0,0,4,4,0,0,0,,7,53.85,0,0,0,13,3,1,0,3,239,0,,0,0,0,0,0.0,0,0,0,0,23,0,0,6.73,0,0,0,0,0,0,0,0,0.0,0.0,0,3,1,0,1,1,50.0,0,5,4,80.0,1,3,2,2,8,44.44,4,31,46,75,20.2,4,0,134,1,0,0,Iván Fresneda,Sporting CP,1167818,3001,Defenders
1,0,0.0,24,3,75.0,65,56,121,97.58,2,50.0,2,4,0,0,0,0,8,0,0,0,0,2,3,0,0,0,0,3,0,1,0.05,0.11,0,0,0.0,0,0,0,2,2,0,0,0,,2,66.67,0,0,0,3,2,0,0,1,140,0,,0,0,0,0,0.0,0,0,0,0,6,0,0,6.73,0,0,0,0,0,0,0,0,0.0,0.0,0,1,1,1,1,0,0.0,0,2,0,0.0,0,1,1,0,4,57.14,4,66,58,124,20.2,2,0,144,0,0,0,Lucas Beraldo,Paris Saint-Germain,1108441,1644,Defenders
3,1,20.0,58,6,46.15,118,80,197,86.78,4,66.67,2,9,0,0,0,0,13,0,0,0,1,6,7,0,0,5,2,15,0,1,0.27,0.17,5,0,0.0,0,0,0,3,2,1,0,0,,6,31.58,0,0,0,30,3,3,0,4,345,0,,0,0,0,0,0.0,0,0,0,0,52,1,0,6.73,0,0,0,0,0,0,0,0,0.0,0.0,0,1,1,1,1,0,0.0,0,4,2,50.0,3,9,1,5,10,40.0,13,142,90,227,47.1,2,0,295,2,1,0,Ben White,Arsenal,846036,42,Defenders
0,2,15.38,29,2,22.22,57,55,110,89.43,2,50.0,2,9,0,0,0,0,13,1,0,0,0,5,8,0,0,1,1,7,0,0,0.23,,3,0,0.0,0,0,0,5,5,0,0,0,,10,66.67,0,0,0,13,7,3,0,1,262,0,,0,0,0,0,0.0,0,0,0,0,32,1,0,6.73,0,0,0,0,0,0,0,0,0.0,0.0,0,0,0,0,0,2,100.0,0,8,3,37.5,3,4,2,13,12,63.16,9,75,61,123,53.8,0,0,205,0,0,0,Fran García,Real Madrid,851271,2829,Defenders
13,0,0.0,11,18,47.37,67,279,346,92.27,12,42.86,16,8,0,0,0,0,28,0,1,0,2,40,8,0,0,3,0,23,0,0,0.04,0.33,4,0,0.0,0,0,0,16,13,3,0,0,,5,41.67,0,0,0,29,13,1,0,8,720,0,,0,0,0,1,0.0,0,0,0,0,34,0,0,6.73,0,0,0,0,0,0,0,0,0.0,0.0,0,2,0,1,1,0,0.0,0,5,1,20.0,1,22,1,0,17,42.5,38,80,295,375,53.8,2,0,474,0,1,0,Valerii Bondar,Shakhtar Donetsk,904850,3313,Defenders
4,0,0.0,15,5,45.45,40,74,114,87.69,5,71.43,2,5,0,0,0,0,9,0,0,0,0,11,4,0,0,0,1,9,0,0,0.02,0.01,5,0,0.0,0,0,0,2,1,1,0,0,,4,36.36,0,0,0,16,1,0,0,2,232,0,,0,0,0,0,0.0,0,0,0,0,17,0,0,6.73,0,0,0,0,0,0,0,0,0.0,0.0,0,1,0,1,0,0,0.0,0,2,0,0.0,0,10,1,0,9,50.0,11,50,80,130,26.9,1,0,154,2,1,0,Robin Le Normand,Atlético Madrid,787751,2836,Defenders
15,0,0.0,25,22,44.9,103,160,263,83.76,15,51.72,14,6,0,0,0,0,22,0,0,0,0,32,6,0,0,0,5,22,2,0,0.05,0.2,3,0,50.0,0,1,1,12,10,2,1,0,,12,60.0,1,0,0,51,10,1,0,5,477,0,,0,0,0,0,0.0,0,0,0,0,57,0,0,6.72,0,0,0,0,0,0,0,0,477.0,0.0,0,2,0,0,2,0,0.0,0,8,4,50.0,1,36,1,0,27,55.1,49,134,180,314,40.3,2,0,393,4,1,0,Mohammed Salisu,AS Monaco,946158,1653,Defenders
9,5,35.71,42,5,23.81,86,101,182,77.12,4,40.0,6,8,2,0,0,0,28,2,0,1,2,20,8,0,0,3,11,24,0,0,0.61,0.04,3,0,0.0,1,0,2,18,16,2,0,0,,21,53.85,0,0,0,54,9,7,0,7,650,0,,0,0,0,0,0.0,0,0,0,0,77,2,0,6.7,0,0,0,0,0,0,0,0,0.0,0.0,0,0,2,1,0,1,50.0,0,12,6,50.0,7,25,2,14,25,51.02,21,124,126,236,53.6,2,1,385,8,2,0,Stefan Ristovski,GNK Dinamo Zagreb,73146,2032,Defenders
3,2,28.57,39,3,33.33,71,45,114,86.36,2,40.0,3,8,1,0,0,0,18,0,0,0,1,14,8,0,0,7,6,27,0,0,0.22,0.07,4,0,0.0,0,0,1,14,13,1,0,0,,30,55.56,0,0,1,18,5,8,0,6,535,2,,0,1,0,1,0.0,0,0,0,0,50,0,0,6.7,0,0,0,0,0,0,0,0,0.0,0.0,0,1,1,2,0,10,58.82,0,20,14,70.0,7,9,17,7,32,54.24,9,90,49,132,53.6,2,0,254,0,0,0,Ronaël Pierre-Gabriel,GNK Dinamo Zagreb,826293,2032,Defenders
0,0,0.0,6,0,0.0,10,7,17,94.44,1,100.0,0,1,0,0,0,0,2,0,0,0,0,0,1,0,0,0,0,0,0,0,0.1,,0,0,0.0,0,0,0,0,0,0,0,0,,0,0.0,0,0,0,1,0,0,0,0,10,0,,0,0,0,0,0.0,0,0,0,0,1,0,0,6.7,0,0,0,0,0,0,0,0,0.0,0.0,0,0,0,0,0,0,0.0,0,0,0,0.0,0,0,0,0,1,100.0,0,10,8,18,6.7,0,0,19,0,0,0,Andreas Christensen,FC Barcelona,186795,2817,Defenders
0,0,0.0,2,1,25.0,4,34,38,86.36,0,0.0,2,1,0,0,0,0,2,0,0,0,0,6,1,0,0,0,1,5,0,0,0.0,,1,0,0.0,8,0,0,2,1,1,0,0,,4,57.14,0,0,0,6,0,0,0,1,90,0,,0,0,0,0,0.0,0,0,0,0,7,0,0,6.7,0,0,0,0,0,0,0,0,0.0,0.0,0,0,0,0,0,0,0.0,0,2,1,50.0,0,2,1,0,4,44.44,4,7,37,44,6.7,0,0,60,2,1,0,Antal Yaakobishvili,Girona FC,1471513,24264,Defenders
0,0,0.0,1,0,0.0,2,0,2,66.67,0,0.0,0,1,0,0,0,0,1,0,0,0,0,2,1,0,0,0,0,0,0,0,0.0,,0,0,0.0,0,0,0,0,0,0,0,0,,1,100.0,0,0,0,1,0,0,0,0,12,0,,0,0,0,0,0.0,0,0,0,0,1,1,0,6.7,0,0,0,0,0,0,0,0,0.0,0.0,0,0,0,0,0,0,0.0,0,1,0,0.0,0,0,0,0,1,100.0,0,2,1,3,6.7,0,0,6,0,0,0,Lukáš Pauschek,ŠK Slovan Bratislava,152549,2404,Defenders
0,0,0.0,0,0,0.0,0,0,0,0.0,0,0.0,1,2,0,0,0,0,0,0,0,0,0,1,1,0,0,0,1,2,0,0,,,0,0,0.0,0,0,0,0,0,0,0,0,,0,0.0,0,0,0,0,1,0,0,0,15,0,,0,0,0,0,0.0,0,0,0,0,2,0,0,6.7,0,0,0,0,0,0,0,0,0.0,0.0,0,0,0,0,0,0,0.0,0,0,0,0.0,0,0,0,1,0,0.0,0,1,0,0,6.7,0,0,5,0,0,0,Facundo González,Feyenoord,1085103,2959,Defenders
0,0,0.0,0,0,0.0,0,1,1,50.0,0,0.0,0,2,0,0,0,0,2,0,0,0,0,4,1,0,0,0,0,0,0,0,0.0,,0,0,0.0,0,0,0,3,1,2,0,0,,0,0.0,0,0,0,1,0,0,0,0,20,0,,0,0,0,0,0.0,0,0,0,0,1,0,0,6.7,0,0,0,0,0,0,0,0,0.0,0.0,0,0,0,0,0,0,0.0,0,0,0,0.0,0,0,0,0,0,0.0,0,1,1,2,6.7,0,0,12,0,0,0,Bartol Franjić,Shakhtar Donetsk,880742,3313,Defenders
3,2,50.0,15,2,40.0,35,59,92,92.0,1,50.0,1,5,0,0,0,0,3,0,0,0,0,3,4,0,0,0,1,5,0,0,0.06,,3,0,0.0,1,0,0,5,3,2,0,0,,3,42.86,0,0,0,8,1,1,0,2,176,1,,0,0,0,0,0.0,0,0,0,0,12,0,0,6.7,0,0,0,0,0,0,0,0,0.0,0.0,0,0,0,0,0,0,0.0,0,2,2,100.0,1,6,0,4,4,44.44,5,43,61,100,26.8,0,0,129,1,1,0,David Alaba,Real Madrid,66492,2829,Defenders
6,3,42.86,39,7,58.33,88,84,169,90.37,1,14.29,6,6,0,0,0,0,15,0,0,0,0,4,6,0,0,2,8,25,1,0,0.31,,9,0,0.0,0,0,0,8,7,1,0,0,,18,48.65,0,0,0,18,12,2,0,6,417,0,,0,0,0,0,0.0,0,0,0,0,32,0,0,6.7,0,0,0,0,0,0,0,0,0.0,0.0,0,0,0,0,0,1,100.0,0,15,11,73.33,2,8,1,7,19,43.18,12,97,97,187,40.2,0,0,275,3,3,0,Matteo Dams,PSV Eindhoven,1162305,2952,Defenders
19,0,0.0,18,15,34.88,63,221,284,82.32,10,62.5,6,8,0,0,0,0,24,0,0,1,0,59,8,0,0,2,7,19,0,0,0.03,0.31,5,0,0.0,0,0,0,27,24,3,0,0,,19,59.38,0,0,0,61,15,0,0,8,709,0,,0,0,0,0,0.0,0,0,0,0,69,0,0,6.7,0,0,0,0,0,0,0,0,0.0,0.0,0,3,0,1,1,1,100.0,0,14,8,57.14,0,39,1,0,29,60.42,43,95,250,345,53.6,3,0,480,5,2,0,Guram Kashia,ŠK Slovan Bratislava,43136,2404,Defenders
3,2,33.33,39,2,40.0,83,92,173,92.51,2,40.0,3,7,0,0,0,0,8,0,0,2,0,4,6,0,0,1,7,16,0,0,0.22,0.17,3,0,0.0,0,0,0,4,3,1,0,0,,10,43.48,0,0,0,14,7,3,0,4,321,0,,0,0,0,1,0.0,0,0,0,0,27,1,0,6.7,0,0,0,0,0,0,0,0,0.0,0.0,0,3,0,0,1,0,0.0,0,6,4,66.67,3,4,3,6,12,42.86,5,96,97,187,40.2,3,0,255,4,0,0,Emerson Royal,Milan,856123,2692,Defenders
0,0,0.0,13,0,0.0,25,21,46,80.7,4,80.0,1,3,0,0,0,0,11,0,0,0,0,2,3,0,0,2,1,6,0,0,0.02,0.02,0,0,0.0,0,0,0,3,3,0,0,0,,6,54.55,0,0,0,11,3,2,0,1,126,0,,0,0,0,0,0.0,0,0,0,0,18,1,0,6.7,0,0,0,0,0,0,0,0,0.0,0.0,0,1,0,1,0,1,33.33,0,5,1,20.0,2,1,3,0,10,62.5,1,31,26,57,20.1,1,0,90,0,0,0,Axel Disasi,Aston Villa,827243,40,Defenders
8,0,0.0,104,12,70.59,237,195,432,93.71,2,33.33,4,11,1,0,0,0,27,0,1,0,1,7,11,0,0,3,0,19,0,0,0.34,0.48,10,0,0.0,0,0,1,14,14,0,0,0,,16,51.61,0,0,0,29,3,5,0,11,888,0,,0,0,0,1,0.0,0,0,0,0,47,1,0,6.69,0,0,0,0,0,0,0,0,0.0,0.0,0,1,1,0,2,3,60.0,0,8,5,62.5,5,11,5,5,18,48.65,17,256,210,461,73.6,2,0,580,5,1,0,Ferland Mendy,Real Madrid,792073,2829,Defenders
14,1,11.11,41,14,51.85,95,93,187,83.48,1,12.5,7,6,0,0,0,0,23,0,0,3,0,10,6,0,0,2,8,25,1,1,0.31,0.36,6,0,0.0,0,0,0,12,8,4,0,0,,17,48.57,0,0,0,37,12,3,0,5,475,0,,0,0,0,0,0.0,0,0,0,0,58,1,0,6.68,0,0,0,0,0,0,0,0,0.0,0.0,1,4,5,3,3,4,66.67,0,10,6,60.0,3,22,6,9,18,41.86,27,127,106,224,40.1,9,0,345,3,2,0,Benjamin Henrichs,RB Leipzig,319857,36360,Defenders
27,0,0.0,44,31,43.06,115,270,385,84.25,10,58.82,7,8,0,0,0,0,22,0,1,2,2,33,8,0,0,0,3,14,0,1,0.09,0.3,3,0,0.0,18,0,0,16,13,3,0,0,,14,66.67,0,0,0,72,6,1,0,8,720,0,,0,0,0,0,0.0,0,0,0,0,76,0,0,6.68,0,0,0,0,0,0,0,0,0.0,0.0,0,3,0,1,0,3,75.0,0,8,7,87.5,1,46,4,1,24,63.16,72,158,300,457,53.4,3,0,538,3,0,0,Mykola Matvienko,Shakhtar Donetsk,353272,3313,Defenders
15,0,0.0,26,20,60.61,83,126,209,87.45,6,54.55,5,7,0,0,0,0,26,0,1,2,0,23,7,0,0,0,10,21,0,0,0.05,0.4,6,0,0.0,2,0,0,19,15,4,0,0,,16,50.0,0,0,0,30,10,0,0,6,524,0,,0,0,0,0,0.0,0,0,0,0,33,0,0,6.67,0,0,0,0,0,0,0,0,0.0,0.0,0,2,4,3,1,3,100.0,0,10,6,60.0,0,26,3,1,22,51.16,33,103,137,239,46.7,6,0,316,4,1,0,Sandro Lauper,BSC Young Boys,801072,2445,Defenders
4,0,0.0,9,7,46.67,23,89,112,84.21,5,71.43,2,3,0,0,0,0,6,0,0,0,0,15,3,0,0,1,0,5,0,0,0.01,,2,0,0.0,8,0,0,9,7,2,0,0,,7,70.0,0,0,0,21,6,1,0,3,270,0,,0,0,0,0,0.0,0,0,0,0,24,0,0,6.67,0,0,0,0,0,0,0,0,0.0,0.0,0,0,0,0,0,1,100.0,0,4,2,50.0,1,10,1,0,12,70.59,15,31,102,133,20.0,0,0,173,2,0,0,Tanguy Zoukrou,BSC Young Boys,1133520,2445,Defenders
1,2,66.67,9,3,75.0,16,16,30,78.95,0,0.0,0,4,0,0,0,0,4,0,0,0,0,3,3,0,0,0,0,0,0,1,0.17,,0,0,0.0,0,0,0,1,1,0,0,0,,1,100.0,0,0,0,8,0,3,0,0,55,0,,0,0,0,0,0.0,0,0,0,0,10,0,0,6.67,0,0,0,0,0,0,0,0,0.0,0.0,0,0,0,0,0,0,0.0,0,1,1,100.0,3,1,0,3,1,100.0,4,21,20,38,20.0,0,0,55,0,0,0,Leonidas Stergiou,VfB Stuttgart,962898,2677,Defenders
2,2,20.0,25,3,42.86,77,100,175,90.21,3,60.0,2,6,0,0,0,0,14,0,0,0,0,6,6,0,0,1,2,12,0,1,0.12,,5,0,0.0,0,0,0,6,6,0,0,0,,19,65.52,0,0,0,19,7,1,0,3,366,0,,0,0,0,1,0.0,0,0,0,0,33,0,0,6.67,0,0,0,0,0,0,0,0,0.0,0.0,0,0,0,0,0,0,0.0,0,13,6,46.15,1,6,2,10,22,64.71,7,94,110,194,40.0,0,0,269,6,1,0,Reinildo Mandava,Atlético Madrid,831424,2836,Defenders
6,0,0.0,6,10,32.26,31,141,172,83.9,10,66.67,5,6,0,0,0,0,19,0,0,0,1,34,6,0,0,0,3,20,2,0,0.03,0.01,13,0,0.0,2,0,0,11,10,1,0,0,,19,55.88,0,0,0,33,9,0,0,6,540,0,,0,0,0,0,0.0,0,0,0,0,37,0,0,6.67,0,0,0,0,0,0,0,0,0.0,0.0,0,1,0,1,0,0,0.0,0,12,8,66.67,0,9,0,2,29,59.18,31,50,157,205,40.0,1,0,291,7,1,0,Emanuel Aiwu,SK Sturm Graz,924690,2051,Defenders
7,2,25.0,47,8,30.77,119,168,285,84.57,7,46.67,8,8,1,0,0,0,21,2,0,1,1,8,8,0,0,3,2,23,0,1,0.71,0.05,6,0,0.0,0,0,1,14,13,1,0,0,,20,57.14,0,0,0,52,8,2,0,8,576,1,,0,0,0,0,0.0,0,0,0,1,81,2,0,6.66,0,0,0,0,0,0,0,0,0.0,0.0,0,0,1,0,0,1,20.0,0,14,7,50.0,2,17,5,8,27,54.0,26,161,184,337,53.3,1,0,473,5,1,0,Greg Taylor,Celtic,839097,2352,Defenders
0,0,0.0,9,1,20.0,21,27,48,72.73,6,60.0,4,5,0,0,0,0,12,0,0,0,0,22,5,0,0,1,2,17,0,0,0.02,0.04,5,0,0.0,0,0,0,7,6,1,0,0,,9,40.91,0,0,0,18,7,1,0,3,283,1,,0,0,0,0,0.0,0,0,0,0,32,1,0,6.66,0,0,0,0,0,0,0,0,0.0,0.0,0,1,0,1,0,2,28.57,0,4,3,75.0,1,0,7,5,15,46.88,5,38,33,66,33.3,1,0,138,4,0,0,Sharani Zuberu,ŠK Slovan Bratislava,998471,2404,Defenders
23,3,17.65,65,15,48.39,144,127,268,81.71,1,16.67,5,8,3,0,0,0,30,1,0,4,1,21,8,0,0,1,4,15,0,0,0.36,0.22,3,0,0.0,0,0,3,22,17,5,0,0,,22,68.75,0,0,0,60,9,7,0,8,701,1,,0,0,0,0,0.0,0,0,0,0,87,0,0,6.65,0,0,0,0,0,0,0,0,0.0,0.0,0,2,3,0,1,6,75.0,0,7,4,57.14,7,36,8,17,23,60.53,31,192,153,328,53.2,5,0,474,9,1,0,Young-woo Seol,FK Crvena zvezda,1019333,5149,Defenders
2,0,0.0,13,1,100.0,15,9,24,85.71,3,100.0,0,2,0,0,0,0,4,0,0,0,0,2,2,0,0,0,2,4,0,0,0.05,,1,0,0.0,0,0,0,1,1,0,0,0,,2,33.33,0,0,0,4,0,1,0,0,60,0,,0,0,0,0,0.0,0,0,0,0,10,0,0,6.65,0,0,0,0,0,0,0,0,0.0,0.0,0,0,0,0,0,0,0.0,0,2,0,0.0,1,4,1,2,5,55.56,1,20,10,28,13.3,0,0,42,0,0,0,Filippo Terracciano,Milan,1034303,2692,Defenders
21,0,0.0,38,29,64.44,145,267,412,89.96,8,44.44,10,12,0,0,0,0,29,0,0,0,2,30,12,0,0,2,7,30,0,1,0.15,0.15,11,0,0.0,10,0,0,20,19,1,0,0,,12,37.5,0,0,0,46,6,3,0,8,825,0,,1,0,0,1,0.0,0,0,0,0,55,0,0,6.64,0,0,0,0,0,0,0,0,0.0,0.0,0,2,0,1,1,1,100.0,0,11,8,72.73,3,39,1,0,20,40.0,45,173,285,458,79.7,2,0,547,0,0,0,Thomas Beelen,Feyenoord,1127916,2959,Defenders
1,0,0.0,5,1,33.33,11,15,26,89.66,2,66.67,1,3,0,0,0,0,2,0,0,0,0,5,3,0,0,0,0,2,0,0,0.01,,1,0,0.0,0,0,0,2,1,1,0,0,,2,66.67,0,0,0,3,0,0,0,0,50,0,,0,0,0,0,0.0,0,0,0,0,4,0,0,6.63,0,0,0,0,0,0,0,0,0.0,0.0,0,0,0,0,0,0,0.0,0,2,1,50.0,0,1,0,1,4,66.67,3,12,18,29,19.9,0,0,41,0,0,0,Lukas Klostermann,RB Leipzig,319853,36360,Defenders
