season,player_id,player_name,team_name,injury_type,reason,fixture_date,end_date,days_out
2024-2025,18819,M. Antonio,West Ham,Missing Fixture,Inactive,2025-02-15,,166
2024-2025,25391,N. Fullkrug,West Ham,Missing Fixture,Leg Injury,2025-02-15,,142
2024-2025,37724,C. Summerville,West Ham,Missing Fixture,Hamstring Injury,2025-02-22,,99
2024-2025,1646,L. Paqueta,West Ham,Missing Fixture,Ankle Injury,2025-02-22,,63
2024-2025,18819,M. Antonio,West Ham,Missing Fixture,Inactive,2025-02-22,,166
2024-2025,25391,N. Fullkrug,West Ham,Missing Fixture,Leg Injury,2025-02-22,,142
2024-2025,37724,C. Summerville,West Ham,Missing Fixture,Hamstring Injury,2025-02-27,,99
2024-2025,1646,L. Paqueta,West Ham,Missing Fixture,Ankle Injury,2025-02-27,,63
2024-2025,18819,M. Antonio,West Ham,Missing Fixture,Inactive,2025-02-27,,166
2024-2025,25391,N. Fullkrug,West Ham,Missing Fixture,Leg Injury,2025-02-27,,142
2024-2025,1231,V. Coufal,West Ham,Missing Fixture,Thigh Injury,2025-02-27,,0
2024-2025,37724,C. Summerville,West Ham,Missing Fixture,Hamstring Injury,2025-03-10,,99
2024-2025,18819,M. Antonio,West Ham,Missing Fixture,Inactive,2025-03-10,,166
2024-2025,25391,N. Fullkrug,West Ham,Missing Fixture,Leg Injury,2025-03-10,,142
2024-2025,37724,C. Summerville,West Ham,Missing Fixture,Hamstring Injury,2025-03-15,,99
2024-2025,18819,M. Antonio,West Ham,Missing Fixture,Inactive,2025-03-15,,166
2024-2025,37724,C. Summerville,West Ham,Missing Fixture,Hamstring Injury,2025-04-01,,99
2024-2025,18819,M. Antonio,West Ham,Missing Fixture,Inactive,2025-04-01,,166
2024-2025,37724,C. Summerville,West Ham,Missing Fixture,Hamstring Injury,2025-04-05,,99
2024-2025,18819,M. Antonio,West Ham,Missing Fixture,Inactive,2025-04-05,,166
2024-2025,18813,A. Cresswell,West Ham,Missing Fixture,Muscle Injury,2025-04-13,,224
2024-2025,37724,C. Summerville,West Ham,Missing Fixture,Hamstring Injury,2025-04-13,,99
2024-2025,18819,M. Antonio,West Ham,Missing Fixture,Inactive,2025-04-13,,166
2024-2025,37724,C. Summerville,West Ham,Missing Fixture,Hamstring Injury,2025-04-19,,99
2024-2025,18819,M. Antonio,West Ham,Missing Fixture,Inactive,2025-04-19,,166
2024-2025,37724,C. Summerville,West Ham,Missing Fixture,Hamstring Injury,2025-04-26,,99
2024-2025,129643,E. Ferguson,West Ham,Missing Fixture,Loan agreement,2025-04-26,,0
2024-2025,18819,M. Antonio,West Ham,Missing Fixture,Inactive,2025-04-26,,166
2024-2025,37724,C. Summerville,West Ham,Missing Fixture,Hamstring Injury,2025-05-04,,99
2024-2025,18819,M. Antonio,West Ham,Missing Fixture,Broken Leg,2025-05-04,,166
2024-2025,37724,C. Summerville,West Ham,Missing Fixture,Hamstring Injury,2025-05-11,,99
2024-2025,18819,M. Antonio,West Ham,Missing Fixture,Broken Leg,2025-05-11,,166
2024-2025,37724,C. Summerville,West Ham,Missing Fixture,Hamstring Injury,2025-05-18,,99
2024-2025,18819,M. Antonio,West Ham,Missing Fixture,Broken Leg,2025-05-18,,166
2024-2025,37724,C. Summerville,West Ham,Missing Fixture,Hamstring Injury,2025-05-25,,99
2024-2025,18819,M. Antonio,West Ham,Missing Fixture,Broken Leg,2025-05-25,,166
