league,season,game,league_id,season_id,game_id,date,home_team_id,away_team_id,home_team,away_team,away_team_code,home_team_code,home_goals,away_goals,home_xg,away_xg,is_result,has_data,url
ENG-Premier League,2324,2023-12-06 Fulham-Nottingham Forest,1,2023,22038,2023-12-06 19:30:00,228,249,Fulham,Nottingham Forest,NOT,FLH,5,0,3.09427,0.218659,True,True,https://understat.com/match/22038
ENG-Premier League,2324,2023-12-06 Manchester United-Chelsea,1,2023,22044,2023-12-06 20:15:00,89,80,Manchester United,Chelsea,CHE,MUN,2,1,4.03949,2.3512,True,True,https://understat.com/match/22044
ENG-Premier League,2324,2023-12-06 Sheffield United-Liverpool,1,2023,22040,2023-12-06 19:30:00,238,87,Sheffield United,Liverpool,LIV,SHE,0,2,0.834172,1.80116,True,True,https://understat.com/match/22040
ENG-Premier League,2324,2023-12-07 Everton-Newcastle United,1,2023,22037,2023-12-07 19:30:00,72,86,Everton,Newcastle United,NEW,EVE,3,0,2.95393,1.29564,True,True,https://understat.com/match/22037
ENG-Premier League,2324,2023-12-07 Tottenham-West Ham,1,2023,22041,2023-12-07 20:15:00,82,81,Tottenham,West Ham,WHU,TOT,1,2,1.61268,1.7409,True,True,https://understat.com/match/22041
ENG-Premier League,2324,2023-12-09 Aston Villa-Arsenal,1,2023,22045,2023-12-09 17:30:00,71,83,Aston Villa,Arsenal,ARS,AVL,1,0,0.628499,1.71667,True,True,https://understat.com/match/22045
ENG-Premier League,2324,2023-12-09 Brighton-Burnley,1,2023,22046,2023-12-09 15:00:00,220,92,Brighton,Burnley,BUR,BRI,1,1,2.96247,1.05162,True,True,https://understat.com/match/22046
ENG-Premier League,2324,2023-12-09 Crystal Palace-Liverpool,1,2023,22047,2023-12-09 12:30:00,78,87,Crystal Palace,Liverpool,LIV,CRY,1,2,1.79152,1.3708,True,True,https://understat.com/match/22047
ENG-Premier League,2324,2023-12-09 Manchester United-Bournemouth,1,2023,22051,2023-12-09 15:00:00,89,73,Manchester United,Bournemouth,BOU,MUN,0,3,1.11296,1.9742,True,True,https://understat.com/match/22051
ENG-Premier League,2324,2023-12-09 Sheffield United-Brentford,1,2023,22052,2023-12-09 15:00:00,238,244,Sheffield United,Brentford,BRE,SHE,1,0,0.841976,0.644638,True,True,https://understat.com/match/22052
ENG-Premier League,2324,2023-12-09 Wolverhampton Wanderers-Nottingham Forest,1,2023,22054,2023-12-09 15:00:00,229,249,Wolverhampton Wanderers,Nottingham Forest,NOT,WOL,1,1,1.02199,1.21801,True,True,https://understat.com/match/22054
ENG-Premier League,2324,2023-12-10 Everton-Chelsea,1,2023,22048,2023-12-10 14:00:00,72,80,Everton,Chelsea,CHE,EVE,2,0,1.11437,0.885512,True,True,https://understat.com/match/22048
ENG-Premier League,2324,2023-12-10 Fulham-West Ham,1,2023,22049,2023-12-10 14:00:00,228,81,Fulham,West Ham,WHU,FLH,5,0,2.1884,0.983,True,True,https://understat.com/match/22049
ENG-Premier League,2324,2023-12-10 Luton-Manchester City,1,2023,22050,2023-12-10 14:00:00,256,88,Luton,Manchester City,MCI,LUT,1,2,0.689037,2.23353,True,True,https://understat.com/match/22050
ENG-Premier League,2324,2023-12-10 Tottenham-Newcastle United,1,2023,22053,2023-12-10 16:30:00,82,86,Tottenham,Newcastle United,NEW,TOT,4,1,4.40118,1.61368,True,True,https://understat.com/match/22053
ENG-Premier League,2324,2023-12-15 Nottingham Forest-Tottenham,1,2023,22063,2023-12-15 20:00:00,249,82,Nottingham Forest,Tottenham,TOT,NOT,0,2,1.70569,1.60738,True,True,https://understat.com/match/22063
ENG-Premier League,2324,2023-12-16 Burnley-Everton,1,2023,22058,2023-12-16 17:30:00,92,72,Burnley,Everton,EVE,BUR,0,2,0.811435,2.22305,True,True,https://understat.com/match/22058
ENG-Premier League,2324,2023-12-16 Chelsea-Sheffield United,1,2023,22059,2023-12-16 15:00:00,80,238,Chelsea,Sheffield United,SHE,CHE,2,0,3.27322,0.44014,True,True,https://understat.com/match/22059
ENG-Premier League,2324,2023-12-16 Manchester City-Crystal Palace,1,2023,22061,2023-12-16 15:00:00,88,78,Manchester City,Crystal Palace,CRY,MCI,2,2,2.41646,1.64977,True,True,https://understat.com/match/22061
ENG-Premier League,2324,2023-12-16 Newcastle United-Fulham,1,2023,22062,2023-12-16 15:00:00,86,228,Newcastle United,Fulham,FLH,NEW,3,0,4.27933,0.471042,True,True,https://understat.com/match/22062
ENG-Premier League,2324,2023-12-17 Arsenal-Brighton,1,2023,22056,2023-12-17 14:00:00,83,220,Arsenal,Brighton,BRI,ARS,2,0,2.76976,0.663054,True,True,https://understat.com/match/22056
ENG-Premier League,2324,2023-12-17 Brentford-Aston Villa,1,2023,22057,2023-12-17 14:00:00,244,71,Brentford,Aston Villa,AVL,BRE,1,2,0.796812,1.4664,True,True,https://understat.com/match/22057
ENG-Premier League,2324,2023-12-17 Liverpool-Manchester United,1,2023,22060,2023-12-17 16:30:00,87,89,Liverpool,Manchester United,MUN,LIV,0,0,1.97111,0.632715,True,True,https://understat.com/match/22060
ENG-Premier League,2324,2023-12-17 West Ham-Wolverhampton Wanderers,1,2023,22064,2023-12-17 14:00:00,81,229,West Ham,Wolverhampton Wanderers,WOL,WHU,3,0,1.03828,0.556206,True,True,https://understat.com/match/22064
ENG-Premier League,2324,2023-12-21 Crystal Palace-Brighton,1,2023,22066,2023-12-21 20:00:00,78,220,Crystal Palace,Brighton,BRI,CRY,1,1,1.65409,1.33653,True,True,https://understat.com/match/22066
ENG-Premier League,2324,2023-12-22 Aston Villa-Sheffield United,1,2023,22065,2023-12-22 20:00:00,71,238,Aston Villa,Sheffield United,SHE,AVL,1,1,1.21861,0.646159,True,True,https://understat.com/match/22065
ENG-Premier League,2324,2023-12-23 Fulham-Burnley,1,2023,22067,2023-12-23 15:00:00,228,92,Fulham,Burnley,BUR,FLH,0,2,1.38096,0.41714,True,True,https://understat.com/match/22067
ENG-Premier League,2324,2023-12-23 Liverpool-Arsenal,1,2023,22068,2023-12-23 17:30:00,87,83,Liverpool,Arsenal,ARS,LIV,1,1,0.982901,0.851681,True,True,https://understat.com/match/22068
ENG-Premier League,2324,2023-12-23 Luton-Newcastle United,1,2023,22069,2023-12-23 15:00:00,256,86,Luton,Newcastle United,NEW,LUT,1,0,1.81844,1.41488,True,True,https://understat.com/match/22069
ENG-Premier League,2324,2023-12-23 Nottingham Forest-Bournemouth,1,2023,22070,2023-12-23 15:00:00,249,73,Nottingham Forest,Bournemouth,BOU,NOT,2,3,0.791806,1.89067,True,True,https://understat.com/match/22070
ENG-Premier League,2324,2023-12-23 Tottenham-Everton,1,2023,22071,2023-12-23 15:00:00,82,72,Tottenham,Everton,EVE,TOT,2,1,1.57527,1.98385,True,True,https://understat.com/match/22071
ENG-Premier League,2324,2023-12-23 West Ham-Manchester United,1,2023,22072,2023-12-23 12:30:00,81,89,West Ham,Manchester United,MUN,WHU,2,0,1.51468,0.730496,True,True,https://understat.com/match/22072
ENG-Premier League,2324,2023-12-24 Wolverhampton Wanderers-Chelsea,1,2023,22073,2023-12-24 13:00:00,229,80,Wolverhampton Wanderers,Chelsea,CHE,WOL,2,1,1.74626,1.75447,True,True,https://understat.com/match/22073
ENG-Premier League,2324,2023-12-26 Bournemouth-Fulham,1,2023,22075,2023-12-26 15:00:00,73,228,Bournemouth,Fulham,FLH,BOU,3,0,2.07911,0.324365,True,True,https://understat.com/match/22075
ENG-Premier League,2324,2023-12-26 Burnley-Liverpool,1,2023,22079,2023-12-26 17:30:00,92,87,Burnley,Liverpool,LIV,BUR,0,2,0.972389,1.68451,True,True,https://understat.com/match/22079
ENG-Premier League,2324,2023-12-26 Manchester United-Aston Villa,1,2023,22082,2023-12-26 20:00:00,89,71,Manchester United,Aston Villa,AVL,MUN,3,2,1.20104,1.83637,True,True,https://understat.com/match/22082
ENG-Premier League,2324,2023-12-26 Newcastle United-Nottingham Forest,1,2023,22083,2023-12-26 12:30:00,86,249,Newcastle United,Nottingham Forest,NOT,NEW,1,3,2.79106,3.1074,True,True,https://understat.com/match/22083
ENG-Premier League,2324,2023-12-26 Sheffield United-Luton,1,2023,22084,2023-12-26 15:00:00,238,256,Sheffield United,Luton,LUT,SHE,2,3,3.61788,0.715575,True,True,https://understat.com/match/22084
ENG-Premier League,2324,2023-12-27 Brentford-Wolverhampton Wanderers,1,2023,22077,2023-12-27 19:30:00,244,229,Brentford,Wolverhampton Wanderers,WOL,BRE,1,4,2.59347,1.89483,True,True,https://understat.com/match/22077
ENG-Premier League,2324,2023-12-27 Chelsea-Crystal Palace,1,2023,22080,2023-12-27 19:30:00,80,78,Chelsea,Crystal Palace,CRY,CHE,2,1,2.73005,0.958077,True,True,https://understat.com/match/22080
ENG-Premier League,2324,2023-12-27 Everton-Manchester City,1,2023,22081,2023-12-27 20:15:00,72,88,Everton,Manchester City,MCI,EVE,1,3,1.23529,2.28321,True,True,https://understat.com/match/22081
ENG-Premier League,2324,2023-12-28 Arsenal-West Ham,1,2023,22076,2023-12-28 20:15:00,83,81,Arsenal,West Ham,WHU,ARS,0,2,2.7884,1.59711,True,True,https://understat.com/match/22076
ENG-Premier League,2324,2023-12-28 Brighton-Tottenham,1,2023,22078,2023-12-28 19:30:00,220,82,Brighton,Tottenham,TOT,BRI,4,2,3.84702,2.06955,True,True,https://understat.com/match/22078
ENG-Premier League,2324,2023-12-30 Aston Villa-Burnley,1,2023,22085,2023-12-30 15:00:00,71,92,Aston Villa,Burnley,BUR,AVL,3,2,2.92587,1.11923,True,True,https://understat.com/match/22085
ENG-Premier League,2324,2023-12-30 Crystal Palace-Brentford,1,2023,22086,2023-12-30 15:00:00,78,244,Crystal Palace,Brentford,BRE,CRY,3,1,1.61057,1.28731,True,True,https://understat.com/match/22086
ENG-Premier League,2324,2023-12-30 Luton-Chelsea,1,2023,22089,2023-12-30 12:30:00,256,80,Luton,Chelsea,CHE,LUT,2,3,2.64093,1.57463,True,True,https://understat.com/match/22089
ENG-Premier League,2324,2023-12-30 Manchester City-Sheffield United,1,2023,22090,2023-12-30 15:00:00,88,238,Manchester City,Sheffield United,SHE,MCI,2,0,2.24229,0.263211,True,True,https://understat.com/match/22090
ENG-Premier League,2324,2023-12-30 Nottingham Forest-Manchester United,1,2023,22091,2023-12-30 17:30:00,249,89,Nottingham Forest,Manchester United,MUN,NOT,2,1,0.744348,0.651905,True,True,https://understat.com/match/22091
ENG-Premier League,2324,2023-12-30 Wolverhampton Wanderers-Everton,1,2023,22094,2023-12-30 15:00:00,229,72,Wolverhampton Wanderers,Everton,EVE,WOL,3,0,2.64477,0.519641,True,True,https://understat.com/match/22094
ENG-Premier League,2324,2023-12-31 Fulham-Arsenal,1,2023,22087,2023-12-31 14:00:00,228,83,Fulham,Arsenal,ARS,FLH,2,1,1.52829,1.6591,True,True,https://understat.com/match/22087
ENG-Premier League,2324,2023-12-31 Tottenham-Bournemouth,1,2023,22092,2023-12-31 14:00:00,82,73,Tottenham,Bournemouth,BOU,TOT,3,1,2.15027,1.58229,True,True,https://understat.com/match/22092
ENG-Premier League,2324,2024-01-01 Liverpool-Newcastle United,1,2023,22088,2024-01-01 19:00:00,87,86,Liverpool,Newcastle United,NEW,LIV,4,2,6.67151,0.910974,True,True,https://understat.com/match/22088
ENG-Premier League,2324,2024-01-02 West Ham-Brighton,1,2023,22093,2024-01-02 18:30:00,81,220,West Ham,Brighton,BRI,WHU,0,0,0.9831,2.1552,True,True,https://understat.com/match/22093
ENG-Premier League,2324,2024-01-12 Burnley-Luton,1,2023,22096,2024-01-12 19:45:00,92,256,Burnley,Luton,LUT,BUR,1,1,1.52023,0.965167,True,True,https://understat.com/match/22096
ENG-Premier League,2324,2024-01-13 Chelsea-Fulham,1,2023,22097,2024-01-13 12:30:00,80,228,Chelsea,Fulham,FLH,CHE,1,0,2.0456,0.697847,True,True,https://understat.com/match/22097
ENG-Premier League,2324,2024-01-13 Newcastle United-Manchester City,1,2023,22100,2024-01-13 17:30:00,86,88,Newcastle United,Manchester City,MCI,NEW,2,3,1.23638,2.55452,True,True,https://understat.com/match/22100
ENG-Premier League,2324,2024-01-14 Everton-Aston Villa,1,2023,22098,2024-01-14 14:00:00,72,71,Everton,Aston Villa,AVL,EVE,0,0,1.03664,1.3435,True,True,https://understat.com/match/22098
ENG-Premier League,2324,2024-01-14 Manchester United-Tottenham,1,2023,22099,2024-01-14 16:30:00,89,82,Manchester United,Tottenham,TOT,MUN,2,2,0.923233,1.31224,True,True,https://understat.com/match/22099
ENG-Premier League,2324,2024-01-20 Arsenal-Crystal Palace,1,2023,22103,2024-01-20 12:30:00,83,78,Arsenal,Crystal Palace,CRY,ARS,5,0,3.52167,0.288083,True,True,https://understat.com/match/22103
ENG-Premier League,2324,2024-01-20 Brentford-Nottingham Forest,1,2023,22104,2024-01-20 17:30:00,244,249,Brentford,Nottingham Forest,NOT,BRE,3,2,1.94219,1.22251,True,True,https://understat.com/match/22104
ENG-Premier League,2324,2024-01-21 Bournemouth-Liverpool,1,2023,22102,2024-01-21 16:30:00,73,87,Bournemouth,Liverpool,LIV,BOU,0,4,0.834585,1.53344,True,True,https://understat.com/match/22102
ENG-Premier League,2324,2024-01-21 Sheffield United-West Ham,1,2023,22101,2024-01-21 14:00:00,238,81,Sheffield United,West Ham,WHU,SHE,2,2,2.61362,2.4241,True,True,https://understat.com/match/22101
ENG-Premier League,2324,2024-01-22 Brighton-Wolverhampton Wanderers,1,2023,22095,2024-01-22 19:45:00,220,229,Brighton,Wolverhampton Wanderers,WOL,BRI,0,0,1.3701,1.14116,True,True,https://understat.com/match/22095
ENG-Premier League,2324,2024-01-30 Aston Villa-Newcastle United,1,2023,22105,2024-01-30 20:15:00,71,86,Aston Villa,Newcastle United,NEW,AVL,1,3,1.44485,3.3224,True,True,https://understat.com/match/22105
ENG-Premier League,2324,2024-01-30 Crystal Palace-Sheffield United,1,2023,22112,2024-01-30 20:00:00,78,238,Crystal Palace,Sheffield United,SHE,CRY,3,2,1.1601,0.768467,True,True,https://understat.com/match/22112
ENG-Premier League,2324,2024-01-30 Fulham-Everton,1,2023,22106,2024-01-30 19:45:00,228,72,Fulham,Everton,EVE,FLH,0,0,2.37499,2.83317,True,True,https://understat.com/match/22106
ENG-Premier League,2324,2024-01-30 Luton-Brighton,1,2023,22107,2024-01-30 19:45:00,256,220,Luton,Brighton,BRI,LUT,4,0,3.63312,1.01366,True,True,https://understat.com/match/22107
ENG-Premier League,2324,2024-01-30 Nottingham Forest-Arsenal,1,2023,22108,2024-01-30 19:30:00,249,83,Nottingham Forest,Arsenal,ARS,NOT,1,2,0.631618,1.39143,True,True,https://understat.com/match/22108
ENG-Premier League,2324,2024-01-31 Liverpool-Chelsea,1,2023,22113,2024-01-31 20:15:00,87,80,Liverpool,Chelsea,CHE,LIV,4,1,3.6627,0.477972,True,True,https://understat.com/match/22113
ENG-Premier League,2324,2024-01-31 Manchester City-Burnley,1,2023,22114,2024-01-31 19:30:00,88,92,Manchester City,Burnley,BUR,MCI,3,1,1.84756,1.49114,True,True,https://understat.com/match/22114
ENG-Premier League,2324,2024-01-31 Tottenham-Brentford,1,2023,22109,2024-01-31 19:30:00,82,244,Tottenham,Brentford,BRE,TOT,3,2,3.36194,1.59637,True,True,https://understat.com/match/22109
ENG-Premier League,2324,2024-02-01 West Ham-Bournemouth,1,2023,22110,2024-02-01 19:30:00,81,73,West Ham,Bournemouth,BOU,WHU,1,1,1.3128,1.13487,True,True,https://understat.com/match/22110
ENG-Premier League,2324,2024-02-01 Wolverhampton Wanderers-Manchester United,1,2023,22111,2024-02-01 20:15:00,229,89,Wolverhampton Wanderers,Manchester United,MUN,WOL,3,4,2.27609,3.22698,True,True,https://understat.com/match/22111
ENG-Premier League,2324,2024-02-03 Brighton-Crystal Palace,1,2023,22118,2024-02-03 15:00:00,220,78,Brighton,Crystal Palace,CRY,BRI,4,1,1.92591,0.241137,True,True,https://understat.com/match/22118
ENG-Premier League,2324,2024-02-03 Burnley-Fulham,1,2023,22119,2024-02-03 15:00:00,92,228,Burnley,Fulham,FLH,BUR,2,2,1.00428,1.28806,True,True,https://understat.com/match/22119
ENG-Premier League,2324,2024-02-03 Everton-Tottenham,1,2023,22121,2024-02-03 12:30:00,72,82,Everton,Tottenham,TOT,EVE,2,2,3.25881,0.922371,True,True,https://understat.com/match/22121
ENG-Premier League,2324,2024-02-03 Newcastle United-Luton,1,2023,22123,2024-02-03 15:00:00,86,256,Newcastle United,Luton,LUT,NEW,4,4,2.37353,2.67463,True,True,https://understat.com/match/22123
ENG-Premier League,2324,2024-02-03 Sheffield United-Aston Villa,1,2023,22124,2024-02-03 17:30:00,238,71,Sheffield United,Aston Villa,AVL,SHE,0,5,1.52784,2.99015,True,True,https://understat.com/match/22124
ENG-Premier League,2324,2024-02-04 Arsenal-Liverpool,1,2023,22116,2024-02-04 16:30:00,83,87,Arsenal,Liverpool,LIV,ARS,3,1,2.8526,0.542052,True,True,https://understat.com/match/22116
ENG-Premier League,2324,2024-02-04 Bournemouth-Nottingham Forest,1,2023,22115,2024-02-04 14:00:00,73,249,Bournemouth,Nottingham Forest,NOT,BOU,1,1,1.1895,0.456548,True,True,https://understat.com/match/22115
ENG-Premier League,2324,2024-02-04 Chelsea-Wolverhampton Wanderers,1,2023,22120,2024-02-04 14:00:00,80,229,Chelsea,Wolverhampton Wanderers,WOL,CHE,2,4,2.35967,2.48996,True,True,https://understat.com/match/22120
ENG-Premier League,2324,2024-02-04 Manchester United-West Ham,1,2023,22122,2024-02-04 14:00:00,89,81,Manchester United,West Ham,WHU,MUN,3,0,0.96721,1.1807,True,True,https://understat.com/match/22122
ENG-Premier League,2324,2024-02-05 Brentford-Manchester City,1,2023,22117,2024-02-05 20:00:00,244,88,Brentford,Manchester City,MCI,BRE,1,3,0.865741,2.10785,True,True,https://understat.com/match/22117
ENG-Premier League,2324,2024-02-10 Fulham-Bournemouth,1,2023,22127,2024-02-10 15:00:00,228,73,Fulham,Bournemouth,BOU,FLH,3,1,1.7456,2.60612,True,True,https://understat.com/match/22127
ENG-Premier League,2324,2024-02-10 Liverpool-Burnley,1,2023,22128,2024-02-10 15:00:00,87,92,Liverpool,Burnley,BUR,LIV,3,1,3.14734,1.11123,True,True,https://understat.com/match/22128
ENG-Premier League,2324,2024-02-10 Luton-Sheffield United,1,2023,22129,2024-02-10 15:00:00,256,238,Luton,Sheffield United,SHE,LUT,1,3,1.76215,1.98283,True,True,https://understat.com/match/22129
ENG-Premier League,2324,2024-02-10 Manchester City-Everton,1,2023,22130,2024-02-10 12:30:00,88,72,Manchester City,Everton,EVE,MCI,2,0,1.58971,0.192072,True,True,https://understat.com/match/22130
ENG-Premier League,2324,2024-02-10 Nottingham Forest-Newcastle United,1,2023,22131,2024-02-10 17:30:00,249,86,Nottingham Forest,Newcastle United,NEW,NOT,2,3,0.968075,0.511375,True,True,https://understat.com/match/22131
ENG-Premier League,2324,2024-02-10 Tottenham-Brighton,1,2023,22132,2024-02-10 15:00:00,82,220,Tottenham,Brighton,BRI,TOT,2,1,2.10928,1.49285,True,True,https://understat.com/match/22132
ENG-Premier League,2324,2024-02-10 Wolverhampton Wanderers-Brentford,1,2023,22134,2024-02-10 15:00:00,229,244,Wolverhampton Wanderers,Brentford,BRE,WOL,0,2,1.05781,1.84908,True,True,https://understat.com/match/22134
ENG-Premier League,2324,2024-02-11 Aston Villa-Manchester United,1,2023,22125,2024-02-11 16:30:00,71,89,Aston Villa,Manchester United,MUN,AVL,1,2,2.64675,2.44591,True,True,https://understat.com/match/22125
ENG-Premier League,2324,2024-02-11 West Ham-Arsenal,1,2023,22133,2024-02-11 14:00:00,81,83,West Ham,Arsenal,ARS,WHU,0,6,0.191065,3.99893,True,True,https://understat.com/match/22133
ENG-Premier League,2324,2024-02-12 Crystal Palace-Chelsea,1,2023,22126,2024-02-12 20:00:00,78,80,Crystal Palace,Chelsea,CHE,CRY,1,3,0.719516,1.26948,True,True,https://understat.com/match/22126
ENG-Premier League,2324,2024-02-17 Brentford-Liverpool,1,2023,22135,2024-02-17 12:30:00,244,87,Brentford,Liverpool,LIV,BRE,1,4,1.69518,3.08952,True,True,https://understat.com/match/22135
ENG-Premier League,2324,2024-02-17 Burnley-Arsenal,1,2023,22136,2024-02-17 15:00:00,92,83,Burnley,Arsenal,ARS,BUR,0,5,0.335143,2.20575,True,True,https://understat.com/match/22136
ENG-Premier League,2324,2024-02-17 Fulham-Aston Villa,1,2023,22138,2024-02-17 15:00:00,228,71,Fulham,Aston Villa,AVL,FLH,1,2,1.41796,1.57297,True,True,https://understat.com/match/22138
ENG-Premier League,2324,2024-02-17 Manchester City-Chelsea,1,2023,22140,2024-02-17 17:30:00,88,80,Manchester City,Chelsea,CHE,MCI,1,1,2.77713,1.82903,True,True,https://understat.com/match/22140
ENG-Premier League,2324,2024-02-17 Newcastle United-Bournemouth,1,2023,22141,2024-02-17 15:00:00,86,73,Newcastle United,Bournemouth,BOU,NEW,2,2,2.38425,2.08098,True,True,https://understat.com/match/22141
ENG-Premier League,2324,2024-02-17 Nottingham Forest-West Ham,1,2023,22142,2024-02-17 15:00:00,249,81,Nottingham Forest,West Ham,WHU,NOT,2,0,2.66942,0.520016,True,True,https://understat.com/match/22142
ENG-Premier League,2324,2024-02-17 Tottenham-Wolverhampton Wanderers,1,2023,22144,2024-02-17 15:00:00,82,229,Tottenham,Wolverhampton Wanderers,WOL,TOT,1,2,1.59768,1.77591,True,True,https://understat.com/match/22144
ENG-Premier League,2324,2024-02-18 Luton-Manchester United,1,2023,22139,2024-02-18 16:30:00,256,89,Luton,Manchester United,MUN,LUT,1,2,1.57234,3.58973,True,True,https://understat.com/match/22139
ENG-Premier League,2324,2024-02-18 Sheffield United-Brighton,1,2023,22143,2024-02-18 14:00:00,238,220,Sheffield United,Brighton,BRI,SHE,0,5,0.586214,3.35549,True,True,https://understat.com/match/22143
ENG-Premier League,2324,2024-02-19 Everton-Crystal Palace,1,2023,22137,2024-02-19 20:00:00,72,78,Everton,Crystal Palace,CRY,EVE,1,1,2.44588,0.734685,True,True,https://understat.com/match/22137
ENG-Premier League,2324,2024-02-20 Manchester City-Brentford,1,2023,22074,2024-02-20 18:30:00,88,244,Manchester City,Brentford,BRE,MCI,1,0,2.53766,0.503799,True,True,https://understat.com/match/22074
ENG-Premier League,2324,2024-02-21 Liverpool-Luton,1,2023,22151,2024-02-21 15:00:00,87,256,Liverpool,Luton,LUT,LIV,4,1,3.70302,0.956512,True,True,https://understat.com/match/22151
ENG-Premier League,2324,2024-02-24 Arsenal-Newcastle United,1,2023,22146,2024-02-24 20:00:00,83,86,Arsenal,Newcastle United,NEW,ARS,4,1,2.59336,0.217373,True,True,https://understat.com/match/22146
ENG-Premier League,2324,2024-02-24 Aston Villa-Nottingham Forest,1,2023,22147,2024-02-24 15:00:00,71,249,Aston Villa,Nottingham Forest,NOT,AVL,4,2,3.48861,2.25569,True,True,https://understat.com/match/22147
ENG-Premier League,2324,2024-02-24 Bournemouth-Manchester City,1,2023,22145,2024-02-24 17:30:00,73,88,Bournemouth,Manchester City,MCI,BOU,0,1,0.925889,1.79636,True,True,https://understat.com/match/22145
ENG-Premier League,2324,2024-02-24 Brighton-Everton,1,2023,22148,2024-02-24 15:00:00,220,72,Brighton,Everton,EVE,BRI,1,1,1.6538,0.286655,True,True,https://understat.com/match/22148
ENG-Premier League,2324,2024-02-24 Crystal Palace-Burnley,1,2023,22150,2024-02-24 15:00:00,78,92,Crystal Palace,Burnley,BUR,CRY,3,0,2.41612,0.0760216,True,True,https://understat.com/match/22150
ENG-Premier League,2324,2024-02-24 Manchester United-Fulham,1,2023,22152,2024-02-24 15:00:00,89,228,Manchester United,Fulham,FLH,MUN,1,2,1.96036,1.1385,True,True,https://understat.com/match/22152
ENG-Premier League,2324,2024-02-25 Wolverhampton Wanderers-Sheffield United,1,2023,22154,2024-02-25 13:30:00,229,238,Wolverhampton Wanderers,Sheffield United,SHE,WOL,1,0,1.21618,0.654342,True,True,https://understat.com/match/22154
ENG-Premier League,2324,2024-02-26 West Ham-Brentford,1,2023,22153,2024-02-26 20:00:00,81,244,West Ham,Brentford,BRE,WHU,4,2,2.06873,1.33683,True,True,https://understat.com/match/22153
ENG-Premier League,2324,2024-03-02 Brentford-Chelsea,1,2023,22155,2024-03-02 15:00:00,244,80,Brentford,Chelsea,CHE,BRE,2,2,2.4732,2.1523,True,True,https://understat.com/match/22155
ENG-Premier League,2324,2024-03-02 Everton-West Ham,1,2023,22157,2024-03-02 15:00:00,72,81,Everton,West Ham,WHU,EVE,1,3,3.12075,2.17948,True,True,https://understat.com/match/22157
ENG-Premier League,2324,2024-03-02 Fulham-Brighton,1,2023,22158,2024-03-02 15:00:00,228,220,Fulham,Brighton,BRI,FLH,3,0,1.37604,1.15198,True,True,https://understat.com/match/22158
ENG-Premier League,2324,2024-03-02 Luton-Aston Villa,1,2023,22159,2024-03-02 17:30:00,256,71,Luton,Aston Villa,AVL,LUT,2,3,2.43312,2.08586,True,True,https://understat.com/match/22159
ENG-Premier League,2324,2024-03-02 Newcastle United-Wolverhampton Wanderers,1,2023,22161,2024-03-02 15:00:00,86,229,Newcastle United,Wolverhampton Wanderers,WOL,NEW,3,0,3.33495,0.507769,True,True,https://understat.com/match/22161
ENG-Premier League,2324,2024-03-02 Nottingham Forest-Liverpool,1,2023,22162,2024-03-02 15:00:00,249,87,Nottingham Forest,Liverpool,LIV,NOT,0,1,0.971466,1.32259,True,True,https://understat.com/match/22162
ENG-Premier League,2324,2024-03-02 Tottenham-Crystal Palace,1,2023,22164,2024-03-02 15:00:00,82,78,Tottenham,Crystal Palace,CRY,TOT,3,1,2.6625,0.277887,True,True,https://understat.com/match/22164
ENG-Premier League,2324,2024-03-03 Burnley-Bournemouth,1,2023,22156,2024-03-03 13:00:00,92,73,Burnley,Bournemouth,BOU,BUR,0,2,1.60461,1.43616,True,True,https://understat.com/match/22156
ENG-Premier League,2324,2024-03-03 Manchester City-Manchester United,1,2023,22160,2024-03-03 15:30:00,88,89,Manchester City,Manchester United,MUN,MCI,3,1,2.64173,0.153764,True,True,https://understat.com/match/22160
ENG-Premier League,2324,2024-03-04 Sheffield United-Arsenal,1,2023,22163,2024-03-04 20:00:00,238,83,Sheffield United,Arsenal,ARS,SHE,0,6,0.201374,2.47294,True,True,https://understat.com/match/22163
ENG-Premier League,2324,2024-03-09 Arsenal-Brentford,1,2023,22166,2024-03-09 17:30:00,83,244,Arsenal,Brentford,BRE,ARS,2,1,1.59369,0.733239,True,True,https://understat.com/match/22166
ENG-Premier League,2324,2024-03-09 Bournemouth-Sheffield United,1,2023,22165,2024-03-09 15:00:00,73,238,Bournemouth,Sheffield United,SHE,BOU,2,2,3.92657,1.91752,True,True,https://understat.com/match/22165
ENG-Premier League,2324,2024-03-09 Crystal Palace-Luton,1,2023,22170,2024-03-09 15:00:00,78,256,Crystal Palace,Luton,LUT,CRY,1,1,3.25103,1.08531,True,True,https://understat.com/match/22170
ENG-Premier League,2324,2024-03-09 Manchester United-Everton,1,2023,22172,2024-03-09 12:30:00,89,72,Manchester United,Everton,EVE,MUN,2,0,2.9016,1.8214,True,True,https://understat.com/match/22172
ENG-Premier League,2324,2024-03-09 Wolverhampton Wanderers-Fulham,1,2023,22174,2024-03-09 15:00:00,229,228,Wolverhampton Wanderers,Fulham,FLH,WOL,2,1,1.29589,2.94155,True,True,https://understat.com/match/22174
ENG-Premier League,2324,2024-03-10 Aston Villa-Tottenham,1,2023,22167,2024-03-10 13:00:00,71,82,Aston Villa,Tottenham,TOT,AVL,0,4,1.23267,2.25381,True,True,https://understat.com/match/22167
