season,tracked_team,match_date,competition,opponent_team,original_file,Match_ID,Match_Report_URL,Date,Competition,Round,Venue,Opponent,Result,Match_Report_Name,Team,Player,shirtnumber,Nation,Pos,Age,Min,Gls,Ast,PK,PKatt,shots,shots_on_target,CrdY,CrdR,fouls,fouled,offsides,crosses,tackles_won,interceptions,own_goals,pens_won,pens_conceded
2022-2023,Chelsea 2022 2023,2022-09-14,Champions Lg,Atrb Salzburg,2022-09-14_champions_lg_atrb_salzburg_player_stats.csv,c36141e9,https://fbref.com/en/matches/c36141e9/Chelsea-Red-Bull-Salzburg-September-14-2022-Champions-League,2022-09-14,Champions Lg,Group stage,Home,atRB Salzburg,D,2022-09-14_champions_lg_atrb_salzburg,Chelsea,Thiago Silva,6,br BRA,CB,37-357,90,0,0,0,0,0,0,0,0,0,2,0,0,2,3,0,,
2022-2023,Chelsea 2022 2023,2022-09-14,Champions Lg,Atrb Salzburg,2022-09-14_champions_lg_atrb_salzburg_player_stats.csv,c36141e9,https://fbref.com/en/matches/c36141e9/Chelsea-Red-Bull-Salzburg-September-14-2022-Champions-League,2022-09-14,Champions Lg,Group stage,Home,atRB Salzburg,D,2022-09-14_champions_lg_atrb_salzburg,Chelsea,Reece James,24,eng ENG,RB,22-280,90,0,0,0,0,2,0,1,0,1,0,0,7,2,0,0,,
2022-2023,Chelsea 2022 2023,2022-09-14,Champions Lg,Atrb Salzburg,2022-09-14_champions_lg_atrb_salzburg_player_stats.csv,c36141e9,https://fbref.com/en/matches/c36141e9/Chelsea-Red-Bull-Salzburg-September-14-2022-Champions-League,2022-09-14,Champions Lg,Group stage,Home,atRB Salzburg,D,2022-09-14_champions_lg_atrb_salzburg,Chelsea,Kepa Arrizabalaga,1,es ESP,GK,27-346,90,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,
2022-2023,Chelsea 2022 2023,2022-10-01,Premier League,Crystal Palace,2022-10-01_premier_league_crystal_palace_player_stats.csv,372249f3,https://fbref.com/en/matches/372249f3/Crystal-Palace-Chelsea-October-1-2022-Premier-League,2022-10-01,Premier League,Matchweek 9,Away,Crystal Palace,W,2022-10-01_premier_league_crystal_palace,Chelsea,Pierre-Emerick Aubameyang,9,ga GAB,FW,33-105,74,1,0,0,0,2,1,0,0,0,0,0,0,0,1,0,,
2022-2023,Chelsea 2022 2023,2022-10-01,Premier League,Crystal Palace,2022-10-01_premier_league_crystal_palace_player_stats.csv,372249f3,https://fbref.com/en/matches/372249f3/Crystal-Palace-Chelsea-October-1-2022-Premier-League,2022-10-01,Premier League,Matchweek 9,Away,Crystal Palace,W,2022-10-01_premier_league_crystal_palace,Chelsea,Armando Broja,18,al ALB,FW,21-021,16,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,,
2022-2023,Chelsea 2022 2023,2022-10-01,Premier League,Crystal Palace,2022-10-01_premier_league_crystal_palace_player_stats.csv,372249f3,https://fbref.com/en/matches/372249f3/Crystal-Palace-Chelsea-October-1-2022-Premier-League,2022-10-01,Premier League,Matchweek 9,Away,Crystal Palace,W,2022-10-01_premier_league_crystal_palace,Chelsea,Kai Havertz,29,de GER,FW,23-112,75,0,0,0,0,2,0,0,0,1,1,0,1,1,0,0,,
2022-2023,Chelsea 2022 2023,2022-10-01,Premier League,Crystal Palace,2022-10-01_premier_league_crystal_palace_player_stats.csv,372249f3,https://fbref.com/en/matches/372249f3/Crystal-Palace-Chelsea-October-1-2022-Premier-League,2022-10-01,Premier League,Matchweek 9,Away,Crystal Palace,W,2022-10-01_premier_league_crystal_palace,Chelsea,Conor Gallagher,23,eng ENG,MF,22-237,15,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,,
2022-2023,Chelsea 2022 2023,2022-10-01,Premier League,Crystal Palace,2022-10-01_premier_league_crystal_palace_player_stats.csv,372249f3,https://fbref.com/en/matches/372249f3/Crystal-Palace-Chelsea-October-1-2022-Premier-League,2022-10-01,Premier League,Matchweek 9,Away,Crystal Palace,W,2022-10-01_premier_league_crystal_palace,Chelsea,Mason Mount,19,eng ENG,LW,23-264,83,0,0,0,0,3,0,1,0,1,4,0,2,0,0,0,,
2022-2023,Chelsea 2022 2023,2022-10-01,Premier League,Crystal Palace,2022-10-01_premier_league_crystal_palace_player_stats.csv,372249f3,https://fbref.com/en/matches/372249f3/Crystal-Palace-Chelsea-October-1-2022-Premier-League,2022-10-01,Premier League,Matchweek 9,Away,Crystal Palace,W,2022-10-01_premier_league_crystal_palace,Chelsea,Christian Pulisic,10,us USA,"FW,MF",24-013,7,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,,
2022-2023,Chelsea 2022 2023,2022-10-01,Premier League,Crystal Palace,2022-10-01_premier_league_crystal_palace_player_stats.csv,372249f3,https://fbref.com/en/matches/372249f3/Crystal-Palace-Chelsea-October-1-2022-Premier-League,2022-10-01,Premier League,Matchweek 9,Away,Crystal Palace,W,2022-10-01_premier_league_crystal_palace,Chelsea,Raheem Sterling,17,eng ENG,RW,27-297,90,0,0,0,0,3,1,0,0,2,0,0,1,0,0,0,,
2022-2023,Chelsea 2022 2023,2022-10-01,Premier League,Crystal Palace,2022-10-01_premier_league_crystal_palace_player_stats.csv,372249f3,https://fbref.com/en/matches/372249f3/Crystal-Palace-Chelsea-October-1-2022-Premier-League,2022-10-01,Premier League,Matchweek 9,Away,Crystal Palace,W,2022-10-01_premier_league_crystal_palace,Chelsea,Jorginho,5,it ITA,CM,30-285,55,0,0,0,0,0,0,0,0,2,0,0,0,1,0,0,,
2022-2023,Chelsea 2022 2023,2022-10-01,Premier League,Crystal Palace,2022-10-01_premier_league_crystal_palace_player_stats.csv,372249f3,https://fbref.com/en/matches/372249f3/Crystal-Palace-Chelsea-October-1-2022-Premier-League,2022-10-01,Premier League,Matchweek 9,Away,Crystal Palace,W,2022-10-01_premier_league_crystal_palace,Chelsea,Ruben Loftus-Cheek,12,eng ENG,MF,26-251,35,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,
2022-2023,Chelsea 2022 2023,2022-10-01,Premier League,Crystal Palace,2022-10-01_premier_league_crystal_palace_player_stats.csv,372249f3,https://fbref.com/en/matches/372249f3/Crystal-Palace-Chelsea-October-1-2022-Premier-League,2022-10-01,Premier League,Matchweek 9,Away,Crystal Palace,W,2022-10-01_premier_league_crystal_palace,Chelsea,Mateo Kovačić,8,hr CRO,CM,28-148,90,0,0,0,0,0,0,1,0,4,0,0,0,0,1,0,,
2022-2023,Chelsea 2022 2023,2022-10-01,Premier League,Crystal Palace,2022-10-01_premier_league_crystal_palace_player_stats.csv,372249f3,https://fbref.com/en/matches/372249f3/Crystal-Palace-Chelsea-October-1-2022-Premier-League,2022-10-01,Premier League,Matchweek 9,Away,Crystal Palace,W,2022-10-01_premier_league_crystal_palace,Chelsea,Ben Chilwell,21,eng ENG,LB,25-284,90,0,0,0,0,1,0,0,0,2,0,0,3,1,0,0,,
2022-2023,Chelsea 2022 2023,2022-10-01,Premier League,Crystal Palace,2022-10-01_premier_league_crystal_palace_player_stats.csv,372249f3,https://fbref.com/en/matches/372249f3/Crystal-Palace-Chelsea-October-1-2022-Premier-League,2022-10-01,Premier League,Matchweek 9,Away,Crystal Palace,W,2022-10-01_premier_league_crystal_palace,Chelsea,Thiago Silva,6,br BRA,CB,38-009,90,0,1,0,0,1,0,1,0,1,0,0,0,1,1,0,,
2022-2023,Chelsea 2022 2023,2022-10-01,Premier League,Crystal Palace,2022-10-01_premier_league_crystal_palace_player_stats.csv,372249f3,https://fbref.com/en/matches/372249f3/Crystal-Palace-Chelsea-October-1-2022-Premier-League,2022-10-01,Premier League,Matchweek 9,Away,Crystal Palace,W,2022-10-01_premier_league_crystal_palace,Chelsea,Wesley Fofana,33,fr FRA,CB,21-288,90,0,0,0,0,0,0,0,0,0,2,0,0,0,4,0,,
2022-2023,Chelsea 2022 2023,2022-10-01,Premier League,Crystal Palace,2022-10-01_premier_league_crystal_palace_player_stats.csv,372249f3,https://fbref.com/en/matches/372249f3/Crystal-Palace-Chelsea-October-1-2022-Premier-League,2022-10-01,Premier League,Matchweek 9,Away,Crystal Palace,W,2022-10-01_premier_league_crystal_palace,Chelsea,Reece James,24,eng ENG,RB,22-297,90,0,0,0,0,0,0,0,0,0,0,0,2,2,1,0,,
2022-2023,Chelsea 2022 2023,2022-10-01,Premier League,Crystal Palace,2022-10-01_premier_league_crystal_palace_player_stats.csv,372249f3,https://fbref.com/en/matches/372249f3/Crystal-Palace-Chelsea-October-1-2022-Premier-League,2022-10-01,Premier League,Matchweek 9,Away,Crystal Palace,W,2022-10-01_premier_league_crystal_palace,Chelsea,Kepa Arrizabalaga,1,es ESP,GK,27-363,90,0,0,0,0,0,0,0,0,0,2,0,0,1,0,0,,
2022-2023,Chelsea 2022 2023,2022-10-05,Champions Lg,Itmilan,2022-10-05_champions_lg_itmilan_player_stats.csv,012a9877,https://fbref.com/en/matches/012a9877/Chelsea-Milan-October-5-2022-Champions-League,2022-10-05,Champions Lg,Group stage,Home,itMilan,W,2022-10-05_champions_lg_itmilan,Chelsea,Pierre-Emerick Aubameyang,9,ga GAB,FW,33-109,64,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,,
2022-2023,Chelsea 2022 2023,2022-10-05,Champions Lg,Itmilan,2022-10-05_champions_lg_itmilan_player_stats.csv,012a9877,https://fbref.com/en/matches/012a9877/Chelsea-Milan-October-5-2022-Champions-League,2022-10-05,Champions Lg,Group stage,Home,itMilan,W,2022-10-05_champions_lg_itmilan,Chelsea,Conor Gallagher,23,eng ENG,MF,22-241,26,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,,
2022-2023,Chelsea 2022 2023,2022-10-05,Champions Lg,Itmilan,2022-10-05_champions_lg_itmilan_player_stats.csv,012a9877,https://fbref.com/en/matches/012a9877/Chelsea-Milan-October-5-2022-Champions-League,2022-10-05,Champions Lg,Group stage,Home,itMilan,W,2022-10-05_champions_lg_itmilan,Chelsea,Raheem Sterling,17,eng ENG,AM,27-301,73,0,1,0,0,0,0,0,0,1,2,2,3,0,0,0,,
2022-2023,Chelsea 2022 2023,2022-10-05,Champions Lg,Itmilan,2022-10-05_champions_lg_itmilan_player_stats.csv,012a9877,https://fbref.com/en/matches/012a9877/Chelsea-Milan-October-5-2022-Champions-League,2022-10-05,Champions Lg,Group stage,Home,itMilan,W,2022-10-05_champions_lg_itmilan,Chelsea,Armando Broja,18,al ALB,FW,21-025,17,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,,
2022-2023,Chelsea 2022 2023,2022-10-05,Champions Lg,Itmilan,2022-10-05_champions_lg_itmilan_player_stats.csv,012a9877,https://fbref.com/en/matches/012a9877/Chelsea-Milan-October-5-2022-Champions-League,2022-10-05,Champions Lg,Group stage,Home,itMilan,W,2022-10-05_champions_lg_itmilan,Chelsea,Mason Mount,19,eng ENG,AM,23-268,73,0,0,0,0,2,1,0,0,2,0,1,4,0,0,0,,
2022-2023,Chelsea 2022 2023,2022-10-05,Champions Lg,Itmilan,2022-10-05_champions_lg_itmilan_player_stats.csv,012a9877,https://fbref.com/en/matches/012a9877/Chelsea-Milan-October-5-2022-Champions-League,2022-10-05,Champions Lg,Group stage,Home,itMilan,W,2022-10-05_champions_lg_itmilan,Chelsea,Kai Havertz,29,de GER,"FW,MF",23-116,17,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,
2022-2023,Chelsea 2022 2023,2022-10-05,Champions Lg,Itmilan,2022-10-05_champions_lg_itmilan_player_stats.csv,012a9877,https://fbref.com/en/matches/012a9877/Chelsea-Milan-October-5-2022-Champions-League,2022-10-05,Champions Lg,Group stage,Home,itMilan,W,2022-10-05_champions_lg_itmilan,Chelsea,Ben Chilwell,21,eng ENG,DM,25-288,90,0,0,0,0,0,0,0,0,2,2,0,3,1,0,0,,
2022-2023,Chelsea 2022 2023,2022-10-05,Champions Lg,Itmilan,2022-10-05_champions_lg_itmilan_player_stats.csv,012a9877,https://fbref.com/en/matches/012a9877/Chelsea-Milan-October-5-2022-Champions-League,2022-10-05,Champions Lg,Group stage,Home,itMilan,W,2022-10-05_champions_lg_itmilan,Chelsea,Mateo Kovačić,8,hr CRO,DM,28-152,64,0,0,0,0,0,0,1,0,0,0,0,0,0,2,0,,
2022-2023,Chelsea 2022 2023,2022-10-05,Champions Lg,Itmilan,2022-10-05_champions_lg_itmilan_player_stats.csv,012a9877,https://fbref.com/en/matches/012a9877/Chelsea-Milan-October-5-2022-Champions-League,2022-10-05,Champions Lg,Group stage,Home,itMilan,W,2022-10-05_champions_lg_itmilan,Chelsea,Jorginho,5,it ITA,MF,30-289,26,0,0,0,0,0,0,0,0,2,0,0,0,0,1,0,,
2022-2023,Chelsea 2022 2023,2022-10-05,Champions Lg,Itmilan,2022-10-05_champions_lg_itmilan_player_stats.csv,012a9877,https://fbref.com/en/matches/012a9877/Chelsea-Milan-October-5-2022-Champions-League,2022-10-05,Champions Lg,Group stage,Home,itMilan,W,2022-10-05_champions_lg_itmilan,Chelsea,Ruben Loftus-Cheek,12,eng ENG,DM,26-255,90,0,1,0,0,0,0,0,0,1,4,0,0,1,4,0,,
2022-2023,Chelsea 2022 2023,2022-10-05,Champions Lg,Itmilan,2022-10-05_champions_lg_itmilan_player_stats.csv,012a9877,https://fbref.com/en/matches/012a9877/Chelsea-Milan-October-5-2022-Champions-League,2022-10-05,Champions Lg,Group stage,Home,itMilan,W,2022-10-05_champions_lg_itmilan,Chelsea,Reece James,24,eng ENG,DM,22-301,90,1,1,0,0,1,1,0,0,2,2,0,4,1,0,0,,
2022-2023,Chelsea 2022 2023,2022-10-05,Champions Lg,Itmilan,2022-10-05_champions_lg_itmilan_player_stats.csv,012a9877,https://fbref.com/en/matches/012a9877/Chelsea-Milan-October-5-2022-Champions-League,2022-10-05,Champions Lg,Group stage,Home,itMilan,W,2022-10-05_champions_lg_itmilan,Chelsea,Kalidou Koulibaly,26,sn SEN,CB,31-107,90,0,0,0,0,0,0,0,0,2,0,0,0,1,0,0,,
2022-2023,Chelsea 2022 2023,2022-10-05,Champions Lg,Itmilan,2022-10-05_champions_lg_itmilan_player_stats.csv,012a9877,https://fbref.com/en/matches/012a9877/Chelsea-Milan-October-5-2022-Champions-League,2022-10-05,Champions Lg,Group stage,Home,itMilan,W,2022-10-05_champions_lg_itmilan,Chelsea,Thiago Silva,6,br BRA,CB,38-013,90,0,0,0,0,3,2,1,0,1,1,0,0,0,2,0,,
2022-2023,Chelsea 2022 2023,2022-10-05,Champions Lg,Itmilan,2022-10-05_champions_lg_itmilan_player_stats.csv,012a9877,https://fbref.com/en/matches/012a9877/Chelsea-Milan-October-5-2022-Champions-League,2022-10-05,Champions Lg,Group stage,Home,itMilan,W,2022-10-05_champions_lg_itmilan,Chelsea,Wesley Fofana,33,fr FRA,CB,21-292,37,1,0,0,0,2,1,0,0,0,1,0,0,0,0,0,,
2022-2023,Chelsea 2022 2023,2022-10-05,Champions Lg,Itmilan,2022-10-05_champions_lg_itmilan_player_stats.csv,012a9877,https://fbref.com/en/matches/012a9877/Chelsea-Milan-October-5-2022-Champions-League,2022-10-05,Champions Lg,Group stage,Home,itMilan,W,2022-10-05_champions_lg_itmilan,Chelsea,Trevoh Chalobah,14,eng ENG,"DF,MF",23-092,53,0,0,0,0,1,0,0,0,0,0,0,0,1,2,0,,
2022-2023,Chelsea 2022 2023,2022-10-05,Champions Lg,Itmilan,2022-10-05_champions_lg_itmilan_player_stats.csv,012a9877,https://fbref.com/en/matches/012a9877/Chelsea-Milan-October-5-2022-Champions-League,2022-10-05,Champions Lg,Group stage,Home,itMilan,W,2022-10-05_champions_lg_itmilan,Chelsea,Kepa Arrizabalaga,1,es ESP,GK,28-002,90,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,
2022-2023,Chelsea 2022 2023,2022-10-08,Premier League,Wolves,2022-10-08_premier_league_wolves_player_stats.csv,c83cb314,https://fbref.com/en/matches/c83cb314/Chelsea-Wolverhampton-Wanderers-October-8-2022-Premier-League,2022-10-08,Premier League,Matchweek 10,Home,Wolves,W,2022-10-08_premier_league_wolves,Chelsea,Kai Havertz,29,de GER,FW,23-119,85,1,0,0,0,4,2,0,0,1,0,3,0,0,0,0,,
2022-2023,Chelsea 2022 2023,2022-10-08,Premier League,Wolves,2022-10-08_premier_league_wolves_player_stats.csv,c83cb314,https://fbref.com/en/matches/c83cb314/Chelsea-Wolverhampton-Wanderers-October-8-2022-Premier-League,2022-10-08,Premier League,Matchweek 10,Home,Wolves,W,2022-10-08_premier_league_wolves,Chelsea,Hakim Ziyech,22,ma MAR,"FW,MF",29-203,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,
2022-2023,Chelsea 2022 2023,2022-10-08,Premier League,Wolves,2022-10-08_premier_league_wolves_player_stats.csv,c83cb314,https://fbref.com/en/matches/c83cb314/Chelsea-Wolverhampton-Wanderers-October-8-2022-Premier-League,2022-10-08,Premier League,Matchweek 10,Home,Wolves,W,2022-10-08_premier_league_wolves,Chelsea,Christian Pulisic,10,us USA,AM,24-020,71,1,0,0,0,4,2,0,0,0,0,0,1,1,0,0,,
2022-2023,Chelsea 2022 2023,2022-10-08,Premier League,Wolves,2022-10-08_premier_league_wolves_player_stats.csv,c83cb314,https://fbref.com/en/matches/c83cb314/Chelsea-Wolverhampton-Wanderers-October-8-2022-Premier-League,2022-10-08,Premier League,Matchweek 10,Home,Wolves,W,2022-10-08_premier_league_wolves,Chelsea,Reece James,24,eng ENG,"DF,MF",22-304,19,0,0,0,0,0,0,0,0,1,2,0,0,0,0,0,,
2022-2023,Chelsea 2022 2023,2022-10-08,Premier League,Wolves,2022-10-08_premier_league_wolves_player_stats.csv,c83cb314,https://fbref.com/en/matches/c83cb314/Chelsea-Wolverhampton-Wanderers-October-8-2022-Premier-League,2022-10-08,Premier League,Matchweek 10,Home,Wolves,W,2022-10-08_premier_league_wolves,Chelsea,Mason Mount,19,eng ENG,AM,23-271,71,0,2,0,0,3,0,0,0,0,0,0,4,0,0,0,,
2022-2023,Chelsea 2022 2023,2022-10-08,Premier League,Wolves,2022-10-08_premier_league_wolves_player_stats.csv,c83cb314,https://fbref.com/en/matches/c83cb314/Chelsea-Wolverhampton-Wanderers-October-8-2022-Premier-League,2022-10-08,Premier League,Matchweek 10,Home,Wolves,W,2022-10-08_premier_league_wolves,Chelsea,Armando Broja,18,al ALB,FW,21-028,19,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,,
2022-2023,Chelsea 2022 2023,2022-10-08,Premier League,Wolves,2022-10-08_premier_league_wolves_player_stats.csv,c83cb314,https://fbref.com/en/matches/c83cb314/Chelsea-Wolverhampton-Wanderers-October-8-2022-Premier-League,2022-10-08,Premier League,Matchweek 10,Home,Wolves,W,2022-10-08_premier_league_wolves,Chelsea,Conor Gallagher,23,eng ENG,AM,22-244,85,0,0,0,0,2,0,0,0,2,1,0,7,4,2,0,,
2022-2023,Chelsea 2022 2023,2022-10-08,Premier League,Wolves,2022-10-08_premier_league_wolves_player_stats.csv,c83cb314,https://fbref.com/en/matches/c83cb314/Chelsea-Wolverhampton-Wanderers-October-8-2022-Premier-League,2022-10-08,Premier League,Matchweek 10,Home,Wolves,W,2022-10-08_premier_league_wolves,Chelsea,Carney Chukwuemeka,30,at AUT,MF,18-353,5,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,,
2022-2023,Chelsea 2022 2023,2022-10-08,Premier League,Wolves,2022-10-08_premier_league_wolves_player_stats.csv,c83cb314,https://fbref.com/en/matches/c83cb314/Chelsea-Wolverhampton-Wanderers-October-8-2022-Premier-League,2022-10-08,Premier League,Matchweek 10,Home,Wolves,W,2022-10-08_premier_league_wolves,Chelsea,Jorginho,5,it ITA,DM,30-292,90,0,0,0,0,1,1,1,0,1,2,0,0,2,1,0,,
2022-2023,Chelsea 2022 2023,2022-10-08,Premier League,Wolves,2022-10-08_premier_league_wolves_player_stats.csv,c83cb314,https://fbref.com/en/matches/c83cb314/Chelsea-Wolverhampton-Wanderers-October-8-2022-Premier-League,2022-10-08,Premier League,Matchweek 10,Home,Wolves,W,2022-10-08_premier_league_wolves,Chelsea,Ruben Loftus-Cheek,12,eng ENG,DM,26-258,65,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,,
2022-2023,Chelsea 2022 2023,2022-10-08,Premier League,Wolves,2022-10-08_premier_league_wolves_player_stats.csv,c83cb314,https://fbref.com/en/matches/c83cb314/Chelsea-Wolverhampton-Wanderers-October-8-2022-Premier-League,2022-10-08,Premier League,Matchweek 10,Home,Wolves,W,2022-10-08_premier_league_wolves,Chelsea,Mateo Kovačić,8,hr CRO,MF,28-155,25,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,,
2022-2023,Chelsea 2022 2023,2022-10-08,Premier League,Wolves,2022-10-08_premier_league_wolves_player_stats.csv,c83cb314,https://fbref.com/en/matches/c83cb314/Chelsea-Wolverhampton-Wanderers-October-8-2022-Premier-League,2022-10-08,Premier League,Matchweek 10,Home,Wolves,W,2022-10-08_premier_league_wolves,Chelsea,Marc Cucurella,32,es ESP,LB,24-078,90,0,0,0,0,0,0,0,0,0,0,0,3,2,1,0,,
2022-2023,Chelsea 2022 2023,2022-10-08,Premier League,Wolves,2022-10-08_premier_league_wolves_player_stats.csv,c83cb314,https://fbref.com/en/matches/c83cb314/Chelsea-Wolverhampton-Wanderers-October-8-2022-Premier-League,2022-10-08,Premier League,Matchweek 10,Home,Wolves,W,2022-10-08_premier_league_wolves,Chelsea,Kalidou Koulibaly,26,sn SEN,CB,31-110,90,0,0,0,0,1,0,0,0,0,0,0,0,4,1,0,,
2022-2023,Chelsea 2022 2023,2022-10-08,Premier League,Wolves,2022-10-08_premier_league_wolves_player_stats.csv,c83cb314,https://fbref.com/en/matches/c83cb314/Chelsea-Wolverhampton-Wanderers-October-8-2022-Premier-League,2022-10-08,Premier League,Matchweek 10,Home,Wolves,W,2022-10-08_premier_league_wolves,Chelsea,Trevoh Chalobah,14,eng ENG,CB,23-095,90,0,0,0,0,2,1,0,0,0,0,0,0,1,1,0,,
2022-2023,Chelsea 2022 2023,2022-10-08,Premier League,Wolves,2022-10-08_premier_league_wolves_player_stats.csv,c83cb314,https://fbref.com/en/matches/c83cb314/Chelsea-Wolverhampton-Wanderers-October-8-2022-Premier-League,2022-10-08,Premier League,Matchweek 10,Home,Wolves,W,2022-10-08_premier_league_wolves,Chelsea,César Azpilicueta,28,es ESP,RB,33-041,90,0,0,0,0,1,0,1,0,2,1,0,2,2,2,0,,
2022-2023,Chelsea 2022 2023,2022-10-08,Premier League,Wolves,2022-10-08_premier_league_wolves_player_stats.csv,c83cb314,https://fbref.com/en/matches/c83cb314/Chelsea-Wolverhampton-Wanderers-October-8-2022-Premier-League,2022-10-08,Premier League,Matchweek 10,Home,Wolves,W,2022-10-08_premier_league_wolves,Chelsea,Kepa Arrizabalaga,1,es ESP,GK,28-005,90,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,,
2022-2023,Chelsea 2022 2023,2022-10-11,Champions Lg,Itmilan,2022-10-11_champions_lg_itmilan_player_stats.csv,c4c72cb6,https://fbref.com/en/matches/c4c72cb6/Milan-Chelsea-October-11-2022-Champions-League,2022-10-11,Champions Lg,Group stage,Away,itMilan,W,2022-10-11_champions_lg_itmilan,Chelsea,Pierre-Emerick Aubameyang,9,ga GAB,FW,33-115,78,1,0,0,0,3,2,0,0,2,0,0,0,0,0,0,,
2022-2023,Chelsea 2022 2023,2022-10-11,Champions Lg,Itmilan,2022-10-11_champions_lg_itmilan_player_stats.csv,c4c72cb6,https://fbref.com/en/matches/c4c72cb6/Milan-Chelsea-October-11-2022-Champions-League,2022-10-11,Champions Lg,Group stage,Away,itMilan,W,2022-10-11_champions_lg_itmilan,Chelsea,Kai Havertz,29,de GER,"FW,MF",23-122,12,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,,
2022-2023,Chelsea 2022 2023,2022-10-11,Champions Lg,Itmilan,2022-10-11_champions_lg_itmilan_player_stats.csv,c4c72cb6,https://fbref.com/en/matches/c4c72cb6/Milan-Chelsea-October-11-2022-Champions-League,2022-10-11,Champions Lg,Group stage,Away,itMilan,W,2022-10-11_champions_lg_itmilan,Chelsea,Mason Mount,19,eng ENG,AM,23-274,45,0,1,0,0,1,1,1,0,2,2,0,3,1,0,0,,
2022-2023,Chelsea 2022 2023,2022-10-11,Champions Lg,Itmilan,2022-10-11_champions_lg_itmilan_player_stats.csv,c4c72cb6,https://fbref.com/en/matches/c4c72cb6/Milan-Chelsea-October-11-2022-Champions-League,2022-10-11,Champions Lg,Group stage,Away,itMilan,W,2022-10-11_champions_lg_itmilan,Chelsea,Conor Gallagher,23,eng ENG,MF,22-247,45,0,0,0,0,2,0,1,0,0,0,0,2,1,3,0,,
2022-2023,Chelsea 2022 2023,2022-10-11,Champions Lg,Itmilan,2022-10-11_champions_lg_itmilan_player_stats.csv,c4c72cb6,https://fbref.com/en/matches/c4c72cb6/Milan-Chelsea-October-11-2022-Champions-League,2022-10-11,Champions Lg,Group stage,Away,itMilan,W,2022-10-11_champions_lg_itmilan,Chelsea,Raheem Sterling,17,eng ENG,AM,27-307,61,0,0,0,0,1,0,1,0,2,0,0,0,0,1,0,,
2022-2023,Chelsea 2022 2023,2022-10-11,Champions Lg,Itmilan,2022-10-11_champions_lg_itmilan_player_stats.csv,c4c72cb6,https://fbref.com/en/matches/c4c72cb6/Milan-Chelsea-October-11-2022-Champions-League,2022-10-11,Champions Lg,Group stage,Away,itMilan,W,2022-10-11_champions_lg_itmilan,Chelsea,César Azpilicueta,28,es ESP,"DF,MF",33-044,29,0,0,0,0,0,0,0,0,0,1,0,1,1,0,0,,
2022-2023,Chelsea 2022 2023,2022-10-11,Champions Lg,Itmilan,2022-10-11_champions_lg_itmilan_player_stats.csv,c4c72cb6,https://fbref.com/en/matches/c4c72cb6/Milan-Chelsea-October-11-2022-Champions-League,2022-10-11,Champions Lg,Group stage,Away,itMilan,W,2022-10-11_champions_lg_itmilan,Chelsea,Ben Chilwell,21,eng ENG,DM,25-294,88,0,0,0,0,2,0,0,0,2,3,1,4,0,1,0,,
2022-2023,Chelsea 2022 2023,2022-10-11,Champions Lg,Itmilan,2022-10-11_champions_lg_itmilan_player_stats.csv,c4c72cb6,https://fbref.com/en/matches/c4c72cb6/Milan-Chelsea-October-11-2022-Champions-League,2022-10-11,Champions Lg,Group stage,Away,itMilan,W,2022-10-11_champions_lg_itmilan,Chelsea,Marc Cucurella,32,es ESP,"DF,MF",24-081,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,
2022-2023,Chelsea 2022 2023,2022-10-11,Champions Lg,Itmilan,2022-10-11_champions_lg_itmilan_player_stats.csv,c4c72cb6,https://fbref.com/en/matches/c4c72cb6/Milan-Chelsea-October-11-2022-Champions-League,2022-10-11,Champions Lg,Group stage,Away,itMilan,W,2022-10-11_champions_lg_itmilan,Chelsea,Jorginho,5,it ITA,DM,30-295,90,1,0,1,1,1,1,0,0,1,2,0,0,1,3,0,,
2022-2023,Chelsea 2022 2023,2022-10-11,Champions Lg,Itmilan,2022-10-11_champions_lg_itmilan_player_stats.csv,c4c72cb6,https://fbref.com/en/matches/c4c72cb6/Milan-Chelsea-October-11-2022-Champions-League,2022-10-11,Champions Lg,Group stage,Away,itMilan,W,2022-10-11_champions_lg_itmilan,Chelsea,Mateo Kovačić,8,hr CRO,DM,28-158,90,0,0,0,0,1,0,0,0,2,1,0,0,0,0,0,,
