accurateChippedPasses,accurateCrosses,accurateCrossesPercentage,accurateFinalThirdPasses,accurateLongBalls,accurateLongBallsPercentage,accurateOppositionHalfPasses,accurateOwnHalfPasses,accuratePasses,accuratePassesPercentage,aerialDuelsWon,aerialDuelsWonPercentage,aerialLost,appearances,assists,attemptPenaltyMiss,attemptPenaltyPost,attemptPenaltyTarget,ballRecovery,bigChancesCreated,bigChancesMissed,blockedShots,cleanSheet,clearances,countRating,crossesNotClaimed,directRedCards,dispossessed,dribbledPast,duelLost,errorLeadToGoal,errorLeadToShot,expectedAssists,expectedGoals,fouls,freeKickGoal,goalConversionPercentage,goalKicks,goals,goalsAssistsSum,goalsConceded,goalsConcededInsideTheBox,goalsConcededOutsideTheBox,goalsFromInsideTheBox,goalsFromOutsideTheBox,goalsPrevented,groundDuelsWon,groundDuelsWonPercentage,headedGoals,highClaims,hitWoodwork,inaccuratePasses,interceptions,keyPasses,leftFootGoals,matchesStarted,minutesPlayed,offsides,outfielderBlocks,ownGoals,passToAssist,penaltiesTaken,penaltyConceded,penaltyConversion,penaltyFaced,penaltyGoals,penaltySave,penaltyWon,possessionLost,possessionWonAttThird,punches,rating,redCards,rightFootGoals,runsOut,savedShotsFromInsideTheBox,savedShotsFromOutsideTheBox,saves,savesCaught,savesParried,scoringFrequency,setPieceConversion,shotFromSetPiece,shotsFromInsideTheBox,shotsFromOutsideTheBox,shotsOffTarget,shotsOnTarget,successfulDribbles,successfulDribblesPercentage,successfulRunsOut,tackles,tacklesWon,tacklesWonPercentage,totalAttemptAssist,totalChippedPasses,totalContest,totalCross,totalDuelsWon,totalDuelsWonPercentage,totalLongBalls,totalOppositionHalfPasses,totalOwnHalfPasses,totalPasses,totalRating,totalShots,totwAppearances,touches,wasFouled,yellowCards,yellowRedCards,player,team,player id,team id,position_group
2,2,12.5,55,5,55.56,94,55,147,79.89,0,0.0,5,6,0,0,0,0,21,0,0,2,0,0,6,0,0,5,1,21,0,0,0.94,1.73,3,0,12.5,0,2,2,8,6,2,2,0,,12,42.86,0,0,1,37,0,6,2,6,510,1,,0,0,0,0,0.0,0,0,0,0,85,4,0,7.03,0,0,0,0,0,0,0,0,255.0,0.0,0,10,6,4,10,6,46.15,0,4,2,50.0,6,12,13,16,12,36.36,9,142,58,184,42.2,16,0,276,2,0,0,Moussa Diaby,Bayer 04 Leverkusen,855817,2681,Midfielders
6,1,25.0,29,0,0.0,45,35,79,83.16,1,50.0,1,3,1,0,0,0,14,2,1,2,0,1,3,0,0,4,3,15,0,0,1.15,0.85,4,0,16.67,0,1,2,4,3,1,1,0,,8,36.36,0,0,0,16,3,4,1,3,264,1,,0,0,0,0,0.0,0,0,0,0,29,3,0,7.03,0,0,0,0,0,0,0,0,264.0,0.0,2,3,3,2,2,3,50.0,0,4,2,50.0,4,6,6,4,9,37.5,1,61,38,95,21.1,6,0,138,1,0,0,Marco Reus,Borussia Dortmund,37092,2673,Midfielders
5,0,0.0,33,10,66.67,128,193,321,93.59,14,63.64,8,6,1,0,0,0,29,1,0,0,0,8,6,0,0,2,3,16,0,0,0.1,0.06,2,0,0.0,0,0,1,9,9,0,0,0,,9,52.94,0,0,0,22,3,3,0,5,461,0,,0,0,0,0,0.0,0,0,0,0,27,0,0,7.03,0,0,0,0,0,0,0,0,0.0,0.0,0,1,0,1,0,1,50.0,0,6,3,50.0,3,10,2,0,23,58.97,15,144,199,343,42.2,1,1,393,3,0,0,Axel Witsel,Atlético Madrid,35612,2836,Midfielders
11,2,14.29,60,18,62.07,129,121,248,82.67,6,37.5,10,8,0,0,0,0,38,1,1,5,1,7,8,0,0,7,8,36,0,0,0.36,3.01,4,0,23.08,0,3,3,13,13,0,3,0,,34,56.67,0,0,0,52,9,3,0,8,700,1,,0,0,1,0,100.0,0,1,0,0,91,7,0,7.03,0,3,0,0,0,0,0,0,233.33,0.0,0,9,4,2,6,6,46.15,0,17,9,52.94,3,22,13,14,40,52.63,29,186,128,300,56.2,13,0,426,11,1,0,Daichi Kamada,Eintracht Frankfurt,794338,2674,Midfielders
13,2,20.0,51,14,82.35,130,81,209,92.07,2,100.0,0,4,1,0,0,0,23,0,0,2,0,0,4,0,0,6,4,16,0,0,0.58,0.12,4,0,0.0,0,0,1,7,7,0,0,0,,15,48.39,0,0,0,18,3,6,0,4,310,0,,0,0,0,0,0.0,0,0,0,0,36,1,0,7.03,0,0,0,0,0,0,0,0,0.0,0.0,0,0,3,1,0,1,33.33,0,10,3,30.0,6,16,3,10,17,51.52,17,151,86,227,28.1,3,0,291,4,1,0,Leandro Paredes,Juventus,255389,2687,Midfielders
3,0,0.0,28,5,71.43,50,74,124,87.32,12,57.14,9,4,0,0,0,0,16,0,0,2,1,10,4,0,0,3,1,19,0,0,0.21,0.5,6,0,0.0,0,0,0,2,2,0,0,0,,9,47.37,0,0,1,18,4,4,0,3,282,0,,0,0,0,0,0.0,0,0,0,0,26,1,0,7.03,0,0,0,0,0,0,0,0,0.0,0.0,0,3,4,3,2,2,100.0,0,5,5,100.0,4,8,2,2,21,52.5,7,68,76,142,28.1,7,1,193,2,1,0,Marko Grujić,FC Porto,280835,3002,Midfielders
7,1,20.0,77,9,64.29,151,67,217,88.57,1,25.0,3,6,0,0,0,0,26,0,0,2,0,1,6,0,0,5,2,12,0,0,0.22,1.23,2,0,25.0,0,2,2,7,6,1,2,0,,10,52.63,0,0,0,28,6,5,0,5,419,0,,0,0,1,0,100.0,0,1,0,0,45,5,0,7.02,0,2,0,0,0,0,0,0,209.5,0.0,1,4,4,3,3,0,0.0,0,4,3,75.0,5,12,0,5,11,47.83,14,181,69,245,42.1,8,0,306,6,1,0,Mattéo Guendouzi,Olympique de Marseille,852404,1641,Midfielders
5,4,44.44,122,6,85.71,189,71,256,83.93,5,41.67,7,10,1,0,0,0,19,0,7,5,0,0,10,0,0,15,7,50,0,0,1.3,4.28,3,0,17.86,0,5,6,13,12,1,5,0,,51,54.26,0,0,3,49,1,14,1,10,827,3,,0,0,0,0,0.0,0,0,0,1,115,3,0,7.01,0,4,0,0,0,0,0,0,165.4,0.0,0,21,7,11,12,21,53.85,0,11,5,45.45,14,6,39,9,56,52.83,7,234,80,305,70.1,28,0,484,19,1,0,Rafa Silva,Benfica,252577,3006,Midfielders
6,0,0.0,69,4,80.0,109,53,162,81.0,8,53.33,7,8,1,0,0,0,20,2,0,2,1,2,8,0,0,11,1,33,0,0,1.69,0.74,7,0,33.33,0,2,3,7,6,1,2,0,,15,36.59,1,0,0,38,6,10,1,4,416,0,,0,0,0,0,0.0,0,0,0,0,72,3,0,7.0,0,0,0,0,0,0,0,0,208.0,0.0,0,6,0,1,3,7,50.0,0,8,2,25.0,10,11,14,1,23,41.07,5,137,64,200,56.0,6,1,285,0,0,0,Roberto Firmino,Liverpool FC,143697,44,Midfielders
8,0,0.0,25,5,83.33,35,31,66,89.19,0,0.0,0,2,0,0,0,0,12,0,0,0,0,0,2,0,0,1,5,7,0,0,0.11,0.17,1,0,0.0,0,0,0,2,2,0,0,0,,7,50.0,0,0,1,8,4,0,0,2,171,0,,0,0,0,0,0.0,0,0,0,0,10,0,0,7.0,0,0,0,0,0,0,0,0,0.0,0.0,0,1,2,3,0,0,0.0,0,5,2,40.0,0,10,0,0,7,50.0,6,42,32,74,14.0,3,0,93,2,0,0,William Clem,FC København,1083413,1284,Midfielders
25,0,0.0,44,29,74.36,104,150,254,90.71,5,62.5,3,6,0,0,0,0,30,0,0,1,1,8,6,0,0,1,4,20,0,0,0.23,0.13,13,0,0.0,0,0,0,11,11,0,0,0,,17,50.0,0,0,0,26,8,1,0,6,521,0,,0,0,0,0,0.0,0,0,0,0,31,1,0,7.0,0,0,0,0,0,0,0,0,0.0,0.0,0,0,5,2,2,2,100.0,0,11,6,54.55,1,31,2,3,22,52.38,39,123,160,280,42.0,5,0,347,4,1,0,Josip Mišić,GNK Dinamo Zagreb,243713,2032,Midfielders
2,0,0.0,8,3,100.0,25,40,65,92.86,3,75.0,1,2,0,0,0,0,11,0,0,0,1,1,2,0,0,0,4,9,0,0,0.02,0.05,4,0,0.0,0,0,0,2,2,0,0,0,,7,46.67,0,0,1,5,3,0,0,2,162,0,,0,0,0,0,0.0,0,0,0,0,9,0,0,7.0,0,0,0,0,0,0,0,0,0.0,0.0,0,0,2,2,0,3,100.0,0,4,0,0.0,0,2,3,0,10,52.63,3,28,42,70,14.0,2,0,100,0,0,0,Zeca,FC København,125584,1284,Midfielders
3,1,25.0,43,5,50.0,90,45,134,83.23,0,0.0,3,8,3,0,0,0,7,3,0,2,2,2,8,0,0,2,9,26,0,0,0.44,1.25,4,0,20.0,0,2,5,3,2,1,2,0,,12,34.29,0,0,0,27,0,4,1,3,343,5,,0,0,0,0,0.0,0,0,0,0,56,0,0,6.99,0,1,0,0,0,0,0,0,171.5,0.0,1,6,4,4,4,4,33.33,0,8,3,37.5,4,7,12,4,12,31.58,10,111,54,161,55.9,10,1,230,0,0,0,Serge Gnabry,FC Bayern München,187433,2672,Midfielders
26,6,28.57,109,23,67.65,192,127,313,81.94,3,21.43,11,12,0,0,0,0,64,1,0,4,5,9,12,0,0,12,15,62,0,0,0.89,1.37,17,0,15.0,0,3,3,5,5,0,3,0,,44,46.32,1,0,0,69,2,13,2,12,997,3,,0,1,0,0,0.0,0,0,0,0,132,8,0,6.98,0,0,0,0,0,0,0,0,332.33,0.0,0,8,12,11,5,8,50.0,0,23,14,60.87,12,42,16,21,47,43.12,34,254,149,382,83.8,20,1,571,13,3,0,Nicolò Barella,Inter,363856,2697,Midfielders
5,0,0.0,49,2,50.0,85,54,139,79.89,8,36.36,14,6,1,0,0,0,41,1,1,2,1,8,6,0,0,3,2,29,0,0,0.46,0.47,6,0,0.0,0,0,1,11,11,0,0,0,,18,54.55,0,0,0,35,9,7,0,6,486,1,,0,0,0,0,0.0,0,0,0,0,53,5,0,6.98,0,0,0,0,0,0,0,0,0.0,0.0,0,7,0,2,3,4,50.0,0,9,8,88.89,7,9,8,0,26,47.27,4,112,62,174,41.9,7,0,248,5,2,0,Viktor Claesson,FC København,137661,1284,Midfielders
2,5,26.32,40,2,20.0,67,27,89,68.46,0,0.0,1,6,0,0,0,0,43,2,0,2,1,2,6,0,0,8,9,29,0,0,1.06,0.63,6,0,0.0,0,0,0,8,5,3,0,0,,25,47.17,0,0,0,41,4,11,0,6,495,0,,0,0,0,0,0.0,0,0,0,0,78,13,0,6.98,0,0,0,0,0,0,0,0,0.0,0.0,0,2,7,6,1,3,37.5,0,21,11,52.38,11,8,8,19,25,46.3,10,115,34,130,41.9,9,0,239,1,0,0,Maurits Kjaergaard,Red Bull Salzburg,987818,2046,Midfielders
10,7,28.0,57,10,55.56,85,39,117,75.48,3,50.0,3,9,1,0,0,0,28,2,0,4,0,6,9,0,0,4,1,16,0,0,1.21,1.27,4,0,7.69,0,1,2,2,1,1,1,0,,18,58.06,0,0,0,38,1,6,1,6,413,1,,0,1,1,0,100.0,0,1,0,0,73,2,0,6.97,0,0,0,0,0,0,0,0,413.0,0.0,0,6,7,5,4,4,44.44,0,9,6,66.67,5,17,9,25,21,56.76,18,130,50,155,62.7,13,0,251,5,2,0,Matteo Politano,SSC Napoli,235672,2714,Midfielders
2,5,41.67,15,7,70.0,34,69,98,85.96,2,33.33,4,6,0,0,0,0,12,0,0,2,0,6,6,0,0,4,1,13,0,0,0.29,0.32,2,0,33.33,0,1,1,5,5,0,1,0,,15,62.5,0,0,0,16,2,5,1,5,298,0,,0,0,0,0,0.0,0,0,0,0,37,0,0,6.97,0,0,0,0,0,0,0,0,298.0,0.0,0,1,2,0,1,3,60.0,0,7,5,71.43,5,7,5,12,17,56.67,10,51,75,114,41.8,3,0,200,6,1,0,Nuno Santos,Sporting CP,352882,3001,Midfielders
4,0,0.0,40,5,62.5,76,52,128,86.49,5,55.56,4,6,0,0,0,0,22,0,1,2,1,3,6,0,0,2,2,13,0,0,0.11,0.58,5,0,0.0,0,0,0,1,1,0,0,0,,19,67.86,0,0,0,20,5,3,0,3,278,0,,0,0,0,0,0.0,0,0,0,0,28,5,0,6.97,0,0,0,0,0,0,0,0,0.0,0.0,1,4,6,5,3,1,100.0,0,10,8,80.0,3,9,1,1,24,64.86,8,91,58,148,41.8,10,0,203,8,3,0,Marcel Sabitzer,FC Bayern München,133908,2672,Midfielders
2,2,66.67,9,2,66.67,13,5,16,55.17,0,0.0,1,3,0,0,0,0,2,0,0,0,0,0,3,0,0,0,1,3,0,0,0.06,0.11,1,0,0.0,0,0,0,2,1,1,0,0,,9,81.82,0,0,0,13,0,2,0,0,62,0,,0,0,0,0,0.0,0,0,0,0,17,1,0,6.97,0,0,0,0,0,0,0,0,0.0,0.0,0,2,0,2,0,1,100.0,0,4,2,50.0,2,3,1,3,9,75.0,3,26,6,29,20.9,2,0,46,4,0,0,Dani Olmo,RB Leipzig,789071,36360,Midfielders
11,0,0.0,31,10,71.43,74,70,144,94.74,4,50.0,4,4,0,0,0,0,13,0,0,0,0,3,3,0,0,0,1,8,0,0,0.25,0.06,3,0,0.0,0,0,0,5,5,0,0,0,,4,50.0,0,0,0,8,2,3,0,3,215,0,,0,0,0,0,0.0,0,0,0,0,8,2,0,6.97,0,0,0,0,0,0,0,0,0.0,0.0,0,1,0,1,0,0,0.0,0,4,2,50.0,3,13,0,0,8,50.0,14,81,71,152,20.9,1,0,171,0,0,0,Charles Aránguiz,Bayer 04 Leverkusen,18304,2681,Midfielders
10,1,25.0,55,14,73.68,103,65,167,86.53,5,45.45,6,6,1,0,0,0,25,0,1,3,1,1,6,0,0,8,8,29,0,0,0.45,0.66,3,0,12.5,0,1,2,7,7,0,1,0,,27,54.0,0,0,0,26,5,5,0,5,402,0,,0,0,0,0,0.0,0,0,0,0,52,3,0,6.95,0,1,0,0,0,0,0,0,402.0,0.0,1,4,4,0,5,7,53.85,0,6,3,50.0,5,18,13,4,32,52.46,19,127,70,193,41.7,8,0,276,14,0,0,Isco,Sevilla,103417,2833,Midfielders
19,0,0.0,130,18,64.29,283,151,434,87.85,2,25.0,6,8,0,0,0,0,40,1,0,0,1,1,8,0,0,9,8,33,0,0,1.12,0.26,5,0,25.0,0,1,1,7,6,1,0,1,,29,51.79,0,0,0,60,6,8,1,8,627,0,,0,0,0,0,0.0,0,0,0,0,90,5,0,6.95,0,0,0,0,0,0,0,0,627.0,0.0,0,1,3,3,1,8,57.14,0,11,5,45.45,8,27,14,0,31,48.44,28,320,174,494,55.6,4,0,592,10,2,0,Mateo Kovačić,Chelsea,136710,38,Midfielders
1,0,0.0,8,3,75.0,22,20,42,95.45,0,0.0,0,2,0,0,0,0,9,0,0,0,0,1,2,0,0,1,1,4,0,0,0.02,0.13,1,0,100.0,0,1,1,1,1,0,1,0,,4,50.0,0,0,0,2,2,1,0,1,82,0,,0,0,0,0,0.0,0,0,0,0,5,2,0,6.95,0,1,0,0,0,0,0,0,82.0,0.0,0,1,0,0,1,0,0.0,0,1,1,100.0,1,1,1,0,4,50.0,4,23,21,44,13.9,1,0,55,3,0,0,Denis Zakaria,Chelsea,770677,38,Midfielders
8,0,0.0,39,9,81.82,98,178,276,88.46,1,100.0,0,6,2,0,0,0,22,2,0,1,0,4,6,0,0,5,3,17,1,0,0.6,0.07,3,0,0.0,0,0,2,7,6,1,0,0,,20,54.05,0,0,0,36,6,6,0,6,484,0,,0,0,0,0,0.0,0,0,0,0,56,2,0,6.95,0,0,0,0,0,0,0,0,0.0,0.0,0,1,1,1,0,6,50.0,0,9,6,66.67,6,13,12,1,21,55.26,11,120,193,312,41.7,2,0,382,5,0,0,Georgiy Sudakov,Shakhtar Donetsk,1123925,3313,Midfielders
20,1,25.0,54,23,82.14,97,109,205,85.77,3,37.5,5,6,1,0,0,0,28,0,0,0,1,3,6,0,0,2,6,16,0,0,0.29,0.23,2,0,0.0,0,0,1,6,6,0,0,0,,16,59.26,0,0,0,34,4,3,0,6,421,0,,0,0,0,0,0.0,0,0,0,0,49,5,0,6.95,0,0,0,0,0,0,0,0,0.0,0.0,0,2,3,5,0,1,50.0,0,9,4,44.44,3,22,2,4,19,54.29,28,121,122,239,41.7,5,0,299,6,0,0,Ivan Rakitić,Sevilla,7635,2833,Midfielders
6,2,18.18,81,5,83.33,141,32,171,90.96,1,50.0,1,12,1,0,0,0,10,2,0,3,0,1,11,0,0,3,1,6,0,0,1.66,0.94,0,0,25.0,0,3,4,6,5,1,2,1,,5,50.0,0,0,1,17,5,9,3,2,319,0,,0,0,0,0,0.0,0,0,0,0,36,3,0,6.95,0,0,0,0,0,0,0,0,106.33,0.0,0,7,5,4,5,1,50.0,0,1,0,0.0,9,7,2,11,6,50.0,6,163,36,188,76.4,12,1,246,3,0,0,Marco Asensio,Real Madrid,361004,2829,Midfielders
12,2,25.0,82,13,68.42,163,143,304,81.72,6,54.55,5,13,0,0,0,0,79,0,2,3,3,10,13,0,0,9,17,49,0,0,0.4,1.74,14,0,13.33,0,2,2,9,8,1,2,0,,43,49.43,1,0,1,68,16,6,0,11,915,2,,0,0,0,0,0.0,0,0,0,0,106,6,0,6.94,0,1,0,0,0,0,0,0,457.5,0.0,0,10,5,4,8,6,60.0,0,26,17,65.38,6,21,10,8,49,50.0,19,212,168,372,90.2,15,1,526,12,2,0,Henrikh Mkhitaryan,Inter,37151,2697,Midfielders
8,1,20.0,63,7,50.0,119,69,187,80.95,2,33.33,4,8,0,0,0,0,30,0,1,1,0,4,8,0,0,2,4,18,0,0,0.39,1.11,5,0,18.18,0,2,2,7,6,1,2,0,,18,56.25,0,0,0,44,5,5,0,4,397,0,,0,0,0,0,0.0,0,0,0,0,61,4,0,6.94,0,2,0,0,0,0,0,0,198.5,0.0,0,6,5,4,6,5,55.56,0,8,5,62.5,5,20,9,5,20,52.63,14,160,76,231,55.5,11,0,313,5,1,0,Harvey Elliott,Liverpool FC,955245,44,Midfielders
4,3,18.75,57,4,40.0,83,36,116,75.82,0,0.0,4,6,0,0,0,0,16,0,0,5,0,0,6,0,0,5,4,16,0,0,0.35,1.08,2,0,15.38,0,2,2,11,11,0,2,0,,12,50.0,0,0,0,37,2,4,0,6,495,1,,0,0,0,0,0.0,0,0,0,0,74,2,0,6.93,0,2,0,0,0,0,0,0,247.5,0.0,1,6,7,5,3,2,50.0,0,5,4,80.0,4,10,4,16,12,42.86,10,127,42,153,41.6,13,0,231,5,1,0,Mislav Oršić,GNK Dinamo Zagreb,88645,2032,Midfielders
1,1,50.0,19,3,100.0,35,27,61,89.71,1,50.0,1,6,0,0,0,0,7,0,0,0,0,1,4,0,0,2,1,8,0,0,0.09,0.25,3,0,50.0,0,1,1,2,2,0,0,1,,9,56.25,0,0,0,7,3,3,1,2,159,0,,0,0,0,0,0.0,0,0,0,0,12,2,0,6.93,0,0,0,0,0,0,0,0,159.0,0.0,0,1,1,1,1,2,66.67,0,4,4,100.0,3,1,3,2,10,55.56,3,40,30,68,27.7,2,0,93,3,0,0,Carlos Soler,Paris Saint-Germain,832427,1644,Midfielders
12,0,0.0,104,24,85.71,194,57,251,89.01,1,100.0,0,5,0,0,0,0,24,0,3,0,0,1,5,0,0,7,6,18,0,1,0.71,0.94,1,0,0.0,0,0,0,9,8,1,0,0,,23,56.1,0,0,1,31,5,8,0,5,404,0,,0,0,0,0,0.0,0,0,0,0,51,3,0,6.92,0,0,0,0,0,0,0,0,0.0,0.0,0,5,1,2,4,9,69.23,0,7,2,28.57,8,18,13,3,24,57.14,28,225,60,282,34.6,6,0,354,7,0,0,Pedri,FC Barcelona,992587,2817,Midfielders
31,1,50.0,78,20,80.0,244,337,580,92.21,0,0.0,3,10,0,0,0,0,79,0,0,1,3,3,10,0,0,9,9,34,0,1,0.24,0.1,8,0,0.0,0,0,0,6,5,1,0,0,,51,62.2,0,0,0,49,5,6,0,10,876,0,,0,0,0,0,0.0,0,0,0,0,70,8,0,6.92,0,0,0,0,0,0,0,0,0.0,0.0,0,0,3,2,0,6,54.55,0,21,11,52.38,6,46,11,2,51,60.0,25,276,355,629,69.2,3,0,739,24,0,0,Stanislav Lobotka,SSC Napoli,150383,2714,Midfielders
2,7,38.89,40,2,50.0,56,21,70,79.55,1,50.0,1,6,0,0,0,0,12,1,0,0,0,1,6,0,0,6,0,11,0,0,0.79,0.15,2,0,0.0,0,0,0,4,2,2,0,0,,15,60.0,0,0,0,18,2,8,0,3,226,0,,0,0,0,0,0.0,0,0,0,0,44,2,0,6.92,0,0,0,0,0,0,0,0,0.0,0.0,0,2,0,0,2,3,60.0,0,5,3,60.0,8,7,5,18,16,59.26,4,84,22,88,41.5,2,0,152,7,0,0,Sead Hakšabanović,Celtic,791978,2352,Midfielders
3,0,0.0,71,9,69.23,107,59,166,78.3,2,33.33,4,7,0,0,0,0,41,0,0,5,3,5,7,0,0,7,4,24,0,1,0.37,2.06,4,0,15.38,0,2,2,5,5,0,2,0,,22,52.38,0,0,0,46,4,6,2,7,595,3,,0,0,0,0,0.0,0,0,0,0,79,8,0,6.91,1,0,0,0,0,0,0,0,297.5,0.0,0,6,7,3,5,7,58.33,0,12,7,58.33,6,10,12,7,24,50.0,13,148,71,212,48.4,13,0,298,3,2,1,Kamal Sowah,Club Brugge KV,927440,2888,Midfielders
21,0,0.0,93,33,76.74,252,238,490,88.93,11,61.11,7,10,0,0,0,0,60,0,0,2,2,14,10,0,0,4,22,45,0,0,0.24,0.36,12,0,0.0,0,0,0,12,11,1,0,0,,30,44.12,0,0,0,61,27,1,0,10,862,0,,0,0,0,0,0.0,0,0,0,0,74,10,0,6.91,0,0,0,0,0,0,0,0,0.0,0.0,0,2,3,3,0,3,75.0,0,26,15,57.69,1,27,4,1,41,47.67,43,293,259,551,69.1,5,0,676,1,2,0,Florentino Luís,Benfica,855845,3006,Midfielders
8,0,0.0,40,6,54.55,81,92,173,91.05,4,50.0,4,7,0,0,0,0,37,1,0,4,0,3,7,0,0,3,1,11,0,0,0.37,0.35,2,0,0.0,0,0,0,8,8,0,0,0,,15,68.18,0,0,0,17,10,2,0,4,340,0,,0,0,0,0,0.0,0,0,0,0,30,7,0,6.9,0,0,0,0,0,0,0,0,0.0,0.0,0,2,4,0,2,2,66.67,0,12,9,75.0,2,11,3,0,19,63.33,11,92,98,190,48.3,6,0,249,2,1,0,Amadou Haidara,RB Leipzig,822708,36360,Midfielders
3,2,28.57,45,3,50.0,86,55,139,86.34,5,50.0,5,5,0,0,0,0,20,1,0,1,0,1,5,0,0,1,2,16,0,0,0.47,0.06,5,0,0.0,0,0,0,7,6,1,0,0,,18,62.07,0,0,0,22,5,6,0,4,331,1,,0,0,0,0,0.0,0,0,0,0,40,3,0,6.9,0,0,0,0,0,0,0,0,0.0,0.0,0,0,2,1,0,3,50.0,0,7,6,85.71,6,7,6,7,23,58.97,6,107,61,161,34.5,2,0,223,8,2,0,Pablo Gavi,FC Barcelona,1103693,2817,Midfielders
16,1,33.33,62,15,62.5,126,135,260,82.8,5,35.71,9,7,0,0,0,0,68,0,0,2,1,11,7,0,0,6,11,42,0,0,0.27,1.36,14,0,10.0,0,1,1,7,7,0,1,0,,17,34.0,0,0,0,54,11,8,0,7,613,0,,0,0,1,1,100.0,0,1,0,0,80,2,0,6.89,0,1,0,0,0,0,0,0,613.0,0.0,0,3,7,5,3,5,71.43,0,10,9,90.0,8,28,7,3,22,34.38,24,162,155,314,48.2,10,0,414,2,3,0,Matheus Uribe,FC Porto,247773,3002,Midfielders
12,0,0.0,41,17,50.0,131,181,312,85.71,17,47.22,19,6,0,0,0,0,37,0,0,2,0,17,6,0,0,3,4,40,0,0,0.13,0.86,12,0,10.0,0,1,1,16,16,0,1,0,,20,48.78,1,0,0,52,11,2,0,6,533,0,,0,0,0,1,0.0,0,0,0,0,64,2,0,6.88,0,0,0,0,0,0,0,0,533.0,0.0,0,9,1,6,2,1,33.33,0,15,8,53.33,2,24,3,0,37,48.05,34,164,200,364,41.3,10,0,459,4,2,0,Edson Álvarez,AFC Ajax,847151,2953,Midfielders
3,3,27.27,69,7,63.64,130,41,168,84.85,1,100.0,0,6,0,0,0,0,21,2,0,5,0,1,6,0,0,9,2,19,0,0,1.22,0.83,0,0,12.5,0,1,1,7,5,2,1,0,,17,47.22,0,0,0,30,3,10,0,6,467,1,,0,0,0,0,0.0,0,0,0,0,65,3,0,6.88,0,1,0,0,0,0,0,0,467.0,0.0,0,5,3,1,2,9,52.94,0,2,1,50.0,10,7,17,11,18,48.65,11,161,48,198,41.3,8,0,274,6,0,0,Callum Hudson Odoi,Bayer 04 Leverkusen,867442,2681,Midfielders
18,0,0.0,55,17,85.0,99,70,169,89.89,2,25.0,6,5,0,0,0,0,20,0,0,2,0,2,5,0,0,5,2,17,0,0,0.18,0.47,4,0,0.0,0,0,0,7,6,1,0,0,,12,52.17,0,0,0,19,2,1,0,2,266,1,,0,0,0,0,0.0,0,0,0,0,33,5,0,6.88,0,0,0,0,0,0,0,0,0.0,0.0,0,1,7,5,1,1,100.0,0,9,5,55.56,1,24,1,6,14,45.16,20,122,72,188,34.4,8,0,242,2,1,0,Manuel Locatelli,Juventus,363860,2687,Midfielders
7,0,0.0,43,5,71.43,80,50,130,81.25,7,29.17,17,8,0,0,0,0,29,0,0,3,2,2,8,0,0,6,5,34,0,0,0.32,1.33,6,0,11.11,0,1,1,0,0,0,1,0,,7,29.17,0,0,0,30,2,6,0,4,363,2,,0,1,0,0,0.0,0,0,0,0,42,8,0,6.88,0,1,0,0,0,0,0,0,363.0,0.0,0,9,0,2,4,0,0.0,0,4,3,75.0,5,15,0,3,14,29.17,7,109,54,160,55.0,9,0,209,3,0,0,Thomas Müller,FC Bayern München,35166,2672,Midfielders
15,1,100.0,80,16,50.0,191,181,371,84.51,3,37.5,5,8,0,0,0,0,52,1,0,1,2,3,8,0,0,4,5,22,0,0,0.67,0.07,8,0,0.0,0,0,0,13,13,0,0,0,,28,62.22,0,0,0,68,18,9,0,8,720,0,,0,0,0,1,0.0,0,0,0,0,78,2,0,6.88,0,0,0,0,0,0,0,0,0.0,0.0,0,0,3,2,0,0,0.0,0,14,8,57.14,9,32,1,1,31,58.49,32,239,201,439,55.0,3,0,530,14,1,0,Djibril Sow,Eintracht Frankfurt,799054,2674,Midfielders
3,1,25.0,45,4,66.67,97,54,150,88.76,5,71.43,2,4,0,0,0,0,14,0,0,0,0,2,4,0,0,2,2,10,0,0,0.33,0.0,2,0,0.0,0,0,0,5,5,0,0,0,,14,63.64,0,0,0,19,3,2,0,2,235,0,,0,0,0,0,0.0,0,0,0,0,31,2,0,6.88,0,0,0,0,0,0,0,0,0.0,0.0,0,0,0,0,0,4,66.67,0,4,3,75.0,2,8,6,4,19,65.52,6,112,61,169,27.5,0,0,210,6,0,0,Frenkie de Jong,FC Barcelona,795222,2817,Midfielders
8,1,16.67,74,18,60.0,168,120,287,85.67,6,33.33,12,10,0,0,0,0,65,1,0,3,0,2,10,0,0,15,5,51,0,0,0.28,0.49,11,0,14.29,0,1,1,10,10,0,1,0,,51,56.67,0,0,0,48,7,4,1,9,593,0,,0,0,0,0,0.0,0,0,0,0,97,6,0,6.87,0,0,0,0,0,0,0,0,593.0,0.0,0,1,6,1,3,13,61.9,0,26,13,50.0,4,24,21,6,57,52.78,30,206,135,335,68.7,7,0,478,12,1,0,Ismaël Bennacer,Milan,823733,2692,Midfielders
