season,tracked_team,match_date,competition,opponent_team,original_file,Match_ID,Match_Report_URL,Date,Competition,Round,Venue,Opponent,Result,Match_Report_Name,Team,Player,shirtnumber,Nation,Pos,Age,Min,Gls,Ast,PK,PKatt,shots,shots_on_target,CrdY,CrdR,fouls,fouled,offsides,crosses,tackles_won,interceptions,own_goals,pens_won,pens_conceded
2022-2023,Liverpool 2022 2023,2022-10-09,Premier League,Arsenal,2022-10-09_premier_league_arsenal_player_stats.csv,84a48413,https://fbref.com/en/matches/84a48413/Arsenal-Liverpool-October-9-2022-Premier-League,2022-10-09,Premier League,Matchweek 10,Away,Arsenal,L,2022-10-09_premier_league_arsenal,Liverpool,Luis Díaz,23,co COL,AM,25-269,41,0,1,0,0,0,0,1,0,3,1,0,0,0,0,0.0,,
2022-2023,Liverpool 2022 2023,2022-10-09,Premier League,Arsenal,2022-10-09_premier_league_arsenal_player_stats.csv,84a48413,https://fbref.com/en/matches/84a48413/Arsenal-Liverpool-October-9-2022-Premier-League,2022-10-09,Premier League,Matchweek 10,Away,Arsenal,L,2022-10-09_premier_league_arsenal,Liverpool,Roberto Firmino,9,br BRA,"FW,MF",31-007,49,1,0,0,0,1,1,0,0,0,0,0,2,1,0,0.0,,
2022-2023,Liverpool 2022 2023,2022-10-09,Premier League,Arsenal,2022-10-09_premier_league_arsenal_player_stats.csv,84a48413,https://fbref.com/en/matches/84a48413/Arsenal-Liverpool-October-9-2022-Premier-League,2022-10-09,Premier League,Matchweek 10,Away,Arsenal,L,2022-10-09_premier_league_arsenal,Liverpool,Diogo Jota,20,pt POR,AM,25-309,80,0,1,0,0,0,0,0,0,1,2,1,1,1,1,0.0,,
2022-2023,Liverpool 2022 2023,2022-10-09,Premier League,Arsenal,2022-10-09_premier_league_arsenal_player_stats.csv,84a48413,https://fbref.com/en/matches/84a48413/Arsenal-Liverpool-October-9-2022-Premier-League,2022-10-09,Premier League,Matchweek 10,Away,Arsenal,L,2022-10-09_premier_league_arsenal,Liverpool,Harvey Elliott,19,eng ENG,"FW,MF",19-188,10,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0.0,,
2022-2023,Liverpool 2022 2023,2022-10-09,Premier League,Arsenal,2022-10-09_premier_league_arsenal_player_stats.csv,84a48413,https://fbref.com/en/matches/84a48413/Arsenal-Liverpool-October-9-2022-Premier-League,2022-10-09,Premier League,Matchweek 10,Away,Arsenal,L,2022-10-09_premier_league_arsenal,Liverpool,Mohamed Salah,11,eg EGY,AM,30-116,68,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0.0,,
2022-2023,Liverpool 2022 2023,2022-10-09,Premier League,Arsenal,2022-10-09_premier_league_arsenal_player_stats.csv,84a48413,https://fbref.com/en/matches/84a48413/Arsenal-Liverpool-October-9-2022-Premier-League,2022-10-09,Premier League,Matchweek 10,Away,Arsenal,L,2022-10-09_premier_league_arsenal,Liverpool,Fabinho,3,br BRA,"DF,MF",28-351,22,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0.0,,
2022-2023,Liverpool 2022 2023,2022-10-09,Premier League,Arsenal,2022-10-09_premier_league_arsenal_player_stats.csv,84a48413,https://fbref.com/en/matches/84a48413/Arsenal-Liverpool-October-9-2022-Premier-League,2022-10-09,Premier League,Matchweek 10,Away,Arsenal,L,2022-10-09_premier_league_arsenal,Liverpool,Thiago Alcántara,6,es ESP,DM,31-181,90,0,0,0,0,0,0,0,0,1,3,0,0,1,2,0.0,,
2022-2023,Liverpool 2022 2023,2022-10-09,Premier League,Arsenal,2022-10-09_premier_league_arsenal_player_stats.csv,84a48413,https://fbref.com/en/matches/84a48413/Arsenal-Liverpool-October-9-2022-Premier-League,2022-10-09,Premier League,Matchweek 10,Away,Arsenal,L,2022-10-09_premier_league_arsenal,Liverpool,Jordan Henderson,14,eng ENG,DM,32-114,90,0,0,0,0,1,0,0,0,1,0,0,1,0,0,0.0,,
2022-2023,Liverpool 2022 2023,2022-10-09,Premier League,Arsenal,2022-10-09_premier_league_arsenal_player_stats.csv,84a48413,https://fbref.com/en/matches/84a48413/Arsenal-Liverpool-October-9-2022-Premier-League,2022-10-09,Premier League,Matchweek 10,Away,Arsenal,L,2022-10-09_premier_league_arsenal,Liverpool,Kostas Tsimikas,21,gr GRE,LB,26-150,90,0,0,0,0,0,0,0,0,1,1,0,6,1,1,0.0,,
2022-2023,Liverpool 2022 2023,2022-10-09,Premier League,Arsenal,2022-10-09_premier_league_arsenal_player_stats.csv,84a48413,https://fbref.com/en/matches/84a48413/Arsenal-Liverpool-October-9-2022-Premier-League,2022-10-09,Premier League,Matchweek 10,Away,Arsenal,L,2022-10-09_premier_league_arsenal,Liverpool,Virgil van Dijk,4,nl NED,CB,31-093,90,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0.0,,
2022-2023,Liverpool 2022 2023,2022-10-09,Premier League,Arsenal,2022-10-09_premier_league_arsenal_player_stats.csv,84a48413,https://fbref.com/en/matches/84a48413/Arsenal-Liverpool-October-9-2022-Premier-League,2022-10-09,Premier League,Matchweek 10,Away,Arsenal,L,2022-10-09_premier_league_arsenal,Liverpool,Joël Matip,32,cm CMR,CB,31-062,68,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0.0,,
2022-2023,Liverpool 2022 2023,2022-10-09,Premier League,Arsenal,2022-10-09_premier_league_arsenal_player_stats.csv,84a48413,https://fbref.com/en/matches/84a48413/Arsenal-Liverpool-October-9-2022-Premier-League,2022-10-09,Premier League,Matchweek 10,Away,Arsenal,L,2022-10-09_premier_league_arsenal,Liverpool,Ibrahima Konaté,5,fr FRA,DF,23-137,22,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0.0,,
2022-2023,Liverpool 2022 2023,2022-10-09,Premier League,Arsenal,2022-10-09_premier_league_arsenal_player_stats.csv,84a48413,https://fbref.com/en/matches/84a48413/Arsenal-Liverpool-October-9-2022-Premier-League,2022-10-09,Premier League,Matchweek 10,Away,Arsenal,L,2022-10-09_premier_league_arsenal,Liverpool,Trent Alexander-Arnold,66,eng ENG,RB,24-002,45,0,0,0,0,0,0,0,0,0,1,0,2,0,1,0.0,,
2022-2023,Liverpool 2022 2023,2022-10-09,Premier League,Arsenal,2022-10-09_premier_league_arsenal_player_stats.csv,84a48413,https://fbref.com/en/matches/84a48413/Arsenal-Liverpool-October-9-2022-Premier-League,2022-10-09,Premier League,Matchweek 10,Away,Arsenal,L,2022-10-09_premier_league_arsenal,Liverpool,Joe Gomez,2,eng ENG,DF,25-139,45,0,0,0,0,0,0,1,0,0,0,0,1,3,1,0.0,,
2022-2023,Liverpool 2022 2023,2022-10-09,Premier League,Arsenal,2022-10-09_premier_league_arsenal_player_stats.csv,84a48413,https://fbref.com/en/matches/84a48413/Arsenal-Liverpool-October-9-2022-Premier-League,2022-10-09,Premier League,Matchweek 10,Away,Arsenal,L,2022-10-09_premier_league_arsenal,Liverpool,Alisson,1,br BRA,GK,30-007,90,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,,
2022-2023,Liverpool 2022 2023,2022-10-12,Champions Lg,Sctrangers,2022-10-12_champions_lg_sctrangers_player_stats.csv,b79490f8,https://fbref.com/en/matches/b79490f8/Rangers-Liverpool-October-12-2022-Champions-League,2022-10-12,Champions Lg,Group stage,Away,sctRangers,W,2022-10-12_champions_lg_sctrangers,Liverpool,Fabio Carvalho,28,pt POR,FW,20-043,90,0,0,0,0,3,0,0,0,0,1,0,1,1,0,0.0,,
2022-2023,Liverpool 2022 2023,2022-10-12,Champions Lg,Sctrangers,2022-10-12_champions_lg_sctrangers_player_stats.csv,b79490f8,https://fbref.com/en/matches/b79490f8/Rangers-Liverpool-October-12-2022-Champions-League,2022-10-12,Champions Lg,Group stage,Away,sctRangers,W,2022-10-12_champions_lg_sctrangers,Liverpool,Darwin Núñez,27,uy URU,FW,23-110,67,1,0,0,0,4,1,0,0,1,1,3,1,1,0,0.0,,
2022-2023,Liverpool 2022 2023,2022-10-12,Champions Lg,Sctrangers,2022-10-12_champions_lg_sctrangers_player_stats.csv,b79490f8,https://fbref.com/en/matches/b79490f8/Rangers-Liverpool-October-12-2022-Champions-League,2022-10-12,Champions Lg,Group stage,Away,sctRangers,W,2022-10-12_champions_lg_sctrangers,Liverpool,Mohamed Salah,11,eg EGY,"FW,MF",30-119,23,3,0,0,0,4,4,0,0,0,0,0,0,0,0,0.0,,
2022-2023,Liverpool 2022 2023,2022-10-12,Champions Lg,Sctrangers,2022-10-12_champions_lg_sctrangers_player_stats.csv,b79490f8,https://fbref.com/en/matches/b79490f8/Rangers-Liverpool-October-12-2022-Champions-League,2022-10-12,Champions Lg,Group stage,Away,sctRangers,W,2022-10-12_champions_lg_sctrangers,Liverpool,Roberto Firmino,9,br BRA,FW,31-010,72,2,1,0,0,2,2,0,0,0,0,0,0,0,1,0.0,,
2022-2023,Liverpool 2022 2023,2022-10-12,Champions Lg,Sctrangers,2022-10-12_champions_lg_sctrangers_player_stats.csv,b79490f8,https://fbref.com/en/matches/b79490f8/Rangers-Liverpool-October-12-2022-Champions-League,2022-10-12,Champions Lg,Group stage,Away,sctRangers,W,2022-10-12_champions_lg_sctrangers,Liverpool,Diogo Jota,20,pt POR,"FW,MF",25-312,18,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0.0,,
2022-2023,Liverpool 2022 2023,2022-10-12,Champions Lg,Sctrangers,2022-10-12_champions_lg_sctrangers_player_stats.csv,b79490f8,https://fbref.com/en/matches/b79490f8/Rangers-Liverpool-October-12-2022-Champions-League,2022-10-12,Champions Lg,Group stage,Away,sctRangers,W,2022-10-12_champions_lg_sctrangers,Liverpool,Harvey Elliott,19,eng ENG,CM,19-191,90,1,0,0,0,5,2,0,0,0,1,0,1,1,1,0.0,,
2022-2023,Liverpool 2022 2023,2022-10-12,Champions Lg,Sctrangers,2022-10-12_champions_lg_sctrangers_player_stats.csv,b79490f8,https://fbref.com/en/matches/b79490f8/Rangers-Liverpool-October-12-2022-Champions-League,2022-10-12,Champions Lg,Group stage,Away,sctRangers,W,2022-10-12_champions_lg_sctrangers,Liverpool,Fabinho,3,br BRA,CM,28-354,90,0,0,0,0,0,0,0,0,0,2,0,0,0,1,0.0,,
2022-2023,Liverpool 2022 2023,2022-10-12,Champions Lg,Sctrangers,2022-10-12_champions_lg_sctrangers_player_stats.csv,b79490f8,https://fbref.com/en/matches/b79490f8/Rangers-Liverpool-October-12-2022-Champions-League,2022-10-12,Champions Lg,Group stage,Away,sctRangers,W,2022-10-12_champions_lg_sctrangers,Liverpool,Jordan Henderson,14,eng ENG,CM,32-117,67,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0.0,,
2022-2023,Liverpool 2022 2023,2022-10-12,Champions Lg,Sctrangers,2022-10-12_champions_lg_sctrangers_player_stats.csv,b79490f8,https://fbref.com/en/matches/b79490f8/Rangers-Liverpool-October-12-2022-Champions-League,2022-10-12,Champions Lg,Group stage,Away,sctRangers,W,2022-10-12_champions_lg_sctrangers,Liverpool,Thiago Alcántara,6,es ESP,MF,31-184,23,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0.0,,
2022-2023,Liverpool 2022 2023,2022-10-12,Champions Lg,Sctrangers,2022-10-12_champions_lg_sctrangers_player_stats.csv,b79490f8,https://fbref.com/en/matches/b79490f8/Rangers-Liverpool-October-12-2022-Champions-League,2022-10-12,Champions Lg,Group stage,Away,sctRangers,W,2022-10-12_champions_lg_sctrangers,Liverpool,Kostas Tsimikas,21,gr GRE,LB,26-153,67,0,1,0,0,1,0,0,0,1,1,0,5,0,0,0.0,,
2022-2023,Liverpool 2022 2023,2022-10-12,Champions Lg,Sctrangers,2022-10-12_champions_lg_sctrangers_player_stats.csv,b79490f8,https://fbref.com/en/matches/b79490f8/Rangers-Liverpool-October-12-2022-Champions-League,2022-10-12,Champions Lg,Group stage,Away,sctRangers,W,2022-10-12_champions_lg_sctrangers,Liverpool,Andrew Robertson,26,sct SCO,"DF,MF",28-215,23,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0.0,,
2022-2023,Liverpool 2022 2023,2022-10-12,Champions Lg,Sctrangers,2022-10-12_champions_lg_sctrangers_player_stats.csv,b79490f8,https://fbref.com/en/matches/b79490f8/Rangers-Liverpool-October-12-2022-Champions-League,2022-10-12,Champions Lg,Group stage,Away,sctRangers,W,2022-10-12_champions_lg_sctrangers,Liverpool,Virgil van Dijk,4,nl NED,CB,31-096,90,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0.0,,
2022-2023,Liverpool 2022 2023,2022-10-12,Champions Lg,Sctrangers,2022-10-12_champions_lg_sctrangers_player_stats.csv,b79490f8,https://fbref.com/en/matches/b79490f8/Rangers-Liverpool-October-12-2022-Champions-League,2022-10-12,Champions Lg,Group stage,Away,sctRangers,W,2022-10-12_champions_lg_sctrangers,Liverpool,Ibrahima Konaté,5,fr FRA,CB,23-140,78,0,0,0,0,0,0,0,0,1,1,0,0,1,1,0.0,,
2022-2023,Liverpool 2022 2023,2022-10-12,Champions Lg,Sctrangers,2022-10-12_champions_lg_sctrangers_player_stats.csv,b79490f8,https://fbref.com/en/matches/b79490f8/Rangers-Liverpool-October-12-2022-Champions-League,2022-10-12,Champions Lg,Group stage,Away,sctRangers,W,2022-10-12_champions_lg_sctrangers,Liverpool,James Milner,7,eng ENG,"DF,MF",36-281,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,,
2022-2023,Liverpool 2022 2023,2022-10-12,Champions Lg,Sctrangers,2022-10-12_champions_lg_sctrangers_player_stats.csv,b79490f8,https://fbref.com/en/matches/b79490f8/Rangers-Liverpool-October-12-2022-Champions-League,2022-10-12,Champions Lg,Group stage,Away,sctRangers,W,2022-10-12_champions_lg_sctrangers,Liverpool,Joe Gomez,2,eng ENG,RB,25-142,90,0,1,0,0,1,0,1,0,1,0,0,2,0,0,0.0,,
2022-2023,Liverpool 2022 2023,2022-10-12,Champions Lg,Sctrangers,2022-10-12_champions_lg_sctrangers_player_stats.csv,b79490f8,https://fbref.com/en/matches/b79490f8/Rangers-Liverpool-October-12-2022-Champions-League,2022-10-12,Champions Lg,Group stage,Away,sctRangers,W,2022-10-12_champions_lg_sctrangers,Liverpool,Alisson,1,br BRA,GK,30-010,90,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,,
2022-2023,Liverpool 2022 2023,2022-10-16,Premier League,Manchester City,2022-10-16_premier_league_manchester_city_player_stats.csv,2ed4b79f,https://fbref.com/en/matches/2ed4b79f/Liverpool-Manchester-City-October-16-2022-Premier-League,2022-10-16,Premier League,Matchweek 11,Home,Manchester City,W,2022-10-16_premier_league_manchester_city,Liverpool,Roberto Firmino,9,br BRA,FW,31-014,71,0,0,0,0,0,0,0,0,0,0,0,1,2,1,0.0,,
2022-2023,Liverpool 2022 2023,2022-10-16,Premier League,Manchester City,2022-10-16_premier_league_manchester_city_player_stats.csv,2ed4b79f,https://fbref.com/en/matches/2ed4b79f/Liverpool-Manchester-City-October-16-2022-Premier-League,2022-10-16,Premier League,Matchweek 11,Home,Manchester City,W,2022-10-16_premier_league_manchester_city,Liverpool,Darwin Núñez,27,uy URU,FW,23-114,19,0,0,0,0,3,0,0,0,0,1,1,0,0,0,0.0,,
2022-2023,Liverpool 2022 2023,2022-10-16,Premier League,Manchester City,2022-10-16_premier_league_manchester_city_player_stats.csv,2ed4b79f,https://fbref.com/en/matches/2ed4b79f/Liverpool-Manchester-City-October-16-2022-Premier-League,2022-10-16,Premier League,Matchweek 11,Home,Manchester City,W,2022-10-16_premier_league_manchester_city,Liverpool,Diogo Jota,20,pt POR,AM,25-316,89,0,0,0,0,1,1,1,0,1,2,1,1,4,1,0.0,,
2022-2023,Liverpool 2022 2023,2022-10-16,Premier League,Manchester City,2022-10-16_premier_league_manchester_city_player_stats.csv,2ed4b79f,https://fbref.com/en/matches/2ed4b79f/Liverpool-Manchester-City-October-16-2022-Premier-League,2022-10-16,Premier League,Matchweek 11,Home,Manchester City,W,2022-10-16_premier_league_manchester_city,Liverpool,Kostas Tsimikas,21,gr GRE,DF,26-157,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,,
2022-2023,Liverpool 2022 2023,2022-10-16,Premier League,Manchester City,2022-10-16_premier_league_manchester_city_player_stats.csv,2ed4b79f,https://fbref.com/en/matches/2ed4b79f/Liverpool-Manchester-City-October-16-2022-Premier-League,2022-10-16,Premier League,Matchweek 11,Home,Manchester City,W,2022-10-16_premier_league_manchester_city,Liverpool,Mohamed Salah,11,eg EGY,AM,30-123,89,1,0,0,0,3,1,0,0,1,0,1,1,0,1,0.0,,
2022-2023,Liverpool 2022 2023,2022-10-16,Premier League,Manchester City,2022-10-16_premier_league_manchester_city_player_stats.csv,2ed4b79f,https://fbref.com/en/matches/2ed4b79f/Liverpool-Manchester-City-October-16-2022-Premier-League,2022-10-16,Premier League,Matchweek 11,Home,Manchester City,W,2022-10-16_premier_league_manchester_city,Liverpool,Trent Alexander-Arnold,66,eng ENG,"DF,MF",24-009,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0.0,,
2022-2023,Liverpool 2022 2023,2022-10-16,Premier League,Manchester City,2022-10-16_premier_league_manchester_city_player_stats.csv,2ed4b79f,https://fbref.com/en/matches/2ed4b79f/Liverpool-Manchester-City-October-16-2022-Premier-League,2022-10-16,Premier League,Matchweek 11,Home,Manchester City,W,2022-10-16_premier_league_manchester_city,Liverpool,Harvey Elliott,19,eng ENG,AM,19-195,72,0,0,0,0,2,0,0,0,1,0,0,0,0,0,0.0,,
2022-2023,Liverpool 2022 2023,2022-10-16,Premier League,Manchester City,2022-10-16_premier_league_manchester_city_player_stats.csv,2ed4b79f,https://fbref.com/en/matches/2ed4b79f/Liverpool-Manchester-City-October-16-2022-Premier-League,2022-10-16,Premier League,Matchweek 11,Home,Manchester City,W,2022-10-16_premier_league_manchester_city,Liverpool,Fabio Carvalho,28,pt POR,"FW,MF",20-047,18,0,0,0,0,0,0,0,0,2,0,0,0,1,0,0.0,,
2022-2023,Liverpool 2022 2023,2022-10-16,Premier League,Manchester City,2022-10-16_premier_league_manchester_city_player_stats.csv,2ed4b79f,https://fbref.com/en/matches/2ed4b79f/Liverpool-Manchester-City-October-16-2022-Premier-League,2022-10-16,Premier League,Matchweek 11,Home,Manchester City,W,2022-10-16_premier_league_manchester_city,Liverpool,Thiago Alcántara,6,es ESP,DM,31-188,90,0,0,0,0,0,0,1,0,2,1,0,0,3,2,0.0,,
2022-2023,Liverpool 2022 2023,2022-10-16,Premier League,Manchester City,2022-10-16_premier_league_manchester_city_player_stats.csv,2ed4b79f,https://fbref.com/en/matches/2ed4b79f/Liverpool-Manchester-City-October-16-2022-Premier-League,2022-10-16,Premier League,Matchweek 11,Home,Manchester City,W,2022-10-16_premier_league_manchester_city,Liverpool,Fabinho,3,br BRA,DM,28-358,72,0,0,0,0,0,0,1,0,1,1,0,0,0,2,0.0,,
2022-2023,Liverpool 2022 2023,2022-10-16,Premier League,Manchester City,2022-10-16_premier_league_manchester_city_player_stats.csv,2ed4b79f,https://fbref.com/en/matches/2ed4b79f/Liverpool-Manchester-City-October-16-2022-Premier-League,2022-10-16,Premier League,Matchweek 11,Home,Manchester City,W,2022-10-16_premier_league_manchester_city,Liverpool,Jordan Henderson,14,eng ENG,MF,32-121,18,0,0,0,0,1,0,0,0,0,0,0,0,0,2,0.0,,
2022-2023,Liverpool 2022 2023,2022-10-16,Premier League,Manchester City,2022-10-16_premier_league_manchester_city_player_stats.csv,2ed4b79f,https://fbref.com/en/matches/2ed4b79f/Liverpool-Manchester-City-October-16-2022-Premier-League,2022-10-16,Premier League,Matchweek 11,Home,Manchester City,W,2022-10-16_premier_league_manchester_city,Liverpool,Andrew Robertson,26,sct SCO,LB,28-219,90,0,0,0,0,1,0,0,0,0,1,0,5,0,0,0.0,,
2022-2023,Liverpool 2022 2023,2022-10-16,Premier League,Manchester City,2022-10-16_premier_league_manchester_city_player_stats.csv,2ed4b79f,https://fbref.com/en/matches/2ed4b79f/Liverpool-Manchester-City-October-16-2022-Premier-League,2022-10-16,Premier League,Matchweek 11,Home,Manchester City,W,2022-10-16_premier_league_manchester_city,Liverpool,Virgil van Dijk,4,nl NED,CB,31-100,90,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0.0,,
2022-2023,Liverpool 2022 2023,2022-10-16,Premier League,Manchester City,2022-10-16_premier_league_manchester_city_player_stats.csv,2ed4b79f,https://fbref.com/en/matches/2ed4b79f/Liverpool-Manchester-City-October-16-2022-Premier-League,2022-10-16,Premier League,Matchweek 11,Home,Manchester City,W,2022-10-16_premier_league_manchester_city,Liverpool,Joe Gomez,2,eng ENG,CB,25-146,90,0,0,0,0,0,0,0,0,1,0,0,0,1,1,0.0,,
2022-2023,Liverpool 2022 2023,2022-10-16,Premier League,Manchester City,2022-10-16_premier_league_manchester_city_player_stats.csv,2ed4b79f,https://fbref.com/en/matches/2ed4b79f/Liverpool-Manchester-City-October-16-2022-Premier-League,2022-10-16,Premier League,Matchweek 11,Home,Manchester City,W,2022-10-16_premier_league_manchester_city,Liverpool,James Milner,7,eng ENG,RB,36-285,90,0,0,0,0,1,0,0,0,0,0,0,5,1,0,0.0,,
2022-2023,Liverpool 2022 2023,2022-10-16,Premier League,Manchester City,2022-10-16_premier_league_manchester_city_player_stats.csv,2ed4b79f,https://fbref.com/en/matches/2ed4b79f/Liverpool-Manchester-City-October-16-2022-Premier-League,2022-10-16,Premier League,Matchweek 11,Home,Manchester City,W,2022-10-16_premier_league_manchester_city,Liverpool,Alisson,1,br BRA,GK,30-014,90,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0.0,,
2022-2023,Liverpool 2022 2023,2022-10-19,Premier League,West Ham United,2022-10-19_premier_league_west_ham_united_player_stats.csv,dba5c5ec,https://fbref.com/en/matches/dba5c5ec/Liverpool-West-Ham-United-October-19-2022-Premier-League,2022-10-19,Premier League,Matchweek 12,Home,West Ham United,W,2022-10-19_premier_league_west_ham_united,Liverpool,Darwin Núñez,27,uy URU,FW,23-117,56,1,0,0,0,6,3,0,0,0,1,0,0,0,0,0.0,,
2022-2023,Liverpool 2022 2023,2022-10-19,Premier League,West Ham United,2022-10-19_premier_league_west_ham_united_player_stats.csv,dba5c5ec,https://fbref.com/en/matches/dba5c5ec/Liverpool-West-Ham-United-October-19-2022-Premier-League,2022-10-19,Premier League,Matchweek 12,Home,West Ham United,W,2022-10-19_premier_league_west_ham_united,Liverpool,Harvey Elliott,19,eng ENG,"FW,MF",19-198,34,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0.0,,
2022-2023,Liverpool 2022 2023,2022-10-19,Premier League,West Ham United,2022-10-19_premier_league_west_ham_united_player_stats.csv,dba5c5ec,https://fbref.com/en/matches/dba5c5ec/Liverpool-West-Ham-United-October-19-2022-Premier-League,2022-10-19,Premier League,Matchweek 12,Home,West Ham United,W,2022-10-19_premier_league_west_ham_united,Liverpool,Roberto Firmino,9,br BRA,FW,31-017,80,0,0,0,0,5,2,0,0,0,0,0,0,1,0,0.0,,
2022-2023,Liverpool 2022 2023,2022-10-19,Premier League,West Ham United,2022-10-19_premier_league_west_ham_united_player_stats.csv,dba5c5ec,https://fbref.com/en/matches/dba5c5ec/Liverpool-West-Ham-United-October-19-2022-Premier-League,2022-10-19,Premier League,Matchweek 12,Home,West Ham United,W,2022-10-19_premier_league_west_ham_united,Liverpool,James Milner,7,eng ENG,"DF,MF",36-288,10,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0.0,,
2022-2023,Liverpool 2022 2023,2022-10-19,Premier League,West Ham United,2022-10-19_premier_league_west_ham_united_player_stats.csv,dba5c5ec,https://fbref.com/en/matches/dba5c5ec/Liverpool-West-Ham-United-October-19-2022-Premier-League,2022-10-19,Premier League,Matchweek 12,Home,West Ham United,W,2022-10-19_premier_league_west_ham_united,Liverpool,Fabio Carvalho,28,pt POR,LM,20-050,56,0,0,0,0,0,0,0,0,1,1,0,0,2,1,0.0,,
2022-2023,Liverpool 2022 2023,2022-10-19,Premier League,West Ham United,2022-10-19_premier_league_west_ham_united_player_stats.csv,dba5c5ec,https://fbref.com/en/matches/dba5c5ec/Liverpool-West-Ham-United-October-19-2022-Premier-League,2022-10-19,Premier League,Matchweek 12,Home,West Ham United,W,2022-10-19_premier_league_west_ham_united,Liverpool,Curtis Jones,17,eng ENG,"FW,MF",21-262,34,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0.0,,
2022-2023,Liverpool 2022 2023,2022-10-19,Premier League,West Ham United,2022-10-19_premier_league_west_ham_united_player_stats.csv,dba5c5ec,https://fbref.com/en/matches/dba5c5ec/Liverpool-West-Ham-United-October-19-2022-Premier-League,2022-10-19,Premier League,Matchweek 12,Home,West Ham United,W,2022-10-19_premier_league_west_ham_united,Liverpool,Thiago Alcántara,6,es ESP,CM,31-191,56,0,0,0,0,1,0,0,0,3,3,0,0,1,2,0.0,,
2022-2023,Liverpool 2022 2023,2022-10-19,Premier League,West Ham United,2022-10-19_premier_league_west_ham_united_player_stats.csv,dba5c5ec,https://fbref.com/en/matches/dba5c5ec/Liverpool-West-Ham-United-October-19-2022-Premier-League,2022-10-19,Premier League,Matchweek 12,Home,West Ham United,W,2022-10-19_premier_league_west_ham_united,Liverpool,Fabinho,3,br BRA,"DF,MF",28-361,34,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0.0,,
2022-2023,Liverpool 2022 2023,2022-10-19,Premier League,West Ham United,2022-10-19_premier_league_west_ham_united_player_stats.csv,dba5c5ec,https://fbref.com/en/matches/dba5c5ec/Liverpool-West-Ham-United-October-19-2022-Premier-League,2022-10-19,Premier League,Matchweek 12,Home,West Ham United,W,2022-10-19_premier_league_west_ham_united,Liverpool,Jordan Henderson,14,eng ENG,CM,32-124,90,0,0,0,0,2,0,0,0,0,0,0,0,2,1,0.0,,
2022-2023,Liverpool 2022 2023,2022-10-19,Premier League,West Ham United,2022-10-19_premier_league_west_ham_united_player_stats.csv,dba5c5ec,https://fbref.com/en/matches/dba5c5ec/Liverpool-West-Ham-United-October-19-2022-Premier-League,2022-10-19,Premier League,Matchweek 12,Home,West Ham United,W,2022-10-19_premier_league_west_ham_united,Liverpool,Mohamed Salah,11,eg EGY,RM,30-126,90,0,0,0,0,6,2,0,0,1,1,1,0,0,0,0.0,,
2022-2023,Liverpool 2022 2023,2022-10-19,Premier League,West Ham United,2022-10-19_premier_league_west_ham_united_player_stats.csv,dba5c5ec,https://fbref.com/en/matches/dba5c5ec/Liverpool-West-Ham-United-October-19-2022-Premier-League,2022-10-19,Premier League,Matchweek 12,Home,West Ham United,W,2022-10-19_premier_league_west_ham_united,Liverpool,Kostas Tsimikas,21,gr GRE,LB,26-160,80,0,1,0,0,0,0,0,0,1,0,0,8,0,0,0.0,,
2022-2023,Liverpool 2022 2023,2022-10-19,Premier League,West Ham United,2022-10-19_premier_league_west_ham_united_player_stats.csv,dba5c5ec,https://fbref.com/en/matches/dba5c5ec/Liverpool-West-Ham-United-October-19-2022-Premier-League,2022-10-19,Premier League,Matchweek 12,Home,West Ham United,W,2022-10-19_premier_league_west_ham_united,Liverpool,Andrew Robertson,26,sct SCO,"DF,MF",28-222,10,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0.0,,
2022-2023,Liverpool 2022 2023,2022-10-19,Premier League,West Ham United,2022-10-19_premier_league_west_ham_united_player_stats.csv,dba5c5ec,https://fbref.com/en/matches/dba5c5ec/Liverpool-West-Ham-United-October-19-2022-Premier-League,2022-10-19,Premier League,Matchweek 12,Home,West Ham United,W,2022-10-19_premier_league_west_ham_united,Liverpool,Virgil van Dijk,4,nl NED,CB,31-103,90,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,,
