accurateChippedPasses,accurateCrosses,accurateCrossesPercentage,accurateFinalThirdPasses,accurateLongBalls,accurateLongBallsPercentage,accurateOppositionHalfPasses,accurateOwnHalfPasses,accuratePasses,accuratePassesPercentage,aerialDuelsWon,aerialDuelsWonPercentage,aerialLost,appearances,assists,attemptPenaltyMiss,attemptPenaltyPost,attemptPenaltyTarget,ballRecovery,bigChancesCreated,bigChancesMissed,blockedShots,cleanSheet,clearances,countRating,crossesNotClaimed,directRedCards,dispossessed,dribbledPast,duelLost,errorLeadToGoal,errorLeadToShot,expectedAssists,expectedGoals,fouls,freeKickGoal,goalConversionPercentage,goalKicks,goals,goalsAssistsSum,goalsConceded,goalsConcededInsideTheBox,goalsConcededOutsideTheBox,goalsFromInsideTheBox,goalsFromOutsideTheBox,goalsPrevented,groundDuelsWon,groundDuelsWonPercentage,headedGoals,highClaims,hitWoodwork,inaccuratePasses,interceptions,keyPasses,leftFootGoals,matchesStarted,minutesPlayed,offsides,outfielderBlocks,ownGoals,passToAssist,penaltiesTaken,penaltyConceded,penaltyConversion,penaltyFaced,penaltyGoals,penaltySave,penaltyWon,possessionLost,possessionWonAttThird,punches,rating,redCards,rightFootGoals,runsOut,savedShotsFromInsideTheBox,savedShotsFromOutsideTheBox,saves,savesCaught,savesParried,scoringFrequency,setPieceConversion,shotFromSetPiece,shotsFromInsideTheBox,shotsFromOutsideTheBox,shotsOffTarget,shotsOnTarget,successfulDribbles,successfulDribblesPercentage,successfulRunsOut,tackles,tacklesWon,tacklesWonPercentage,totalAttemptAssist,totalChippedPasses,totalContest,totalCross,totalDuelsWon,totalDuelsWonPercentage,totalLongBalls,totalOppositionHalfPasses,totalOwnHalfPasses,totalPasses,totalRating,totalShots,totwAppearances,touches,wasFouled,yellowCards,yellowRedCards,player,team,player id,team id,position_group
14,1,6.67,65,15,41.67,137,150,286,81.25,4,57.14,3,6,0,0,0,0,26,0,1,4,1,8,6,0,0,3,4,22,0,0,1.02,0.26,7,0,0.0,0,0,0,10,10,0,0,0,,17,47.22,0,0,0,66,7,8,0,6,540,0,,0,0,0,0,0,0,0,0,0,97,5,0,6.88,0,0,0,0,0,0,0,0,0.0,0,0,2,2,0,0,1,16.67,0,15,14,93.33,8,31,6,15,21,48.84,36,194,173,352,41.3,4,0,486,1,1,0,Quilindschy Hartman,Feyenoord,1392044,2959,Defenders
4,2,15.38,35,10,41.67,68,97,163,80.3,4,57.14,3,6,0,0,0,0,32,0,0,1,2,20,6,0,0,10,6,26,0,0,0.35,0.23,2,0,0.0,0,0,0,8,7,1,0,0,,29,55.77,0,0,0,40,6,1,0,6,540,0,,0,0,0,0,0,0,0,0,0,75,0,0,6.88,0,0,0,0,0,0,0,0,0.0,0,0,3,3,3,2,12,70.59,0,12,4,33.33,1,7,17,13,33,55.93,24,105,111,203,41.3,6,0,357,5,1,0,Amar Dedić,Red Bull Salzburg,1102791,2046,Defenders
9,0,0.0,20,15,48.39,69,145,214,88.07,5,50.0,5,5,0,0,0,0,22,0,1,0,1,15,5,0,0,1,5,16,0,0,0.05,0.27,5,0,0.0,16,0,0,10,8,2,0,0,,9,45.0,0,0,0,29,7,0,0,5,407,0,,0,0,0,0,0,0,0,0,0,30,0,0,6.88,0,0,0,0,0,0,0,0,0.0,0,0,1,0,0,1,0,0.0,0,6,4,66.67,0,15,0,0,14,46.67,31,81,162,243,34.4,1,0,291,3,2,0,Loris Benito,BSC Young Boys,67308,2445,Defenders
6,8,47.06,44,11,68.75,99,72,163,86.24,1,20.0,4,4,0,0,0,0,17,1,0,0,0,8,4,0,0,4,5,15,0,0,0.66,,4,0,0.0,0,0,0,8,8,0,0,0,,14,56.0,0,0,0,26,3,7,0,4,315,0,,0,0,0,0,0,0,0,0,0,44,1,0,6.88,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,1,100.0,0,10,6,60.0,7,8,1,17,15,50.0,16,123,83,189,27.5,0,0,270,3,1,0,Victor Gómez,Sporting Braga,877918,2999,Defenders
11,0,0.0,35,17,58.62,176,449,625,94.7,12,40.0,18,12,0,0,0,0,43,0,0,1,3,30,12,0,0,3,5,30,0,0,0.13,0.42,6,0,0.0,19,0,0,10,9,1,0,0,,17,58.62,0,0,0,35,10,2,0,11,989,0,,0,0,0,1,0,0,0,0,0,44,1,0,6.88,0,0,0,0,0,0,0,0,0.0,0,0,4,2,3,2,2,100.0,0,10,8,80.0,2,19,2,0,29,49.15,29,190,470,660,82.5,6,0,752,6,1,0,Nacho Fernández,Real Madrid,69404,2829,Defenders
6,0,0.0,13,6,42.86,91,195,286,94.39,4,80.0,1,4,0,0,0,0,14,0,1,1,1,8,4,0,0,1,1,5,0,0,0.1,0.24,2,0,0.0,0,0,0,6,6,0,0,0,,8,66.67,0,0,0,17,2,3,0,3,282,1,,0,0,0,0,0,0,0,0,0,19,0,0,6.88,0,0,0,0,0,0,0,0,0.0,0,0,2,0,1,0,0,0.0,0,5,3,60.0,3,12,0,0,12,70.59,14,100,203,303,27.5,2,0,336,3,0,0,Gernot Trauner,Feyenoord,121588,2959,Defenders
0,0,0.0,11,1,25.0,22,24,46,71.88,1,50.0,1,4,0,0,0,0,21,0,0,1,1,2,4,0,0,3,5,13,0,0,0.04,0.15,2,0,0.0,0,0,0,1,1,0,0,0,,14,53.85,0,0,0,18,6,3,0,2,216,0,,0,0,0,0,0,0,0,0,0,33,3,0,6.88,0,0,0,0,0,0,0,0,0.0,0,0,2,1,0,2,2,50.0,0,9,3,33.33,3,5,4,2,15,53.57,4,40,26,64,27.5,3,0,114,3,0,0,Nicolás Capaldo,Red Bull Salzburg,973564,2046,Defenders
9,0,0.0,72,14,73.68,188,211,399,92.79,1,50.0,1,6,0,0,0,0,39,0,1,0,1,3,6,0,0,3,4,18,0,1,0.3,0.39,7,0,0.0,0,0,0,10,10,0,0,0,,25,59.52,0,0,1,31,5,1,0,6,540,1,,1,0,0,0,0,0,0,0,0,50,0,0,6.87,0,0,0,0,0,0,0,0,0.0,0,0,2,0,1,1,8,72.73,0,14,9,64.29,1,17,11,3,26,59.09,19,207,226,430,41.2,2,0,529,3,1,0,Lutsharel Geertruida,Feyenoord,856739,2959,Defenders
8,2,28.57,34,8,88.89,77,78,153,85.96,8,53.33,7,6,0,0,0,0,16,1,1,0,0,5,6,0,0,6,3,22,0,0,0.47,0.26,4,0,0.0,0,0,0,6,6,0,0,0,,16,51.61,0,0,1,25,7,6,0,3,326,0,,0,0,0,0,0,0,0,0,0,48,1,0,6.87,0,0,0,0,0,0,0,0,0.0,0,0,1,0,1,0,0,0.0,0,13,8,61.54,6,10,2,7,24,52.17,9,101,84,178,41.2,1,0,276,3,2,0,Mathías Olivera,SSC Napoli,805078,2714,Defenders
4,4,26.67,72,7,63.64,126,68,190,89.2,2,66.67,1,6,0,0,0,0,22,0,0,1,2,5,6,0,0,6,1,19,0,0,0.31,0.1,4,0,0.0,0,0,0,3,3,0,0,0,,20,52.63,0,0,0,23,1,2,0,3,327,0,,0,0,0,0,0,0,0,0,0,56,2,0,6.87,0,0,0,0,0,0,0,0,0.0,0,0,2,0,1,0,10,55.56,0,6,4,66.67,2,6,18,15,22,53.66,11,150,78,213,41.2,2,0,312,4,1,0,Alejandro Balde,FC Barcelona,997035,2817,Defenders
9,1,25.0,23,12,60.0,66,150,215,80.22,13,76.47,4,5,0,0,0,0,27,0,0,0,0,17,5,0,0,1,6,19,0,0,0.34,0.25,5,0,0.0,0,0,0,9,8,1,0,0,,18,54.55,0,0,0,53,6,2,0,4,434,0,,0,0,0,0,0,0,0,0,0,68,1,0,6.86,0,0,0,0,0,0,0,0,0.0,0,0,3,0,3,0,1,25.0,0,15,10,66.67,2,20,4,4,31,62.0,20,100,172,268,34.3,3,0,374,2,2,0,Morato,Benfica,985086,3006,Defenders
7,0,0.0,4,8,26.67,8,64,72,70.59,1,20.0,4,2,1,0,0,0,8,0,0,0,1,6,2,0,0,3,0,9,0,0,0.01,,1,0,0.0,1,0,1,1,1,0,0,0,,7,58.33,0,0,0,30,0,1,0,2,210,0,,0,0,0,0,0,0,0,0,0,36,0,0,6.85,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,1,50.0,0,4,4,100.0,1,23,2,0,8,47.06,30,29,73,102,13.7,0,0,126,2,0,0,Otávio,FC Porto,1069159,3002,Defenders
11,3,30.0,35,11,44.0,61,91,149,79.68,3,50.0,3,6,1,0,0,0,30,1,1,0,0,9,6,0,0,1,7,21,0,0,0.67,0.21,8,0,0.0,0,0,1,7,6,1,0,0,,25,58.14,0,0,0,38,3,8,0,5,429,1,,0,0,0,1,0,0,0,0,0,57,3,0,6.85,0,0,0,0,0,0,0,0,0.0,0,0,1,0,1,0,2,50.0,0,18,14,77.78,8,17,4,10,28,57.14,25,86,111,187,41.1,1,0,288,5,1,0,Davide Calabria,Milan,318607,2692,Defenders
7,5,26.32,18,9,42.86,35,35,65,73.86,1,20.0,4,4,0,0,0,0,18,0,0,0,0,9,4,0,0,1,0,7,0,0,0.3,,1,0,0.0,0,0,0,2,2,0,0,0,,8,72.73,0,0,0,23,2,2,0,3,220,0,,0,0,0,0,0,0,0,0,0,49,1,0,6.85,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0.0,0,8,7,87.5,2,14,1,19,9,56.25,21,62,45,88,27.4,0,0,159,0,1,0,Jesús Navas,Sevilla,11869,2833,Defenders
7,2,66.67,21,8,61.54,47,70,115,82.73,2,50.0,2,6,0,0,0,0,17,0,0,0,2,13,6,0,0,0,8,15,0,0,0.23,,5,0,0.0,0,0,0,3,3,0,0,0,,14,51.85,0,0,0,24,2,2,0,4,395,0,,0,0,0,1,0,0,0,0,0,31,0,0,6.85,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,2,66.67,0,12,9,75.0,2,12,3,3,16,51.61,13,66,76,139,41.1,0,0,204,0,1,0,Niklas Süle,Borussia Dortmund,168937,2673,Defenders
5,1,100.0,13,11,31.43,39,133,171,80.66,7,41.18,10,5,1,0,0,0,24,0,0,0,1,24,5,0,0,0,3,25,0,0,0.06,,12,0,0.0,4,0,1,11,9,2,0,0,,16,51.61,0,0,0,41,6,2,0,5,450,1,,0,0,0,1,0,0,0,0,0,42,1,0,6.84,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,5,100.0,0,8,4,50.0,2,19,5,1,23,47.92,35,65,148,212,34.2,0,0,281,3,2,0,Mohamed Camara,BSC Young Boys,881038,2445,Defenders
3,0,0.0,15,2,40.0,39,41,80,90.91,1,50.0,1,3,1,0,0,0,14,1,0,0,0,8,3,0,0,2,0,9,0,0,0.21,,3,0,0.0,0,0,1,8,6,2,0,0,,11,57.89,0,0,0,8,10,3,0,2,213,0,,0,1,0,0,0,0,0,0,0,23,0,0,6.83,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,2,40.0,0,7,5,71.43,2,7,5,3,12,57.14,5,46,45,88,20.5,0,0,161,2,1,0,Aaron Wan-Bissaka,Manchester United,863653,35,Defenders
2,0,0.0,5,4,44.44,15,37,52,86.67,1,100.0,0,3,0,0,0,0,4,0,0,0,0,5,3,0,0,0,1,2,0,0,0.01,,1,0,0.0,0,0,0,0,0,0,0,0,,1,33.33,0,0,0,8,0,0,0,1,92,0,,0,0,0,0,0,0,0,0,0,10,0,0,6.83,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0.0,0,1,1,100.0,0,5,0,1,2,50.0,9,21,40,60,20.5,0,0,71,0,0,0,Nicolai Boilesen,FC København,95443,1284,Defenders
10,1,9.09,36,4,33.33,76,79,154,86.03,1,33.33,2,4,0,0,0,0,13,0,0,1,0,5,3,0,0,0,7,13,0,0,0.19,0.02,4,0,0.0,0,0,0,3,3,0,0,0,,7,38.89,0,0,0,25,2,2,0,3,214,0,,0,0,0,0,0,0,0,0,0,39,1,0,6.83,0,0,0,0,0,0,0,0,0.0,0,0,1,0,0,0,0,0.0,0,3,1,33.33,2,16,0,11,8,38.1,12,101,89,179,20.5,1,0,235,4,0,0,Mário Rui,SSC Napoli,99546,2714,Defenders
2,3,15.79,85,7,53.85,132,123,252,87.2,2,28.57,5,8,1,0,0,0,34,0,0,0,1,7,8,0,0,8,5,30,0,0,0.43,0.16,4,0,0.0,0,0,1,12,9,3,0,0,,38,60.32,0,0,0,37,4,9,0,7,646,0,,0,0,0,0,0,0,0,0,0,93,4,0,6.83,0,0,0,0,0,0,0,0,0.0,0,0,2,2,2,2,14,60.87,0,13,7,53.85,9,4,23,19,40,57.14,13,174,134,289,54.6,4,0,486,11,0,0,Sergiño Dest,PSV Eindhoven,906021,2952,Defenders
3,2,40.0,17,5,55.56,31,32,61,76.25,1,25.0,3,4,0,0,0,0,16,0,0,0,0,2,4,0,0,2,6,18,0,0,0.38,,6,0,0.0,0,0,0,6,6,0,0,0,,19,55.88,0,0,0,19,10,3,0,3,251,0,,0,0,0,0,0,0,0,0,0,35,1,0,6.83,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,4,80.0,0,9,6,66.67,3,4,5,5,20,52.63,9,45,40,80,27.3,0,0,169,6,1,0,Javi Galán,Real Sociedad,825133,2824,Defenders
1,2,33.33,17,4,80.0,33,23,54,78.26,4,80.0,1,4,0,0,0,0,5,0,0,0,0,8,4,0,0,2,3,7,0,0,0.41,0.05,1,0,0.0,0,0,0,6,6,0,0,0,,7,53.85,0,0,0,15,3,2,0,3,223,0,,0,0,0,0,0,0,0,0,0,34,1,0,6.83,0,0,0,0,0,0,0,0,0.0,0,0,1,0,1,0,1,100.0,0,4,2,50.0,2,3,1,6,11,61.11,5,48,27,69,27.3,1,0,142,2,1,0,Ritchie De Laet,Royal Antwerp FC,30420,2889,Defenders
13,0,0.0,15,10,55.56,56,112,168,82.76,17,68.0,8,5,0,0,0,0,21,0,0,2,0,15,5,0,0,0,0,14,0,0,0.18,0.1,7,0,0.0,0,0,0,7,7,0,0,0,,8,57.14,0,0,0,35,0,1,0,5,450,0,,0,0,0,0,0,0,0,0,0,40,0,0,6.82,0,0,0,0,0,0,0,0,0.0,0,0,2,0,0,0,1,100.0,0,5,5,100.0,1,17,1,0,25,64.1,18,78,125,203,34.1,2,0,249,2,0,0,Jamaal Lascelles,Newcastle United,153444,39,Defenders
9,0,0.0,16,11,39.29,73,184,257,89.24,7,50.0,7,6,0,0,0,0,15,0,0,0,0,14,5,0,0,0,0,16,0,0,0.03,0.05,10,0,0.0,0,0,0,5,5,0,0,0,,8,47.06,0,0,0,31,11,1,0,4,414,0,,0,0,0,0,0,0,0,0,0,33,0,0,6.82,0,0,0,0,0,0,0,0,0.0,0,0,2,0,1,1,0,0.0,0,5,2,40.0,1,19,0,0,15,48.39,28,91,197,288,34.1,2,0,335,3,2,0,Stefan Savić,Atlético Madrid,76265,2836,Defenders
5,0,0.0,60,8,80.0,149,142,291,95.41,7,70.0,3,6,1,0,0,0,18,0,0,1,0,7,6,0,0,2,0,7,0,0,0.14,0.02,1,0,0.0,0,0,1,5,3,2,0,0,,4,50.0,0,0,0,14,2,1,0,4,341,1,,0,0,0,0,0,0,0,0,0,21,3,0,6.82,0,0,0,0,0,0,0,0,0.0,0,0,0,1,0,0,0,0.0,0,2,1,50.0,1,5,1,1,11,61.11,10,159,147,305,40.9,1,0,341,2,0,0,John Stones,Manchester City,152077,17,Defenders
4,0,0.0,13,17,50.0,79,207,286,89.38,18,52.94,16,7,0,0,0,0,17,0,1,1,2,15,7,0,0,1,5,32,0,0,0.04,0.17,11,0,0.0,6,0,0,6,6,0,0,0,,13,44.83,0,0,0,34,11,0,0,7,573,0,,0,0,0,0,0,0,0,0,0,38,2,0,6.81,0,0,0,0,0,0,0,0,0.0,0,0,5,1,3,2,0,0.0,0,8,5,62.5,0,14,0,0,31,49.21,34,104,216,320,47.7,6,0,381,6,2,0,Robin Le Normand,Real Sociedad,787751,2824,Defenders
15,1,12.5,86,25,45.45,242,325,566,90.56,8,38.1,13,11,0,0,0,0,44,2,0,0,1,18,11,0,0,2,4,30,0,1,0.35,0.65,11,0,25.0,0,1,1,14,13,1,1,0,,32,65.31,1,0,0,59,3,5,0,10,843,0,,0,0,0,0,0,0,0,0,0,95,0,0,6.81,0,0,0,0,0,0,0,0,843.0,0,0,2,2,3,1,4,80.0,0,15,10,66.67,5,30,5,8,40,57.14,55,287,346,625,74.9,4,0,776,14,2,0,Lucas Hernández,Paris Saint-Germain,352370,1644,Defenders
14,1,50.0,53,21,51.22,186,242,427,86.44,2,22.22,7,11,0,0,0,0,49,0,0,1,4,14,11,0,0,4,11,39,0,0,0.26,0.17,17,0,0.0,0,0,0,9,9,0,0,0,,32,50.0,0,0,0,67,12,4,0,11,913,0,,0,0,0,0,0,0,0,0,0,80,2,0,6.81,0,0,0,0,0,0,0,0,0.0,0,1,0,5,3,1,3,100.0,0,19,12,63.16,4,33,3,2,34,46.58,41,230,266,494,74.9,5,0,600,10,4,0,Emre Can,Borussia Dortmund,138156,2673,Defenders
5,0,0.0,22,11,33.33,72,141,213,87.65,8,44.44,10,5,0,0,0,0,19,0,0,1,0,22,5,0,1,0,2,13,0,0,0.04,0.86,2,0,33.33,0,1,1,9,8,1,1,0,,9,75.0,0,0,0,30,5,0,1,5,391,0,,1,0,0,0,0,0,0,0,0,31,0,0,6.8,1,0,0,0,0,0,0,0,391.0,0,0,3,0,1,1,0,0.0,0,6,3,50.0,0,21,0,0,17,56.67,33,94,149,243,34.0,3,1,302,4,0,0,Sikou Niakaté,Sporting Braga,868235,2999,Defenders
12,1,20.0,24,15,45.45,71,180,250,82.24,13,54.17,11,7,0,0,0,0,30,0,1,3,0,22,7,0,0,0,8,30,0,0,0.09,0.7,10,0,20.0,0,1,1,11,11,0,1,0,,23,54.76,1,0,0,54,10,0,0,7,599,1,,0,0,0,0,0,0,0,0,0,63,1,0,6.8,0,0,0,0,0,0,0,0,599.0,0,0,4,1,1,1,1,50.0,0,12,7,58.33,0,25,2,5,36,54.55,33,104,205,304,47.6,5,0,405,10,3,0,Mohamed Simakan,RB Leipzig,945063,36360,Defenders
11,1,16.67,79,12,52.17,179,184,362,86.6,4,44.44,5,11,1,0,0,0,42,0,0,0,2,12,10,0,0,9,20,63,0,0,0.38,0.09,23,0,0.0,0,0,1,12,12,0,0,0,,49,45.79,0,0,0,56,8,1,0,8,771,0,,0,0,0,0,0,0,0,0,0,89,4,0,6.8,0,0,0,0,0,0,0,0,0.0,0,0,1,1,2,0,10,58.82,0,32,22,68.75,1,23,17,6,53,45.69,23,218,206,418,68.0,2,0,576,7,2,0,Konrad Laimer,FC Bayern München,355492,2672,Defenders
4,1,33.33,12,3,33.33,20,19,38,71.7,0,0.0,0,2,1,0,0,0,9,0,0,1,0,0,2,0,0,0,1,6,0,0,0.17,0.06,5,0,0.0,0,0,1,3,1,2,0,0,,3,33.33,0,0,0,15,3,2,0,2,135,0,,0,0,0,0,0,0,0,0,0,23,0,0,6.8,0,0,0,0,0,0,0,0,0.0,0,0,1,1,0,1,0,0.0,0,2,2,100.0,2,6,0,3,3,33.33,9,34,22,53,13.6,2,0,84,1,1,0,Luke Shaw,Manchester United,190839,35,Defenders
0,0,0.0,1,1,100.0,1,4,5,83.33,0,0.0,1,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0.0,,0,0,0.0,0,0,0,0,0,0,0,0,,1,100.0,0,0,0,1,0,0,0,0,45,0,,0,0,0,0,0,0,0,0,0,4,0,0,6.8,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0.0,0,0,0,0.0,0,0,0,0,1,50.0,1,1,5,6,6.8,0,0,14,1,0,0,Leandro Morgalla,Red Bull Salzburg,1135938,2046,Defenders
1,0,0.0,2,4,40.0,8,31,39,82.98,0,0.0,0,2,0,0,0,0,5,0,0,0,0,7,1,0,0,0,0,1,0,0,0.0,,1,0,0.0,0,0,0,3,3,0,0,0,,4,80.0,0,0,0,8,1,0,0,1,94,0,,0,0,0,0,0,0,0,0,0,9,0,0,6.8,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0.0,0,4,3,75.0,0,3,0,0,4,80.0,10,11,36,47,6.8,0,0,61,0,1,0,Loïc Badé,Sevilla,1006489,2833,Defenders
4,1,10.0,40,3,37.5,94,79,172,82.3,1,50.0,1,7,0,0,0,0,25,0,0,0,2,4,7,0,0,4,9,21,0,0,0.17,,4,0,0.0,0,0,0,2,2,0,0,0,,22,52.38,0,0,0,37,5,1,0,3,423,0,,0,0,0,0,0,0,0,0,0,67,0,0,6.8,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,5,62.5,0,10,7,70.0,1,7,8,10,23,52.27,8,121,98,209,47.6,0,0,338,7,0,0,Manuel Lazzari,Lazio,273405,2699,Defenders
3,1,20.0,90,8,57.14,187,188,374,91.67,9,64.29,5,11,0,0,0,0,35,1,0,0,2,14,11,0,0,2,4,22,0,0,0.63,,9,0,0.0,0,0,0,10,7,3,0,0,,27,61.36,0,0,0,34,6,2,0,9,872,0,,0,0,0,0,0,0,0,0,0,52,0,0,6.8,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,5,62.5,0,14,9,64.29,2,11,8,5,36,62.07,14,205,208,408,74.8,0,0,544,10,1,0,Ferland Mendy,Real Madrid,792073,2829,Defenders
4,0,0.0,31,8,80.0,79,92,171,92.93,4,80.0,1,5,0,0,0,0,14,0,0,1,0,6,5,0,0,2,2,11,0,0,0.09,0.31,5,0,0.0,0,0,0,6,6,0,0,0,,5,33.33,0,0,0,13,1,3,0,4,272,0,,0,0,0,0,0,0,0,0,0,17,0,0,6.8,0,0,0,0,0,0,0,0,0.0,0,0,3,1,3,0,1,50.0,0,4,3,75.0,3,6,2,1,9,45.0,10,89,96,184,34.0,4,0,218,0,0,0,Vítor Carvalho,Sporting Braga,887754,2999,Defenders
8,1,12.5,31,3,60.0,63,58,120,84.51,9,81.82,2,4,0,0,0,0,15,0,0,2,0,5,4,0,0,0,2,13,0,0,0.5,0.1,7,0,0.0,0,0,0,6,6,0,0,0,,13,54.17,0,0,0,22,4,3,0,4,308,3,,0,0,0,0,0,0,0,0,0,46,2,0,6.8,0,0,0,0,0,0,0,0,0.0,0,0,2,1,0,1,2,50.0,0,7,4,57.14,3,11,4,8,22,62.86,5,81,69,142,27.2,3,0,218,4,0,0,Zaidu Sanusi,FC Porto,987510,3002,Defenders
3,0,0.0,26,4,33.33,61,88,149,89.76,3,37.5,5,6,0,0,0,0,17,0,0,0,0,11,6,0,0,2,4,16,0,0,0.06,,4,0,0.0,1,0,0,5,5,0,0,0,,8,42.11,0,0,0,17,5,0,0,3,288,0,,0,0,0,0,0,0,0,0,0,26,0,0,6.78,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,1,50.0,0,6,5,83.33,0,9,2,1,11,40.74,12,73,94,166,40.7,0,0,224,1,2,0,César Azpilicueta,Atlético Madrid,21555,2836,Defenders
10,0,0.0,35,8,42.11,83,76,159,76.81,9,81.82,2,5,0,0,0,0,27,0,1,0,0,8,5,0,0,1,6,12,0,0,0.14,0.37,3,0,0.0,0,0,0,9,8,1,0,0,,12,54.55,0,0,0,48,11,2,0,5,384,1,,0,0,0,0,0,0,0,0,0,56,2,0,6.78,0,0,0,0,0,0,0,0,0.0,0,0,1,2,3,0,2,66.67,0,8,5,62.5,2,23,3,1,21,63.64,19,120,88,207,33.9,3,0,254,2,2,0,Kaan Ayhan,Galatasaray,138152,3061,Defenders
12,0,0.0,50,16,34.04,237,462,699,89.39,20,64.52,11,10,0,0,0,0,50,0,1,1,4,26,10,0,0,2,4,30,0,0,0.12,0.3,12,0,0.0,2,0,0,8,7,1,0,0,,14,42.42,0,0,0,83,7,0,0,10,902,0,,0,0,0,1,0,0,0,0,0,93,1,0,6.78,0,0,0,0,0,0,0,0,0.0,0,0,3,0,2,0,2,66.67,0,10,4,40.0,0,24,3,0,34,53.13,47,289,493,782,67.8,3,0,862,2,1,0,William Saliba,Arsenal,941168,42,Defenders
2,3,30.0,42,5,83.33,87,64,148,94.27,1,50.0,1,4,1,0,0,0,10,0,0,0,0,6,4,0,0,3,3,7,0,0,0.52,,0,0,0.0,0,0,1,3,2,1,0,0,,3,33.33,0,0,0,9,1,3,0,2,192,0,,0,0,0,0,0,0,0,0,0,26,1,0,6.78,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,1,100.0,0,1,1,100.0,3,2,1,10,4,36.36,6,98,69,157,27.1,0,0,209,1,0,0,Fran García,Real Madrid,851271,2829,Defenders
2,0,0.0,4,5,50.0,14,23,37,72.55,3,37.5,5,3,0,0,0,0,6,0,0,0,0,7,3,0,0,0,1,8,0,0,0.07,,2,0,0.0,0,0,0,4,4,0,0,0,,3,50.0,0,0,0,14,4,0,0,2,175,0,,0,0,0,0,0,0,0,0,0,15,0,0,6.77,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,1,100.0,0,2,1,50.0,0,4,1,0,6,42.86,10,25,26,51,20.3,0,0,75,0,1,0,Paul Jaeckel,1. FC Union Berlin,856668,2547,Defenders
6,2,12.5,27,9,42.86,71,104,173,77.58,11,52.38,10,7,0,0,0,0,26,0,0,1,1,12,6,0,0,1,5,25,0,0,0.1,0.42,5,0,0.0,0,0,0,5,4,1,0,0,,12,44.44,0,0,0,50,0,2,0,5,473,2,,0,0,0,0,0,0,0,0,0,87,1,0,6.77,0,0,0,0,0,0,0,0,0.0,0,0,5,1,3,2,1,16.67,0,10,6,60.0,2,16,6,16,23,47.92,21,105,134,223,40.6,6,0,340,1,1,0,Carlos Augusto,Inter,929199,2697,Defenders
4,0,0.0,14,5,45.45,34,58,92,86.79,4,80.0,1,5,0,0,0,0,12,0,0,0,0,5,5,0,0,1,1,7,0,0,0.04,0.08,3,0,0.0,0,0,0,1,1,0,0,0,,10,62.5,0,0,0,14,1,0,0,2,176,0,,0,0,0,0,0,0,0,0,0,20,0,0,6.76,0,0,0,0,0,0,0,0,0.0,0,0,2,0,1,1,2,66.67,0,7,4,57.14,0,7,3,0,14,66.67,11,45,61,106,33.8,2,0,147,1,3,0,Aritz Elustondo,Real Sociedad,785468,2824,Defenders
2,0,0.0,2,1,33.33,6,56,62,91.18,3,100.0,0,2,0,0,0,0,6,0,0,0,0,1,2,0,0,0,0,2,0,0,0.0,0.79,2,0,100.0,0,1,1,2,1,1,1,0,,2,50.0,1,0,0,6,2,0,0,1,78,0,,0,0,0,1,0,0,0,0,0,6,0,0,6.75,1,0,0,0,0,0,0,0,78.0,0,0,1,0,0,1,0,0.0,0,2,0,0.0,0,6,0,0,5,71.43,3,10,58,68,13.5,1,0,79,0,0,1,Gustaf Lagerbielke,Celtic,965263,2352,Defenders
3,0,0.0,4,2,33.33,12,57,69,89.61,1,50.0,1,2,0,0,0,0,8,0,0,0,0,6,2,0,0,0,0,2,0,0,0.01,0.12,2,0,0.0,0,0,0,6,5,1,0,0,,2,66.67,0,0,0,8,2,0,0,2,180,0,,0,0,0,0,0,0,0,0,0,10,0,0,6.75,0,0,0,0,0,0,0,0,0.0,0,0,1,0,1,0,0,0.0,0,2,2,100.0,0,6,0,1,3,60.0,6,15,63,77,13.5,1,0,96,0,0,0,Scott McKenna,FC København,358108,1284,Defenders
0,0,0.0,9,0,0.0,22,34,56,96.55,0,0.0,0,2,0,0,0,0,4,0,0,0,0,0,2,0,0,1,0,2,0,0,0.02,0.11,0,0,0.0,0,0,0,2,2,0,0,0,,5,71.43,0,0,0,2,1,0,0,1,111,0,,0,0,0,0,0,0,0,0,0,6,0,0,6.75,0,0,0,0,0,0,0,0,0.0,0,0,1,0,0,1,1,50.0,0,3,2,66.67,0,0,2,0,5,71.43,0,24,34,58,13.5,1,0,77,1,1,0,Juan Bernat,Benfica,96368,3006,Defenders
