name,firstName,lastName,slug,shortName,position,jerseyNumber,userCount,gender,id,fieldTranslations,sofascoreId,averageX,averageY,pointsCount,team,match
Wilfred Ndidi,Wilfred,Ndidi,wilfred-ndidi,W. Ndidi,M,4,9887,M,787885,"{'nameTranslation': {'ar': 'ويلفريد نديدي', 'bn': 'উইলফ্রেড নাদিদি', 'hi': 'विल्फ्रेड एनडीडी'}, 'shortNameTranslation': {'ar': 'و. نديدي', 'bn': 'ডব্লিউ. নাদিদি', 'hi': 'डब्लू. एनडीडी'}}",,38.10303030303,38.121212121212,66,Leicester City,1746969300_nottingham_forest_vs_leicester_city
James Justin,James,Justin,james-justin,J. Justin,D,24,1394,M,827681,"{'nameTranslation': {'ar': 'جيمس جاستين', 'bn': 'জেমস জাস্টিন', 'hi': 'जेम्स जस्टिन'}, 'shortNameTranslation': {'ar': 'ج. جاستين', 'bn': 'জে.জাস্টিন', 'hi': 'जे. जस्टिन'}}",,40.502739726027,15.530136986301,73,Leicester City,1746969300_nottingham_forest_vs_leicester_city
Bilal El Khannouss,Bilal,El Khannouss,bilal-el-khannouss,B. E. Khannouss,M,11,27622,M,1126569,"{'nameTranslation': {'ar': 'بلال الخنوس', 'bn': 'বিলাল এল খানৌস', 'hi': 'बिलाल अल खन्नौस'}, 'shortNameTranslation': {'ar': 'ب. أ. خنوس', 'bn': 'বি. ই. খানৌস', 'hi': 'बी.ई. खन्नौस'}}",bilalekns_34,51.977358490566,53.454716981132,53,Leicester City,1746969300_nottingham_forest_vs_leicester_city
Jeremy Monga,Jeremy Monga,,jeremy-monga,J. Monga,M,28,2131,M,1861707,"{'nameTranslation': {'ar': 'جيريمي مونغا'}, 'shortNameTranslation': {'ar': 'ج. مونغا'}}",,55.936363636364,30.863636363636,11,Leicester City,1746969300_nottingham_forest_vs_leicester_city
Boubakary Soumaré,Boubakary,Soumare,boubakary-soumare,B. Soumaré,M,34,1079,M,887581,"{'nameTranslation': {'ar': 'بوباكاري سوماري', 'bn': 'বুবাকারি সৌমারে', 'hi': 'बौबाकरी सौमारे'}, 'shortNameTranslation': {'ar': 'ب. سوماري', 'bn': 'বি. সৌমারে', 'hi': 'बी. सौमारे'}}",,50.378260869565,54.804347826087,23,Leicester City,1746969300_nottingham_forest_vs_leicester_city
Jamie Vardy,Jamie,Vardy,jamie-vardy,J. Vardy,F,10,23189,M,173827,"{'nameTranslation': {'ar': 'جيمي فاردي', 'bn': 'জেমি ভার্ডি', 'hi': 'जेमी वर्डी'}, 'shortNameTranslation': {'ar': 'ج. فاردي', 'bn': 'জে. ভার্ডি', 'hi': 'जे. वर्डी'}}",Vardy7,57.562962962963,55.37037037037,27,Leicester City,1746969300_nottingham_forest_vs_leicester_city
Victor Kristiansen,Victor,Kristiansen,victor-kristiansen,V. Kristiansen,D,16,1328,M,1092409,"{'nameTranslation': {'ar': 'كريستيانسين، فيكتور', 'bn': 'ক্রিস্টিয়ানসেন, ভিক্টর', 'hi': 'क्रिस्टियानसेन, विक्टर'}, 'shortNameTranslation': {'ar': 'ف. كريستيانسين', 'bn': 'ভি. ক্রিস্টিয়ানসেন', 'hi': 'वी. क्रिस्टियानसेन'}}",,68.014285714286,80.742857142857,7,Leicester City,1746969300_nottingham_forest_vs_leicester_city
Facundo Buonanotte,Facundo Buonanotte,,facundo-buonanotte,F. Buonanotte,M,40,17796,M,1117025,"{'nameTranslation': {'ar': 'فاكوندو بونانوتي', 'bn': 'ফ্যাকুন্ডো বুওনানোত্তে', 'hi': 'फ़ाकंडो बुओनानोट्टे'}, 'shortNameTranslation': {'ar': 'ف. بونانوتي', 'bn': 'এফ. বুওনানোট', 'hi': 'एफ. बुओनानोट्टे'}}",facubuonanotte_,60.454166666667,44.208333333333,24,Leicester City,1746969300_nottingham_forest_vs_leicester_city
Oliver Skipp,Oliver,Skipp,oliver-skipp,O. Skipp,M,22,1334,M,859901,"{'nameTranslation': {'ar': 'سكيب، أوليفر', 'bn': 'স্কিপ, অলিভার', 'hi': 'स्किप, ओलिवर'}, 'shortNameTranslation': {'ar': 'أ. سكيب', 'bn': 'ও. স্কিপ', 'hi': 'ओ. स्किप'}}",,35.085294117647,61.0,34,Leicester City,1746969300_nottingham_forest_vs_leicester_city
Jordan Ayew,Jordan,Ayew,jordan-ayew,J. Ayew,F,9,13423,M,103045,"{'nameTranslation': {'ar': 'جوردان أيو', 'bn': 'জর্ডান আইউ', 'hi': 'जॉर्डन अय्यू'}, 'shortNameTranslation': {'ar': 'ج. أيو', 'bn': 'জে. আইউ', 'hi': 'जे. अय्यू'}}",jordanayew9,52.568888888889,45.453333333333,45,Leicester City,1746969300_nottingham_forest_vs_leicester_city
Luke Thomas,,,luke-thomas,L. Thomas,D,33,541,M,991584,"{'nameTranslation': {'ar': 'لوك توماس', 'bn': 'লুক থমাস', 'hi': 'ल्यूक थॉमस'}, 'shortNameTranslation': {'ar': 'ل. توماس', 'bn': 'এল. থমাস', 'hi': 'एल. थॉमस'}}",,44.523404255319,78.351063829787,47,Leicester City,1746969300_nottingham_forest_vs_leicester_city
Kasey McAteer,Kasey McAteer,,kasey-mcateer,K. McAteer,M,20,546,M,1065134,"{'nameTranslation': {'ar': 'كاسي مكاتير', 'bn': 'ক্যাসি ম্যাকএটার', 'hi': 'केसी मैकएटेर'}, 'shortNameTranslation': {'ar': 'ك. مكاتير', 'bn': 'কে. ম্যাকএটার', 'hi': 'के. मैकएटेर'}}",,52.963829787234,36.829787234043,47,Leicester City,1746969300_nottingham_forest_vs_leicester_city
Caleb Okoli,,,caleb-okoli,C. Okoli,D,5,985,M,967722,"{'nameTranslation': {'ar': 'كاليب أوكولي', 'bn': 'কালেব ওকোলি', 'hi': 'कैलेब ओकोली'}, 'shortNameTranslation': {'ar': 'ك. أوكولي', 'bn': 'সি. ওকোলি', 'hi': 'सी. ओकोली'}}",,39.65,31.4,2,Leicester City,1746969300_nottingham_forest_vs_leicester_city
Jakub Stolarczyk,,,jakub-stolarczyk,J. Stolarczyk,G,1,1051,M,997830,"{'nameTranslation': {'ar': 'ياكوب ستولارتشيك', 'bn': 'জ্যাকুব স্টোলারকজিক', 'hi': 'जकूब स्टोलार्स्की'}, 'shortNameTranslation': {'ar': 'ي. ستولارتشيك', 'bn': 'জে. স্টোলারজিক', 'hi': 'जे. स्टोलार्स्की'}}",,11.890196078431,50.092156862745,51,Leicester City,1746969300_nottingham_forest_vs_leicester_city
Wout Faes,Wout,Faes,wout-faes,W. Faes,D,25,1814,M,361696,"{'nameTranslation': {'ar': 'ووت فايس', 'bn': 'ওয়াউট ফেইস', 'hi': 'वाउट फ़ेस'}, 'shortNameTranslation': {'ar': 'ووت فايس', 'bn': 'ডব্লিউ. ফেইস', 'hi': 'डब्लू. फ़ेस'}}",,27.5640625,64.815625,64,Leicester City,1746969300_nottingham_forest_vs_leicester_city
Conor Coady,,,conor-coady,C. Coady,D,15,637,M,98449,"{'nameTranslation': {'ar': 'كونور كودي', 'bn': 'কনর কোডিস', 'hi': 'कोनोर कोडी'}, 'shortNameTranslation': {'ar': 'ك. كودي', 'bn': 'সি. কোডি', 'hi': 'सी. कोडी'}}",,29.733928571429,39.283928571429,56,Leicester City,1746969300_nottingham_forest_vs_leicester_city
