name,firstName,lastName,slug,shortName,position,jerseyNumber,userCount,gender,sofascoreId,id,fieldTranslations,averageX,averageY,pointsCount,team,match
Ibrahima Konaté,Ibrahima,Konate,ibrahima-konate,I. Konaté,D,5,29397,M,ibrahimakonate,826215,"{'nameTranslation': {'ar': 'إبراهيما كوناتي', 'bn': 'ইব্রাহিম কোনাতে', 'hi': 'इब्राहीमा कोनाटे'}, 'shortNameTranslation': {'ar': 'إ. كوناتي', 'bn': 'আই. কোনাতে', 'hi': 'आई. कोनाटे'}}",31.751923076923,31.378846153846,52,Liverpool FC,1746977400_liverpool_fc_vs_arsenal
Virgil van Dijk,Virgil,van Dijk,virgil-van-dijk,V. van Dijk,D,4,98981,M,VvD,151545,"{'nameTranslation': {'ar': 'فيرجيل فان دايك', 'bn': 'ভার্জিল ভ্যান ডাইক', 'hi': 'वर्जिल वान डिक'}, 'shortNameTranslation': {'ar': 'ف. فان دايك', 'bn': 'ভি. ভ্যান ডাইক', 'hi': 'वी. वान डिक'}}",27.790476190476,62.101587301587,63,Liverpool FC,1746977400_liverpool_fc_vs_arsenal
Harvey Elliott,,,harvey-elliott,H. Elliott,M,9,20993,M,harvelliott,955245,"{'nameTranslation': {'ar': 'هارفي إليوت', 'bn': 'হার্ভে এলিয়ট', 'hi': 'हार्वे इलियट'}, 'shortNameTranslation': {'ar': 'ه. إليوت', 'bn': 'এইচ. এলিয়ট', 'hi': 'एच. इलियट'}}",65.844444444444,28.811111111111,9,Liverpool FC,1746977400_liverpool_fc_vs_arsenal
Andy Robertson,Andy,Robertson,andy-robertson,A. Robertson,D,26,26113,M,andyrobertson94,262911,"{'nameTranslation': {'ar': 'أندرو روبرتسون', 'bn': 'অ্যান্ড্রু রবার্টসন', 'hi': 'एंड्रयू रॉबर्टसन'}, 'shortNameTranslation': {'ar': 'أ. روبرتسون', 'bn': 'এ. রবার্টসন', 'hi': 'ए. रॉबर्टसन'}}",37.929166666667,83.283333333333,72,Liverpool FC,1746977400_liverpool_fc_vs_arsenal
Leandro Trossard,Leandro,Trossard,leandro-trossard,L. Trossard,F,19,32932,M,leandrotrossard,135666,"{'nameTranslation': {'ar': 'لياندرو تروسار', 'bn': 'লিয়েন্দ্রো ট্রসার্ড', 'hi': 'लिएंड्रो ट्रोसार्ड'}, 'shortNameTranslation': {'ar': 'ل. تروسار', 'bn': 'এল. ট্রসার্ড', 'hi': 'एल. ट्रोसार्ड'}}",67.10447761194,51.919402985075,67,Arsenal,1746977400_liverpool_fc_vs_arsenal
Ben White,Ben,White,ben-white,B. White,D,4,15323,M,benwhite,846036,"{'nameTranslation': {'ar': 'بن وايت', 'bn': 'বেঞ্জামিন হোয়াইট', 'hi': 'बेंजामिन व्हाइट'}, 'shortNameTranslation': {'ar': 'ب. وايت', 'bn': 'বি. হোয়াইট', 'hi': 'बी. व्हाइट'}}",55.059259259259,15.925925925926,54,Arsenal,1746977400_liverpool_fc_vs_arsenal
William Saliba,William,Saliba,william-saliba,W. Saliba,D,2,46352,M,WSaliba4,941168,"{'nameTranslation': {'ar': 'ويليام ساليبا', 'bn': 'উইলিয়াম সালিবা', 'hi': 'विलियम सलीबा'}, 'shortNameTranslation': {'ar': 'و. ساليبا', 'bn': 'ডব্লিউ. সালিবা', 'hi': 'डब्लू. सलीबा'}}",33.528735632184,31.034482758621,87,Arsenal,1746977400_liverpool_fc_vs_arsenal
Thomas Partey,Thomas,Partey,thomas-partey,T. Partey,M,16,41620,M,TPartey5,316148,"{'nameTranslation': {'ar': 'توماس بارتي', 'bn': 'টমাস পার্টি', 'hi': 'थॉमस पार्टी'}, 'shortNameTranslation': {'ar': 'ت. بارتي', 'bn': 'টি. পার্টি', 'hi': 'टी. पार्टी'}}",51.005813953488,46.127906976744,86,Arsenal,1746977400_liverpool_fc_vs_arsenal
Riccardo Calafiori,,,riccardo-calafiori,R. Calafiori,D,33,26337,M,richycala,957602,"{'nameTranslation': {'ar': 'ريكاردو كالافيوري', 'bn': 'রিকার্ডো কালাফিয়োরি', 'hi': 'रिकार्डो कैलाफियोरी'}, 'shortNameTranslation': {'ar': 'ر. كالافيوري', 'bn': 'আর. কালাফিয়োরি', 'hi': 'आर. कैलाफियोरी'}}",46.05,48.95,2,Arsenal,1746977400_liverpool_fc_vs_arsenal
Oleksandr Zinchenko,Oleksandr,Zinchenko,oleksandr-zinchenko,O. Zinchenko,D,47,17792,M,OZinchenko,287643,"{'nameTranslation': {'ar': 'أوليكساندر زينتشينكو', 'bn': 'অলেক্সান্ডার জিনচেনকো', 'hi': 'ओलेक्सांद्र ज़िनचेंको'}, 'shortNameTranslation': {'ar': 'أ. زينتشينكو', 'bn': 'ও. জিনচেনকো', 'hi': 'ओ. ज़िनचेंको'}}",37.78,66.06,5,Arsenal,1746977400_liverpool_fc_vs_arsenal
Gabriel Martinelli,,,gabriel-martinelli,G. Martinelli,F,11,71477,M,GabiMartinelli,922573,"{'nameTranslation': {'ar': 'غابرييل مارتينيلي', 'bn': 'গ্যাব্রিয়েল মার্টিনেলি', 'hi': 'गेब्रियल मार्टिनेली'}, 'shortNameTranslation': {'ar': 'غ. مارتينيلي', 'bn': 'জি. মার্টিনেলি', 'hi': 'जी. मार्टिनेली'}}",69.830555555556,66.155555555556,36,Arsenal,1746977400_liverpool_fc_vs_arsenal
Bukayo Saka,Bukayo,Saka,bukayo-saka,B. Saka,F,7,200357,M,BSaka7,934235,"{'nameTranslation': {'ar': 'بوكايو ساكا', 'bn': 'বুকায়ো সাকা', 'hi': 'बुकायो साका'}, 'shortNameTranslation': {'ar': 'ب. ساكا', 'bn': 'বি. সাকা', 'hi': 'बी. साका'}}",72.325581395349,20.897674418605,43,Arsenal,1746977400_liverpool_fc_vs_arsenal
Jakub Kiwior,Jakub,Kiwior,jakub-kiwior,J. Kiwior,D,4,19028,M,j_kiwior,976037,"{'nameTranslation': {'ar': 'كيويور، جاكوب', 'bn': 'কিভিওর, জাকুব', 'hi': 'किविओर, जेकब'}, 'shortNameTranslation': {'ar': 'ج. كيويور', 'bn': 'জে. কিভিওর', 'hi': 'जे. किविओर'}}",39.421428571429,71.325,56,Arsenal,1746977400_liverpool_fc_vs_arsenal
Myles Lewis-Skelly,Myles Lewis-Skelly,,lewis-skelly-myles,M. Lewis-Skelly,D,49,18194,M,myleslewisskelly,1423711,"{'nameTranslation': {'ar': 'مايلز لويس سكيلي', 'bn': 'লুইস-স্কেলি, মাইলস', 'hi': 'लुईस-स्केली, माइल्स'}, 'shortNameTranslation': {'ar': 'م. لويس سكيلي', 'bn': 'এম. লুইস-স্কেলি', 'hi': 'एम. लुईस-स्केली'}}",44.838461538462,73.907692307692,65,Arsenal,1746977400_liverpool_fc_vs_arsenal
Kieran Tierney,Kieran,Tierney,kieran-tierney,K. Tierney,D,63,4899,M,kierantierney1,366592,"{'nameTranslation': {'ar': 'كيران تيرني', 'bn': 'কাইরান টিয়ার্নি', 'hi': 'किरन टियरनी'}, 'shortNameTranslation': {'ar': 'ك. تيرني', 'bn': 'কে. টিয়ার্নি', 'hi': 'के. टियरनी'}}",22.833333333333,31.266666666667,6,Arsenal,1746977400_liverpool_fc_vs_arsenal
Martin Ødegaard,,,martin-degaard,M. Ødegaard,M,8,82083,M,Ødegaard,547410,"{'nameTranslation': {'ar': 'مارتن أوديغارد', 'bn': 'মার্টিন ওডেগার্ড', 'hi': 'मार्टिन ओडेगार्ड'}, 'shortNameTranslation': {'ar': 'م. أوديغارد', 'bn': 'এম. ওডেগার্ড', 'hi': 'एम. ओडेगार्ड'}}",61.136486486487,38.089189189189,74,Arsenal,1746977400_liverpool_fc_vs_arsenal
Mikel Merino,Mikel,Merino,mikel-merino,M. Merino,M,23,32119,M,mikelmerino,592010,"{'nameTranslation': {'ar': 'ميكيل ميرينو', 'bn': 'মাইকেল মেরিনো', 'hi': 'मिकेल मेरिनो'}, 'shortNameTranslation': {'ar': 'م. ميرينو', 'bn': 'এম. মেরিনো', 'hi': 'एम. मेरिनो'}}",56.121052631579,62.314035087719,57,Arsenal,1746977400_liverpool_fc_vs_arsenal
David Raya,David,Raya,david-raya,D. Raya,G,1,29489,M,d_raya1,581310,"{'nameTranslation': {'ar': 'ديفيد رايا', 'bn': 'ডেভিড রায়া', 'hi': 'डेविड राया'}, 'shortNameTranslation': {'ar': 'د. رايا', 'bn': 'ডি. রায়া', 'hi': 'डी. राया'}}",12.867647058824,53.097058823529,68,Arsenal,1746977400_liverpool_fc_vs_arsenal
