season,tracked_team,match_date,competition,opponent_team,original_file,Match_ID,Match_Report_URL,Date,Competition,Round,Venue,Opponent,Result,Match_Report_Name,Team,Player,shirtnumber,Nation,Pos,Age,Min,Gls,Ast,PK,PKatt,shots,shots_on_target,CrdY,CrdR,fouls,fouled,offsides,crosses,tackles_won,interceptions,own_goals,pens_won,pens_conceded
2024-2025,Liverpool 2024 2025,2025-01-05,Premier League,Manchester Utd,2025-01-05_premier_league_manchester_utd_player_stats.csv,4cef863f,https://fbref.com/en/matches/4cef863f/North-West-Derby-Liverpool-Manchester-United-January-5-2025-Premier-League,2025-01-05,Premier League,Matchweek 20,Home,Manchester Utd,D,2025-01-05_premier_league_manchester_utd,Liverpool,Darwin Núñez,9,uy URU,FW,25-195,30,0,0,0,0,0.0,0.0,1,0,1.0,1.0,0.0,0.0,0.0,0.0,0,,
2024-2025,Liverpool 2024 2025,2025-01-05,Premier League,Manchester Utd,2025-01-05_premier_league_manchester_utd_player_stats.csv,4cef863f,https://fbref.com/en/matches/4cef863f/North-West-Derby-Liverpool-Manchester-United-January-5-2025-Premier-League,2025-01-05,Premier League,Matchweek 20,Home,Manchester Utd,D,2025-01-05_premier_league_manchester_utd,Liverpool,Cody Gakpo,18,nl NED,AM,25-243,85,1,0,0,0,2.0,1.0,0,0,0.0,1.0,0.0,1.0,0.0,0.0,0,,
2024-2025,Liverpool 2024 2025,2025-01-05,Premier League,Manchester Utd,2025-01-05_premier_league_manchester_utd_player_stats.csv,4cef863f,https://fbref.com/en/matches/4cef863f/North-West-Derby-Liverpool-Manchester-United-January-5-2025-Premier-League,2025-01-05,Premier League,Matchweek 20,Home,Manchester Utd,D,2025-01-05_premier_league_manchester_utd,Liverpool,Harvey Elliott,19,eng ENG,"FW,MF",21-276,5,0,0,0,0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,,
2024-2025,Liverpool 2024 2025,2025-01-05,Premier League,Manchester Utd,2025-01-05_premier_league_manchester_utd_player_stats.csv,4cef863f,https://fbref.com/en/matches/4cef863f/North-West-Derby-Liverpool-Manchester-United-January-5-2025-Premier-League,2025-01-05,Premier League,Matchweek 20,Home,Manchester Utd,D,2025-01-05_premier_league_manchester_utd,Liverpool,Curtis Jones,17,eng ENG,AM,23-341,60,0,0,0,0,0.0,0.0,0,0,1.0,1.0,0.0,0.0,0.0,1.0,0,,
2024-2025,Liverpool 2024 2025,2025-01-05,Premier League,Manchester Utd,2025-01-05_premier_league_manchester_utd_player_stats.csv,4cef863f,https://fbref.com/en/matches/4cef863f/North-West-Derby-Liverpool-Manchester-United-January-5-2025-Premier-League,2025-01-05,Premier League,Matchweek 20,Home,Manchester Utd,D,2025-01-05_premier_league_manchester_utd,Liverpool,Diogo Jota,20,pt POR,"FW,MF",28-032,30,0,0,0,0,2.0,1.0,0,0,0.0,0.0,0.0,1.0,0.0,0.0,0,,
2024-2025,Liverpool 2024 2025,2025-01-05,Premier League,Manchester Utd,2025-01-05_premier_league_manchester_utd_player_stats.csv,4cef863f,https://fbref.com/en/matches/4cef863f/North-West-Derby-Liverpool-Manchester-United-January-5-2025-Premier-League,2025-01-05,Premier League,Matchweek 20,Home,Manchester Utd,D,2025-01-05_premier_league_manchester_utd,Liverpool,Mohamed Salah,11,eg EGY,AM,32-204,90,1,0,1,1,4.0,1.0,0,0,1.0,3.0,0.0,1.0,0.0,0.0,0,,
2024-2025,Liverpool 2024 2025,2025-01-05,Premier League,Manchester Utd,2025-01-05_premier_league_manchester_utd_player_stats.csv,4cef863f,https://fbref.com/en/matches/4cef863f/North-West-Derby-Liverpool-Manchester-United-January-5-2025-Premier-League,2025-01-05,Premier League,Matchweek 20,Home,Manchester Utd,D,2025-01-05_premier_league_manchester_utd,Liverpool,Alexis Mac Allister,10,ar ARG,DM,26-012,90,0,1,0,0,4.0,1.0,0,0,2.0,1.0,0.0,1.0,1.0,1.0,0,,
2024-2025,Liverpool 2024 2025,2025-01-05,Premier League,Manchester Utd,2025-01-05_premier_league_manchester_utd_player_stats.csv,4cef863f,https://fbref.com/en/matches/4cef863f/North-West-Derby-Liverpool-Manchester-United-January-5-2025-Premier-League,2025-01-05,Premier League,Matchweek 20,Home,Manchester Utd,D,2025-01-05_premier_league_manchester_utd,Liverpool,Ryan Gravenberch,38,nl NED,DM,22-234,90,0,0,0,0,2.0,0.0,0,0,2.0,1.0,0.0,1.0,0.0,0.0,0,,
2024-2025,Liverpool 2024 2025,2025-01-05,Premier League,Manchester Utd,2025-01-05_premier_league_manchester_utd_player_stats.csv,4cef863f,https://fbref.com/en/matches/4cef863f/North-West-Derby-Liverpool-Manchester-United-January-5-2025-Premier-League,2025-01-05,Premier League,Matchweek 20,Home,Manchester Utd,D,2025-01-05_premier_league_manchester_utd,Liverpool,Andrew Robertson,26,sct SCO,LB,30-300,90,0,0,0,0,0.0,0.0,0,0,1.0,0.0,0.0,6.0,1.0,3.0,0,,
2024-2025,Liverpool 2024 2025,2025-01-05,Premier League,Manchester Utd,2025-01-05_premier_league_manchester_utd_player_stats.csv,4cef863f,https://fbref.com/en/matches/4cef863f/North-West-Derby-Liverpool-Manchester-United-January-5-2025-Premier-League,2025-01-05,Premier League,Matchweek 20,Home,Manchester Utd,D,2025-01-05_premier_league_manchester_utd,Liverpool,Virgil van Dijk,4,nl NED,CB,33-181,90,0,0,0,0,2.0,1.0,0,0,0.0,0.0,0.0,0.0,0.0,2.0,0,,
2024-2025,Liverpool 2024 2025,2025-01-05,Premier League,Manchester Utd,2025-01-05_premier_league_manchester_utd_player_stats.csv,4cef863f,https://fbref.com/en/matches/4cef863f/North-West-Derby-Liverpool-Manchester-United-January-5-2025-Premier-League,2025-01-05,Premier League,Matchweek 20,Home,Manchester Utd,D,2025-01-05_premier_league_manchester_utd,Liverpool,Ibrahima Konaté,5,fr FRA,CB,25-225,90,0,0,0,0,0.0,0.0,0,0,0.0,1.0,0.0,0.0,0.0,5.0,0,,
2024-2025,Liverpool 2024 2025,2025-01-05,Premier League,Manchester Utd,2025-01-05_premier_league_manchester_utd_player_stats.csv,4cef863f,https://fbref.com/en/matches/4cef863f/North-West-Derby-Liverpool-Manchester-United-January-5-2025-Premier-League,2025-01-05,Premier League,Matchweek 20,Home,Manchester Utd,D,2025-01-05_premier_league_manchester_utd,Liverpool,Trent Alexander-Arnold,66,eng ENG,RB,26-090,85,0,0,0,0,1.0,0.0,1,0,2.0,0.0,0.0,6.0,0.0,4.0,0,,
2024-2025,Liverpool 2024 2025,2025-01-05,Premier League,Manchester Utd,2025-01-05_premier_league_manchester_utd_player_stats.csv,4cef863f,https://fbref.com/en/matches/4cef863f/North-West-Derby-Liverpool-Manchester-United-January-5-2025-Premier-League,2025-01-05,Premier League,Matchweek 20,Home,Manchester Utd,D,2025-01-05_premier_league_manchester_utd,Liverpool,Conor Bradley,84,nir NIR,"DF,MF",21-180,5,0,0,0,0,1.0,1.0,0,0,0.0,1.0,0.0,0.0,0.0,0.0,0,,
2024-2025,Liverpool 2024 2025,2025-01-05,Premier League,Manchester Utd,2025-01-05_premier_league_manchester_utd_player_stats.csv,4cef863f,https://fbref.com/en/matches/4cef863f/North-West-Derby-Liverpool-Manchester-United-January-5-2025-Premier-League,2025-01-05,Premier League,Matchweek 20,Home,Manchester Utd,D,2025-01-05_premier_league_manchester_utd,Liverpool,Alisson,1,br BRA,GK,32-095,90,0,0,0,0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,,
2024-2025,Liverpool 2024 2025,2025-01-08,Efl Cup,Tottenham Hotspur,2025-01-08_efl_cup_tottenham_hotspur_player_stats.csv,d5b124d0,https://fbref.com/en/matches/d5b124d0/Tottenham-Hotspur-Liverpool-January-8-2025-EFL-Cup,2025-01-08,EFL Cup,Semi-finals,Away,Tottenham Hotspur,L,2025-01-08_efl_cup_tottenham_hotspur,Liverpool,Diogo Jota,20,pt POR,FW,28-035,59,0,0,0,0,1.0,0.0,0,0,2.0,2.0,0.0,0.0,0.0,0.0,0,,
2024-2025,Liverpool 2024 2025,2025-01-08,Efl Cup,Tottenham Hotspur,2025-01-08_efl_cup_tottenham_hotspur_player_stats.csv,d5b124d0,https://fbref.com/en/matches/d5b124d0/Tottenham-Hotspur-Liverpool-January-8-2025-EFL-Cup,2025-01-08,EFL Cup,Semi-finals,Away,Tottenham Hotspur,L,2025-01-08_efl_cup_tottenham_hotspur,Liverpool,Darwin Núñez,9,uy URU,FW,25-198,31,0,0,0,0,3.0,3.0,0,0,0.0,0.0,0.0,1.0,0.0,0.0,0,,
2024-2025,Liverpool 2024 2025,2025-01-08,Efl Cup,Tottenham Hotspur,2025-01-08_efl_cup_tottenham_hotspur_player_stats.csv,d5b124d0,https://fbref.com/en/matches/d5b124d0/Tottenham-Hotspur-Liverpool-January-8-2025-EFL-Cup,2025-01-08,EFL Cup,Semi-finals,Away,Tottenham Hotspur,L,2025-01-08_efl_cup_tottenham_hotspur,Liverpool,Cody Gakpo,18,nl NED,AM,25-246,59,0,0,0,0,3.0,1.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,,
2024-2025,Liverpool 2024 2025,2025-01-08,Efl Cup,Tottenham Hotspur,2025-01-08_efl_cup_tottenham_hotspur_player_stats.csv,d5b124d0,https://fbref.com/en/matches/d5b124d0/Tottenham-Hotspur-Liverpool-January-8-2025-EFL-Cup,2025-01-08,EFL Cup,Semi-finals,Away,Tottenham Hotspur,L,2025-01-08_efl_cup_tottenham_hotspur,Liverpool,Luis Díaz,7,co COL,"FW,MF",27-361,31,0,0,0,0,0.0,0.0,0,0,2.0,1.0,0.0,0.0,1.0,0.0,0,,
2024-2025,Liverpool 2024 2025,2025-01-08,Efl Cup,Tottenham Hotspur,2025-01-08_efl_cup_tottenham_hotspur_player_stats.csv,d5b124d0,https://fbref.com/en/matches/d5b124d0/Tottenham-Hotspur-Liverpool-January-8-2025-EFL-Cup,2025-01-08,EFL Cup,Semi-finals,Away,Tottenham Hotspur,L,2025-01-08_efl_cup_tottenham_hotspur,Liverpool,Curtis Jones,17,eng ENG,AM,23-344,90,0,0,0,0,0.0,0.0,0,0,2.0,0.0,0.0,1.0,2.0,1.0,0,,
2024-2025,Liverpool 2024 2025,2025-01-08,Efl Cup,Tottenham Hotspur,2025-01-08_efl_cup_tottenham_hotspur_player_stats.csv,d5b124d0,https://fbref.com/en/matches/d5b124d0/Tottenham-Hotspur-Liverpool-January-8-2025-EFL-Cup,2025-01-08,EFL Cup,Semi-finals,Away,Tottenham Hotspur,L,2025-01-08_efl_cup_tottenham_hotspur,Liverpool,Mohamed Salah,11,eg EGY,AM,32-207,90,0,0,0,0,2.0,0.0,0,0,0.0,0.0,0.0,3.0,0.0,0.0,0,,
2024-2025,Liverpool 2024 2025,2025-01-08,Efl Cup,Tottenham Hotspur,2025-01-08_efl_cup_tottenham_hotspur_player_stats.csv,d5b124d0,https://fbref.com/en/matches/d5b124d0/Tottenham-Hotspur-Liverpool-January-8-2025-EFL-Cup,2025-01-08,EFL Cup,Semi-finals,Away,Tottenham Hotspur,L,2025-01-08_efl_cup_tottenham_hotspur,Liverpool,Alexis Mac Allister,10,ar ARG,DM,26-015,79,0,0,0,0,2.0,1.0,0,0,0.0,1.0,0.0,0.0,1.0,2.0,0,,
2024-2025,Liverpool 2024 2025,2025-01-08,Efl Cup,Tottenham Hotspur,2025-01-08_efl_cup_tottenham_hotspur_player_stats.csv,d5b124d0,https://fbref.com/en/matches/d5b124d0/Tottenham-Hotspur-Liverpool-January-8-2025-EFL-Cup,2025-01-08,EFL Cup,Semi-finals,Away,Tottenham Hotspur,L,2025-01-08_efl_cup_tottenham_hotspur,Liverpool,Ibrahima Konaté,5,fr FRA,DF,25-228,11,0,0,0,0,0.0,0.0,0,0,1.0,0.0,0.0,0.0,0.0,0.0,0,,
2024-2025,Liverpool 2024 2025,2025-01-08,Efl Cup,Tottenham Hotspur,2025-01-08_efl_cup_tottenham_hotspur_player_stats.csv,d5b124d0,https://fbref.com/en/matches/d5b124d0/Tottenham-Hotspur-Liverpool-January-8-2025-EFL-Cup,2025-01-08,EFL Cup,Semi-finals,Away,Tottenham Hotspur,L,2025-01-08_efl_cup_tottenham_hotspur,Liverpool,Ryan Gravenberch,38,nl NED,DM,22-237,90,0,0,0,0,1.0,1.0,0,0,0.0,1.0,0.0,0.0,1.0,0.0,0,,
2024-2025,Liverpool 2024 2025,2025-01-08,Efl Cup,Tottenham Hotspur,2025-01-08_efl_cup_tottenham_hotspur_player_stats.csv,d5b124d0,https://fbref.com/en/matches/d5b124d0/Tottenham-Hotspur-Liverpool-January-8-2025-EFL-Cup,2025-01-08,EFL Cup,Semi-finals,Away,Tottenham Hotspur,L,2025-01-08_efl_cup_tottenham_hotspur,Liverpool,Kostas Tsimikas,21,gr GRE,LB,28-241,90,0,0,0,0,0.0,0.0,0,0,1.0,2.0,0.0,7.0,2.0,2.0,0,,
2024-2025,Liverpool 2024 2025,2025-01-08,Efl Cup,Tottenham Hotspur,2025-01-08_efl_cup_tottenham_hotspur_player_stats.csv,d5b124d0,https://fbref.com/en/matches/d5b124d0/Tottenham-Hotspur-Liverpool-January-8-2025-EFL-Cup,2025-01-08,EFL Cup,Semi-finals,Away,Tottenham Hotspur,L,2025-01-08_efl_cup_tottenham_hotspur,Liverpool,Virgil van Dijk,4,nl NED,CB,33-184,90,0,0,0,0,0.0,0.0,0,0,1.0,0.0,0.0,0.0,1.0,1.0,0,,
2024-2025,Liverpool 2024 2025,2025-01-08,Efl Cup,Tottenham Hotspur,2025-01-08_efl_cup_tottenham_hotspur_player_stats.csv,d5b124d0,https://fbref.com/en/matches/d5b124d0/Tottenham-Hotspur-Liverpool-January-8-2025-EFL-Cup,2025-01-08,EFL Cup,Semi-finals,Away,Tottenham Hotspur,L,2025-01-08_efl_cup_tottenham_hotspur,Liverpool,Jarell Quansah,78,eng ENG,CB,21-345,29,0,0,0,0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,1.0,1.0,0,,
2024-2025,Liverpool 2024 2025,2025-01-08,Efl Cup,Tottenham Hotspur,2025-01-08_efl_cup_tottenham_hotspur_player_stats.csv,d5b124d0,https://fbref.com/en/matches/d5b124d0/Tottenham-Hotspur-Liverpool-January-8-2025-EFL-Cup,2025-01-08,EFL Cup,Semi-finals,Away,Tottenham Hotspur,L,2025-01-08_efl_cup_tottenham_hotspur,Liverpool,Wataru Endo,3,jp JPN,"DF,MF",31-334,61,0,0,0,0,1.0,0.0,0,0,0.0,0.0,0.0,0.0,1.0,0.0,0,,
2024-2025,Liverpool 2024 2025,2025-01-08,Efl Cup,Tottenham Hotspur,2025-01-08_efl_cup_tottenham_hotspur_player_stats.csv,d5b124d0,https://fbref.com/en/matches/d5b124d0/Tottenham-Hotspur-Liverpool-January-8-2025-EFL-Cup,2025-01-08,EFL Cup,Semi-finals,Away,Tottenham Hotspur,L,2025-01-08_efl_cup_tottenham_hotspur,Liverpool,Conor Bradley,84,nir NIR,RB,21-183,59,0,0,0,0,0.0,0.0,0,0,1.0,1.0,0.0,0.0,2.0,1.0,0,,
2024-2025,Liverpool 2024 2025,2025-01-08,Efl Cup,Tottenham Hotspur,2025-01-08_efl_cup_tottenham_hotspur_player_stats.csv,d5b124d0,https://fbref.com/en/matches/d5b124d0/Tottenham-Hotspur-Liverpool-January-8-2025-EFL-Cup,2025-01-08,EFL Cup,Semi-finals,Away,Tottenham Hotspur,L,2025-01-08_efl_cup_tottenham_hotspur,Liverpool,Trent Alexander-Arnold,66,eng ENG,"DF,MF",26-093,31,0,0,0,0,1.0,1.0,0,0,0.0,0.0,0.0,8.0,0.0,1.0,0,,
2024-2025,Liverpool 2024 2025,2025-01-08,Efl Cup,Tottenham Hotspur,2025-01-08_efl_cup_tottenham_hotspur_player_stats.csv,d5b124d0,https://fbref.com/en/matches/d5b124d0/Tottenham-Hotspur-Liverpool-January-8-2025-EFL-Cup,2025-01-08,EFL Cup,Semi-finals,Away,Tottenham Hotspur,L,2025-01-08_efl_cup_tottenham_hotspur,Liverpool,Alisson,1,br BRA,GK,32-098,90,0,0,0,0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,,
2024-2025,Liverpool 2024 2025,2025-01-11,Fa Cup,Accrington Stanley,2025-01-11_fa_cup_accrington_stanley_player_stats.csv,71f78ca3,https://fbref.com/en/matches/71f78ca3/Liverpool-Accrington-Stanley-January-11-2025-FA-Cup,2025-01-11,FA Cup,Third round proper,Home,Accrington Stanley,W,2025-01-11_fa_cup_accrington_stanley,Liverpool,Rio Ngumoha,73,eng ENG,FW,16-135,71,0,0,0,0,,,0,0,,,,,,,0,,
2024-2025,Liverpool 2024 2025,2025-01-11,Fa Cup,Accrington Stanley,2025-01-11_fa_cup_accrington_stanley_player_stats.csv,71f78ca3,https://fbref.com/en/matches/71f78ca3/Liverpool-Accrington-Stanley-January-11-2025-FA-Cup,2025-01-11,FA Cup,Third round proper,Home,Accrington Stanley,W,2025-01-11_fa_cup_accrington_stanley,Liverpool,Jayden Danns,76,eng ENG,FW,18-361,19,1,0,0,0,,,0,0,,,,,,,0,,
2024-2025,Liverpool 2024 2025,2025-01-11,Fa Cup,Accrington Stanley,2025-01-11_fa_cup_accrington_stanley_player_stats.csv,71f78ca3,https://fbref.com/en/matches/71f78ca3/Liverpool-Accrington-Stanley-January-11-2025-FA-Cup,2025-01-11,FA Cup,Third round proper,Home,Accrington Stanley,W,2025-01-11_fa_cup_accrington_stanley,Liverpool,Darwin Núñez,9,uy URU,FW,25-201,90,0,1,0,0,,,0,0,,,,,,,0,,
2024-2025,Liverpool 2024 2025,2025-01-11,Fa Cup,Accrington Stanley,2025-01-11_fa_cup_accrington_stanley_player_stats.csv,71f78ca3,https://fbref.com/en/matches/71f78ca3/Liverpool-Accrington-Stanley-January-11-2025-FA-Cup,2025-01-11,FA Cup,Third round proper,Home,Accrington Stanley,W,2025-01-11_fa_cup_accrington_stanley,Liverpool,Harvey Elliott,19,eng ENG,FW,21-282,90,0,0,0,0,,,0,0,,,,,,,0,,
2024-2025,Liverpool 2024 2025,2025-01-11,Fa Cup,Accrington Stanley,2025-01-11_fa_cup_accrington_stanley_player_stats.csv,71f78ca3,https://fbref.com/en/matches/71f78ca3/Liverpool-Accrington-Stanley-January-11-2025-FA-Cup,2025-01-11,FA Cup,Third round proper,Home,Accrington Stanley,W,2025-01-11_fa_cup_accrington_stanley,Liverpool,Dominik Szoboszlai,8,hu HUN,CM,24-078,45,0,1,0,0,,,0,0,,,,,,,0,,
2024-2025,Liverpool 2024 2025,2025-01-11,Fa Cup,Accrington Stanley,2025-01-11_fa_cup_accrington_stanley_player_stats.csv,71f78ca3,https://fbref.com/en/matches/71f78ca3/Liverpool-Accrington-Stanley-January-11-2025-FA-Cup,2025-01-11,FA Cup,Third round proper,Home,Accrington Stanley,W,2025-01-11_fa_cup_accrington_stanley,Liverpool,Federico Chiesa,14,it ITA,"FW,MF",27-078,45,1,0,0,0,,,0,0,,,,,,,0,,
2024-2025,Liverpool 2024 2025,2025-01-11,Fa Cup,Accrington Stanley,2025-01-11_fa_cup_accrington_stanley_player_stats.csv,71f78ca3,https://fbref.com/en/matches/71f78ca3/Liverpool-Accrington-Stanley-January-11-2025-FA-Cup,2025-01-11,FA Cup,Third round proper,Home,Accrington Stanley,W,2025-01-11_fa_cup_accrington_stanley,Liverpool,Tyler Morton,80,eng ENG,CM,22-072,59,0,0,0,0,,,0,0,,,,,,,0,,
2024-2025,Liverpool 2024 2025,2025-01-11,Fa Cup,Accrington Stanley,2025-01-11_fa_cup_accrington_stanley_player_stats.csv,71f78ca3,https://fbref.com/en/matches/71f78ca3/Liverpool-Accrington-Stanley-January-11-2025-FA-Cup,2025-01-11,FA Cup,Third round proper,Home,Accrington Stanley,W,2025-01-11_fa_cup_accrington_stanley,Liverpool,James McConnell,53,eng ENG,MF,20-120,31,0,0,0,0,,,0,0,,,,,,,0,,
2024-2025,Liverpool 2024 2025,2025-01-11,Fa Cup,Accrington Stanley,2025-01-11_fa_cup_accrington_stanley_player_stats.csv,71f78ca3,https://fbref.com/en/matches/71f78ca3/Liverpool-Accrington-Stanley-January-11-2025-FA-Cup,2025-01-11,FA Cup,Third round proper,Home,Accrington Stanley,W,2025-01-11_fa_cup_accrington_stanley,Liverpool,Diogo Jota,20,pt POR,CM,28-038,90,1,0,0,0,,,0,0,,,,,,,0,,
2024-2025,Liverpool 2024 2025,2025-01-11,Fa Cup,Accrington Stanley,2025-01-11_fa_cup_accrington_stanley_player_stats.csv,71f78ca3,https://fbref.com/en/matches/71f78ca3/Liverpool-Accrington-Stanley-January-11-2025-FA-Cup,2025-01-11,FA Cup,Third round proper,Home,Accrington Stanley,W,2025-01-11_fa_cup_accrington_stanley,Liverpool,Kostas Tsimikas,21,gr GRE,LB,28-244,90,0,0,0,0,,,0,0,,,,,,,0,,
2024-2025,Liverpool 2024 2025,2025-01-11,Fa Cup,Accrington Stanley,2025-01-11_fa_cup_accrington_stanley_player_stats.csv,71f78ca3,https://fbref.com/en/matches/71f78ca3/Liverpool-Accrington-Stanley-January-11-2025-FA-Cup,2025-01-11,FA Cup,Third round proper,Home,Accrington Stanley,W,2025-01-11_fa_cup_accrington_stanley,Liverpool,Wataru Endo,3,jp JPN,CB,31-337,78,0,0,0,0,,,0,0,,,,,,,0,,
2024-2025,Liverpool 2024 2025,2025-01-11,Fa Cup,Accrington Stanley,2025-01-11_fa_cup_accrington_stanley_player_stats.csv,71f78ca3,https://fbref.com/en/matches/71f78ca3/Liverpool-Accrington-Stanley-January-11-2025-FA-Cup,2025-01-11,FA Cup,Third round proper,Home,Accrington Stanley,W,2025-01-11_fa_cup_accrington_stanley,Liverpool,Trey Nyoni,98,eng ENG,MF,17-195,12,0,1,0,0,,,0,0,,,,,,,0,,
2024-2025,Liverpool 2024 2025,2025-01-11,Fa Cup,Accrington Stanley,2025-01-11_fa_cup_accrington_stanley_player_stats.csv,71f78ca3,https://fbref.com/en/matches/71f78ca3/Liverpool-Accrington-Stanley-January-11-2025-FA-Cup,2025-01-11,FA Cup,Third round proper,Home,Accrington Stanley,W,2025-01-11_fa_cup_accrington_stanley,Liverpool,Jarell Quansah,78,eng ENG,CB,21-348,90,0,0,0,0,,,0,0,,,,,,,0,,
2024-2025,Liverpool 2024 2025,2025-01-11,Fa Cup,Accrington Stanley,2025-01-11_fa_cup_accrington_stanley_player_stats.csv,71f78ca3,https://fbref.com/en/matches/71f78ca3/Liverpool-Accrington-Stanley-January-11-2025-FA-Cup,2025-01-11,FA Cup,Third round proper,Home,Accrington Stanley,W,2025-01-11_fa_cup_accrington_stanley,Liverpool,Trent Alexander-Arnold,66,eng ENG,RB,26-096,59,1,0,0,0,,,0,0,,,,,,,0,,
2024-2025,Liverpool 2024 2025,2025-01-11,Fa Cup,Accrington Stanley,2025-01-11_fa_cup_accrington_stanley_player_stats.csv,71f78ca3,https://fbref.com/en/matches/71f78ca3/Liverpool-Accrington-Stanley-January-11-2025-FA-Cup,2025-01-11,FA Cup,Third round proper,Home,Accrington Stanley,W,2025-01-11_fa_cup_accrington_stanley,Liverpool,Conor Bradley,84,nir NIR,"DF,MF",21-186,31,0,0,0,0,,,0,0,,,,,,,0,,
2024-2025,Liverpool 2024 2025,2025-01-11,Fa Cup,Accrington Stanley,2025-01-11_fa_cup_accrington_stanley_player_stats.csv,71f78ca3,https://fbref.com/en/matches/71f78ca3/Liverpool-Accrington-Stanley-January-11-2025-FA-Cup,2025-01-11,FA Cup,Third round proper,Home,Accrington Stanley,W,2025-01-11_fa_cup_accrington_stanley,Liverpool,Caoimhín Kelleher,62,ie IRL,GK,26-049,90,0,0,0,0,,,0,0,,,,,,,0,,
2024-2025,Liverpool 2024 2025,2025-01-14,Premier League,Nottingham Forest,2025-01-14_premier_league_nottingham_forest_player_stats.csv,118f8df8,https://fbref.com/en/matches/118f8df8/Nottingham-Forest-Liverpool-January-14-2025-Premier-League,2025-01-14,Premier League,Matchweek 21,Away,Nottingham Forest,D,2025-01-14_premier_league_nottingham_forest,Liverpool,Luis Díaz,7,co COL,FW,28-001,74,0,0,0,0,1.0,0.0,1,0,1.0,2.0,0.0,0.0,0.0,0.0,0,,
2024-2025,Liverpool 2024 2025,2025-01-14,Premier League,Nottingham Forest,2025-01-14_premier_league_nottingham_forest_player_stats.csv,118f8df8,https://fbref.com/en/matches/118f8df8/Nottingham-Forest-Liverpool-January-14-2025-Premier-League,2025-01-14,Premier League,Matchweek 21,Away,Nottingham Forest,D,2025-01-14_premier_league_nottingham_forest,Liverpool,Curtis Jones,17,eng ENG,"FW,MF",23-350,16,0,0,0,0,0.0,0.0,0,0,0.0,1.0,0.0,0.0,0.0,0.0,0,,
2024-2025,Liverpool 2024 2025,2025-01-14,Premier League,Nottingham Forest,2025-01-14_premier_league_nottingham_forest_player_stats.csv,118f8df8,https://fbref.com/en/matches/118f8df8/Nottingham-Forest-Liverpool-January-14-2025-Premier-League,2025-01-14,Premier League,Matchweek 21,Away,Nottingham Forest,D,2025-01-14_premier_league_nottingham_forest,Liverpool,Cody Gakpo,18,nl NED,AM,25-252,90,0,0,0,0,3.0,1.0,0,0,1.0,2.0,0.0,4.0,0.0,0.0,0,,
2024-2025,Liverpool 2024 2025,2025-01-14,Premier League,Nottingham Forest,2025-01-14_premier_league_nottingham_forest_player_stats.csv,118f8df8,https://fbref.com/en/matches/118f8df8/Nottingham-Forest-Liverpool-January-14-2025-Premier-League,2025-01-14,Premier League,Matchweek 21,Away,Nottingham Forest,D,2025-01-14_premier_league_nottingham_forest,Liverpool,Dominik Szoboszlai,8,hu HUN,AM,24-081,90,0,0,0,0,3.0,1.0,0,0,2.0,0.0,0.0,0.0,0.0,0.0,0,,
2024-2025,Liverpool 2024 2025,2025-01-14,Premier League,Nottingham Forest,2025-01-14_premier_league_nottingham_forest_player_stats.csv,118f8df8,https://fbref.com/en/matches/118f8df8/Nottingham-Forest-Liverpool-January-14-2025-Premier-League,2025-01-14,Premier League,Matchweek 21,Away,Nottingham Forest,D,2025-01-14_premier_league_nottingham_forest,Liverpool,Mohamed Salah,11,eg EGY,AM,32-213,90,0,0,0,0,6.0,2.0,0,0,1.0,0.0,1.0,3.0,0.0,0.0,0,,
2024-2025,Liverpool 2024 2025,2025-01-14,Premier League,Nottingham Forest,2025-01-14_premier_league_nottingham_forest_player_stats.csv,118f8df8,https://fbref.com/en/matches/118f8df8/Nottingham-Forest-Liverpool-January-14-2025-Premier-League,2025-01-14,Premier League,Matchweek 21,Away,Nottingham Forest,D,2025-01-14_premier_league_nottingham_forest,Liverpool,Alexis Mac Allister,10,ar ARG,DM,26-021,90,0,0,0,0,2.0,0.0,0,0,4.0,1.0,0.0,1.0,3.0,0.0,0,,
2024-2025,Liverpool 2024 2025,2025-01-14,Premier League,Nottingham Forest,2025-01-14_premier_league_nottingham_forest_player_stats.csv,118f8df8,https://fbref.com/en/matches/118f8df8/Nottingham-Forest-Liverpool-January-14-2025-Premier-League,2025-01-14,Premier League,Matchweek 21,Away,Nottingham Forest,D,2025-01-14_premier_league_nottingham_forest,Liverpool,Ryan Gravenberch,38,nl NED,DM,22-243,90,0,0,0,0,2.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,,
