season,player_id,player_name,team_name,injury_type,reason,fixture_date,end_date,days_out
2022-2023,18739,W. Boly,Nottingham Forest,Missing Fixture,Thigh Injury,2023-04-22,,104
2022-2023,18931,C. Wood,Nottingham Forest,Missing Fixture,Thigh Injury,2023-04-26,,71
2022-2023,19088,D. Henderson,Nottingham Forest,Missing Fixture,Thigh Injury,2023-04-26,,151
2022-2023,84081,G. Biancone,Nottingham Forest,Missing Fixture,Knee Injury,2023-04-26,,204
2022-2023,19610,O. Richards,Nottingham Forest,Missing Fixture,Calf Injury,2023-04-26,,295
2022-2023,19305,R. Yates,Nottingham Forest,Missing Fixture,Shoulder Injury,2023-04-26,,80
2022-2023,44811,S. McKenna,Nottingham Forest,Missing Fixture,Shoulder Injury,2023-04-26,,99
2022-2023,18739,W. Boly,Nottingham Forest,Missing Fixture,Thigh Injury,2023-04-26,,104
2022-2023,18931,C. Wood,Nottingham Forest,Missing Fixture,Thigh Injury,2023-04-29,,71
2022-2023,19088,D. Henderson,Nottingham Forest,Missing Fixture,Thigh Injury,2023-04-29,,151
2022-2023,84081,G. Biancone,Nottingham Forest,Missing Fixture,Knee Injury,2023-04-29,,204
2022-2023,138780,N. Williams,Nottingham Forest,Missing Fixture,Concussion,2023-04-29,,29
2022-2023,19610,O. Richards,Nottingham Forest,Missing Fixture,Calf Injury,2023-04-29,,295
2022-2023,44811,S. McKenna,Nottingham Forest,Missing Fixture,Shoulder Injury,2023-04-29,,99
2022-2023,18739,W. Boly,Nottingham Forest,Missing Fixture,Thigh Injury,2023-04-29,,104
2022-2023,18931,C. Wood,Nottingham Forest,Missing Fixture,Thigh Injury,2023-05-08,,71
2022-2023,19088,D. Henderson,Nottingham Forest,Missing Fixture,Thigh Injury,2023-05-08,,151
2022-2023,84081,G. Biancone,Nottingham Forest,Missing Fixture,Knee Injury,2023-05-08,,204
2022-2023,138780,N. Williams,Nottingham Forest,Missing Fixture,Concussion,2023-05-08,,29
2022-2023,19610,O. Richards,Nottingham Forest,Missing Fixture,Calf Injury,2023-05-08,,295
2022-2023,44811,S. McKenna,Nottingham Forest,Missing Fixture,Shoulder Injury,2023-05-08,,99
2022-2023,18931,C. Wood,Nottingham Forest,Missing Fixture,Thigh Injury,2023-05-13,,71
2022-2023,19088,D. Henderson,Nottingham Forest,Missing Fixture,Thigh Injury,2023-05-13,,151
2022-2023,80,E. Dennis,Nottingham Forest,Missing Fixture,Knock,2023-05-13,,0
2022-2023,84081,G. Biancone,Nottingham Forest,Missing Fixture,Knee Injury,2023-05-13,,204
2022-2023,138780,N. Williams,Nottingham Forest,Missing Fixture,Concussion,2023-05-13,,29
2022-2023,19610,O. Richards,Nottingham Forest,Missing Fixture,Calf Injury,2023-05-13,,295
2022-2023,44811,S. McKenna,Nottingham Forest,Missing Fixture,Shoulder Injury,2023-05-13,,99
2022-2023,18931,C. Wood,Nottingham Forest,Missing Fixture,Thigh Injury,2023-05-20,,71
2022-2023,19088,D. Henderson,Nottingham Forest,Missing Fixture,Thigh Injury,2023-05-20,,151
2022-2023,84081,G. Biancone,Nottingham Forest,Missing Fixture,Knee Injury,2023-05-20,,204
2022-2023,19299,J. Colback,Nottingham Forest,Missing Fixture,Head Injury,2023-05-20,,281
2022-2023,18904,J. Shelvey,Nottingham Forest,Missing Fixture,Calf Injury,2023-05-20,,0
2022-2023,138780,N. Williams,Nottingham Forest,Missing Fixture,Concussion,2023-05-20,,29
2022-2023,19610,O. Richards,Nottingham Forest,Missing Fixture,Calf Injury,2023-05-20,,295
2022-2023,44811,S. McKenna,Nottingham Forest,Missing Fixture,Shoulder Injury,2023-05-20,,99
2022-2023,18931,C. Wood,Nottingham Forest,Missing Fixture,Thigh Injury,2023-05-28,,71
2022-2023,19088,D. Henderson,Nottingham Forest,Missing Fixture,Thigh Injury,2023-05-28,,151
2022-2023,84081,G. Biancone,Nottingham Forest,Missing Fixture,Knee Injury,2023-05-28,,204
2022-2023,19299,J. Colback,Nottingham Forest,Missing Fixture,Head Injury,2023-05-28,,281
2022-2023,138780,N. Williams,Nottingham Forest,Missing Fixture,Concussion,2023-05-28,,29
2022-2023,19610,O. Richards,Nottingham Forest,Missing Fixture,Calf Injury,2023-05-28,,295
2022-2023,44811,S. McKenna,Nottingham Forest,Missing Fixture,Shoulder Injury,2023-05-28,,99
