name,firstName,lastName,slug,shortName,position,jerseyNumber,userCount,gender,sofascoreId,id,fieldTranslations,averageX,averageY,pointsCount,team,match
João Neves,Joao,Neves,joao-neves,J. Neves,M,87,42754,M,joao_neves,1190933,"{'nameTranslation': {'ar': 'جواو نيفيس', 'bn': 'জোয়াও নেভেস', 'hi': 'जोआओ नेवेस'}, 'shortNameTranslation': {'ar': 'ج. نيفيس', 'bn': 'জে. নেভেস', 'hi': 'जे. नेवेस'}}",56.986170212766,49.63829787234,94,Paris Saint-Germain,1741204800_paris_saint_germain_vs_liverpool_fc
Khvicha Kvaratskhelia,Khvicha,Kvaratskhelia,khvicha-kvaratskhelia,K. Kvaratskhelia,F,7,137338,M,Kvaradona,889259,"{'nameTranslation': {'ar': 'خفيتشا كفاراتسخيليا', 'bn': 'খাভিচা কভারাটশেলিয়া', 'hi': 'ख़विचा क्वारत्सखेलिया'}, 'shortNameTranslation': {'ar': 'خ. كفاراتسخيليا', 'bn': 'কে. কভারাটশেলিয়া', 'hi': 'के. क्वारत्सखेलिया'}}",74.375675675676,47.247297297297,74,Paris Saint-Germain,1741204800_paris_saint_germain_vs_liverpool_fc
Ousmane Dembélé,Ousmane,Dembele,ousmane-dembele,O. Dembélé,F,10,277793,M,ODembélé,818244,"{'nameTranslation': {'ar': 'عثمان ديمبيلي', 'bn': 'উসমান ডেম্বেলে', 'hi': 'उस्मान डेम्बेले'}, 'shortNameTranslation': {'ar': 'ع. ديمبيلي', 'bn': 'ও. ডেম্বেলে', 'hi': 'ओ. डेम्बेले'}}",77.884444444444,35.707777777778,90,Paris Saint-Germain,1741204800_paris_saint_germain_vs_liverpool_fc
Willian Pacho,Willian,Pacho,willian-pacho,W. Pacho,D,51,30963,M,pachowilliam,979480,"{'nameTranslation': {'ar': 'ويليان باتشو', 'bn': 'উইলিয়ান পাচো', 'hi': 'विलीयन पाचो'}, 'shortNameTranslation': {'ar': 'و. باتشو', 'bn': 'ডব্লিউ. পাচো', 'hi': 'डब्लू. पाचो'}}",37.864893617021,54.577659574468,94,Paris Saint-Germain,1741204800_paris_saint_germain_vs_liverpool_fc
Darwin Núñez,Darwin,Nunez,darwin-nunez,D. Núñez,F,7,69637,M,Darwin,924871,"{'nameTranslation': {'ar': 'داروين نونيز', 'bn': 'ডারউইন নুনেজ', 'hi': 'डार्विन नुन्येज़'}, 'shortNameTranslation': {'ar': 'د. نونيز', 'bn': 'ডি. নুনেজ', 'hi': 'डी. नुन्येज़'}}",54.97,62.095,20,Liverpool FC,1741204800_paris_saint_germain_vs_liverpool_fc
Curtis Jones,,,curtis-jones,C. Jones,M,17,18675,M,curtisjones,927353,"{'nameTranslation': {'ar': 'كيرتس جونز', 'bn': 'কার্টিস জোন্স', 'hi': 'कर्टिस जोन्स'}, 'shortNameTranslation': {'ar': 'ك. جونز', 'bn': 'সি. জোন্স', 'hi': 'सी. जोन्स'}}",48.4,81.684,25,Liverpool FC,1741204800_paris_saint_germain_vs_liverpool_fc
Ibrahima Konaté,Ibrahima,Konate,ibrahima-konate,I. Konaté,D,5,29397,M,ibrahimakonate,826215,"{'nameTranslation': {'ar': 'إبراهيما كوناتي', 'bn': 'ইব্রাহিম কোনাতে', 'hi': 'इब्राहीमा कोनाटे'}, 'shortNameTranslation': {'ar': 'إ. كوناتي', 'bn': 'আই. কোনাতে', 'hi': 'आई. कोनाटे'}}",22.12962962963,32.748148148148,27,Liverpool FC,1741204800_paris_saint_germain_vs_liverpool_fc
Harvey Elliott,,,harvey-elliott,H. Elliott,M,9,20993,M,harvelliott,955245,"{'nameTranslation': {'ar': 'هارفي إليوت', 'bn': 'হার্ভে এলিয়ট', 'hi': 'हार्वे इलियट'}, 'shortNameTranslation': {'ar': 'ه. إليوت', 'bn': 'এইচ. এলিয়ট', 'hi': 'एच. इलियट'}}",64.5,23.6,5,Liverpool FC,1741204800_paris_saint_germain_vs_liverpool_fc
Alexis Mac Allister,,,alexis-mac-allister,A. Mac Allister,M,10,74068,M,Macca10,895324,"{'nameTranslation': {'ar': 'أليكسيس ماك أليستر', 'bn': 'অ্যালেক্সিস ম্যাক অ্যালিস্টার', 'hi': 'एलेक्सिस मैक एलिस्टर'}, 'shortNameTranslation': {'ar': 'أ. ماك أليستر', 'bn': 'এ. ম্যাক অ্যালিস্টার', 'hi': 'ए. मैक एलिस्टर'}}",45.001724137931,68.081034482759,58,Liverpool FC,1741204800_paris_saint_germain_vs_liverpool_fc
Andy Robertson,Andy,Robertson,andy-robertson,A. Robertson,D,26,26113,M,andyrobertson94,262911,"{'nameTranslation': {'ar': 'أندرو روبرتسون', 'bn': 'অ্যান্ড্রু রবার্টসন', 'hi': 'एंड्रयू रॉबर्टसन'}, 'shortNameTranslation': {'ar': 'أ. روبرتسون', 'bn': 'এ. রবার্টসন', 'hi': 'ए. रॉबर्टसन'}}",30.907142857143,83.42,70,Liverpool FC,1741204800_paris_saint_germain_vs_liverpool_fc
Wataru Endo,Wataru,Endo,wataru-endo,W. Endo,M,3,20381,M,endowataru,143040,"{'nameTranslation': {'ar': 'واتارو إندو', 'bn': 'ওয়ান্ডারিং এন্ডো', 'hi': 'वातारू एंडो'}, 'shortNameTranslation': {'ar': 'و. إندو', 'bn': 'ডব্লিউ. এন্ডো', 'hi': 'डब्लू. एंडो'}}",37.109090909091,47.518181818182,11,Liverpool FC,1741204800_paris_saint_germain_vs_liverpool_fc
Ryan Gravenberch,Ryan,Gravenberch,ryan-gravenberch,R. Gravenberch,M,38,32784,M,ryanjiro,904897,"{'nameTranslation': {'ar': 'ريان غرافينبيرش', 'bn': 'রায়ান গ্রেভেনবার্চ', 'hi': 'रयान ग्रेवेनबेर्च'}, 'shortNameTranslation': {'ar': 'ر. غرافينبيرش', 'bn': 'আর. গ্রেভেনবেচ', 'hi': 'आर. ग्रेवेनबेर्च'}}",37.185714285714,36.330612244898,49,Liverpool FC,1741204800_paris_saint_germain_vs_liverpool_fc
Virgil van Dijk,Virgil,van Dijk,virgil-van-dijk,V. van Dijk,D,4,98981,M,VvD,151545,"{'nameTranslation': {'ar': 'فيرجيل فان دايك', 'bn': 'ভার্জিল ভ্যান ডাইক', 'hi': 'वर्जिल वान डिक'}, 'shortNameTranslation': {'ar': 'ف. فان دايك', 'bn': 'ভি. ভ্যান ডাইক', 'hi': 'वी. वान डिक'}}",23.567391304348,63.928260869565,46,Liverpool FC,1741204800_paris_saint_germain_vs_liverpool_fc
Luis Díaz,,,luis-diaz,L. Díaz,M,14,168900,M,LuisDíaz,883537,"{'nameTranslation': {'ar': 'لويس دياز', 'bn': 'লুইস দিয়াজ', 'hi': 'लुइस डियाज़'}, 'shortNameTranslation': {'ar': 'ل. دياز', 'bn': 'এল. দিয়াজ', 'hi': 'एल. डियाज़'}}",47.986842105263,78.597368421053,38,Liverpool FC,1741204800_paris_saint_germain_vs_liverpool_fc
Dominik Szoboszlai,Dominik,Szoboszlai,dominik-szoboszlai,D. Szoboszlai,M,8,89522,M,DomSzobo,869856,"{'nameTranslation': {'ar': 'دومينيك سوبوسلاي', 'bn': 'ডমিনিক সোবোসজলাই', 'hi': 'डोमिनिक स्ज़ोबोस्ज़लाई'}, 'shortNameTranslation': {'ar': 'د. سوبوسلاي', 'bn': 'ডি.সোবোসজলাই', 'hi': 'डी. स्ज़ोबोस्ज़लाई'}}",47.388235294118,44.017647058824,51,Liverpool FC,1741204800_paris_saint_germain_vs_liverpool_fc
Alisson,Alisson Ramses,Alisson,alisson,Alisson,G,1,69314,M,AlissonBecker,243609,"{'nameTranslation': {'ar': 'أليسون', 'bn': 'অ্যালিসন', 'hi': 'एलिसन'}, 'shortNameTranslation': {'ar': 'أليسون', 'bn': 'অ্যালিসন', 'hi': 'एलिसन'}}",9.3368421052632,49.061403508772,57,Liverpool FC,1741204800_paris_saint_germain_vs_liverpool_fc
Diogo Jota,,,diogo-jota,D. Jota,F,,30527,M,DiogoJ18,606164,"{'nameTranslation': {'ar': 'ديوغو جوتا', 'bn': 'ডিওগো জোটা', 'hi': 'डियोगो जोटा'}, 'shortNameTranslation': {'ar': 'د. جوتا', 'bn': 'ডি. জোটা', 'hi': 'डी. जोटा'}}",46.676086956522,57.928260869565,46,Liverpool FC,1741204800_paris_saint_germain_vs_liverpool_fc
Trent Alexander-Arnold,Trent,Alexander-Arnold,trent-alexander-arnold,T. Alexander-Arnold,D,12,215834,M,TrentAA,795064,"{'nameTranslation': {'ar': 'ترنت ألكسندر-أرنولد', 'bn': 'ট্রেন্ট আলেকজান্ডার-আর্নল্ড', 'hi': 'ट्रेंट अलेक्जेंडर-अर्नोल्ड'}, 'shortNameTranslation': {'ar': 'ت. ألكسندر-أرنولد', 'bn': 'টি. আলেকজান্ডার-আর্নল্ড', 'hi': 'टी. अलेक्जेंडर-अर्नोल्ड'}}",28.718032786885,21.773770491803,61,Liverpool FC,1741204800_paris_saint_germain_vs_liverpool_fc
Mohamed Salah,Mohamed,Salah,mohamed-salah,M. Salah,M,11,598570,M,MoSalah,159665,"{'nameTranslation': {'ar': 'محمد صلاح', 'bn': 'মোহাম্মদ সালাহ', 'hi': 'मोहम्मद सलाह'}, 'shortNameTranslation': {'ar': 'م. صلاح', 'bn': 'এম. সালাহ', 'hi': 'एम. सलाह'}}",54.048936170213,20.276595744681,47,Liverpool FC,1741204800_paris_saint_germain_vs_liverpool_fc
