season,tracked_team,match_date,competition,opponent_team,original_file,Match_ID,Match_Report_URL,Date,Competition,Round,Venue,Opponent,Result,Match_Report_Name,Team,Player,shirtnumber,Nation,Pos,Age,Min,Gls,Ast,PK,PKatt,shots,shots_on_target,CrdY,CrdR,fouls,fouled,offsides,crosses,tackles_won,interceptions,own_goals,pens_won,pens_conceded
2023-2024,Manchester United 2023 2024,2023-09-30,Premier League,Crystal Palace,2023-09-30_premier_league_crystal_palace_player_stats.csv,ef2b7ab9,https://fbref.com/en/matches/ef2b7ab9/Manchester-United-Crystal-Palace-September-30-2023-Premier-League,2023-09-30,Premier League,Matchweek 7,Home,Crystal Palace,L,2023-09-30_premier_league_crystal_palace,Manchester Utd,Donny van de Beek,34,nl NED,MF,26-165,3,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,,
2023-2024,Manchester United 2023 2024,2023-09-30,Premier League,Crystal Palace,2023-09-30_premier_league_crystal_palace_player_stats.csv,ef2b7ab9,https://fbref.com/en/matches/ef2b7ab9/Manchester-United-Crystal-Palace-September-30-2023-Premier-League,2023-09-30,Premier League,Matchweek 7,Home,Crystal Palace,L,2023-09-30_premier_league_crystal_palace,Manchester Utd,Raphaël Varane,19,fr FRA,CB,30-158,86,0,0,0,0,1,0,0,0,0,0,0,0,3,0,0,,
2023-2024,Manchester United 2023 2024,2023-09-30,Premier League,Crystal Palace,2023-09-30_premier_league_crystal_palace_player_stats.csv,ef2b7ab9,https://fbref.com/en/matches/ef2b7ab9/Manchester-United-Crystal-Palace-September-30-2023-Premier-League,2023-09-30,Premier League,Matchweek 7,Home,Crystal Palace,L,2023-09-30_premier_league_crystal_palace,Manchester Utd,Harry Maguire,5,eng ENG,DF,30-209,4,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,,
2023-2024,Manchester United 2023 2024,2023-09-30,Premier League,Crystal Palace,2023-09-30_premier_league_crystal_palace_player_stats.csv,ef2b7ab9,https://fbref.com/en/matches/ef2b7ab9/Manchester-United-Crystal-Palace-September-30-2023-Premier-League,2023-09-30,Premier League,Matchweek 7,Home,Crystal Palace,L,2023-09-30_premier_league_crystal_palace,Manchester Utd,Diogo Dalot,20,pt POR,RB,24-196,90,0,0,0,0,1,0,0,0,0,0,0,6,1,0,0,,
2023-2024,Manchester United 2023 2024,2023-09-30,Premier League,Crystal Palace,2023-09-30_premier_league_crystal_palace_player_stats.csv,ef2b7ab9,https://fbref.com/en/matches/ef2b7ab9/Manchester-United-Crystal-Palace-September-30-2023-Premier-League,2023-09-30,Premier League,Matchweek 7,Home,Crystal Palace,L,2023-09-30_premier_league_crystal_palace,Manchester Utd,André Onana,24,cm CMR,GK,27-181,90,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,
2023-2024,Manchester United 2023 2024,2023-10-03,Champions Lg,Trgalatasaray,2023-10-03_champions_lg_trgalatasaray_player_stats.csv,1ad7d8f7,https://fbref.com/en/matches/1ad7d8f7/Manchester-United-Galatasaray-October-3-2023-Champions-League,2023-10-03,Champions Lg,Group stage,Home,trGalatasaray,L,2023-10-03_champions_lg_trgalatasaray,Manchester Utd,Marcus Rashford,10,eng ENG,FW,25-337,67,0,1,0,0,0,0,0,0,0,1,2,1,0,0,0,,
2023-2024,Manchester United 2023 2024,2023-10-03,Champions Lg,Trgalatasaray,2023-10-03_champions_lg_trgalatasaray_player_stats.csv,1ad7d8f7,https://fbref.com/en/matches/1ad7d8f7/Manchester-United-Galatasaray-October-3-2023-Champions-League,2023-10-03,Champions Lg,Group stage,Home,trGalatasaray,L,2023-10-03_champions_lg_trgalatasaray,Manchester Utd,Alejandro Garnacho,17,ar ARG,MF,19-094,23,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,,
2023-2024,Manchester United 2023 2024,2023-10-03,Champions Lg,Trgalatasaray,2023-10-03_champions_lg_trgalatasaray_player_stats.csv,1ad7d8f7,https://fbref.com/en/matches/1ad7d8f7/Manchester-United-Galatasaray-October-3-2023-Champions-League,2023-10-03,Champions Lg,Group stage,Home,trGalatasaray,L,2023-10-03_champions_lg_trgalatasaray,Manchester Utd,Rasmus Højlund,11,dk DEN,FW,20-241,90,2,0,0,0,2,2,0,0,2,1,1,1,0,1,0,,
2023-2024,Manchester United 2023 2024,2023-10-03,Champions Lg,Trgalatasaray,2023-10-03_champions_lg_trgalatasaray_player_stats.csv,1ad7d8f7,https://fbref.com/en/matches/1ad7d8f7/Manchester-United-Galatasaray-October-3-2023-Champions-League,2023-10-03,Champions Lg,Group stage,Home,trGalatasaray,L,2023-10-03_champions_lg_trgalatasaray,Manchester Utd,Bruno Fernandes,8,pt POR,FW,29-025,90,0,0,0,0,5,1,0,0,0,2,0,9,0,0,0,,
2023-2024,Manchester United 2023 2024,2023-10-03,Champions Lg,Trgalatasaray,2023-10-03_champions_lg_trgalatasaray_player_stats.csv,1ad7d8f7,https://fbref.com/en/matches/1ad7d8f7/Manchester-United-Galatasaray-October-3-2023-Champions-League,2023-10-03,Champions Lg,Group stage,Home,trGalatasaray,L,2023-10-03_champions_lg_trgalatasaray,Manchester Utd,Mason Mount,7,eng ENG,CM,24-266,84,0,0,0,0,4,1,0,0,2,1,0,0,0,1,0,,
2023-2024,Manchester United 2023 2024,2023-10-03,Champions Lg,Trgalatasaray,2023-10-03_champions_lg_trgalatasaray_player_stats.csv,1ad7d8f7,https://fbref.com/en/matches/1ad7d8f7/Manchester-United-Galatasaray-October-3-2023-Champions-League,2023-10-03,Champions Lg,Group stage,Home,trGalatasaray,L,2023-10-03_champions_lg_trgalatasaray,Manchester Utd,Antony,21,br BRA,"FW,MF",23-221,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,
2023-2024,Manchester United 2023 2024,2023-10-03,Champions Lg,Trgalatasaray,2023-10-03_champions_lg_trgalatasaray_player_stats.csv,1ad7d8f7,https://fbref.com/en/matches/1ad7d8f7/Manchester-United-Galatasaray-October-3-2023-Champions-League,2023-10-03,Champions Lg,Group stage,Home,trGalatasaray,L,2023-10-03_champions_lg_trgalatasaray,Manchester Utd,Casemiro,18,br BRA,CM,31-222,76,0,0,0,0,3,0,2,1,4,2,0,0,1,1,0,,
2023-2024,Manchester United 2023 2024,2023-10-03,Champions Lg,Trgalatasaray,2023-10-03_champions_lg_trgalatasaray_player_stats.csv,1ad7d8f7,https://fbref.com/en/matches/1ad7d8f7/Manchester-United-Galatasaray-October-3-2023-Champions-League,2023-10-03,Champions Lg,Group stage,Home,trGalatasaray,L,2023-10-03_champions_lg_trgalatasaray,Manchester Utd,Hannibal Mejbri,46,tn TUN,CM,20-255,45,0,0,0,0,0,0,0,0,1,2,0,2,0,0,0,,
2023-2024,Manchester United 2023 2024,2023-10-03,Champions Lg,Trgalatasaray,2023-10-03_champions_lg_trgalatasaray_player_stats.csv,1ad7d8f7,https://fbref.com/en/matches/1ad7d8f7/Manchester-United-Galatasaray-October-3-2023-Champions-League,2023-10-03,Champions Lg,Group stage,Home,trGalatasaray,L,2023-10-03_champions_lg_trgalatasaray,Manchester Utd,Christian Eriksen,14,dk DEN,MF,31-231,45,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,,
2023-2024,Manchester United 2023 2024,2023-10-03,Champions Lg,Trgalatasaray,2023-10-03_champions_lg_trgalatasaray_player_stats.csv,1ad7d8f7,https://fbref.com/en/matches/1ad7d8f7/Manchester-United-Galatasaray-October-3-2023-Champions-League,2023-10-03,Champions Lg,Group stage,Home,trGalatasaray,L,2023-10-03_champions_lg_trgalatasaray,Manchester Utd,Sofyan Amrabat,4,ma MAR,LB,27-043,88,0,0,0,0,1,1,0,0,0,3,0,3,0,2,0,,
2023-2024,Manchester United 2023 2024,2023-10-03,Champions Lg,Trgalatasaray,2023-10-03_champions_lg_trgalatasaray_player_stats.csv,1ad7d8f7,https://fbref.com/en/matches/1ad7d8f7/Manchester-United-Galatasaray-October-3-2023-Champions-League,2023-10-03,Champions Lg,Group stage,Home,trGalatasaray,L,2023-10-03_champions_lg_trgalatasaray,Manchester Utd,Anthony Martial,9,fr FRA,"FW,MF",27-302,2,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,,
2023-2024,Manchester United 2023 2024,2023-10-03,Champions Lg,Trgalatasaray,2023-10-03_champions_lg_trgalatasaray_player_stats.csv,1ad7d8f7,https://fbref.com/en/matches/1ad7d8f7/Manchester-United-Galatasaray-October-3-2023-Champions-League,2023-10-03,Champions Lg,Group stage,Home,trGalatasaray,L,2023-10-03_champions_lg_trgalatasaray,Manchester Utd,Victor Lindelöf,2,se SWE,CB,29-078,90,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,
2023-2024,Manchester United 2023 2024,2023-10-03,Champions Lg,Trgalatasaray,2023-10-03_champions_lg_trgalatasaray_player_stats.csv,1ad7d8f7,https://fbref.com/en/matches/1ad7d8f7/Manchester-United-Galatasaray-October-3-2023-Champions-League,2023-10-03,Champions Lg,Group stage,Home,trGalatasaray,L,2023-10-03_champions_lg_trgalatasaray,Manchester Utd,Raphaël Varane,19,fr FRA,CB,30-161,90,0,0,0,0,0,0,0,0,0,1,0,0,2,1,0,,
2023-2024,Manchester United 2023 2024,2023-10-03,Champions Lg,Trgalatasaray,2023-10-03_champions_lg_trgalatasaray_player_stats.csv,1ad7d8f7,https://fbref.com/en/matches/1ad7d8f7/Manchester-United-Galatasaray-October-3-2023-Champions-League,2023-10-03,Champions Lg,Group stage,Home,trGalatasaray,L,2023-10-03_champions_lg_trgalatasaray,Manchester Utd,Diogo Dalot,20,pt POR,RB,24-199,90,0,0,0,0,0,0,1,0,4,0,0,1,2,0,0,,
2023-2024,Manchester United 2023 2024,2023-10-03,Champions Lg,Trgalatasaray,2023-10-03_champions_lg_trgalatasaray_player_stats.csv,1ad7d8f7,https://fbref.com/en/matches/1ad7d8f7/Manchester-United-Galatasaray-October-3-2023-Champions-League,2023-10-03,Champions Lg,Group stage,Home,trGalatasaray,L,2023-10-03_champions_lg_trgalatasaray,Manchester Utd,André Onana,24,cm CMR,GK,27-184,90,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,
2023-2024,Manchester United 2023 2024,2023-10-07,Premier League,Brentford,2023-10-07_premier_league_brentford_player_stats.csv,5006142a,https://fbref.com/en/matches/5006142a/Manchester-United-Brentford-October-7-2023-Premier-League,2023-10-07,Premier League,Matchweek 8,Home,Brentford,W,2023-10-07_premier_league_brentford,Manchester Utd,Rasmus Højlund,11,dk DEN,FW,20-245,90,0,0,0,0,2,0,0,0,2,2,0,2,0,0,0,,
2023-2024,Manchester United 2023 2024,2023-10-07,Premier League,Brentford,2023-10-07_premier_league_brentford_player_stats.csv,5006142a,https://fbref.com/en/matches/5006142a/Manchester-United-Brentford-October-7-2023-Premier-League,2023-10-07,Premier League,Matchweek 8,Home,Brentford,W,2023-10-07_premier_league_brentford,Manchester Utd,Marcus Rashford,10,eng ENG,AM,25-341,62,0,0,0,0,3,1,0,0,0,1,0,2,0,0,0,,
2023-2024,Manchester United 2023 2024,2023-10-07,Premier League,Brentford,2023-10-07_premier_league_brentford_player_stats.csv,5006142a,https://fbref.com/en/matches/5006142a/Manchester-United-Brentford-October-7-2023-Premier-League,2023-10-07,Premier League,Matchweek 8,Home,Brentford,W,2023-10-07_premier_league_brentford,Manchester Utd,Alejandro Garnacho,17,ar ARG,MF,19-098,28,0,0,0,0,1,0,0,0,0,3,0,2,0,0,0,,
2023-2024,Manchester United 2023 2024,2023-10-07,Premier League,Brentford,2023-10-07_premier_league_brentford_player_stats.csv,5006142a,https://fbref.com/en/matches/5006142a/Manchester-United-Brentford-October-7-2023-Premier-League,2023-10-07,Premier League,Matchweek 8,Home,Brentford,W,2023-10-07_premier_league_brentford,Manchester Utd,Mason Mount,7,eng ENG,AM,24-270,62,0,0,0,0,1,0,0,0,2,1,0,3,0,0,0,,
2023-2024,Manchester United 2023 2024,2023-10-07,Premier League,Brentford,2023-10-07_premier_league_brentford_player_stats.csv,5006142a,https://fbref.com/en/matches/5006142a/Manchester-United-Brentford-October-7-2023-Premier-League,2023-10-07,Premier League,Matchweek 8,Home,Brentford,W,2023-10-07_premier_league_brentford,Manchester Utd,Antony,21,br BRA,"FW,MF",23-225,28,0,0,0,0,3,0,0,0,0,1,0,0,0,0,0,,
2023-2024,Manchester United 2023 2024,2023-10-07,Premier League,Brentford,2023-10-07_premier_league_brentford_player_stats.csv,5006142a,https://fbref.com/en/matches/5006142a/Manchester-United-Brentford-October-7-2023-Premier-League,2023-10-07,Premier League,Matchweek 8,Home,Brentford,W,2023-10-07_premier_league_brentford,Manchester Utd,Bruno Fernandes,8,pt POR,AM,29-029,90,0,0,0,0,4,2,0,0,0,2,2,11,1,1,0,,
2023-2024,Manchester United 2023 2024,2023-10-07,Premier League,Brentford,2023-10-07_premier_league_brentford_player_stats.csv,5006142a,https://fbref.com/en/matches/5006142a/Manchester-United-Brentford-October-7-2023-Premier-League,2023-10-07,Premier League,Matchweek 8,Home,Brentford,W,2023-10-07_premier_league_brentford,Manchester Utd,Sofyan Amrabat,4,ma MAR,DM,27-047,86,0,0,0,0,0,0,0,0,1,2,0,1,0,0,0,,
2023-2024,Manchester United 2023 2024,2023-10-07,Premier League,Brentford,2023-10-07_premier_league_brentford_player_stats.csv,5006142a,https://fbref.com/en/matches/5006142a/Manchester-United-Brentford-October-7-2023-Premier-League,2023-10-07,Premier League,Matchweek 8,Home,Brentford,W,2023-10-07_premier_league_brentford,Manchester Utd,Scott McTominay,39,sct SCO,MF,26-303,4,2,0,0,0,2,2,0,0,0,0,0,0,0,0,0,,
2023-2024,Manchester United 2023 2024,2023-10-07,Premier League,Brentford,2023-10-07_premier_league_brentford_player_stats.csv,5006142a,https://fbref.com/en/matches/5006142a/Manchester-United-Brentford-October-7-2023-Premier-League,2023-10-07,Premier League,Matchweek 8,Home,Brentford,W,2023-10-07_premier_league_brentford,Manchester Utd,Casemiro,18,br BRA,DM,31-226,45,0,0,0,0,1,0,0,0,0,0,0,3,0,1,0,,
2023-2024,Manchester United 2023 2024,2023-10-07,Premier League,Brentford,2023-10-07_premier_league_brentford_player_stats.csv,5006142a,https://fbref.com/en/matches/5006142a/Manchester-United-Brentford-October-7-2023-Premier-League,2023-10-07,Premier League,Matchweek 8,Home,Brentford,W,2023-10-07_premier_league_brentford,Manchester Utd,Christian Eriksen,14,dk DEN,MF,31-235,45,0,0,0,0,1,1,0,0,0,0,0,3,0,0,0,,
2023-2024,Manchester United 2023 2024,2023-10-07,Premier League,Brentford,2023-10-07_premier_league_brentford_player_stats.csv,5006142a,https://fbref.com/en/matches/5006142a/Manchester-United-Brentford-October-7-2023-Premier-League,2023-10-07,Premier League,Matchweek 8,Home,Brentford,W,2023-10-07_premier_league_brentford,Manchester Utd,Victor Lindelöf,2,se SWE,LB,29-082,70,0,0,0,0,0,0,0,0,1,0,0,0,0,2,0,,
2023-2024,Manchester United 2023 2024,2023-10-07,Premier League,Brentford,2023-10-07_premier_league_brentford_player_stats.csv,5006142a,https://fbref.com/en/matches/5006142a/Manchester-United-Brentford-October-7-2023-Premier-League,2023-10-07,Premier League,Matchweek 8,Home,Brentford,W,2023-10-07_premier_league_brentford,Manchester Utd,Anthony Martial,9,fr FRA,"FW,MF",27-306,20,0,0,0,0,1,1,0,0,0,0,1,0,0,0,0,,
2023-2024,Manchester United 2023 2024,2023-10-07,Premier League,Brentford,2023-10-07_premier_league_brentford_player_stats.csv,5006142a,https://fbref.com/en/matches/5006142a/Manchester-United-Brentford-October-7-2023-Premier-League,2023-10-07,Premier League,Matchweek 8,Home,Brentford,W,2023-10-07_premier_league_brentford,Manchester Utd,Jonny Evans,35,nir NIR,CB,35-277,90,0,0,0,0,0,0,0,0,1,2,0,0,1,1,0,,
2023-2024,Manchester United 2023 2024,2023-10-07,Premier League,Brentford,2023-10-07_premier_league_brentford_player_stats.csv,5006142a,https://fbref.com/en/matches/5006142a/Manchester-United-Brentford-October-7-2023-Premier-League,2023-10-07,Premier League,Matchweek 8,Home,Brentford,W,2023-10-07_premier_league_brentford,Manchester Utd,Harry Maguire,5,eng ENG,CB,30-216,90,0,1,0,0,0,0,0,0,2,1,1,2,0,2,0,,
2023-2024,Manchester United 2023 2024,2023-10-07,Premier League,Brentford,2023-10-07_premier_league_brentford_player_stats.csv,5006142a,https://fbref.com/en/matches/5006142a/Manchester-United-Brentford-October-7-2023-Premier-League,2023-10-07,Premier League,Matchweek 8,Home,Brentford,W,2023-10-07_premier_league_brentford,Manchester Utd,Diogo Dalot,20,pt POR,RB,24-203,90,0,0,0,0,2,1,0,0,1,1,0,7,0,2,0,,
2023-2024,Manchester United 2023 2024,2023-10-07,Premier League,Brentford,2023-10-07_premier_league_brentford_player_stats.csv,5006142a,https://fbref.com/en/matches/5006142a/Manchester-United-Brentford-October-7-2023-Premier-League,2023-10-07,Premier League,Matchweek 8,Home,Brentford,W,2023-10-07_premier_league_brentford,Manchester Utd,André Onana,24,cm CMR,GK,27-188,90,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,
2023-2024,Manchester United 2023 2024,2023-10-21,Premier League,Sheffield United,2023-10-21_premier_league_sheffield_united_player_stats.csv,d95b42eb,https://fbref.com/en/matches/d95b42eb/Sheffield-United-Manchester-United-October-21-2023-Premier-League,2023-10-21,Premier League,Matchweek 9,Away,Sheffield United,W,2023-10-21_premier_league_sheffield_united,Manchester Utd,Rasmus Højlund,11,dk DEN,FW,20-259,62,0,0,0,0,2,2,0,0,0,0,0,0,0,0,0,,
2023-2024,Manchester United 2023 2024,2023-10-21,Premier League,Sheffield United,2023-10-21_premier_league_sheffield_united_player_stats.csv,d95b42eb,https://fbref.com/en/matches/d95b42eb/Sheffield-United-Manchester-United-October-21-2023-Premier-League,2023-10-21,Premier League,Matchweek 9,Away,Sheffield United,W,2023-10-21_premier_league_sheffield_united,Manchester Utd,Anthony Martial,9,fr FRA,"FW,MF",27-320,28,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,,
2023-2024,Manchester United 2023 2024,2023-10-21,Premier League,Sheffield United,2023-10-21_premier_league_sheffield_united_player_stats.csv,d95b42eb,https://fbref.com/en/matches/d95b42eb/Sheffield-United-Manchester-United-October-21-2023-Premier-League,2023-10-21,Premier League,Matchweek 9,Away,Sheffield United,W,2023-10-21_premier_league_sheffield_united,Manchester Utd,Marcus Rashford,10,eng ENG,AM,25-355,87,0,0,0,0,2,0,0,0,1,1,0,3,0,0,0,,
2023-2024,Manchester United 2023 2024,2023-10-21,Premier League,Sheffield United,2023-10-21_premier_league_sheffield_united_player_stats.csv,d95b42eb,https://fbref.com/en/matches/d95b42eb/Sheffield-United-Manchester-United-October-21-2023-Premier-League,2023-10-21,Premier League,Matchweek 9,Away,Sheffield United,W,2023-10-21_premier_league_sheffield_united,Manchester Utd,Mason Mount,7,eng ENG,MF,24-284,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,
2023-2024,Manchester United 2023 2024,2023-10-21,Premier League,Sheffield United,2023-10-21_premier_league_sheffield_united_player_stats.csv,d95b42eb,https://fbref.com/en/matches/d95b42eb/Sheffield-United-Manchester-United-October-21-2023-Premier-League,2023-10-21,Premier League,Matchweek 9,Away,Sheffield United,W,2023-10-21_premier_league_sheffield_united,Manchester Utd,Bruno Fernandes,8,pt POR,AM,29-043,90,0,1,0,0,2,0,0,0,0,1,0,6,0,0,0,,
2023-2024,Manchester United 2023 2024,2023-10-21,Premier League,Sheffield United,2023-10-21_premier_league_sheffield_united_player_stats.csv,d95b42eb,https://fbref.com/en/matches/d95b42eb/Sheffield-United-Manchester-United-October-21-2023-Premier-League,2023-10-21,Premier League,Matchweek 9,Away,Sheffield United,W,2023-10-21_premier_league_sheffield_united,Manchester Utd,Antony,21,br BRA,AM,23-239,63,0,0,0,0,2,1,0,0,0,5,0,4,0,0,0,,
2023-2024,Manchester United 2023 2024,2023-10-21,Premier League,Sheffield United,2023-10-21_premier_league_sheffield_united_player_stats.csv,d95b42eb,https://fbref.com/en/matches/d95b42eb/Sheffield-United-Manchester-United-October-21-2023-Premier-League,2023-10-21,Premier League,Matchweek 9,Away,Sheffield United,W,2023-10-21_premier_league_sheffield_united,Manchester Utd,Alejandro Garnacho,17,ar ARG,MF,19-112,27,0,0,0,0,2,0,0,0,0,2,1,0,0,1,0,,
2023-2024,Manchester United 2023 2024,2023-10-21,Premier League,Sheffield United,2023-10-21_premier_league_sheffield_united_player_stats.csv,d95b42eb,https://fbref.com/en/matches/d95b42eb/Sheffield-United-Manchester-United-October-21-2023-Premier-League,2023-10-21,Premier League,Matchweek 9,Away,Sheffield United,W,2023-10-21_premier_league_sheffield_united,Manchester Utd,Scott McTominay,39,sct SCO,DM,26-317,62,1,0,0,0,2,1,0,0,2,0,1,0,2,0,0,,
2023-2024,Manchester United 2023 2024,2023-10-21,Premier League,Sheffield United,2023-10-21_premier_league_sheffield_united_player_stats.csv,d95b42eb,https://fbref.com/en/matches/d95b42eb/Sheffield-United-Manchester-United-October-21-2023-Premier-League,2023-10-21,Premier League,Matchweek 9,Away,Sheffield United,W,2023-10-21_premier_league_sheffield_united,Manchester Utd,Christian Eriksen,14,dk DEN,MF,31-249,28,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,,
2023-2024,Manchester United 2023 2024,2023-10-21,Premier League,Sheffield United,2023-10-21_premier_league_sheffield_united_player_stats.csv,d95b42eb,https://fbref.com/en/matches/d95b42eb/Sheffield-United-Manchester-United-October-21-2023-Premier-League,2023-10-21,Premier League,Matchweek 9,Away,Sheffield United,W,2023-10-21_premier_league_sheffield_united,Manchester Utd,Sofyan Amrabat,4,ma MAR,DM,27-061,90,0,0,0,0,1,0,0,0,0,1,0,2,3,1,0,,
2023-2024,Manchester United 2023 2024,2023-10-21,Premier League,Sheffield United,2023-10-21_premier_league_sheffield_united_player_stats.csv,d95b42eb,https://fbref.com/en/matches/d95b42eb/Sheffield-United-Manchester-United-October-21-2023-Premier-League,2023-10-21,Premier League,Matchweek 9,Away,Sheffield United,W,2023-10-21_premier_league_sheffield_united,Manchester Utd,Victor Lindelöf,2,se SWE,LB,29-096,90,0,1,0,0,0,0,0,0,2,1,1,0,0,1,0,,
2023-2024,Manchester United 2023 2024,2023-10-21,Premier League,Sheffield United,2023-10-21_premier_league_sheffield_united_player_stats.csv,d95b42eb,https://fbref.com/en/matches/d95b42eb/Sheffield-United-Manchester-United-October-21-2023-Premier-League,2023-10-21,Premier League,Matchweek 9,Away,Sheffield United,W,2023-10-21_premier_league_sheffield_united,Manchester Utd,Jonny Evans,35,nir NIR,CB,35-291,83,0,0,0,0,0,0,1,0,1,0,0,0,1,1,0,,
2023-2024,Manchester United 2023 2024,2023-10-21,Premier League,Sheffield United,2023-10-21_premier_league_sheffield_united_player_stats.csv,d95b42eb,https://fbref.com/en/matches/d95b42eb/Sheffield-United-Manchester-United-October-21-2023-Premier-League,2023-10-21,Premier League,Matchweek 9,Away,Sheffield United,W,2023-10-21_premier_league_sheffield_united,Manchester Utd,Raphaël Varane,19,fr FRA,"DF,MF",30-179,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,
2023-2024,Manchester United 2023 2024,2023-10-21,Premier League,Sheffield United,2023-10-21_premier_league_sheffield_united_player_stats.csv,d95b42eb,https://fbref.com/en/matches/d95b42eb/Sheffield-United-Manchester-United-October-21-2023-Premier-League,2023-10-21,Premier League,Matchweek 9,Away,Sheffield United,W,2023-10-21_premier_league_sheffield_united,Manchester Utd,Harry Maguire,5,eng ENG,CB,30-230,90,0,0,0,0,0,0,0,0,2,0,0,0,1,1,0,,
2023-2024,Manchester United 2023 2024,2023-10-21,Premier League,Sheffield United,2023-10-21_premier_league_sheffield_united_player_stats.csv,d95b42eb,https://fbref.com/en/matches/d95b42eb/Sheffield-United-Manchester-United-October-21-2023-Premier-League,2023-10-21,Premier League,Matchweek 9,Away,Sheffield United,W,2023-10-21_premier_league_sheffield_united,Manchester Utd,Diogo Dalot,20,pt POR,RB,24-217,90,1,0,0,0,1,1,0,0,1,1,0,5,1,0,0,,
2023-2024,Manchester United 2023 2024,2023-10-21,Premier League,Sheffield United,2023-10-21_premier_league_sheffield_united_player_stats.csv,d95b42eb,https://fbref.com/en/matches/d95b42eb/Sheffield-United-Manchester-United-October-21-2023-Premier-League,2023-10-21,Premier League,Matchweek 9,Away,Sheffield United,W,2023-10-21_premier_league_sheffield_united,Manchester Utd,André Onana,24,cm CMR,GK,27-202,90,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,
2023-2024,Manchester United 2023 2024,2023-10-24,Champions Lg,Dkfc Copenhagen,2023-10-24_champions_lg_dkfc_copenhagen_player_stats.csv,23151aa4,https://fbref.com/en/matches/23151aa4/Manchester-United-FC-Copenhagen-October-24-2023-Champions-League,2023-10-24,Champions Lg,Group stage,Home,dkFC Copenhagen,W,2023-10-24_champions_lg_dkfc_copenhagen,Manchester Utd,Rasmus Højlund,11,dk DEN,FW,20-262,85,0,0,0,0,3,0,0,0,2,0,0,1,0,0,0,,
2023-2024,Manchester United 2023 2024,2023-10-24,Champions Lg,Dkfc Copenhagen,2023-10-24_champions_lg_dkfc_copenhagen_player_stats.csv,23151aa4,https://fbref.com/en/matches/23151aa4/Manchester-United-FC-Copenhagen-October-24-2023-Champions-League,2023-10-24,Champions Lg,Group stage,Home,dkFC Copenhagen,W,2023-10-24_champions_lg_dkfc_copenhagen,Manchester Utd,Anthony Martial,9,fr FRA,"FW,MF",27-323,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,
2023-2024,Manchester United 2023 2024,2023-10-24,Champions Lg,Dkfc Copenhagen,2023-10-24_champions_lg_dkfc_copenhagen_player_stats.csv,23151aa4,https://fbref.com/en/matches/23151aa4/Manchester-United-FC-Copenhagen-October-24-2023-Champions-League,2023-10-24,Champions Lg,Group stage,Home,dkFC Copenhagen,W,2023-10-24_champions_lg_dkfc_copenhagen,Manchester Utd,Marcus Rashford,10,eng ENG,AM,25-358,90,0,0,0,0,3,1,0,0,0,0,1,0,2,1,0,,
2023-2024,Manchester United 2023 2024,2023-10-24,Champions Lg,Dkfc Copenhagen,2023-10-24_champions_lg_dkfc_copenhagen_player_stats.csv,23151aa4,https://fbref.com/en/matches/23151aa4/Manchester-United-FC-Copenhagen-October-24-2023-Champions-League,2023-10-24,Champions Lg,Group stage,Home,dkFC Copenhagen,W,2023-10-24_champions_lg_dkfc_copenhagen,Manchester Utd,Bruno Fernandes,8,pt POR,AM,29-046,90,0,0,0,0,1,0,1,0,1,1,0,4,3,0,0,,
2023-2024,Manchester United 2023 2024,2023-10-24,Champions Lg,Dkfc Copenhagen,2023-10-24_champions_lg_dkfc_copenhagen_player_stats.csv,23151aa4,https://fbref.com/en/matches/23151aa4/Manchester-United-FC-Copenhagen-October-24-2023-Champions-League,2023-10-24,Champions Lg,Group stage,Home,dkFC Copenhagen,W,2023-10-24_champions_lg_dkfc_copenhagen,Manchester Utd,Antony,21,br BRA,AM,23-242,62,0,0,0,0,1,0,0,0,0,0,0,1,2,3,0,,
2023-2024,Manchester United 2023 2024,2023-10-24,Champions Lg,Dkfc Copenhagen,2023-10-24_champions_lg_dkfc_copenhagen_player_stats.csv,23151aa4,https://fbref.com/en/matches/23151aa4/Manchester-United-FC-Copenhagen-October-24-2023-Champions-League,2023-10-24,Champions Lg,Group stage,Home,dkFC Copenhagen,W,2023-10-24_champions_lg_dkfc_copenhagen,Manchester Utd,Alejandro Garnacho,17,ar ARG,MF,19-115,28,0,0,0,0,1,1,0,0,0,1,0,1,0,1,0,,
