season,tracked_team,match_date,competition,opponent_team,original_file,Match_ID,Match_Report_URL,Date,Competition,Round,Venue,Opponent,Result,Match_Report_Name,Team,Formation,Lineup_Section,Jersey_Number,Player
2023-2024,Manchester United 2023 2024,2023-12-26,Premier League,Aston Villa,2023-12-26_premier_league_aston_villa_lineups.csv,83709fdf,https://fbref.com/en/matches/83709fdf/Manchester-United-Aston-Villa-December-26-2023-Premier-League,2023-12-26,Premier League,Matchweek 19,Home,Aston Villa,W,2023-12-26_premier_league_aston_villa,Manchester Utd,4-2-3-1,Bench,1,Altay Bayındır
2023-2024,Manchester United 2023 2024,2023-12-26,Premier League,Aston Villa,2023-12-26_premier_league_aston_villa_lineups.csv,83709fdf,https://fbref.com/en/matches/83709fdf/Manchester-United-Aston-Villa-December-26-2023-Premier-League,2023-12-26,Premier League,Matchweek 19,Home,Aston Villa,W,2023-12-26_premier_league_aston_villa,Manchester Utd,4-2-3-1,Bench,15,Sergio Reguilón
2023-2024,Manchester United 2023 2024,2023-12-26,Premier League,Aston Villa,2023-12-26_premier_league_aston_villa_lineups.csv,83709fdf,https://fbref.com/en/matches/83709fdf/Manchester-United-Aston-Villa-December-26-2023-Premier-League,2023-12-26,Premier League,Matchweek 19,Home,Aston Villa,W,2023-12-26_premier_league_aston_villa,Manchester Utd,4-2-3-1,Bench,21,Antony
2023-2024,Manchester United 2023 2024,2023-12-26,Premier League,Aston Villa,2023-12-26_premier_league_aston_villa_lineups.csv,83709fdf,https://fbref.com/en/matches/83709fdf/Manchester-United-Aston-Villa-December-26-2023-Premier-League,2023-12-26,Premier League,Matchweek 19,Home,Aston Villa,W,2023-12-26_premier_league_aston_villa,Manchester Utd,4-2-3-1,Bench,28,Facundo Pellistri
2023-2024,Manchester United 2023 2024,2023-12-26,Premier League,Aston Villa,2023-12-26_premier_league_aston_villa_lineups.csv,83709fdf,https://fbref.com/en/matches/83709fdf/Manchester-United-Aston-Villa-December-26-2023-Premier-League,2023-12-26,Premier League,Matchweek 19,Home,Aston Villa,W,2023-12-26_premier_league_aston_villa,Manchester Utd,4-2-3-1,Bench,34,Donny van de Beek
2023-2024,Manchester United 2023 2024,2023-12-26,Premier League,Aston Villa,2023-12-26_premier_league_aston_villa_lineups.csv,83709fdf,https://fbref.com/en/matches/83709fdf/Manchester-United-Aston-Villa-December-26-2023-Premier-League,2023-12-26,Premier League,Matchweek 19,Home,Aston Villa,W,2023-12-26_premier_league_aston_villa,Manchester Utd,4-2-3-1,Bench,39,Scott McTominay
2023-2024,Manchester United 2023 2024,2023-12-26,Premier League,Aston Villa,2023-12-26_premier_league_aston_villa_lineups.csv,83709fdf,https://fbref.com/en/matches/83709fdf/Manchester-United-Aston-Villa-December-26-2023-Premier-League,2023-12-26,Premier League,Matchweek 19,Home,Aston Villa,W,2023-12-26_premier_league_aston_villa,Manchester Utd,4-2-3-1,Bench,44,Daniel Gore
2023-2024,Manchester United 2023 2024,2023-12-26,Premier League,Aston Villa,2023-12-26_premier_league_aston_villa_lineups.csv,83709fdf,https://fbref.com/en/matches/83709fdf/Manchester-United-Aston-Villa-December-26-2023-Premier-League,2023-12-26,Premier League,Matchweek 19,Home,Aston Villa,W,2023-12-26_premier_league_aston_villa,Manchester Utd,4-2-3-1,Bench,46,Hannibal Mejbri
2023-2024,Manchester United 2023 2024,2023-12-26,Premier League,Aston Villa,2023-12-26_premier_league_aston_villa_lineups.csv,83709fdf,https://fbref.com/en/matches/83709fdf/Manchester-United-Aston-Villa-December-26-2023-Premier-League,2023-12-26,Premier League,Matchweek 19,Home,Aston Villa,W,2023-12-26_premier_league_aston_villa,Manchester Utd,4-2-3-1,Bench,53,Willy Kambwala
2023-2024,Manchester United 2023 2024,2023-12-30,Premier League,Nottingham Forest,2023-12-30_premier_league_nottingham_forest_lineups.csv,1aa68cba,https://fbref.com/en/matches/1aa68cba/Nottingham-Forest-Manchester-United-December-30-2023-Premier-League,2023-12-30,Premier League,Matchweek 20,Away,Nottingham Forest,L,2023-12-30_premier_league_nottingham_forest,Manchester Utd,4-2-3-1,Starter,24,André Onana
2023-2024,Manchester United 2023 2024,2023-12-30,Premier League,Nottingham Forest,2023-12-30_premier_league_nottingham_forest_lineups.csv,1aa68cba,https://fbref.com/en/matches/1aa68cba/Nottingham-Forest-Manchester-United-December-30-2023-Premier-League,2023-12-30,Premier League,Matchweek 20,Away,Nottingham Forest,L,2023-12-30_premier_league_nottingham_forest,Manchester Utd,4-2-3-1,Starter,8,Bruno Fernandes
2023-2024,Manchester United 2023 2024,2023-12-30,Premier League,Nottingham Forest,2023-12-30_premier_league_nottingham_forest_lineups.csv,1aa68cba,https://fbref.com/en/matches/1aa68cba/Nottingham-Forest-Manchester-United-December-30-2023-Premier-League,2023-12-30,Premier League,Matchweek 20,Away,Nottingham Forest,L,2023-12-30_premier_league_nottingham_forest,Manchester Utd,4-2-3-1,Starter,10,Marcus Rashford
2023-2024,Manchester United 2023 2024,2023-12-30,Premier League,Nottingham Forest,2023-12-30_premier_league_nottingham_forest_lineups.csv,1aa68cba,https://fbref.com/en/matches/1aa68cba/Nottingham-Forest-Manchester-United-December-30-2023-Premier-League,2023-12-30,Premier League,Matchweek 20,Away,Nottingham Forest,L,2023-12-30_premier_league_nottingham_forest,Manchester Utd,4-2-3-1,Starter,14,Christian Eriksen
2023-2024,Manchester United 2023 2024,2023-12-30,Premier League,Nottingham Forest,2023-12-30_premier_league_nottingham_forest_lineups.csv,1aa68cba,https://fbref.com/en/matches/1aa68cba/Nottingham-Forest-Manchester-United-December-30-2023-Premier-League,2023-12-30,Premier League,Matchweek 20,Away,Nottingham Forest,L,2023-12-30_premier_league_nottingham_forest,Manchester Utd,4-2-3-1,Starter,17,Alejandro Garnacho
2023-2024,Manchester United 2023 2024,2023-12-30,Premier League,Nottingham Forest,2023-12-30_premier_league_nottingham_forest_lineups.csv,1aa68cba,https://fbref.com/en/matches/1aa68cba/Nottingham-Forest-Manchester-United-December-30-2023-Premier-League,2023-12-30,Premier League,Matchweek 20,Away,Nottingham Forest,L,2023-12-30_premier_league_nottingham_forest,Manchester Utd,4-2-3-1,Starter,19,Raphaël Varane
2023-2024,Manchester United 2023 2024,2023-12-30,Premier League,Nottingham Forest,2023-12-30_premier_league_nottingham_forest_lineups.csv,1aa68cba,https://fbref.com/en/matches/1aa68cba/Nottingham-Forest-Manchester-United-December-30-2023-Premier-League,2023-12-30,Premier League,Matchweek 20,Away,Nottingham Forest,L,2023-12-30_premier_league_nottingham_forest,Manchester Utd,4-2-3-1,Starter,20,Diogo Dalot
2023-2024,Manchester United 2023 2024,2023-12-30,Premier League,Nottingham Forest,2023-12-30_premier_league_nottingham_forest_lineups.csv,1aa68cba,https://fbref.com/en/matches/1aa68cba/Nottingham-Forest-Manchester-United-December-30-2023-Premier-League,2023-12-30,Premier League,Matchweek 20,Away,Nottingham Forest,L,2023-12-30_premier_league_nottingham_forest,Manchester Utd,4-2-3-1,Starter,21,Antony
2023-2024,Manchester United 2023 2024,2023-12-30,Premier League,Nottingham Forest,2023-12-30_premier_league_nottingham_forest_lineups.csv,1aa68cba,https://fbref.com/en/matches/1aa68cba/Nottingham-Forest-Manchester-United-December-30-2023-Premier-League,2023-12-30,Premier League,Matchweek 20,Away,Nottingham Forest,L,2023-12-30_premier_league_nottingham_forest,Manchester Utd,4-2-3-1,Starter,29,Aaron Wan-Bissaka
2023-2024,Manchester United 2023 2024,2023-12-30,Premier League,Nottingham Forest,2023-12-30_premier_league_nottingham_forest_lineups.csv,1aa68cba,https://fbref.com/en/matches/1aa68cba/Nottingham-Forest-Manchester-United-December-30-2023-Premier-League,2023-12-30,Premier League,Matchweek 20,Away,Nottingham Forest,L,2023-12-30_premier_league_nottingham_forest,Manchester Utd,4-2-3-1,Starter,35,Jonny Evans
2023-2024,Manchester United 2023 2024,2023-12-30,Premier League,Nottingham Forest,2023-12-30_premier_league_nottingham_forest_lineups.csv,1aa68cba,https://fbref.com/en/matches/1aa68cba/Nottingham-Forest-Manchester-United-December-30-2023-Premier-League,2023-12-30,Premier League,Matchweek 20,Away,Nottingham Forest,L,2023-12-30_premier_league_nottingham_forest,Manchester Utd,4-2-3-1,Starter,37,Kobbie Mainoo
2023-2024,Manchester United 2023 2024,2023-12-30,Premier League,Nottingham Forest,2023-12-30_premier_league_nottingham_forest_lineups.csv,1aa68cba,https://fbref.com/en/matches/1aa68cba/Nottingham-Forest-Manchester-United-December-30-2023-Premier-League,2023-12-30,Premier League,Matchweek 20,Away,Nottingham Forest,L,2023-12-30_premier_league_nottingham_forest,Manchester Utd,4-2-3-1,Bench,1,Altay Bayındır
2023-2024,Manchester United 2023 2024,2023-12-30,Premier League,Nottingham Forest,2023-12-30_premier_league_nottingham_forest_lineups.csv,1aa68cba,https://fbref.com/en/matches/1aa68cba/Nottingham-Forest-Manchester-United-December-30-2023-Premier-League,2023-12-30,Premier League,Matchweek 20,Away,Nottingham Forest,L,2023-12-30_premier_league_nottingham_forest,Manchester Utd,4-2-3-1,Bench,15,Sergio Reguilón
2023-2024,Manchester United 2023 2024,2023-12-30,Premier League,Nottingham Forest,2023-12-30_premier_league_nottingham_forest_lineups.csv,1aa68cba,https://fbref.com/en/matches/1aa68cba/Nottingham-Forest-Manchester-United-December-30-2023-Premier-League,2023-12-30,Premier League,Matchweek 20,Away,Nottingham Forest,L,2023-12-30_premier_league_nottingham_forest,Manchester Utd,4-2-3-1,Bench,16,Amad Diallo
2023-2024,Manchester United 2023 2024,2023-12-30,Premier League,Nottingham Forest,2023-12-30_premier_league_nottingham_forest_lineups.csv,1aa68cba,https://fbref.com/en/matches/1aa68cba/Nottingham-Forest-Manchester-United-December-30-2023-Premier-League,2023-12-30,Premier League,Matchweek 20,Away,Nottingham Forest,L,2023-12-30_premier_league_nottingham_forest,Manchester Utd,4-2-3-1,Bench,28,Facundo Pellistri
2023-2024,Manchester United 2023 2024,2023-12-30,Premier League,Nottingham Forest,2023-12-30_premier_league_nottingham_forest_lineups.csv,1aa68cba,https://fbref.com/en/matches/1aa68cba/Nottingham-Forest-Manchester-United-December-30-2023-Premier-League,2023-12-30,Premier League,Matchweek 20,Away,Nottingham Forest,L,2023-12-30_premier_league_nottingham_forest,Manchester Utd,4-2-3-1,Bench,34,Donny van de Beek
2023-2024,Manchester United 2023 2024,2023-12-30,Premier League,Nottingham Forest,2023-12-30_premier_league_nottingham_forest_lineups.csv,1aa68cba,https://fbref.com/en/matches/1aa68cba/Nottingham-Forest-Manchester-United-December-30-2023-Premier-League,2023-12-30,Premier League,Matchweek 20,Away,Nottingham Forest,L,2023-12-30_premier_league_nottingham_forest,Manchester Utd,4-2-3-1,Bench,39,Scott McTominay
2023-2024,Manchester United 2023 2024,2023-12-30,Premier League,Nottingham Forest,2023-12-30_premier_league_nottingham_forest_lineups.csv,1aa68cba,https://fbref.com/en/matches/1aa68cba/Nottingham-Forest-Manchester-United-December-30-2023-Premier-League,2023-12-30,Premier League,Matchweek 20,Away,Nottingham Forest,L,2023-12-30_premier_league_nottingham_forest,Manchester Utd,4-2-3-1,Bench,44,Daniel Gore
2023-2024,Manchester United 2023 2024,2023-12-30,Premier League,Nottingham Forest,2023-12-30_premier_league_nottingham_forest_lineups.csv,1aa68cba,https://fbref.com/en/matches/1aa68cba/Nottingham-Forest-Manchester-United-December-30-2023-Premier-League,2023-12-30,Premier League,Matchweek 20,Away,Nottingham Forest,L,2023-12-30_premier_league_nottingham_forest,Manchester Utd,4-2-3-1,Bench,46,Hannibal Mejbri
2023-2024,Manchester United 2023 2024,2023-12-30,Premier League,Nottingham Forest,2023-12-30_premier_league_nottingham_forest_lineups.csv,1aa68cba,https://fbref.com/en/matches/1aa68cba/Nottingham-Forest-Manchester-United-December-30-2023-Premier-League,2023-12-30,Premier League,Matchweek 20,Away,Nottingham Forest,L,2023-12-30_premier_league_nottingham_forest,Manchester Utd,4-2-3-1,Bench,53,Willy Kambwala
2023-2024,Manchester United 2023 2024,2024-01-08,Fa Cup,Wigan Athletic,2024-01-08_fa_cup_wigan_athletic_lineups.csv,aef31200,https://fbref.com/en/matches/aef31200/Wigan-Athletic-Manchester-United-January-8-2024-FA-Cup,2024-01-08,FA Cup,Third round proper,Away,Wigan Athletic,W,2024-01-08_fa_cup_wigan_athletic,Manchester Utd,4-2-3-1,Starter,24,André Onana
2023-2024,Manchester United 2023 2024,2024-01-08,Fa Cup,Wigan Athletic,2024-01-08_fa_cup_wigan_athletic_lineups.csv,aef31200,https://fbref.com/en/matches/aef31200/Wigan-Athletic-Manchester-United-January-8-2024-FA-Cup,2024-01-08,FA Cup,Third round proper,Away,Wigan Athletic,W,2024-01-08_fa_cup_wigan_athletic,Manchester Utd,4-2-3-1,Starter,8,Bruno Fernandes
2023-2024,Manchester United 2023 2024,2024-01-08,Fa Cup,Wigan Athletic,2024-01-08_fa_cup_wigan_athletic_lineups.csv,aef31200,https://fbref.com/en/matches/aef31200/Wigan-Athletic-Manchester-United-January-8-2024-FA-Cup,2024-01-08,FA Cup,Third round proper,Away,Wigan Athletic,W,2024-01-08_fa_cup_wigan_athletic,Manchester Utd,4-2-3-1,Starter,10,Marcus Rashford
2023-2024,Manchester United 2023 2024,2024-01-08,Fa Cup,Wigan Athletic,2024-01-08_fa_cup_wigan_athletic_lineups.csv,aef31200,https://fbref.com/en/matches/aef31200/Wigan-Athletic-Manchester-United-January-8-2024-FA-Cup,2024-01-08,FA Cup,Third round proper,Away,Wigan Athletic,W,2024-01-08_fa_cup_wigan_athletic,Manchester Utd,4-2-3-1,Starter,11,Rasmus Højlund
2023-2024,Manchester United 2023 2024,2024-01-08,Fa Cup,Wigan Athletic,2024-01-08_fa_cup_wigan_athletic_lineups.csv,aef31200,https://fbref.com/en/matches/aef31200/Wigan-Athletic-Manchester-United-January-8-2024-FA-Cup,2024-01-08,FA Cup,Third round proper,Away,Wigan Athletic,W,2024-01-08_fa_cup_wigan_athletic,Manchester Utd,4-2-3-1,Starter,17,Alejandro Garnacho
2023-2024,Manchester United 2023 2024,2024-01-08,Fa Cup,Wigan Athletic,2024-01-08_fa_cup_wigan_athletic_lineups.csv,aef31200,https://fbref.com/en/matches/aef31200/Wigan-Athletic-Manchester-United-January-8-2024-FA-Cup,2024-01-08,FA Cup,Third round proper,Away,Wigan Athletic,W,2024-01-08_fa_cup_wigan_athletic,Manchester Utd,4-2-3-1,Starter,19,Raphaël Varane
2023-2024,Manchester United 2023 2024,2024-01-08,Fa Cup,Wigan Athletic,2024-01-08_fa_cup_wigan_athletic_lineups.csv,aef31200,https://fbref.com/en/matches/aef31200/Wigan-Athletic-Manchester-United-January-8-2024-FA-Cup,2024-01-08,FA Cup,Third round proper,Away,Wigan Athletic,W,2024-01-08_fa_cup_wigan_athletic,Manchester Utd,4-2-3-1,Starter,20,Diogo Dalot
2023-2024,Manchester United 2023 2024,2024-01-08,Fa Cup,Wigan Athletic,2024-01-08_fa_cup_wigan_athletic_lineups.csv,aef31200,https://fbref.com/en/matches/aef31200/Wigan-Athletic-Manchester-United-January-8-2024-FA-Cup,2024-01-08,FA Cup,Third round proper,Away,Wigan Athletic,W,2024-01-08_fa_cup_wigan_athletic,Manchester Utd,4-2-3-1,Starter,29,Aaron Wan-Bissaka
2023-2024,Manchester United 2023 2024,2024-01-08,Fa Cup,Wigan Athletic,2024-01-08_fa_cup_wigan_athletic_lineups.csv,aef31200,https://fbref.com/en/matches/aef31200/Wigan-Athletic-Manchester-United-January-8-2024-FA-Cup,2024-01-08,FA Cup,Third round proper,Away,Wigan Athletic,W,2024-01-08_fa_cup_wigan_athletic,Manchester Utd,4-2-3-1,Starter,35,Jonny Evans
2023-2024,Manchester United 2023 2024,2024-01-08,Fa Cup,Wigan Athletic,2024-01-08_fa_cup_wigan_athletic_lineups.csv,aef31200,https://fbref.com/en/matches/aef31200/Wigan-Athletic-Manchester-United-January-8-2024-FA-Cup,2024-01-08,FA Cup,Third round proper,Away,Wigan Athletic,W,2024-01-08_fa_cup_wigan_athletic,Manchester Utd,4-2-3-1,Starter,37,Kobbie Mainoo
2023-2024,Manchester United 2023 2024,2024-01-08,Fa Cup,Wigan Athletic,2024-01-08_fa_cup_wigan_athletic_lineups.csv,aef31200,https://fbref.com/en/matches/aef31200/Wigan-Athletic-Manchester-United-January-8-2024-FA-Cup,2024-01-08,FA Cup,Third round proper,Away,Wigan Athletic,W,2024-01-08_fa_cup_wigan_athletic,Manchester Utd,4-2-3-1,Starter,39,Scott McTominay
2023-2024,Manchester United 2023 2024,2024-01-08,Fa Cup,Wigan Athletic,2024-01-08_fa_cup_wigan_athletic_lineups.csv,aef31200,https://fbref.com/en/matches/aef31200/Wigan-Athletic-Manchester-United-January-8-2024-FA-Cup,2024-01-08,FA Cup,Third round proper,Away,Wigan Athletic,W,2024-01-08_fa_cup_wigan_athletic,Manchester Utd,4-2-3-1,Bench,1,Altay Bayındır
2023-2024,Manchester United 2023 2024,2024-01-08,Fa Cup,Wigan Athletic,2024-01-08_fa_cup_wigan_athletic_lineups.csv,aef31200,https://fbref.com/en/matches/aef31200/Wigan-Athletic-Manchester-United-January-8-2024-FA-Cup,2024-01-08,FA Cup,Third round proper,Away,Wigan Athletic,W,2024-01-08_fa_cup_wigan_athletic,Manchester Utd,4-2-3-1,Bench,22,Tom Heaton
2023-2024,Manchester United 2023 2024,2024-01-08,Fa Cup,Wigan Athletic,2024-01-08_fa_cup_wigan_athletic_lineups.csv,aef31200,https://fbref.com/en/matches/aef31200/Wigan-Athletic-Manchester-United-January-8-2024-FA-Cup,2024-01-08,FA Cup,Third round proper,Away,Wigan Athletic,W,2024-01-08_fa_cup_wigan_athletic,Manchester Utd,4-2-3-1,Bench,28,Facundo Pellistri
2023-2024,Manchester United 2023 2024,2024-01-08,Fa Cup,Wigan Athletic,2024-01-08_fa_cup_wigan_athletic_lineups.csv,aef31200,https://fbref.com/en/matches/aef31200/Wigan-Athletic-Manchester-United-January-8-2024-FA-Cup,2024-01-08,FA Cup,Third round proper,Away,Wigan Athletic,W,2024-01-08_fa_cup_wigan_athletic,Manchester Utd,4-2-3-1,Bench,46,Hannibal Mejbri
2023-2024,Manchester United 2023 2024,2024-01-08,Fa Cup,Wigan Athletic,2024-01-08_fa_cup_wigan_athletic_lineups.csv,aef31200,https://fbref.com/en/matches/aef31200/Wigan-Athletic-Manchester-United-January-8-2024-FA-Cup,2024-01-08,FA Cup,Third round proper,Away,Wigan Athletic,W,2024-01-08_fa_cup_wigan_athletic,Manchester Utd,4-2-3-1,Bench,47,Shola Shoretire
2023-2024,Manchester United 2023 2024,2024-01-08,Fa Cup,Wigan Athletic,2024-01-08_fa_cup_wigan_athletic_lineups.csv,aef31200,https://fbref.com/en/matches/aef31200/Wigan-Athletic-Manchester-United-January-8-2024-FA-Cup,2024-01-08,FA Cup,Third round proper,Away,Wigan Athletic,W,2024-01-08_fa_cup_wigan_athletic,Manchester Utd,4-2-3-1,Bench,52,Joe Hugill
2023-2024,Manchester United 2023 2024,2024-01-08,Fa Cup,Wigan Athletic,2024-01-08_fa_cup_wigan_athletic_lineups.csv,aef31200,https://fbref.com/en/matches/aef31200/Wigan-Athletic-Manchester-United-January-8-2024-FA-Cup,2024-01-08,FA Cup,Third round proper,Away,Wigan Athletic,W,2024-01-08_fa_cup_wigan_athletic,Manchester Utd,4-2-3-1,Bench,53,Willy Kambwala
2023-2024,Manchester United 2023 2024,2024-01-08,Fa Cup,Wigan Athletic,2024-01-08_fa_cup_wigan_athletic_lineups.csv,aef31200,https://fbref.com/en/matches/aef31200/Wigan-Athletic-Manchester-United-January-8-2024-FA-Cup,2024-01-08,FA Cup,Third round proper,Away,Wigan Athletic,W,2024-01-08_fa_cup_wigan_athletic,Manchester Utd,4-2-3-1,Bench,62,Omari Forson
2023-2024,Manchester United 2023 2024,2024-01-08,Fa Cup,Wigan Athletic,2024-01-08_fa_cup_wigan_athletic_lineups.csv,aef31200,https://fbref.com/en/matches/aef31200/Wigan-Athletic-Manchester-United-January-8-2024-FA-Cup,2024-01-08,FA Cup,Third round proper,Away,Wigan Athletic,W,2024-01-08_fa_cup_wigan_athletic,Manchester Utd,4-2-3-1,Bench,66,Rhys Bennett
2023-2024,Manchester United 2023 2024,2024-01-14,Premier League,Tottenham Hotspur,2024-01-14_premier_league_tottenham_hotspur_lineups.csv,904ed2f9,https://fbref.com/en/matches/904ed2f9/Manchester-United-Tottenham-Hotspur-January-14-2024-Premier-League,2024-01-14,Premier League,Matchweek 21,Home,Tottenham Hotspur,D,2024-01-14_premier_league_tottenham_hotspur,Manchester Utd,4-2-3-1,Starter,24,André Onana
2023-2024,Manchester United 2023 2024,2024-01-14,Premier League,Tottenham Hotspur,2024-01-14_premier_league_tottenham_hotspur_lineups.csv,904ed2f9,https://fbref.com/en/matches/904ed2f9/Manchester-United-Tottenham-Hotspur-January-14-2024-Premier-League,2024-01-14,Premier League,Matchweek 21,Home,Tottenham Hotspur,D,2024-01-14_premier_league_tottenham_hotspur,Manchester Utd,4-2-3-1,Starter,8,Bruno Fernandes
2023-2024,Manchester United 2023 2024,2024-01-14,Premier League,Tottenham Hotspur,2024-01-14_premier_league_tottenham_hotspur_lineups.csv,904ed2f9,https://fbref.com/en/matches/904ed2f9/Manchester-United-Tottenham-Hotspur-January-14-2024-Premier-League,2024-01-14,Premier League,Matchweek 21,Home,Tottenham Hotspur,D,2024-01-14_premier_league_tottenham_hotspur,Manchester Utd,4-2-3-1,Starter,10,Marcus Rashford
2023-2024,Manchester United 2023 2024,2024-01-14,Premier League,Tottenham Hotspur,2024-01-14_premier_league_tottenham_hotspur_lineups.csv,904ed2f9,https://fbref.com/en/matches/904ed2f9/Manchester-United-Tottenham-Hotspur-January-14-2024-Premier-League,2024-01-14,Premier League,Matchweek 21,Home,Tottenham Hotspur,D,2024-01-14_premier_league_tottenham_hotspur,Manchester Utd,4-2-3-1,Starter,11,Rasmus Højlund
2023-2024,Manchester United 2023 2024,2024-01-14,Premier League,Tottenham Hotspur,2024-01-14_premier_league_tottenham_hotspur_lineups.csv,904ed2f9,https://fbref.com/en/matches/904ed2f9/Manchester-United-Tottenham-Hotspur-January-14-2024-Premier-League,2024-01-14,Premier League,Matchweek 21,Home,Tottenham Hotspur,D,2024-01-14_premier_league_tottenham_hotspur,Manchester Utd,4-2-3-1,Starter,14,Christian Eriksen
2023-2024,Manchester United 2023 2024,2024-01-14,Premier League,Tottenham Hotspur,2024-01-14_premier_league_tottenham_hotspur_lineups.csv,904ed2f9,https://fbref.com/en/matches/904ed2f9/Manchester-United-Tottenham-Hotspur-January-14-2024-Premier-League,2024-01-14,Premier League,Matchweek 21,Home,Tottenham Hotspur,D,2024-01-14_premier_league_tottenham_hotspur,Manchester Utd,4-2-3-1,Starter,17,Alejandro Garnacho
2023-2024,Manchester United 2023 2024,2024-01-14,Premier League,Tottenham Hotspur,2024-01-14_premier_league_tottenham_hotspur_lineups.csv,904ed2f9,https://fbref.com/en/matches/904ed2f9/Manchester-United-Tottenham-Hotspur-January-14-2024-Premier-League,2024-01-14,Premier League,Matchweek 21,Home,Tottenham Hotspur,D,2024-01-14_premier_league_tottenham_hotspur,Manchester Utd,4-2-3-1,Starter,19,Raphaël Varane
2023-2024,Manchester United 2023 2024,2024-01-14,Premier League,Tottenham Hotspur,2024-01-14_premier_league_tottenham_hotspur_lineups.csv,904ed2f9,https://fbref.com/en/matches/904ed2f9/Manchester-United-Tottenham-Hotspur-January-14-2024-Premier-League,2024-01-14,Premier League,Matchweek 21,Home,Tottenham Hotspur,D,2024-01-14_premier_league_tottenham_hotspur,Manchester Utd,4-2-3-1,Starter,20,Diogo Dalot
2023-2024,Manchester United 2023 2024,2024-01-14,Premier League,Tottenham Hotspur,2024-01-14_premier_league_tottenham_hotspur_lineups.csv,904ed2f9,https://fbref.com/en/matches/904ed2f9/Manchester-United-Tottenham-Hotspur-January-14-2024-Premier-League,2024-01-14,Premier League,Matchweek 21,Home,Tottenham Hotspur,D,2024-01-14_premier_league_tottenham_hotspur,Manchester Utd,4-2-3-1,Starter,29,Aaron Wan-Bissaka
2023-2024,Manchester United 2023 2024,2024-01-14,Premier League,Tottenham Hotspur,2024-01-14_premier_league_tottenham_hotspur_lineups.csv,904ed2f9,https://fbref.com/en/matches/904ed2f9/Manchester-United-Tottenham-Hotspur-January-14-2024-Premier-League,2024-01-14,Premier League,Matchweek 21,Home,Tottenham Hotspur,D,2024-01-14_premier_league_tottenham_hotspur,Manchester Utd,4-2-3-1,Starter,35,Jonny Evans
2023-2024,Manchester United 2023 2024,2024-01-14,Premier League,Tottenham Hotspur,2024-01-14_premier_league_tottenham_hotspur_lineups.csv,904ed2f9,https://fbref.com/en/matches/904ed2f9/Manchester-United-Tottenham-Hotspur-January-14-2024-Premier-League,2024-01-14,Premier League,Matchweek 21,Home,Tottenham Hotspur,D,2024-01-14_premier_league_tottenham_hotspur,Manchester Utd,4-2-3-1,Starter,37,Kobbie Mainoo
2023-2024,Manchester United 2023 2024,2024-01-14,Premier League,Tottenham Hotspur,2024-01-14_premier_league_tottenham_hotspur_lineups.csv,904ed2f9,https://fbref.com/en/matches/904ed2f9/Manchester-United-Tottenham-Hotspur-January-14-2024-Premier-League,2024-01-14,Premier League,Matchweek 21,Home,Tottenham Hotspur,D,2024-01-14_premier_league_tottenham_hotspur,Manchester Utd,4-2-3-1,Bench,1,Altay Bayındır
2023-2024,Manchester United 2023 2024,2024-01-14,Premier League,Tottenham Hotspur,2024-01-14_premier_league_tottenham_hotspur_lineups.csv,904ed2f9,https://fbref.com/en/matches/904ed2f9/Manchester-United-Tottenham-Hotspur-January-14-2024-Premier-League,2024-01-14,Premier League,Matchweek 21,Home,Tottenham Hotspur,D,2024-01-14_premier_league_tottenham_hotspur,Manchester Utd,4-2-3-1,Bench,22,Tom Heaton
2023-2024,Manchester United 2023 2024,2024-01-14,Premier League,Tottenham Hotspur,2024-01-14_premier_league_tottenham_hotspur_lineups.csv,904ed2f9,https://fbref.com/en/matches/904ed2f9/Manchester-United-Tottenham-Hotspur-January-14-2024-Premier-League,2024-01-14,Premier League,Matchweek 21,Home,Tottenham Hotspur,D,2024-01-14_premier_league_tottenham_hotspur,Manchester Utd,4-2-3-1,Bench,6,Lisandro Martínez
2023-2024,Manchester United 2023 2024,2024-01-14,Premier League,Tottenham Hotspur,2024-01-14_premier_league_tottenham_hotspur_lineups.csv,904ed2f9,https://fbref.com/en/matches/904ed2f9/Manchester-United-Tottenham-Hotspur-January-14-2024-Premier-League,2024-01-14,Premier League,Matchweek 21,Home,Tottenham Hotspur,D,2024-01-14_premier_league_tottenham_hotspur,Manchester Utd,4-2-3-1,Bench,18,Casemiro
2023-2024,Manchester United 2023 2024,2024-01-14,Premier League,Tottenham Hotspur,2024-01-14_premier_league_tottenham_hotspur_lineups.csv,904ed2f9,https://fbref.com/en/matches/904ed2f9/Manchester-United-Tottenham-Hotspur-January-14-2024-Premier-League,2024-01-14,Premier League,Matchweek 21,Home,Tottenham Hotspur,D,2024-01-14_premier_league_tottenham_hotspur,Manchester Utd,4-2-3-1,Bench,21,Antony
2023-2024,Manchester United 2023 2024,2024-01-14,Premier League,Tottenham Hotspur,2024-01-14_premier_league_tottenham_hotspur_lineups.csv,904ed2f9,https://fbref.com/en/matches/904ed2f9/Manchester-United-Tottenham-Hotspur-January-14-2024-Premier-League,2024-01-14,Premier League,Matchweek 21,Home,Tottenham Hotspur,D,2024-01-14_premier_league_tottenham_hotspur,Manchester Utd,4-2-3-1,Bench,28,Facundo Pellistri
