name,firstName,lastName,slug,shortName,position,jerseyNumber,userCount,gender,id,fieldTranslations,sofascoreId,averageX,averageY,pointsCount,team,match
Jacob Murphy,Jacob,Murphy,jacob-murphy,J. Murphy,F,23,3692,M,372336,"{'nameTranslation': {'ar': 'جاكوب مورفي', 'bn': 'জ্যাকব মারফি', 'hi': 'जैकब मर्फी'}, 'shortNameTranslation': {'ar': 'ج. مورفي', 'bn': 'জে. মারফি', 'hi': 'जे. मर्फी'}}",,79.3640625,13.709375,64,Newcastle United,1745676000_newcastle_united_vs_ipswich_town
Nick Pope,Nick,Pope,nick-pope,N. Pope,G,1,4881,M,162653,"{'nameTranslation': {'ar': 'نيك بوب', 'bn': 'নিক পোপ', 'hi': 'निक पोप'}, 'shortNameTranslation': {'ar': 'ن. بوب', 'bn': 'এন. পোপ', 'hi': 'एन. पोप'}}",npope29,13.172727272727,44.681818181818,22,Newcastle United,1745676000_newcastle_united_vs_ipswich_town
Bruno Guimarães,,,bruno-guimaraes,B. Guimarães,M,39,35511,M,866469,"{'nameTranslation': {'ar': 'برونو غيماريش', 'bn': 'ব্রুনো গুইমারেস', 'hi': 'ब्रूनो गीमरेस'}, 'shortNameTranslation': {'ar': 'ب. غيمارايش', 'bn': 'বি. গুইমারেস', 'hi': 'बी. गीमरेस'}}",BrunoGuimarães,66.515463917526,41.661855670103,97,Newcastle United,1745676000_newcastle_united_vs_ipswich_town
Dan Burn,,,dan-burn,D. Burn,D,33,4768,M,99090,"{'nameTranslation': {'ar': 'دان بيرن', 'bn': 'ড্যান বার্ন', 'hi': 'डैन बर्न'}, 'shortNameTranslation': {'ar': 'د. بيرن', 'bn': 'ডি বার্ন', 'hi': 'डी. बर्न'}}",,42.051282051282,57.037179487179,78,Newcastle United,1745676000_newcastle_united_vs_ipswich_town
Harvey Barnes,Harvey,Barnes,harvey-barnes,H. Barnes,F,11,6360,M,855647,"{'nameTranslation': {'ar': 'هارفي بارنز', 'bn': 'হার্ভে বার্নস', 'hi': 'हार्वे बार्न्स'}, 'shortNameTranslation': {'ar': 'ه. بارنز', 'bn': 'এইচ. বার্নস', 'hi': 'एच. बार्न्स'}}",,75.80625,64.4015625,64,Newcastle United,1745676000_newcastle_united_vs_ipswich_town
Fabian Schär,,,fabian-schar,F. Schär,D,5,3122,M,101882,"{'nameTranslation': {'ar': 'فابيان شير', 'bn': 'ফ্যাবিয়ান শার', 'hi': 'फेबियन शार'}, 'shortNameTranslation': {'ar': 'ف. شير', 'bn': 'এফ. শার', 'hi': 'एफ. शार'}}",,43.367021276596,29.251063829787,94,Newcastle United,1745676000_newcastle_united_vs_ipswich_town
Ben Godfrey,Ben,Godfrey,ben-godfrey,B. Godfrey,D,14,623,M,754698,"{'nameTranslation': {'ar': 'بن غودفري', 'bn': 'বেন গডফ্রে', 'hi': 'बेन गॉडफ्रे'}, 'shortNameTranslation': {'ar': 'ب. غودفري', 'bn': 'বি. গডফ্রে', 'hi': 'बी. गॉडफ्रे'}}",,19.3875,27.2125,8,Ipswich Town,1745676000_newcastle_united_vs_ipswich_town
Massimo Luongo,Massimo,Luongo,massimo-luongo,M. Luongo,M,21,264,M,204300,"{'nameTranslation': {'ar': 'ماسيمو لونغو', 'bn': 'ম্যাসিমো লুওঙ্গো', 'hi': 'मासिमो लुओंगो'}, 'shortNameTranslation': {'ar': 'م. لونغو', 'bn': 'এম. লুওঙ্গো', 'hi': 'एम. लुओंगो'}}",,70.3,85.225,4,Ipswich Town,1745676000_newcastle_united_vs_ipswich_town
Cameron Burgess,Cameron,Burgess,cameron-burgess,C. Burgess,D,15,343,M,358084,"{'nameTranslation': {'ar': 'كاميرون بيرجس', 'bn': 'ক্যামেরন বার্গেস', 'hi': 'कैमरून बर्गेस'}, 'shortNameTranslation': {'ar': 'ك. بيرجس', 'bn': 'সি. বার্গেস', 'hi': 'सी. बर्गेस'}}",,19.464102564103,72.689743589744,39,Ipswich Town,1745676000_newcastle_united_vs_ipswich_town
Dara O'Shea,Dara,O'Shea,dara-oshea,D. O'Shea,D,26,697,M,856719,"{'nameTranslation': {'ar': 'دارا أوشيا', 'bn': ""দারা ও'শিয়া"", 'hi': ""दारा ओ'शीया""}, 'shortNameTranslation': {'ar': 'د. أوشيا', 'bn': ""ডি. ও'শিয়া"", 'hi': ""डी. ओ'शीया""}}",,24.3,30.063157894737,38,Ipswich Town,1745676000_newcastle_united_vs_ipswich_town
George Hirst,George,Hirst,george-hirst,G. Hirst,F,9,522,M,839712,"{'nameTranslation': {'ar': 'جورج هيرست', 'bn': 'জর্জ হার্স্ট', 'hi': 'जॉर्ज हर्स्ट'}, 'shortNameTranslation': {'ar': 'ج. هيرست', 'bn': 'জি. হার্স্ট', 'hi': 'जी. हर्स्ट'}}",,70.0625,86.05,16,Ipswich Town,1745676000_newcastle_united_vs_ipswich_town
Jack Taylor,Jack,Taylor,jack-taylor,J. Taylor,M,14,368,M,856669,"{'nameTranslation': {'ar': 'جاك تايلور'}, 'shortNameTranslation': {'ar': 'ج. تايلور'}}",,34.64358974359,69.24358974359,39,Ipswich Town,1745676000_newcastle_united_vs_ipswich_town
Luke Woolfenden,Luke,Woolfenden,luke-woolfenden,L. Woolfenden,D,26,207,M,893478,"{'nameTranslation': {'ar': 'لوك وولفندين'}, 'shortNameTranslation': {'ar': 'ل. وولفندين'}}",,22.776315789474,51.818421052632,38,Ipswich Town,1745676000_newcastle_united_vs_ipswich_town
Jacob Greaves,,,jacob-greaves,J. Greaves,D,24,543,M,990821,"{'nameTranslation': {'ar': 'جاكوب غريفز'}, 'shortNameTranslation': {'ar': 'ج. غريفز'}}",,40.505172413793,83.181034482759,58,Ipswich Town,1745676000_newcastle_united_vs_ipswich_town
Julio Enciso,,,julio-enciso,J. Enciso,M,19,14937,M,973556,"{'nameTranslation': {'ar': 'خوليو إنسيسو', 'bn': 'জুলিও এনসিসো', 'hi': 'जूलियो एनकिसो'}, 'shortNameTranslation': {'ar': 'خ. إنسيسو', 'bn': 'জে. এনসিসো', 'hi': 'जे. एनकिसो'}}",julioenciso.33,51.018181818182,45.663636363636,44,Ipswich Town,1745676000_newcastle_united_vs_ipswich_town
Sam Morsy,Sam,Morsy,sam-morsy,S. Morsy,M,40,1813,M,108515,"{'nameTranslation': {'ar': 'سام مرسي', 'bn': 'স্যাম মরসি', 'hi': 'सैम मोर्सी'}, 'shortNameTranslation': {'ar': 'س. مرسي', 'bn': 'এস. মুরসি', 'hi': 'एस. मोर्सी'}}",,38.685365853659,53.517073170732,41,Ipswich Town,1745676000_newcastle_united_vs_ipswich_town
Ben Johnson,,,ben-johnson,B. Johnson,D,18,605,M,914412,"{'nameTranslation': {'ar': 'بن جونسون', 'bn': 'বেন জনসন', 'hi': 'बेन जॉनसन'}, 'shortNameTranslation': {'ar': 'ب. جونسون', 'bn': 'বি. জনসন', 'hi': 'बी. जॉनसन'}}",,41.114285714286,17.87619047619,21,Ipswich Town,1745676000_newcastle_united_vs_ipswich_town
Jack Clarke,,,jack-clarke,J. Clarke,M,47,1713,M,921005,"{'nameTranslation': {'ar': 'جاك كلارك', 'bn': 'জ্যাক ক্লার্ক', 'hi': 'जैक क्लार्क'}, 'shortNameTranslation': {'ar': 'ج. كلارك', 'bn': 'জে. ক্লার্ক', 'hi': 'जे. क्लार्क'}}",,57.854166666667,83.195833333333,24,Ipswich Town,1745676000_newcastle_united_vs_ipswich_town
Liam Delap,,,liam-delap,L. Delap,F,9,25609,M,997087,"{'nameTranslation': {'ar': 'ليام ديلاب', 'bn': 'লিয়াম ডেলাপ', 'hi': 'लियाम डेलाप'}, 'shortNameTranslation': {'ar': 'ل. ديلاب', 'bn': 'এল. ডেলাপ', 'hi': 'एल. डेलाप'}}",,57.431111111111,66.08,45,Ipswich Town,1745676000_newcastle_united_vs_ipswich_town
Alex Palmer,Alex,Palmer,alex-palmer,A. Palmer,G,1,233,M,796143,"{'nameTranslation': {'ar': 'أليكس بالمر'}, 'shortNameTranslation': {'ar': 'أ. بالمر'}}",,10.235714285714,54.678571428571,56,Ipswich Town,1745676000_newcastle_united_vs_ipswich_town
Conor Chaplin,Conor,Chaplin,conor-chaplin,C. Chaplin,M,36,483,M,784625,"{'nameTranslation': {'ar': 'كونور تشابلن'}, 'shortNameTranslation': {'ar': 'ك. تشابلن'}}",,54.285714285714,71.114285714286,7,Ipswich Town,1745676000_newcastle_united_vs_ipswich_town
