name,firstName,lastName,slug,shortName,position,jerseyNumber,userCount,gender,sofascoreId,id,fieldTranslations,averageX,averageY,pointsCount,team,match
Ibrahima Konaté,Ibrahima,Konate,ibrahima-konate,I. Konaté,D,5,29397,M,ibrahimakonate,826215,"{'nameTranslation': {'ar': 'إبراهيما كوناتي', 'bn': 'ইব্রাহিম কোনাতে', 'hi': 'इब्राहीमा कोनाटे'}, 'shortNameTranslation': {'ar': 'إ. كوناتي', 'bn': 'আই. কোনাতে', 'hi': 'आई. कोनाटे'}}",51.660240963855,41.250602409639,83,Liverpool FC,1748185200_liverpool_fc_vs_crystal_palace
Cody Gakpo,Cody,Gakpo,cody-gakpo,C. Gakpo,M,18,51987,M,CodyGakpo,862967,"{'nameTranslation': {'ar': 'كودي جاكبو', 'bn': 'কোডি গাকপো', 'hi': 'कोडी गाकपो'}, 'shortNameTranslation': {'ar': 'ك. جاكبو', 'bn': 'সি. গাকপো', 'hi': 'सी. गाकपो'}}",72.71724137931,76.581034482759,58,Liverpool FC,1748185200_liverpool_fc_vs_crystal_palace
Mohamed Salah,Mohamed,Salah,mohamed-salah,M. Salah,M,11,598570,M,MoSalah,159665,"{'nameTranslation': {'ar': 'محمد صلاح', 'bn': 'মোহাম্মদ সালাহ', 'hi': 'मोहम्मद सलाह'}, 'shortNameTranslation': {'ar': 'م. صلاح', 'bn': 'এম. সালাহ', 'hi': 'एम. सलाह'}}",78.495454545455,15.856060606061,66,Liverpool FC,1748185200_liverpool_fc_vs_crystal_palace
Curtis Jones,,,curtis-jones,C. Jones,M,17,18675,M,curtisjones,927353,"{'nameTranslation': {'ar': 'كيرتس جونز', 'bn': 'কার্টিস জোন্স', 'hi': 'कर्टिस जोन्स'}, 'shortNameTranslation': {'ar': 'ك. جونز', 'bn': 'সি. জোন্স', 'hi': 'सी. जोन्स'}}",53.55376344086,61.045161290323,93,Liverpool FC,1748185200_liverpool_fc_vs_crystal_palace
Trent Alexander-Arnold,Trent,Alexander-Arnold,trent-alexander-arnold,T. Alexander-Arnold,D,12,215834,M,TrentAA,795064,"{'nameTranslation': {'ar': 'ترنت ألكسندر-أرنولد', 'bn': 'ট্রেন্ট আলেকজান্ডার-আর্নল্ড', 'hi': 'ट्रेंट अलेक्जेंडर-अर्नोल्ड'}, 'shortNameTranslation': {'ar': 'ت. ألكسندر-أرنولد', 'bn': 'টি. আলেকজান্ডার-আর্নল্ড', 'hi': 'टी. अलेक्जेंडर-अर्नोल्ड'}}",58.090909090909,27.790909090909,66,Liverpool FC,1748185200_liverpool_fc_vs_crystal_palace
Andy Robertson,Andy,Robertson,andy-robertson,A. Robertson,D,26,26113,M,andyrobertson94,262911,"{'nameTranslation': {'ar': 'أندرو روبرتسون', 'bn': 'অ্যান্ড্রু রবার্টসন', 'hi': 'एंड्रयू रॉबर्टसन'}, 'shortNameTranslation': {'ar': 'أ. روبرتسون', 'bn': 'এ. রবার্টসন', 'hi': 'ए. रॉबर्टसन'}}",54.512087912088,79.114285714286,91,Liverpool FC,1748185200_liverpool_fc_vs_crystal_palace
Justin Devenny,,,devenny-justin,J. Devenny,M,55,792,M,,1084311,"{'nameTranslation': {'ar': 'جاستن ديفيني'}, 'shortNameTranslation': {'ar': 'ج. ديفيني'}}",48.911764705882,47.170588235294,17,Crystal Palace,1748185200_liverpool_fc_vs_crystal_palace
Matheus França,Matheus França,,matheus-franca,Matheus França,F,9,3907,M,,1116593,"{'nameTranslation': {'ar': 'ماتيوس فرانكا', 'bn': 'ম্যাথিউস ফ্রাঙ্কা', 'hi': 'मैथियस फ्रांस'}, 'shortNameTranslation': {'ar': 'م. فرانكا', 'bn': 'ম্যাথিউস ফ্রাঙ্কা', 'hi': 'मैथियस फ्रांस'}}",75.6,51.5,2,Crystal Palace,1748185200_liverpool_fc_vs_crystal_palace
Romain Esse,,,romain-esse,R. Esse,M,14,1170,M,,1438837,"{'nameTranslation': {'ar': 'رومان عيسى', 'bn': 'রোমেন এসসে', 'hi': 'रोमेन एसे'}, 'shortNameTranslation': {'ar': 'ر. عيسى', 'bn': 'আর. এসসে', 'hi': 'आर. एसे'}}",67.65,84.371428571429,14,Crystal Palace,1748185200_liverpool_fc_vs_crystal_palace
Eddie Nketiah,Eddie,Nketiah,eddie-nketiah,E. Nketiah,F,9,6513,M,EN9,858194,"{'nameTranslation': {'ar': 'إيدي نكيتيا', 'bn': 'এডওয়ার্ড এনকেটিয়া', 'hi': 'एडवर्ड नेकेटिया'}, 'shortNameTranslation': {'ar': 'إ. نكيتيا', 'bn': 'ই. এনকেটিয়া', 'hi': 'ई. नेकेटिया'}}",57.981818181818,53.281818181818,11,Crystal Palace,1748185200_liverpool_fc_vs_crystal_palace
Jean Philippe Mateta,Jean Philippe,Mateta,jean-philippe-mateta,J. Mateta,F,14,9999,M,Matetajphilippe,848276,"{'nameTranslation': {'ar': 'جان فيليب ماتيتا', 'bn': 'জিন-ফিলিপ মাটেটা', 'hi': 'जीन-फिलिप माटेटा'}, 'shortNameTranslation': {'ar': 'ج. ماتيتا', 'bn': 'জে. মাটেটা', 'hi': 'जे. माटेटा'}}",49.082608695652,46.369565217391,23,Crystal Palace,1748185200_liverpool_fc_vs_crystal_palace
Chris Richards,,,chris-richards,C. Richards,D,26,2247,M,,931844,"{'nameTranslation': {'ar': 'كريس ريتشاردز', 'bn': 'ক্রিস রিচার্ডস', 'hi': 'क्रिस रिचर्ड्स'}, 'shortNameTranslation': {'ar': 'ك. ريتشاردز', 'bn': 'সি. রিচার্ডস', 'hi': 'सी. रिचर्ड्स'}}",22.978378378378,26.121621621622,37,Crystal Palace,1748185200_liverpool_fc_vs_crystal_palace
Maxence Lacroix,Maxence,Lacroix,maxence-lacroix,M. Lacroix,D,5,9292,M,,879674,"{'nameTranslation': {'ar': 'ماكسنس لاكروآ', 'bn': 'ম্যাক্সেন্স ল্যাক্রোইক্স', 'hi': 'मैक्सेंस लैक्रोइक्स'}, 'shortNameTranslation': {'ar': 'م. لاكروآ', 'bn': 'এম. ল্যাক্রোইক্স', 'hi': 'एम. लैक्रोइक्स'}}",18.903921568627,45.01568627451,51,Crystal Palace,1748185200_liverpool_fc_vs_crystal_palace
Ismaïla Sarr,Ismaila,Sarr,ismaila-sarr,I. Sarr,F,7,30167,M,ismaila_sarr18,845286,"{'nameTranslation': {'ar': 'إسماعيلا سار', 'bn': 'ইসমাইলা সর', 'hi': 'इस्माइला सार्र'}, 'shortNameTranslation': {'ar': 'إ. سار', 'bn': 'আই. সর', 'hi': 'आई. सार्र'}}",47.433333333333,29.835714285714,42,Crystal Palace,1748185200_liverpool_fc_vs_crystal_palace
Eberechi Eze,Eberechi,Eze,eberechi-eze,E. Eze,M,10,63158,M,eze,864921,"{'nameTranslation': {'ar': 'إيبيريشي إيزي', 'bn': 'ইবেরেচি এজ', 'hi': 'एबेरची ईज़े'}, 'shortNameTranslation': {'ar': 'إ. إيزي', 'bn': 'ই. এজ', 'hi': 'ई. ईज़े'}}",42.189473684211,71.871052631579,38,Crystal Palace,1748185200_liverpool_fc_vs_crystal_palace
Daniel Muñoz,,,daniel-munoz,D. Muñoz,M,2,12464,M,daniel.chitiva,870360,"{'nameTranslation': {'ar': 'دانييل مونوز', 'bn': 'ড্যানিয়েল মুনোজ', 'hi': 'डैनियल मुनोज़'}, 'shortNameTranslation': {'ar': 'د. مونوز', 'bn': 'ডি. মুনোজ', 'hi': 'डी. मुनोज़'}}",35.187931034483,15.125862068966,58,Crystal Palace,1748185200_liverpool_fc_vs_crystal_palace
Daichi Kamada,Daichi,Kamada,daichi-kamada,D. Kamada,M,18,7402,M,kamadadaichi,794338,"{'nameTranslation': {'ar': 'دايتشي كامادا', 'bn': 'দাইচি কামদা', 'hi': 'दाइची कामदा'}, 'shortNameTranslation': {'ar': 'د. كامادا', 'bn': 'ডি. কামদা', 'hi': 'डी. कामदा'}}",42.94696969697,56.293939393939,66,Crystal Palace,1748185200_liverpool_fc_vs_crystal_palace
Jefferson Lerma,Jefferson,Lerma,jefferson-lerma,J. Lerma,M,8,5679,M,jeffersonlerma,355796,"{'nameTranslation': {'ar': 'جيفرسون ليرما', 'bn': 'জেফারসন লারমা', 'hi': 'जेफरसन लेर्मा'}, 'shortNameTranslation': {'ar': 'ج. ليرما', 'bn': 'জে. লারমা', 'hi': 'जे. लेर्मा'}}",26.737288135593,64.08813559322,59,Crystal Palace,1748185200_liverpool_fc_vs_crystal_palace
Dean Henderson,Dean,Henderson,dean-henderson,D. Henderson,G,1,5347,M,deanhenderson,788134,"{'nameTranslation': {'ar': 'دين هندرسون', 'bn': 'ডিন হেন্ডারসন', 'hi': 'डीन हेंडरसन'}, 'shortNameTranslation': {'ar': 'د. هندرسون', 'bn': 'ডি. হেন্ডারসন', 'hi': 'डी. हेंडरसन'}}",9.1426229508197,49.075409836066,61,Crystal Palace,1748185200_liverpool_fc_vs_crystal_palace
Tyrick Mitchell,,,tyrick-mitchell,T. Mitchell,M,3,1510,M,,988275,"{'nameTranslation': {'ar': 'تيريك ميتشل', 'bn': 'টাইরিক মিচেল', 'hi': 'टायरिक मिशेल'}, 'shortNameTranslation': {'ar': 'ت. ميتشل', 'bn': 'টি. মিচেল', 'hi': 'टी. मिशेल'}}",33.225882352941,84.672941176471,85,Crystal Palace,1748185200_liverpool_fc_vs_crystal_palace
Will Hughes,Will,Hughes,will-hughes,W. Hughes,M,19,1063,M,,193554,"{'nameTranslation': {'ar': 'ويل هيوز', 'bn': 'উইল হিউজেস', 'hi': 'विल ह्यूजेस'}, 'shortNameTranslation': {'ar': 'و. هيوز', 'bn': 'ডব্লিউ. হিউজেস', 'hi': 'डब्ल्यू. ह्यूजेस'}}",43.208928571429,44.532142857143,56,Crystal Palace,1748185200_liverpool_fc_vs_crystal_palace
