name,firstName,lastName,slug,shortName,position,jerseyNumber,userCount,gender,sofascoreId,id,fieldTranslations,averageX,averageY,pointsCount,team,match
Adam Smith,,,adam-smith,A. Smith,D,15,472,M,,44566,"{'nameTranslation': {'ar': 'آدم سميث', 'bn': 'অ্যাডাম স্মিথ', 'hi': 'एडम स्मिथ'}, 'shortNameTranslation': {'ar': 'آ. سميث', 'bn': 'এ. স্মিথ', 'hi': 'ए. स्मिथ'}}",58.357142857143,13.742857142857,21,Bournemouth,1747767600_manchester_city_vs_bournemouth
Evanilson,,,evanilson,Evanilson,F,9,7830,M,evanilsonlima99,998490,"{'nameTranslation': {'ar': 'إيفانيلسون', 'bn': 'ইভানিলসন', 'hi': 'इवानिल्सन'}, 'shortNameTranslation': {'ar': 'إ. إيفانيلسون', 'bn': 'ইভানিলসন', 'hi': 'इवानिल्सन'}}",59.717391304348,48.517391304348,23,Bournemouth,1747767600_manchester_city_vs_bournemouth
Justin Kluivert,Justin,Kluivert,justin-kluivert,J. Kluivert,M,19,7017,M,justinkluivert,851596,"{'nameTranslation': {'ar': 'جاستن كلويفرت', 'bn': 'জাস্টিন ক্লুইভার্ট', 'hi': 'जस्टिन क्लुइवर्ट'}, 'shortNameTranslation': {'ar': 'ج. كلويفرت', 'bn': 'জে. ক্লুইভার্ট', 'hi': 'जे. क्लुइवर्ट'}}",66.4,43.827777777778,18,Bournemouth,1747767600_manchester_city_vs_bournemouth
Dean Huijsen,,,dean-huijsen,D. Huijsen,D,24,173807,M,deanhuijsen,1176744,"{'nameTranslation': {'ar': 'دين هويسين', 'bn': 'ডিন হুইজসেন', 'hi': 'डीन हुइजसेन'}, 'shortNameTranslation': {'ar': 'د. هويسين', 'bn': 'ডি. হুইজসেন', 'hi': 'डी. हुइजसेन'}}",36.209345794393,72.970093457944,107,Bournemouth,1747767600_manchester_city_vs_bournemouth
David Brooks,David,Brooks,david-brooks,D. Brooks,M,7,1333,M,,855731,"{'nameTranslation': {'ar': 'دافيد بروكس', 'bn': 'ডেভিড ব্রুকস', 'hi': 'डेविड ब्रूक्स'}, 'shortNameTranslation': {'ar': 'د. بروكس', 'bn': 'ডি. ব্রুকস', 'hi': 'डी. ब्रूक्स'}}",61.222857142857,57.508571428571,35,Bournemouth,1747767600_manchester_city_vs_bournemouth
Julio Soler,Julio Soler,,julio-soler,J. Soler,D,6,4072,M,,1201520,"{'nameTranslation': {'ar': 'خوليو سولير', 'bn': 'জুলিও সোলার', 'hi': 'जूलियो सोलर'}, 'shortNameTranslation': {'ar': 'خ. سولير', 'bn': 'জে সোলার', 'hi': 'जे. सोलर'}}",68.507142857143,89.114285714286,14,Bournemouth,1747767600_manchester_city_vs_bournemouth
Kepa Arrizabalaga,Kepa,Arrizabalaga,kepa-arrizabalaga,K. Arrizabalaga,G,13,27190,M,KepaA,232422,"{'nameTranslation': {'ar': 'كيبا أريزابالاغا', 'bn': 'কেপা আরিজাবলাগা', 'hi': 'केपा अरिज़ाबलागा'}, 'shortNameTranslation': {'ar': 'ك. أريزابالاغا', 'bn': 'কে. আরিজাবালাগা', 'hi': 'के. अरिज़ाबलागा'}}",11.819607843137,53.474509803922,51,Bournemouth,1747767600_manchester_city_vs_bournemouth
Tyler Adams,Tyler,Adams,tyler-adams,T. Adams,M,12,3013,M,,800419,"{'nameTranslation': {'ar': 'تايلر آدامز', 'bn': 'টাইলার অ্যাডামস', 'hi': 'टायलर एडम्स'}, 'shortNameTranslation': {'ar': 'ت. آدامز', 'bn': 'টি. অ্যাডামস', 'hi': 'टी. एडम्स'}}",46.249180327869,43.208196721311,61,Bournemouth,1747767600_manchester_city_vs_bournemouth
Daniel Jebbison,Daniel Jebbison,,daniel-jebbison,D. Jebbison,F,9,552,M,,1096136,"{'nameTranslation': {'ar': 'دانيال جيبيسون', 'bn': 'ড্যানিয়েল জেবিসন', 'hi': 'डैनियल जेबिसन'}, 'shortNameTranslation': {'ar': 'د. جيبيسون', 'bn': 'ডি. জেবিসন', 'hi': 'डी. जेबिसन'}}",82.916666666667,30.933333333333,6,Bournemouth,1747767600_manchester_city_vs_bournemouth
Lewis Cook,Lewis,Cook,lewis-cook,L. Cook,M,4,959,M,,548188,"{'nameTranslation': {'ar': 'لويس كوك', 'bn': 'লুইস কুক', 'hi': 'लुईस कुक'}, 'shortNameTranslation': {'ar': 'ل. كوك', 'bn': 'এল. কুক', 'hi': 'एल. कुक'}}",47.471428571429,59.952380952381,42,Bournemouth,1747767600_manchester_city_vs_bournemouth
Marcus Tavernier,,,marcus-tavernier,M. Tavernier,M,16,2149,M,,895576,"{'nameTranslation': {'ar': 'ماركوس تافيرنييه', 'bn': 'মার্কাস ট্যাভার্নিয়ার', 'hi': 'मार्कस टैवर्नियर'}, 'shortNameTranslation': {'ar': 'م. تافيرنييه', 'bn': 'এম. ট্যাভার্নিয়ার', 'hi': 'एम. टैवर्नियर'}}",58.379104477612,77.782089552239,67,Bournemouth,1747767600_manchester_city_vs_bournemouth
Antoine Semenyo,,,antoine-semenyo,A. Semenyo,M,42,107340,M,antoinesemenyo42,934354,"{'nameTranslation': {'ar': 'أنطوان سيمينيو', 'bn': 'অ্যান্টোইন সেমেনিও', 'hi': 'एंटोनी सेमेन्यो'}, 'shortNameTranslation': {'ar': 'أ. سيمينيو', 'bn': 'এ. সেমেনিও', 'hi': 'ए. सेमेन्यो'}}",56.541428571429,19.898571428571,70,Bournemouth,1747767600_manchester_city_vs_bournemouth
Ilya Zabarnyi,,,illia-zabarnyi,I. Zabarnyi,D,6,18111,M,IlliaZabarnyi,1023567,"{'nameTranslation': {'ar': 'إيليا زابارني', 'bn': 'ইলিয়া জাবারনি', 'hi': 'इलिया ज़बरनयी'}, 'shortNameTranslation': {'ar': 'إ. زابارني', 'bn': 'আই. জাবারনি', 'hi': 'आई. ज़बरनयी'}}",39.042857142857,39.017142857143,70,Bournemouth,1747767600_manchester_city_vs_bournemouth
