name,firstName,lastName,slug,shortName,position,jerseyNumber,userCount,gender,sofascoreId,id,fieldTranslations,averageX,averageY,pointsCount,team,match
Kevin Danso,Kevin,Danso,kevin-danso,K. Danso,D,4,3811,M,,794953,"{'nameTranslation': {'ar': 'دانسو، كيفن', 'bn': 'ডানসো, কেভিন', 'hi': 'डैन्सो, केविन'}, 'shortNameTranslation': {'ar': 'ك. دانسو', 'bn': 'কে. ডানসো', 'hi': 'के. डांसो'}}",41.615714285714,32.902857142857,70,Tottenham Hotspur,1745262000_tottenham_hotspur_vs_nottingham_forest
Ben Davies,,,ben-davies,B. Davies,D,33,2804,M,,94758,"{'nameTranslation': {'ar': 'بين ديفيز', 'bn': 'বেন ডেভিস', 'hi': 'बेन डेविस'}, 'shortNameTranslation': {'ar': 'ب. ديفيز', 'bn': 'বি. ডেভিস', 'hi': 'बी. डेविस'}}",46.636206896552,64.148275862069,58,Tottenham Hotspur,1745262000_tottenham_hotspur_vs_nottingham_forest
Micky van de Ven,,,micky-van-de-ven,M. van de Ven,D,37,13612,M,mickyvdven,998247,"{'nameTranslation': {'ar': 'ميكي فان دي فين', 'bn': 'মিকি ভ্যান ডি ভেন', 'hi': 'मिकी वैन डे वेन'}, 'shortNameTranslation': {'ar': 'م. فان دي فين', 'bn': 'এম. ভ্যান ডি ভেন', 'hi': 'एम. वैन डे वेन'}}",39.251612903226,66.127419354839,62,Tottenham Hotspur,1745262000_tottenham_hotspur_vs_nottingham_forest
Anthony Elanga,,,anthony-elanga,A. Elanga,F,20,13465,M,anthonyelanga,979232,"{'nameTranslation': {'ar': 'أنتوني إلانغا', 'bn': 'অ্যান্টনি এলাঙ্গা', 'hi': 'एंथनी एलंगा'}, 'shortNameTranslation': {'ar': 'أ. إلانغا', 'bn': 'এ. এলাঙ্গা', 'hi': 'ए. एलंगा'}}",69.39,44.53,20,Nottingham Forest,1745262000_tottenham_hotspur_vs_nottingham_forest
Callum Hudson Odoi,Callum,Hudson Odoi,callum-hudson-odoi,C. Hudson Odoi,M,7,9469,M,Calteck10,867442,"{'nameTranslation': {'ar': 'كالوم هادسون أودوي', 'bn': 'ক্যালাম হাডসন-ওডোই', 'hi': 'कैलम हडसन-ओडोई'}, 'shortNameTranslation': {'ar': 'ك. أودوي', 'bn': 'সি. হাডসন-ওডোই', 'hi': 'सी. हडसन-ओडोई'}}",57.275,80.82,20,Nottingham Forest,1745262000_tottenham_hotspur_vs_nottingham_forest
Ryan Yates,Ryan,Yates,ryan-yates,R. Yates,M,22,1090,M,,846252,"{'nameTranslation': {'ar': 'ريان ييتس', 'bn': 'রায়ান ইয়েটস', 'hi': 'रयान येट्स'}, 'shortNameTranslation': {'ar': 'ر. ييتس', 'bn': 'আর. ইয়েটস', 'hi': 'आर. येट्स'}}",48.592857142857,44.535714285714,14,Nottingham Forest,1745262000_tottenham_hotspur_vs_nottingham_forest
Taiwo Awoniyi,Taiwo,Awoniyi,taiwo-awoniyi,T. Awoniyi,F,9,4643,M,,359664,"{'nameTranslation': {'ar': 'تايوو أونيي', 'bn': 'তাইও আওনিয়ি', 'hi': 'ताइवो अवोनीयी'}, 'shortNameTranslation': {'ar': 'ت. أونيي', 'bn': 'টি. আওনিয়ি', 'hi': 'टी. अवोनीयी'}}",59.311764705882,43.452941176471,17,Nottingham Forest,1745262000_tottenham_hotspur_vs_nottingham_forest
Chris Wood,,,chris-wood,C. Wood,F,11,7540,M,wodsy39,50480,"{'nameTranslation': {'ar': 'كريس وود', 'bn': 'ক্রিস উড', 'hi': 'क्रिस वुड'}, 'shortNameTranslation': {'ar': 'ك. وود', 'bn': 'সি. উড', 'hi': 'सी. वुड'}}",57.403703703704,51.222222222222,27,Nottingham Forest,1745262000_tottenham_hotspur_vs_nottingham_forest
Matz Sels,,,matz-sels,M. Sels,G,26,2580,M,,78152,"{'nameTranslation': {'ar': 'ماتس سيلس', 'bn': 'ম্যাটজ সেলস', 'hi': 'मैट्ज़ सेल्स'}, 'shortNameTranslation': {'ar': 'م. سيلس', 'bn': 'এম. সেলস', 'hi': 'एम. सेल्स'}}",9.3878048780488,50.921951219512,41,Nottingham Forest,1745262000_tottenham_hotspur_vs_nottingham_forest
Harry Toffolo,Harry,Toffolo,harry-toffolo,H. Toffolo,D,15,334,M,,358218,"{'nameTranslation': {'ar': 'هاري توفولو', 'bn': 'হ্যারি টফোলো', 'hi': 'हैरी टोफ़ोलो'}, 'shortNameTranslation': {'ar': 'ه. توفولو', 'bn': 'এইচ. টফোলো', 'hi': 'एच. टोफ़ोलो'}}",40.273469387755,88.914285714286,49,Nottingham Forest,1745262000_tottenham_hotspur_vs_nottingham_forest
Danilo Oliveira,Danilo,Oliveira,danilo-oliveira,D. Oliveira,M,8,13632,M,Danilo,1064039,"{'nameTranslation': {'ar': 'دانييلو أوليفيرا', 'bn': 'দানিলো', 'hi': 'डेनिलो'}, 'shortNameTranslation': {'ar': 'د. أوليفيرا', 'bn': 'দানিলো', 'hi': 'डेनिलो'}}",29.308108108108,67.981081081081,37,Nottingham Forest,1745262000_tottenham_hotspur_vs_nottingham_forest
Nikola Milenković,Nikola,Milenkovic,nikola-milenkovic,N. Milenković,D,31,5289,M,milenkovicn_4,836168,"{'nameTranslation': {'ar': 'نيكولا ميلينكوفيتش', 'bn': 'নিকোলা মিলেনকোভিচ', 'hi': 'निकोला मिलेंकोविच'}, 'shortNameTranslation': {'ar': 'ن. ميلينكوفيتش', 'bn': 'এন. মিলেনকোভিচ', 'hi': 'एन. मिलेंकोविच'}}",29.704255319149,37.159574468085,47,Nottingham Forest,1745262000_tottenham_hotspur_vs_nottingham_forest
Morgan Gibbs-White,Morgan,Gibbs-White,morgan-gibbs-white,M. Gibbs-White,M,10,8819,M,Morgangibbs27,865912,"{'nameTranslation': {'ar': 'مورغان غيبز-وايت', 'bn': 'মরগান গিবস-হোয়াইট', 'hi': 'मॉर्गन गिब्स-व्हाइट'}, 'shortNameTranslation': {'ar': 'م. غيبز-وايت', 'bn': 'এম. গিবস-হোয়াইট', 'hi': 'एम. गिब्स-व्हाइट'}}",47.376086956522,45.095652173913,46,Nottingham Forest,1745262000_tottenham_hotspur_vs_nottingham_forest
Morato,Felipe,Morato,morato,Morato,D,4,2371,M,,985086,"{'nameTranslation': {'ar': 'موراتو', 'bn': 'মোরাতো', 'hi': 'मोराटो'}, 'shortNameTranslation': {'ar': 'موراتو', 'bn': 'এফ. মোরাতো', 'hi': 'एफ.'}}",28.973333333333,73.353333333333,15,Nottingham Forest,1745262000_tottenham_hotspur_vs_nottingham_forest
Nicolás Domínguez,Nicolas,Dominguez,nicolas-dominguez,N. Domínguez,M,16,3373,M,,871765,"{'nameTranslation': {'ar': 'نيكولاس دومينغيز', 'bn': 'নিকোলাস ডোমিংগুয়েজ', 'hi': 'निकोलस डोमिन्ग्यूज़'}, 'shortNameTranslation': {'ar': 'ن. دومينغيز', 'bn': 'এন. ডোমিঙ্গুয়েজ', 'hi': 'एन. डोमिन्ग्यूज़'}}",38.08085106383,41.323404255319,47,Nottingham Forest,1745262000_tottenham_hotspur_vs_nottingham_forest
Murillo,Murillo,,murillo,Murillo,D,5,10494,M,murillosantiago40,1199282,"{'nameTranslation': {'ar': 'موريو', 'bn': 'মুরিলো', 'hi': 'मुरिलो'}, 'shortNameTranslation': {'ar': 'موريو', 'bn': 'মুরিলো', 'hi': 'मुरिलो'}}",33.656363636364,66.247272727273,55,Nottingham Forest,1745262000_tottenham_hotspur_vs_nottingham_forest
Ramón Sosa,Ramon,Sosa,ramon-sosa,R. Sosa,F,19,9403,M,,1015733,"{'nameTranslation': {'ar': 'رامون سوسا', 'bn': 'রামন সোসা', 'hi': 'रामोन सोसा'}, 'shortNameTranslation': {'ar': 'ر. سوسا', 'bn': 'আর. সোসা', 'hi': 'आर. सोसा'}}",85.966666666667,32.766666666667,3,Nottingham Forest,1745262000_tottenham_hotspur_vs_nottingham_forest
Neco Williams,Neco,Williams,neco-williams,N. Williams,D,3,3504,M,,927356,"{'nameTranslation': {'ar': 'نيكو ويليامز', 'bn': 'উইলিয়ামস, নেকো', 'hi': 'विलियम्स, नेको'}, 'shortNameTranslation': {'ar': 'ن. ويليامز', 'bn': 'এন. উইলিয়ামস', 'hi': 'एन. विलियम्स'}}",34.418181818182,17.684848484848,66,Nottingham Forest,1745262000_tottenham_hotspur_vs_nottingham_forest
Elliot Anderson,,,elliot-anderson,E. Anderson,M,8,9315,M,,994546,"{'nameTranslation': {'ar': 'إليوت أندرسون', 'bn': 'এলিয়ট অ্যান্ডারসন', 'hi': 'इलियट एंडरसन'}, 'shortNameTranslation': {'ar': 'إ. أندرسون', 'bn': 'ই. অ্যান্ডারসন', 'hi': 'ई. एंडरसन'}}",42.736231884058,67.734782608696,69,Nottingham Forest,1745262000_tottenham_hotspur_vs_nottingham_forest
