name,firstName,lastName,slug,shortName,position,jerseyNumber,userCount,gender,sofascoreId,id,fieldTranslations,averageX,averageY,pointsCount,team,match
Myles Lewis-Skelly,Myles Lewis-Skelly,,lewis-skelly-myles,M. Lewis-Skelly,D,49,18194,M,myleslewisskelly,1423711,"{'nameTranslation': {'ar': 'مايلز لويس سكيلي', 'bn': 'লুইস-স্কেলি, মাইলস', 'hi': 'लुईस-स्केली, माइल्स'}, 'shortNameTranslation': {'ar': 'م. لويس سكيلي', 'bn': 'এম. লুইস-স্কেলি', 'hi': 'एम. लुईस-स्केली'}}",51.302380952381,79.882142857143,84,Arsenal,1743533100_arsenal_vs_fulham
Jakub Kiwior,Jakub,Kiwior,jakub-kiwior,J. Kiwior,D,4,19028,M,j_kiwior,976037,"{'nameTranslation': {'ar': 'كيويور، جاكوب', 'bn': 'কিভিওর, জাকুব', 'hi': 'किविओर, जेकब'}, 'shortNameTranslation': {'ar': 'ج. كيويور', 'bn': 'জে. কিভিওর', 'hi': 'जे. किविओर'}}",45.483333333333,67.178333333333,60,Arsenal,1743533100_arsenal_vs_fulham
Declan Rice,Declan,Rice,declan-rice,D. Rice,M,41,70639,M,DeclanRice,856714,"{'nameTranslation': {'ar': 'ديكلان رايس', 'bn': 'ডেক্লান রাইস', 'hi': 'डेक्लान राइस'}, 'shortNameTranslation': {'ar': 'د. رايس', 'bn': 'ডি. রাইস', 'hi': 'डी. राइस'}}",56.825,53.245588235294,68,Arsenal,1743533100_arsenal_vs_fulham
William Saliba,William,Saliba,william-saliba,W. Saliba,D,2,46352,M,WSaliba4,941168,"{'nameTranslation': {'ar': 'ويليام ساليبا', 'bn': 'উইলিয়াম সালিবা', 'hi': 'विलियम सलीबा'}, 'shortNameTranslation': {'ar': 'و. ساليبا', 'bn': 'ডব্লিউ. সালিবা', 'hi': 'डब्लू. सलीबा'}}",42.964130434783,35.826086956522,92,Arsenal,1743533100_arsenal_vs_fulham
Rodrigo Muniz,,,rodrigo-muniz,R. Muniz,F,9,4636,M,RodrigoMuniz019,1015256,"{'nameTranslation': {'ar': 'رودريغو مونيز', 'bn': 'রদ্রিগো মুনিজ', 'hi': 'रोड्रिगो मुनिज़'}, 'shortNameTranslation': {'ar': 'ر. مونيز', 'bn': 'আর. মুনিজ', 'hi': 'आर. मुनिज़'}}",73.3,43.55,12,Fulham,1743533100_arsenal_vs_fulham
Alex Iwobi,Alex,Iwobi,alex-iwobi,A. Iwobi,M,17,8555,M,alexanderiwobi,352770,"{'nameTranslation': {'ar': 'أليكس إيووبي', 'bn': 'অ্যালেক্স ইওবি', 'hi': 'एलेक्स इवोबी'}, 'shortNameTranslation': {'ar': 'أ. إيووبي', 'bn': 'এ. ইওবি', 'hi': 'ए. इवोबी'}}",53.452631578947,67.826315789474,19,Fulham,1743533100_arsenal_vs_fulham
Willian,,,willian,Willian,M,10,9887,M,willianborges88,31417,"{'nameTranslation': {'ar': 'ويليان', 'bn': 'উইলিয়ান', 'hi': 'विलियन'}, 'shortNameTranslation': {'ar': 'ويليان', 'bn': 'উইলিয়ান', 'hi': 'विलियन'}}",52.141666666667,51.145833333333,24,Fulham,1743533100_arsenal_vs_fulham
Andreas Pereira,Andreas,Pereira,andreas-pereira,A. Pereira,M,8,15400,M,andreaspereira,285949,"{'nameTranslation': {'ar': 'أندرياس بيريرا', 'bn': 'আন্দ্রেয়াস পেরেইরা', 'hi': 'एंड्रियास परेरा'}, 'shortNameTranslation': {'ar': 'أندرياس بيريرا', 'bn': 'আন্দ্রেয়াস পেরেইরা', 'hi': 'एंड्रियास परेरा'}}",56.511538461538,20.365384615385,26,Fulham,1743533100_arsenal_vs_fulham
Adama Traoré,,,adama-traore,A. Traoré,F,17,13109,M,adamatrd,286165,"{'nameTranslation': {'ar': 'أداما تراوري', 'bn': 'আদামা ট্রাওরে', 'hi': 'एडाम ट्राओरे'}, 'shortNameTranslation': {'ar': 'أ. تراوري', 'bn': 'এ. ট্রাওরে', 'hi': 'ए. ट्राओरे'}}",56.081481481481,39.796296296296,27,Fulham,1743533100_arsenal_vs_fulham
Timothy Castagne,Timothy,Castagne,timothy-castagne,T. Castagne,D,21,2381,M,,329417,"{'nameTranslation': {'ar': 'تيموثي كاستاني', 'bn': 'টিমোথি কাস্টেন', 'hi': 'टिमोथी कास्टेग्ने'}, 'shortNameTranslation': {'ar': 'ت. كاستاني', 'bn': 'টি. কাস্টেন', 'hi': 'टी. कास्टेग्ने'}}",46.072916666667,9.6125,48,Fulham,1743533100_arsenal_vs_fulham
Raúl Jiménez,,,raul-jimenez,R. Jiménez,F,7,19495,M,RJimenez9,192442,"{'nameTranslation': {'ar': 'راؤول خيمينيز', 'bn': 'রাউল জিমেনেজ', 'hi': 'राउल जिमेनेज़'}, 'shortNameTranslation': {'ar': 'ر. خيمينيز', 'bn': 'আর. জিমেনেজ', 'hi': 'आर. जिमेनेज़'}}",54.238636363636,62.004545454545,44,Fulham,1743533100_arsenal_vs_fulham
Ryan Sessegnon,Ryan,Sessegnon,ryan-sessegnon,R. Sessegnon,D,30,1921,M,,836698,"{'nameTranslation': {'ar': 'ريان سيسينيون', 'bn': 'রায়ান সেসেগনন', 'hi': 'रयान सेसेग्नन'}, 'shortNameTranslation': {'ar': 'ر. سيسينيون', 'bn': 'আর. সেসেগনন', 'hi': 'आर. सेसेग्नन'}}",71.546666666667,21.913333333333,15,Fulham,1743533100_arsenal_vs_fulham
Saša Lukić,,,sasa-lukic,S. Lukić,M,20,2159,M,,371222,"{'nameTranslation': {'ar': 'ساشا لوكيتش', 'bn': 'সাসা লুকিচ', 'hi': 'साशा लुकीच'}, 'shortNameTranslation': {'ar': 'س. لوكيتش', 'bn': 'এস. লুকিচ', 'hi': 'एस. लुकीच'}}",52.822448979592,35.295918367347,49,Fulham,1743533100_arsenal_vs_fulham
Bernd Leno,Bernd,Leno,bernd-leno,B. Leno,G,1,2708,M,,103335,"{'nameTranslation': {'ar': 'بيرند لينو', 'bn': 'বার্ন্ড লেনো', 'hi': 'बर्न्ड लेनो'}, 'shortNameTranslation': {'ar': 'ب. لينو', 'bn': 'বি. লেনো', 'hi': 'बी. लेनो'}}",8.6277777777778,48.605555555556,54,Fulham,1743533100_arsenal_vs_fulham
Issa Diop,Issa,Diop,issa-diop,I. Diop,D,31,5971,M,,825719,"{'nameTranslation': {'ar': 'عيسى ديوب', 'bn': 'ইসা ডিওপ', 'hi': 'इस्सा डियोप'}, 'shortNameTranslation': {'ar': 'ع. ديوب', 'bn': 'আই. ডিওপ', 'hi': 'आई. डियोप'}}",35.959259259259,26.083333333333,54,Fulham,1743533100_arsenal_vs_fulham
Joachim Andersen,Joachim,Andersen,joachim-andersen,J. Andersen,D,5,2506,M,,362682,"{'nameTranslation': {'ar': 'يواكيم أندرسن', 'bn': 'জোয়াকিম অ্যান্ডারসেন', 'hi': 'जोआचिम एंडरसन'}, 'shortNameTranslation': {'ar': 'ي. أندرسن', 'bn': 'জে. অ্যান্ডারসেন', 'hi': 'जे. एंडरसन'}}",28.336633663366,50.052475247525,101,Fulham,1743533100_arsenal_vs_fulham
Sander Berge,Sander,Berge,sander-berge,S. Berge,M,16,2195,M,,793167,"{'nameTranslation': {'ar': 'ساندر بيرج', 'bn': 'স্যান্ডার বার্জে', 'hi': 'सैंडर बर्ज'}, 'shortNameTranslation': {'ar': 'س. بيرج', 'bn': 'এস. বার্জে', 'hi': 'एस. बर्ज'}}",49.577049180328,62.870491803279,61,Fulham,1743533100_arsenal_vs_fulham
Emile Smith Rowe,Emile,Smith Rowe,emile-smith-rowe,E. Smith Rowe,M,32,7369,M,esr,867445,"{'nameTranslation': {'ar': 'إيميل سميث رو', 'bn': 'এমিল স্মিথ রো', 'hi': 'एमिल स्मिथ रोवे'}, 'shortNameTranslation': {'ar': 'إ. سميث رو', 'bn': 'ই. স্মিথ রো', 'hi': 'ई. स्मिथ'}}",52.275,65.540384615385,52,Fulham,1743533100_arsenal_vs_fulham
Jorge Cuenca,,,jorge-cuenca,J. Cuenca,D,15,674,M,,868715,"{'nameTranslation': {'ar': 'خورخي كوينكا', 'bn': 'জর্জ কুয়েনকা', 'hi': 'जॉर्ज क्वेंका'}, 'shortNameTranslation': {'ar': 'خ. كوينكا', 'bn': 'জে. কুয়েঙ্কা', 'hi': 'जे. क्वेंका'}}",36.014864864865,76.859459459459,74,Fulham,1743533100_arsenal_vs_fulham
Antonee Robinson,Antonee,Robinson,antonee-robinson,A. Robinson,D,33,2979,M,,803174,"{'nameTranslation': {'ar': 'أنتوني روبنسون', 'bn': 'অ্যান্টনি রবিনসন', 'hi': 'एंटोनी रॉबिन्सन'}, 'shortNameTranslation': {'ar': 'أ. روبنسون', 'bn': 'এ. রবিনসন', 'hi': 'ए. रॉबिन्सन'}}",49.229411764706,85.639705882353,68,Fulham,1743533100_arsenal_vs_fulham
